% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
202 +9.474852158e+003 +9.474852158e+003 +9.488512158e+003 +9.488512158e+003 +4.5708e+000 +3.3177e+000 -1.2089e+001 +3.2378e+000 +5.0967e+000 +7.2256e-001 +6.1853e+000 +5.0154e-001 +3.6199e+000 +2.4243e-001 +3.2037e+000 +7.0577e+000 +4.9206e+000 -7.3191e-001 -1.4111e+000 -3.3009e+000 -5.3015e+000 -9.4356e-001 +1.8726e+000 +3.6980e-001
256 +2.362871238e+003 +2.362871238e+003 +2.376531238e+003 +2.376531238e+003 +2.3537e+000 +2.8361e+000 -7.8651e+000 +1.7442e+000 +5.9309e+000 +2.7473e+000 +8.4048e+000 -4.5384e+000 +5.3123e+000 -2.3893e+000 -4.2619e-002 +1.1023e+000 +5.0196e+000 +3.3493e+000 +8.3391e-001 -3.9784e+000 -7.3813e+000 -3.8976e+000 +2.2864e+000 +6.4185e+000
449 +1.204601803e+003 +1.204601803e+003 +1.218261803e+003 +1.218261803e+003 +2.4187e+000 -4.2595e+000 -8.9366e+000 +2.7432e+000 +9.3174e+000 +2.8877e+000 +1.2468e+001 +4.6834e+000 +5.6560e+000 +6.5817e+000 +2.1063e+000 +1.3318e+000 +2.5508e+000 -2.7105e+000 -4.3554e+000 -6.0046e+000 -5.1229e+000 +8.7139e+000 +6.7234e+000 -7.8210e+000
645 +6.301064271e+002 +6.301064271e+002 +6.437664271e+002 +6.437664271e+002 +7.1906e+000 -4.7718e+000 -3.6315e+000 +6.4242e-001 +3.4003e+000 +5.4706e+000 +1.0146e+001 +2.3039e+000 +6.8211e+000 +8.6278e-001 +4.7876e+000 -1.9795e+000 +3.5382e+000 +2.9220e+000 -1.8599e+000 -7.3908e+000 -5.5788e+000 -7.9799e+000 +4.2074e+000 -5.8082e+000
98289 +1.#INF00000e+000 +6.301064271e+002 +1.#INF00000e+000 +6.437664271e+002 +1.6067e+031 -4.2596e+028 +5.4182e+027 +3.0120e+027 +4.9020e+028 -1.0533e+028 +1.1017e+029 -1.1809e+028 -1.2726e+029 +1.4341e+028 +8.9356e+028 +9.1735e+027 +2.6902e+028 +3.0198e+028 -4.9535e+027 -7.2137e+027 -3.9946e+028 -1.0268e+029 -3.5987e+028 -8.5380e+028
% function evaluation | noise-free fitness - Fopt (9.378400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.114780378e+007 +5.114780378e+007 +5.114874162e+007 +5.114874162e+007 +7.1113e+000 -4.8315e-001 +6.5452e+000 -4.7657e+000 -3.6995e+000 -1.8396e+000 +4.8499e+000 +2.0602e+000 -6.3160e+000 -3.3939e+000 +1.8661e+000 -5.8468e+000 -3.3961e-002 -1.0562e-001 -3.0464e+000 -6.9795e+000 +4.0231e+000 -1.0274e+000 +9.8602e+000 -3.3433e+000
2 +7.703586317e+006 +7.703586317e+006 +7.704524157e+006 +7.704524157e+006 +4.5489e+000 +4.0220e-002 -8.2735e-001 -6.3455e+000 +1.3014e+001 -3.7395e+000 +1.7210e+000 +1.6708e+000 -4.1488e+000 -5.8728e-001 +9.3388e+000 -4.6948e+000 -1.2769e+000 +3.7532e+000 -1.0179e+000 -3.5577e+000 -7.2694e-001 -1.4570e+000 +1.0149e+000 -1.8247e+000
3 +2.795270396e+005 +2.795270396e+005 +2.804648796e+005 +2.804648796e+005 +7.1649e-003 +2.9255e+000 -1.0630e+000 -2.9609e+000 +1.8681e+000 -3.2210e+000 +1.7428e+000 +1.7375e+000 -3.1878e+000 +1.2640e+000 +7.6662e+000 -4.0560e+000 -1.3194e+001 +2.5364e+000 -2.9999e+000 +4.2365e-001 -8.4949e+000 +2.8521e+000 +1.0811e+001 -2.7179e+000
6 +1.340333978e+005 +1.340333978e+005 +1.349712378e+005 +1.349712378e+005 +5.7395e+000 +9.3868e+000 +2.6013e+000 -6.6982e+000 +5.1059e+000 -5.8895e+000 -4.2512e+000 +3.8889e+000 -5.6247e+000 -1.5366e+000 +1.1523e+000 -4.9021e+000 -2.6773e+000 -5.9114e-001 -1.6305e+000 -4.5167e+000 -1.0741e+000 -5.2272e+000 +2.5092e-001 -5.6173e+000
80 +1.779804078e+003 +1.779804078e+003 +2.717644078e+003 +2.717644078e+003 +4.0665e+000 +2.8490e+000 +6.2579e+000 +3.6628e+000 +3.1624e+000 -8.6538e+000 +6.4607e-001 +3.5815e+000 -5.5601e+000 +2.1862e+000 -4.4117e+000 -5.6228e+000 -1.6604e+000 +4.4746e+000 -3.1191e+000 -4.0903e+000 -5.2503e+000 -1.9708e+000 +3.7247e+000 -9.6697e-001
352 +1.465482825e+003 +1.465482825e+003 +2.403322825e+003 +2.403322825e+003 +1.2659e+000 -4.2842e+000 +6.5432e+000 -6.3233e+000 +4.5709e+000 -1.1736e+001 +2.1467e-001 -5.5660e+000 -5.7401e+000 -1.8840e+000 +3.2246e+000 -5.2654e+000 -1.1778e+000 +3.1523e+000 +4.3677e-002 +2.7300e+000 +4.0747e+000 -5.1631e-001 +5.5311e+000 -3.5320e+000
500 +8.037049844e+002 +8.037049844e+002 +1.741544984e+003 +1.741544984e+003 +1.1042e+000 +3.7449e+000 +1.4040e+000 -2.7846e+000 +2.9209e+000 -4.5219e+000 +1.0134e+000 -1.7825e+000 -2.1711e+000 -2.1706e+000 +5.2199e+000 -3.6260e-001 -8.4617e+000 +2.6355e+000 -1.0387e+000 -2.5233e+000 +5.9725e+000 +1.7696e+000 +1.1821e+000 +2.3516e+000
667 +7.896297084e+002 +7.896297084e+002 +1.727469708e+003 +1.727469708e+003 -3.7130e+000 -4.4293e-001 -4.4199e+000 -1.0620e+000 +4.9480e+000 -5.8536e+000 +5.4213e+000 +3.6132e-001 +3.6910e+000 -3.0281e-001 +4.5223e+000 -8.5661e+000 +1.7220e+000 +5.9355e-001 +3.0321e+000 +2.1214e-001 -3.4484e+000 -1.7201e+000 -3.5153e+000 +1.9638e+000
98398 +1.#INF00000e+000 +7.896297084e+002 +1.#INF00000e+000 +1.727469708e+003 -8.6057e+028 -2.0013e+029 -1.1301e+029 -3.1162e+029 +1.0867e+028 -1.1004e+030 -5.9635e+030 -4.7057e+030 +5.4334e+029 +1.7112e+029 +3.5832e+029 -3.1940e+029 -2.5008e+030 -1.2329e+030 -2.2000e+029 -3.1675e+029 +1.7413e+030 +2.7246e+029 +2.8887e+030 +5.7755e+029
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.085566872e+002 +9.085566872e+002 +8.298366872e+002 +8.298366872e+002 -3.8987e+000 +2.5574e+000 +3.7025e+000 +7.2983e+000 +1.6766e+000 +3.5592e+000 -6.4404e+000 -1.9832e+000 +8.8616e-001 +3.0867e-001 +2.1615e+000 -5.4467e+000 +2.6985e+000 -5.5283e+000 -3.1895e-001 -1.1988e+000 -2.0661e+000 -4.3733e+000 -1.6812e+000 +4.0538e+000
39 +8.630596461e+002 +8.630596461e+002 +7.843396461e+002 +7.843396461e+002 -2.7253e+000 +1.3225e+000 +5.7565e+000 +4.2118e+000 +8.6128e+000 +8.2592e+000 -1.8460e+000 -3.7312e+000 -1.2353e+000 +2.4920e+000 +3.8090e+000 -6.5315e+000 +4.7256e+000 -5.0324e+000 -9.8605e-001 +3.3090e+000 -2.4844e+000 -1.5610e+000 +5.0487e+000 +8.2552e+000
472 +5.198312389e+002 +5.198312389e+002 +4.411112389e+002 +4.411112389e+002 -5.1989e+000 +4.2892e-002 +7.4959e+000 +6.7069e+000 +8.1967e-001 +2.8154e+000 -4.2191e+000 -2.9998e+000 -5.9648e-001 -1.5155e+000 +2.3962e+000 -2.3880e+000 +5.7751e+000 -4.9095e+000 +3.4822e-001 -3.6274e+000 -1.7381e+000 -2.3967e+000 -9.8056e-001 +1.1205e+000
91369 +1.#INF00000e+000 +5.198312389e+002 +1.#INF00000e+000 +4.411112389e+002 +6.9230e+028 +3.4088e+028 +6.0161e+028 +1.8176e+028 -1.5668e+031 -6.1136e+028 +2.1797e+029 +4.1536e+028 +2.2673e+028 -3.2868e+028 -1.6142e+028 -1.4181e+028 -1.2343e+028 +2.1708e+028 +1.0046e+029 +1.2684e+029 +3.5355e+028 -4.6260e+029 +5.7017e+028 +4.7653e+028
% function evaluation | noise-free fitness - Fopt (-6.949000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.943252517e+004 +3.943252517e+004 +3.936303517e+004 +3.936303517e+004 -1.4030e+000 -7.9047e-001 +1.3518e+000 -2.9243e+000 +2.7845e+000 +9.8979e-001 +5.1495e+000 -1.0524e+000 +4.4832e+000 +3.6020e+000 -3.6625e+000 -7.3424e+000 -2.1370e+001 -1.7616e+000 -7.5097e+000 +9.6613e-001 -4.1517e+000 -3.1117e+000 -1.7704e+000 +1.0151e+000
18 +2.291809311e+004 +2.291809311e+004 +2.284860311e+004 +2.284860311e+004 -1.4516e+000 +7.7365e+000 +4.7612e+000 -6.7723e-001 +3.0079e+000 -5.4576e-001 +3.9915e+000 -1.5710e-001 +6.9191e-001 +2.3458e+000 -9.0676e+000 -9.8155e-001 +1.6213e+000 -1.3901e+000 -1.1577e+000 +1.3059e+000 -3.5672e+000 -5.4801e+000 -2.0864e+000 +1.3790e+000
23 +1.728261764e+004 +1.728261764e+004 +1.721312764e+004 +1.721312764e+004 -3.4252e-001 +2.3112e+000 -6.5124e-001 -6.7301e+000 +3.3725e+000 -1.1143e-001 +2.5698e+000 -5.3828e+000 +3.0183e+000 +3.2708e+000 -7.3413e+000 +5.3576e-001 -2.7700e+000 -7.0169e+000 -2.2596e+000 +2.5173e+000 -4.7029e+000 +8.6390e-001 -2.8048e+000 +1.0347e+001
43 +8.169424717e+003 +8.169424717e+003 +8.099934717e+003 +8.099934717e+003 -5.2825e-001 +2.7894e+000 +2.6196e+000 -5.0657e+000 +3.1304e+000 +5.3049e-001 +5.0565e-001 -6.2247e-001 +3.4003e+000 +6.5302e-001 -9.0262e+000 -2.0235e+000 +3.6589e-001 +2.3257e+000 +7.8383e-001 +1.5429e+000 -2.5103e+000 -3.7362e+000 -1.9430e+000 -7.3645e-001
150 +1.414427615e+003 +1.414427615e+003 +1.344937615e+003 +1.344937615e+003 +7.9749e-001 +2.2547e+000 +4.1814e+000 -4.0499e+000 +4.9125e+000 +6.0514e+000 +2.7274e+000 +2.3751e-002 +2.8188e+000 +2.2953e+000 -4.8196e+000 -4.2147e-001 +2.2167e+000 +3.5392e-001 +7.7648e-001 +2.8041e-001 -3.2485e+000 -5.1366e-002 -1.8537e+000 +2.4610e+000
551 +1.340912500e+003 +1.340912500e+003 +1.271422500e+003 +1.271422500e+003 -6.1761e+000 -6.4634e+000 +7.0099e-001 -8.2058e+000 +4.9931e-001 +4.1592e+000 +5.1120e+000 +7.2894e-001 +4.2142e+000 +1.6232e+000 -3.7869e+000 -6.7125e-002 -1.5751e+001 -4.7224e+000 -3.2127e-001 -2.8192e+000 -2.9429e+000 +4.3013e+000 -7.8202e+000 -3.0005e+000
664 +8.337350483e+002 +8.337350483e+002 +7.642450483e+002 +7.642450483e+002 -4.7273e+000 +1.7531e+000 +3.4428e+000 -8.4861e+000 -1.4816e-001 -2.3345e+000 +7.8546e+000 -5.4485e+000 +7.5286e+000 +3.3865e+000 -6.7898e+000 -1.3006e+000 -5.9025e+000 -1.7102e+000 +1.9329e+000 -2.6538e+000 +1.4788e+000 -2.2988e+000 +3.9009e+000 -6.0047e-001
1017 +6.299798969e+002 +6.299798969e+002 +5.604898969e+002 +5.604898969e+002 -4.9072e+000 +7.5583e+000 +4.3444e+000 -2.0079e+000 +1.4578e+000 -3.7093e+000 +3.2017e+000 -3.0422e+000 +4.8945e+000 -1.9516e+000 -1.5636e+000 +1.7111e+000 -1.3714e+001 +6.3401e-001 -4.6883e-002 +1.0451e+000 +8.6826e-001 -5.7368e+000 -6.8584e+000 -2.0337e-001
94447 +1.#INF00000e+000 +6.299798969e+002 +1.#INF00000e+000 +5.604898969e+002 +1.4187e+031 -9.3130e+027 -1.0102e+029 -2.4983e+028 +1.9373e+028 +1.1604e+028 +2.8054e+028 +1.0517e+028 -1.1563e+029 -4.0351e+027 +2.0498e+029 +7.9999e+029 +2.7937e+028 +6.3933e+028 -3.9088e+027 +4.3995e+027 -6.8395e+027 +2.8539e+029 +2.5174e+028 +1.8234e+029
% function evaluation | noise-free fitness - Fopt (-2.718000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.232464675e+006 +1.232464675e+006 +1.232437495e+006 +1.232437495e+006 +4.1331e+000 +7.7633e-001 -1.8801e+000 +7.2332e+000 +2.3062e+000 -1.0804e+000 -3.8285e+000 +2.3778e+000 +5.5262e+000 -3.6080e+000 +6.0025e+000 -8.9227e+000 -1.5782e-001 +1.3039e+000 -1.2043e+001 +2.6162e-001 +6.6209e+000 +1.7846e+000 -2.6400e+000 +5.7657e+000
6 +7.463749902e+002 +7.463749902e+002 +7.191949902e+002 +7.191949902e+002 -4.0273e+000 -2.7258e+000 +3.0988e+000 +3.6437e+000 +6.8950e+000 +3.7064e+000 -5.5130e+000 -2.7832e+000 +6.5068e+000 -7.3276e+000 +1.3522e-001 -5.9317e+000 +9.5019e-001 +2.1372e+000 -2.2321e+000 +1.5068e+000 -4.1409e+000 +1.4899e+000 -8.9449e-001 +6.9947e+000
34 +7.086397981e+002 +7.086397981e+002 +6.814597981e+002 +6.814597981e+002 +4.5745e+000 -6.8904e+000 +3.6778e+000 +6.3466e+000 +1.6391e+000 +1.3120e+000 -4.7347e+000 -2.4659e+000 +1.1063e+001 +1.8961e+000 +3.9352e+000 -2.6213e+000 -7.1725e-001 +1.2218e+001 -6.1610e+000 -8.2385e-001 +5.1588e+000 +3.7752e+000 -1.1828e+000 -3.4027e+000
305 +3.613169443e+002 +3.613169443e+002 +3.341369443e+002 +3.341369443e+002 -1.9973e+000 +2.1577e+000 +3.3864e+000 -7.1022e-001 +2.3457e+000 +5.4795e+000 -5.9391e+000 -5.6206e+000 +3.3207e+000 -7.4485e-001 +4.2657e+000 -5.6640e+000 -4.0760e-001 +4.9707e+000 -5.4899e+000 +5.8109e-001 +1.7021e+000 +1.0064e+001 +1.2886e+000 +3.3138e+000
95046 +1.#INF00000e+000 +3.613169443e+002 +1.#INF00000e+000 +3.341369443e+002 -8.6465e+028 -8.5286e+029 +1.4295e+029 -3.8918e+028 +3.9992e+029 -7.9634e+029 -1.9561e+029 -2.7187e+029 -3.3876e+029 +1.0679e+029 +1.2043e+029 -9.8136e+029 -2.3042e+029 +9.5500e+029 -8.2308e+028 +2.3329e+029 +1.2946e+027 +1.5952e+029 +1.4268e+031 -1.4664e+029
% function evaluation | noise-free fitness - Fopt (-6.968800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.404645167e+006 +4.404645167e+006 +4.403948287e+006 +4.403948287e+006 -1.7185e+000 -5.2381e+000 +1.9679e+000 -6.8558e-002 +1.7464e+000 -7.0718e+000 -2.5329e+000 -5.0856e+000 +7.7854e+000 -5.9702e+000 +2.4067e+000 -3.3930e+000 +2.4697e+000 -8.2406e+000 -2.2341e+000 +6.7677e-001 +1.7832e+000 -3.2380e-001 +1.6785e+001 +3.7296e+000
3 +1.196578915e+005 +1.196578915e+005 +1.189610115e+005 +1.189610115e+005 +3.1518e+000 -3.9727e+000 +5.3115e+000 -1.7261e+000 -1.1445e+000 -7.3836e+000 -4.5850e-001 -2.1373e+000 +1.5197e+000 -5.8346e+000 +4.4588e+000 -2.2099e+000 +1.3366e+000 -1.6031e+001 -2.5291e-001 -1.1047e+000 +7.0292e+000 -4.3737e-001 +1.5585e+000 +5.6426e+000
4 +8.466878893e+004 +8.466878893e+004 +8.397190893e+004 +8.397190893e+004 -7.5561e-001 -1.0274e+000 +1.9462e+000 +1.3414e+000 +2.0968e+000 -2.8282e+000 -6.3068e-001 -2.6514e+000 +4.3392e+000 -9.3028e-001 +7.3109e+000 -7.0364e+000 -1.6969e+000 -5.8636e+000 -6.2963e+000 -8.3467e+000 +3.8367e+000 +4.3083e-002 +8.9941e-001 +6.0880e+000
24 +7.648382858e+004 +7.648382858e+004 +7.578694858e+004 +7.578694858e+004 -1.8664e+000 -1.2295e+000 +7.4448e+000 -1.6800e+000 +9.2404e-001 -6.0204e+000 +4.2376e+000 +3.4990e-001 +5.6818e+000 +4.2489e-001 +1.0480e+001 -3.0009e+000 -2.1119e+000 -6.4530e+000 -4.8859e-001 +1.7882e+000 +5.1369e+000 -5.8394e-001 -1.6159e+000 +7.7158e+000
35 +2.084000295e+003 +2.084000295e+003 +1.387120295e+003 +1.387120295e+003 +2.7330e+000 -2.8668e+000 +5.8493e+000 -2.5741e+000 -7.7035e-001 -1.8237e+000 -1.0426e+000 -1.1102e+000 +3.9370e+000 -5.1286e+000 +5.9998e+000 -5.3725e+000 +6.6832e-002 -6.4097e+000 -2.3206e+000 -4.3428e+000 +3.6993e+000 -1.5877e-001 -2.3340e+000 +1.0201e+000
165 +1.431096633e+003 +1.431096633e+003 +7.342166327e+002 +7.342166327e+002 -1.2375e+000 -4.2351e+000 +7.4874e+000 -7.1625e+000 +5.8900e-001 -6.4835e+000 -4.2234e+000 -1.2450e+000 +5.7806e+000 -4.5184e+000 +2.7687e+000 -3.8314e+000 +4.3599e+000 +1.6919e+000 -4.9379e+000 -3.7096e+000 +1.0197e+001 -3.4913e+000 +2.6146e+000 +5.8423e+000
231 +5.754124191e+002 +5.754124191e+002 -1.214675809e+002 -1.214675809e+002 -3.9325e-002 -6.0292e+000 +9.3624e+000 -1.0851e+001 +3.1028e+000 -1.1182e+000 -1.4086e+000 -9.3816e+000 +2.1846e+000 -5.2671e+000 -8.7650e-001 -1.1161e+000 +2.9938e+000 -4.7654e+000 -4.9318e+000 -3.9585e+000 +6.3292e+000 +1.7279e-001 +2.9267e-001 +3.5408e+000
