% function evaluation | noise-free fitness - Fopt (3.590000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
188 +2.150877048e+005 +2.150877048e+005 +2.151236048e+005 +2.151236048e+005 -6.3018e+000 +1.1980e+000 +7.5846e+000 +5.3590e+000 -2.9424e-001 -9.7007e+000 +4.1002e+000 -2.3180e+000 +1.1687e+000 -3.7540e+000 +3.3736e+000 +1.5276e-001 +2.9956e+000 -2.3163e+000 +6.2249e-001 -3.6253e+000 -3.2418e+000 +5.2347e+000 -3.9410e+000 -3.1802e+000
225 +1.742013768e+005 +1.742013768e+005 +1.742372768e+005 +1.742372768e+005 -2.7476e+000 -1.1954e+000 +6.4497e+000 +4.9548e+000 -4.8540e+000 -5.1866e+000 +1.6459e+000 -1.6313e+000 -1.0861e+000 -4.6788e+000 +8.9823e-001 -1.3397e-001 +6.7732e-001 -3.1752e+000 -8.3450e-002 -3.6082e+000 +8.4704e-001 +6.9191e+000 -6.7120e+000 -5.2230e+000
226 +1.270477983e+005 +1.270477983e+005 +1.270836983e+005 +1.270836983e+005 -1.5100e+000 +1.3277e+000 +8.3647e+000 +3.9692e+000 -1.2699e+000 -4.2635e+000 +3.2899e+000 -5.6247e+000 +1.1826e+000 -3.5150e+000 -5.8354e+000 -1.4749e+000 +6.9535e-001 -2.8442e+000 +2.4388e-001 +1.4785e+000 +2.0674e+000 +7.3750e+000 -1.6323e+000 -2.8811e+000
298 +1.121579365e+005 +1.121579365e+005 +1.121938365e+005 +1.121938365e+005 -1.3419e+000 +1.2898e-001 +7.6039e+000 +3.4963e+000 -4.5173e+000 -2.5847e+000 +4.3060e+000 -4.4571e+000 -8.9233e-002 -2.2484e+000 -2.7667e+000 -3.8712e-001 -2.3587e+000 -2.5028e+000 -2.8520e+000 -2.4715e+000 -1.7525e+000 +6.2589e+000 -3.1645e+000 -3.8005e+000
333 +5.941046976e+004 +5.941046976e+004 +5.944636976e+004 +5.944636976e+004 -1.4155e+000 +1.1988e+000 +4.8132e+000 +2.4620e+000 -6.9521e+000 -7.8979e+000 +3.8208e+000 -5.0113e+000 +7.6857e+000 -2.3317e+000 +2.6456e+000 -2.2501e+000 +1.7659e+000 -1.2607e+000 -1.9623e+000 -1.7221e+000 -1.0935e+000 +7.6174e+000 -6.2684e+000 -5.7318e+000
554 +1.829884385e+004 +1.829884385e+004 +1.833474385e+004 +1.833474385e+004 +3.7820e+000 +1.0762e+000 +3.5038e+000 +3.4155e+000 -5.1845e+000 -5.7513e+000 +3.3553e+000 -5.8726e+000 +4.0140e+000 -5.4717e+000 +1.0091e+000 +6.1075e-001 -2.4623e+000 -1.5857e+000 +2.1512e+000 -4.1293e+000 -5.4468e-001 +1.0920e+001 -4.2859e+000 -4.0939e+000
743 +1.014102576e+004 +1.014102576e+004 +1.017692576e+004 +1.017692576e+004 -9.6172e-002 +2.4179e+000 +3.0646e+000 +1.6883e+000 -3.4739e+000 -5.7971e+000 +1.2080e-001 -4.5061e+000 +1.6066e+000 -5.7588e+000 -3.8523e+000 -3.7975e+000 +5.7575e-001 -4.9650e+000 +1.2049e+000 -4.9319e+000 +2.2456e+000 +9.0438e+000 -4.1206e+000 -2.5925e+000
842 +6.530028274e+003 +6.530028274e+003 +6.565928274e+003 +6.565928274e+003 +1.7151e-001 +4.2766e+000 +3.5761e+000 +3.8842e+000 -6.0458e+000 -6.0761e+000 -1.4501e+000 -8.1238e+000 +2.0278e+000 -8.3335e+000 +3.3368e-001 -3.7945e+000 -4.0068e-001 -1.1920e+000 +1.6285e+000 -4.9327e+000 +1.6294e+000 +6.6209e+000 -4.2699e+000 -3.1219e+000
850 +6.092976547e+002 +6.092976547e+002 +6.451976547e+002 +6.451976547e+002 -1.4259e+000 +7.7158e+000 +6.0973e+000 +3.8049e+000 -5.9094e+000 -1.3040e+001 +1.9994e+000 -4.9213e+000 +4.1176e+000 -3.1179e+000 -7.9712e+000 -5.1237e+000 +4.7768e-001 -5.1745e+000 +5.5653e-001 -6.2430e+000 -1.9602e-001 +1.3556e+001 -1.0634e+000 -2.3102e+000
945 +2.267363776e+002 +2.267363776e+002 +2.626363776e+002 +2.626363776e+002 +6.6823e-001 +4.2767e+000 +4.8273e+000 +2.9997e+000 -4.9735e+000 -5.4825e+000 +1.4466e+000 -7.4900e+000 +2.9161e+000 -3.5668e+000 -2.5297e-001 -2.8306e+000 +3.1745e-001 -2.2434e+000 +1.2703e+000 -4.2626e+000 +6.6222e-001 +8.7914e+000 -3.6472e+000 -2.8756e+000
1053 +2.180278128e+002 +2.180278128e+002 +2.539278128e+002 +2.539278128e+002 -4.0830e-001 +1.9659e+000 +5.5659e+000 +3.1462e+000 -4.2809e+000 -6.4569e+000 +6.0445e-001 -5.4398e+000 +2.8581e+000 -5.3773e+000 -1.0717e+000 -2.1580e+000 -1.6403e-001 -2.1860e+000 -2.2845e-001 -4.5390e+000 +7.0666e-001 +9.3599e+000 -3.7420e+000 -5.8820e+000
2108 +2.102253544e+002 +2.102253544e+002 +2.461253544e+002 +2.461253544e+002 +4.1239e-001 +4.7568e+000 +6.8631e+000 +3.9515e+000 -4.1359e+000 -8.9041e+000 +2.1610e-001 -4.0292e+000 +5.2014e-001 -3.5271e+000 -2.8087e+000 -3.2695e+000 -8.4604e-001 -4.0951e+000 +6.8555e-001 -3.9300e+000 -3.0365e-002 +7.1275e+000 -1.9467e+000 -3.3486e+000
2209 +2.020575839e+002 +2.020575839e+002 +2.379575839e+002 +2.379575839e+002 +9.0265e-001 +3.4090e+000 +5.4324e+000 +5.0803e+000 -4.9433e+000 -6.4570e+000 -7.8650e-001 -6.0388e+000 +1.6565e+000 -4.4738e+000 -3.1301e+000 -4.0550e+000 -2.0768e+000 -3.1798e+000 -1.1947e-001 -4.7844e+000 +6.6811e-001 +7.9946e+000 -2.2064e+000 -3.2998e+000
2321 +1.821194314e+002 +1.821194314e+002 +2.180194314e+002 +2.180194314e+002 +1.8120e+000 +3.1982e+000 +4.3147e+000 +4.5019e+000 -3.0174e+000 -7.4638e+000 +4.3888e-001 -4.7485e+000 +1.3554e+000 -4.4920e+000 -1.2179e+000 -3.8353e+000 -1.4523e+000 -2.7904e+000 -3.3679e-001 -5.0859e+000 +1.6670e+000 +9.1455e+000 -2.1487e+000 -4.1409e+000
2442 +1.803595473e+002 +1.803595473e+002 +2.162595473e+002 +2.162595473e+002 +1.2611e+000 +2.8811e+000 +2.7211e+000 +4.4693e+000 -4.2087e+000 -7.4162e+000 -4.2041e-001 -5.0637e+000 +1.2081e+000 -6.0074e+000 +1.0614e-002 -4.0645e+000 -5.5353e-001 -3.7803e+000 +9.4150e-001 -5.1856e+000 +3.8630e-001 +7.7636e+000 -2.6589e+000 -4.7339e+000
2536 +1.580190893e+002 +1.580190893e+002 +1.939190893e+002 +1.939190893e+002 +1.9229e+000 +3.4498e+000 +4.7045e+000 +4.6394e+000 -3.7583e+000 -7.4773e+000 -2.3216e-001 -3.6092e+000 +1.4993e+000 -5.4199e+000 -1.8706e+000 -4.6706e+000 -8.5226e-001 -3.3523e+000 +1.7602e-001 -4.4690e+000 +9.5058e-001 +7.6224e+000 -7.7631e-001 -4.2896e+000
2816 +1.388282347e+002 +1.388282347e+002 +1.747282347e+002 +1.747282347e+002 +1.6454e+000 +3.1755e+000 +5.6639e+000 +4.4629e+000 -4.1954e+000 -5.9766e+000 +5.9235e-002 -3.3544e+000 +2.0887e+000 -4.3540e+000 -1.7699e+000 -2.2539e+000 -1.0051e+000 -3.4139e+000 -2.1203e-001 -4.7030e+000 +1.4393e+000 +7.2947e+000 -1.1816e+000 -4.3731e+000
2849 +1.348562306e+002 +1.348562306e+002 +1.707562306e+002 +1.707562306e+002 +1.5625e+000 +2.7405e+000 +5.3234e+000 +4.3532e+000 -4.2852e+000 -7.3351e+000 -5.6317e-001 -4.8856e+000 +1.6858e+000 -5.2186e+000 -1.7715e+000 -2.6058e+000 -1.4100e+000 -3.4333e+000 -7.6400e-001 -4.8395e+000 +6.8406e-001 +6.5709e+000 -2.6883e+000 -4.4274e+000
2908 +1.255918429e+002 +1.255918429e+002 +1.614918429e+002 +1.614918429e+002 +3.2208e+000 +1.6007e+000 +6.0430e+000 +4.0759e+000 -3.7948e+000 -6.8827e+000 -8.1014e-001 -4.0828e+000 +1.2541e+000 -4.7801e+000 -1.9708e+000 -2.5475e+000 +5.4297e-001 -3.2177e+000 +1.5882e-001 -4.6499e+000 +6.6616e-001 +6.6623e+000 -2.6390e+000 -4.1158e+000
3110 +1.225781355e+002 +1.225781355e+002 +1.584781355e+002 +1.584781355e+002 +2.2089e+000 +1.8599e+000 +5.1467e+000 +5.0538e+000 -3.7274e+000 -7.5557e+000 -5.4359e-001 -3.9255e+000 +1.0202e+000 -4.7620e+000 -1.9386e+000 -2.4846e+000 -1.4291e+000 -3.3644e+000 -3.4398e-001 -4.6747e+000 -3.3540e-001 +6.9189e+000 -2.2269e+000 -4.5665e+000
3152 +1.149454121e+002 +1.149454121e+002 +1.508454121e+002 +1.508454121e+002 +1.2849e+000 +2.5908e+000 +4.6077e+000 +4.1597e+000 -3.5034e+000 -6.4701e+000 -6.1165e-001 -3.8830e+000 +1.3126e+000 -4.4921e+000 -1.0327e+000 -2.8753e+000 -1.2224e+000 -3.2982e+000 -1.1568e+000 -5.1777e+000 +7.1027e-001 +5.9928e+000 -2.3641e+000 -4.6500e+000
3301 +1.144408133e+002 +1.144408133e+002 +1.503408133e+002 +1.503408133e+002 +1.4692e+000 +2.4085e+000 +4.5723e+000 +4.5816e+000 -3.8801e+000 -6.9837e+000 -1.1421e+000 -3.8137e+000 +8.6962e-001 -4.4495e+000 -3.3341e+000 -2.1747e+000 -1.8573e+000 -3.1760e+000 -2.7404e-002 -4.8249e+000 +5.3738e-003 +6.4326e+000 -1.3067e+000 -4.7437e+000
3322 +1.110136140e+002 +1.110136140e+002 +1.469136140e+002 +1.469136140e+002 +1.6326e+000 +2.8087e+000 +4.7582e+000 +4.3712e+000 -3.7708e+000 -4.8165e+000 -9.8427e-001 -3.8406e+000 +1.1816e+000 -3.9178e+000 -2.9049e+000 -3.0997e+000 -1.4893e+000 -2.9610e+000 +2.3683e-002 -4.5118e+000 +6.6549e-001 +6.3543e+000 -2.4452e+000 -4.4357e+000
3506 +1.031834532e+002 +1.031834532e+002 +1.390834532e+002 +1.390834532e+002 +2.9534e+000 +2.8417e+000 +4.7320e+000 +4.1337e+000 -4.0506e+000 -6.2205e+000 -1.1274e+000 -3.6327e+000 +1.1499e-001 -4.9983e+000 -6.9804e-001 -2.5720e+000 +9.0698e-003 -3.0886e+000 +3.5912e-001 -4.3536e+000 +7.8744e-001 +6.1286e+000 -1.8593e+000 -4.2481e+000
3546 +1.010187513e+002 +1.010187513e+002 +1.369187513e+002 +1.369187513e+002 +1.7843e+000 +2.4832e+000 +4.1209e+000 +4.2492e+000 -4.2945e+000 -6.4828e+000 -1.3908e+000 -4.3922e+000 +9.1179e-001 -3.0877e+000 -1.8435e+000 -2.3621e+000 -1.2329e+000 -3.1692e+000 +5.8070e-001 -5.0087e+000 +7.9021e-001 +5.6721e+000 -2.0223e+000 -3.7599e+000
3658 +9.743583417e+001 +9.743583417e+001 +1.333358342e+002 +1.333358342e+002 +1.8187e+000 +3.3516e+000 +4.6526e+000 +4.5825e+000 -3.6860e+000 -6.7352e+000 -1.5345e+000 -3.7424e+000 +5.2964e-001 -4.5015e+000 -2.5819e+000 -2.4859e+000 -7.4436e-001 -2.2554e+000 -1.0076e-001 -3.8673e+000 +9.9740e-001 +6.2017e+000 -2.0711e+000 -4.0493e+000
3720 +9.062454817e+001 +9.062454817e+001 +1.265245482e+002 +1.265245482e+002 +1.6947e+000 +3.3138e+000 +3.9340e+000 +4.9839e+000 -3.7630e+000 -6.4505e+000 -1.4927e+000 -3.1996e+000 +4.7315e-001 -3.9626e+000 -2.0833e+000 -2.3792e+000 -1.3030e+000 -2.5628e+000 -1.5653e-001 -4.6355e+000 +1.1453e+000 +6.0428e+000 -3.1121e+000 -4.2681e+000
3732 +7.608165442e+001 +7.608165442e+001 +1.119816544e+002 +1.119816544e+002 +1.5485e+000 +3.2024e+000 +4.8820e+000 +4.1003e+000 -3.9944e+000 -6.2070e+000 -1.6270e+000 -3.6408e+000 +7.3159e-001 -3.7064e+000 -1.8545e+000 -1.7457e+000 -1.1307e+000 -1.8973e+000 -6.3836e-001 -4.3034e+000 +1.8503e+000 +5.1950e+000 -1.7211e+000 -4.0454e+000
3878 +7.506238986e+001 +7.506238986e+001 +1.109623899e+002 +1.109623899e+002 +1.9807e+000 +3.0736e+000 +4.6389e+000 +4.0936e+000 -3.6302e+000 -6.3667e+000 -1.8657e+000 -3.4492e+000 +8.3793e-001 -3.9416e+000 -1.7038e+000 -2.1108e+000 -1.0903e+000 -2.3986e+000 +2.2356e-001 -4.5680e+000 +6.2949e-001 +5.4383e+000 -1.8175e+000 -3.8385e+000
3950 +6.911263804e+001 +6.911263804e+001 +1.050126380e+002 +1.050126380e+002 +2.0746e+000 +2.7173e+000 +3.7168e+000 +4.2304e+000 -3.3227e+000 -6.1942e+000 -1.4527e+000 -3.4031e+000 +1.5548e-001 -4.2579e+000 -1.9306e+000 -2.0976e+000 -1.0049e+000 -2.1763e+000 +3.9170e-001 -4.4374e+000 +1.2363e+000 +5.7768e+000 -2.6930e+000 -4.1736e+000
4107 +6.719559760e+001 +6.719559760e+001 +1.030955976e+002 +1.030955976e+002 +1.7326e+000 +2.3638e+000 +4.0139e+000 +4.1433e+000 -3.2360e+000 -5.9417e+000 -1.5700e+000 -3.7138e+000 -2.6749e-001 -3.5660e+000 -1.4003e+000 -2.2928e+000 -5.3348e-001 -2.0000e+000 -4.5083e-002 -4.5952e+000 +2.1958e+000 +5.6009e+000 -2.0484e+000 -4.2591e+000
4232 +6.400012605e+001 +6.400012605e+001 +9.990012605e+001 +9.990012605e+001 +1.8978e+000 +2.1457e+000 +4.5879e+000 +4.0930e+000 -3.5087e+000 -5.8387e+000 -2.3992e+000 -3.4151e+000 +1.4682e-001 -3.7627e+000 -1.8106e+000 -1.6383e+000 -1.0657e+000 -2.5542e+000 +3.6269e-001 -4.2916e+000 +9.6180e-001 +5.4686e+000 -1.8639e+000 -4.1196e+000
4327 +6.291167676e+001 +6.291167676e+001 +9.881167676e+001 +9.881167676e+001 +1.7617e+000 +2.0341e+000 +4.5068e+000 +4.0663e+000 -3.5842e+000 -6.1238e+000 -1.8349e+000 -3.7724e+000 -3.2062e-001 -3.9917e+000 -2.0482e+000 -7.4045e-001 -6.0875e-001 -1.7172e+000 +2.3895e-001 -4.8923e+000 +1.3159e+000 +5.4608e+000 -1.5412e+000 -4.1565e+000
4389 +6.063320750e+001 +6.063320750e+001 +9.653320750e+001 +9.653320750e+001 +2.3992e+000 +1.9224e+000 +4.3017e+000 +4.1161e+000 -3.4469e+000 -6.2640e+000 -1.8016e+000 -3.2663e+000 -4.5459e-001 -4.8995e+000 -1.7168e+000 -1.7682e+000 -4.9094e-001 -1.8808e+000 +2.0396e-001 -3.8498e+000 +1.2747e+000 +5.1804e+000 -2.2713e+000 -4.2794e+000
4502 +5.944559355e+001 +5.944559355e+001 +9.534559355e+001 +9.534559355e+001 +2.1007e+000 +2.8002e+000 +4.4826e+000 +3.7653e+000 -3.0991e+000 -6.0012e+000 -1.9476e+000 -3.4228e+000 -2.2350e-001 -4.1599e+000 -1.6656e+000 -1.2871e+000 -4.5127e-001 -2.1885e+000 +9.4496e-002 -4.2792e+000 +1.1246e+000 +5.4574e+000 -1.6922e+000 -4.2629e+000
4558 +5.628597902e+001 +5.628597902e+001 +9.218597902e+001 +9.218597902e+001 +2.0352e+000 +2.8216e+000 +3.7703e+000 +3.6144e+000 -3.1467e+000 -6.2393e+000 -1.1410e+000 -3.2843e+000 -4.3061e-001 -3.4952e+000 -1.4599e+000 -1.5348e+000 -5.8554e-001 -1.9395e+000 +8.6404e-001 -4.1429e+000 +1.0684e+000 +5.5410e+000 -1.3815e+000 -3.2469e+000
4628 +5.128241818e+001 +5.128241818e+001 +8.718241818e+001 +8.718241818e+001 +1.9918e+000 +2.3410e+000 +3.9217e+000 +3.7747e+000 -3.0341e+000 -5.4042e+000 -1.7208e+000 -3.6049e+000 -8.6984e-001 -4.0087e+000 -1.2986e+000 -1.1598e+000 -6.2084e-001 -2.3218e+000 -2.5421e-001 -4.6212e+000 +1.3489e+000 +5.3163e+000 -1.6528e+000 -4.0107e+000
4654 +4.870336567e+001 +4.870336567e+001 +8.460336567e+001 +8.460336567e+001 +2.0052e+000 +1.5563e+000 +4.2633e+000 +3.3748e+000 -3.0173e+000 -5.7686e+000 -1.7954e+000 -3.4909e+000 -2.0780e-001 -3.5435e+000 -1.8484e+000 -5.5536e-001 -3.8004e-001 -1.9562e+000 +3.4121e-001 -4.5387e+000 +1.1001e+000 +4.7229e+000 -1.7079e+000 -4.0518e+000
4782 +4.448785678e+001 +4.448785678e+001 +8.038785678e+001 +8.038785678e+001 +2.0621e+000 +2.2474e+000 +4.2619e+000 +4.2047e+000 -2.6217e+000 -5.7482e+000 -1.7328e+000 -2.7897e+000 -5.6307e-001 -4.4508e+000 -1.7277e+000 -1.8043e-001 -2.6576e-001 -1.7090e+000 +2.3256e-001 -4.2260e+000 +9.5395e-001 +4.9037e+000 -1.9783e+000 -3.8635e+000
4809 +4.287106740e+001 +4.287106740e+001 +7.877106740e+001 +7.877106740e+001 +2.1336e+000 +2.6102e+000 +4.2304e+000 +4.2530e+000 -2.4824e+000 -5.2936e+000 -2.7642e+000 -2.9734e+000 -6.7005e-001 -3.7234e+000 -1.3977e+000 -7.8096e-001 -1.3921e+000 -2.1086e+000 +3.9479e-001 -4.0311e+000 +1.3889e+000 +5.1710e+000 -1.9726e+000 -3.9311e+000
4907 +4.183813263e+001 +4.183813263e+001 +7.773813263e+001 +7.773813263e+001 +2.2126e+000 +2.2835e+000 +4.3944e+000 +3.8193e+000 -2.3806e+000 -5.5389e+000 -1.5784e+000 -2.5391e+000 -8.4751e-001 -3.7712e+000 -1.5312e+000 -7.3481e-001 -8.7234e-001 -1.6209e+000 -1.8443e-001 -4.3616e+000 +6.8840e-001 +4.8985e+000 -2.0850e+000 -4.2333e+000
5029 +4.161326331e+001 +4.161326331e+001 +7.751326331e+001 +7.751326331e+001 +2.3394e+000 +2.2907e+000 +4.3874e+000 +4.0634e+000 -2.5147e+000 -5.5515e+000 -1.6250e+000 -2.8522e+000 -1.2067e+000 -4.0443e+000 -2.0179e+000 -9.3926e-001 -5.0684e-001 -1.7798e+000 +2.8999e-001 -4.4866e+000 +5.8530e-001 +4.7372e+000 -1.7202e+000 -4.0659e+000
5179 +4.041092862e+001 +4.041092862e+001 +7.631092862e+001 +7.631092862e+001 +1.9455e+000 +2.0348e+000 +4.3238e+000 +3.9032e+000 -2.1217e+000 -5.4691e+000 -1.8953e+000 -3.1714e+000 -1.5009e+000 -4.0272e+000 -1.7143e+000 -9.6175e-001 -1.0345e+000 -1.9812e+000 +4.1406e-001 -4.1364e+000 +1.2705e+000 +4.9151e+000 -1.3216e+000 -4.1421e+000
5184 +3.920192531e+001 +3.920192531e+001 +7.510192531e+001 +7.510192531e+001 +1.9135e+000 +2.5438e+000 +3.6967e+000 +4.0565e+000 -2.7582e+000 -5.4980e+000 -1.6338e+000 -3.1061e+000 -1.1608e+000 -3.5177e+000 -1.5417e+000 -6.8866e-001 -1.0196e+000 -1.7055e+000 +5.4486e-001 -4.3858e+000 +1.0946e+000 +4.7408e+000 -1.2290e+000 -4.0304e+000
5213 +3.616166890e+001 +3.616166890e+001 +7.206166890e+001 +7.206166890e+001 +2.1893e+000 +1.8091e+000 +4.3939e+000 +4.4386e+000 -2.3770e+000 -5.2653e+000 -2.4439e+000 -3.3384e+000 -1.4842e+000 -4.0505e+000 -1.7410e+000 -8.6278e-001 -7.2949e-001 -1.6926e+000 +8.0060e-001 -4.2442e+000 +1.1902e+000 +4.5863e+000 -1.3578e+000 -4.3302e+000
5307 +3.447038379e+001 +3.447038379e+001 +7.037038379e+001 +7.037038379e+001 +2.4327e+000 +2.0134e+000 +4.5068e+000 +3.9310e+000 -2.3131e+000 -5.3472e+000 -1.7922e+000 -2.6074e+000 -1.7597e+000 -4.1099e+000 -1.7758e+000 -5.7792e-001 -9.6119e-001 -1.5167e+000 +9.9777e-002 -4.4090e+000 +1.2022e+000 +4.5941e+000 -1.7250e+000 -4.0534e+000
5458 +3.338494047e+001 +3.338494047e+001 +6.928494047e+001 +6.928494047e+001 +2.0483e+000 +1.9665e+000 +4.3945e+000 +3.9922e+000 -2.1180e+000 -5.1959e+000 -2.1602e+000 -3.1127e+000 -1.4386e+000 -3.7183e+000 -1.5838e+000 -6.2923e-001 -9.1826e-001 -1.7974e+000 +3.1493e-002 -4.0936e+000 +1.0642e+000 +4.7302e+000 -1.3843e+000 -3.8786e+000
5464 +3.066927241e+001 +3.066927241e+001 +6.656927241e+001 +6.656927241e+001 +2.5082e+000 +1.8845e+000 +3.8748e+000 +3.9782e+000 -2.3634e+000 -4.3751e+000 -1.8115e+000 -2.8571e+000 -1.4211e+000 -3.8459e+000 -1.8574e+000 -3.8725e-001 -6.0492e-001 -2.0313e+000 +2.0850e-001 -4.5835e+000 +1.2569e+000 +4.8181e+000 -1.4593e+000 -3.9734e+000
5517 +2.993916765e+001 +2.993916765e+001 +6.583916765e+001 +6.583916765e+001 +2.0827e+000 +1.7642e+000 +4.2450e+000 +3.8456e+000 -1.9915e+000 -5.2442e+000 -2.2614e+000 -3.0360e+000 -1.4646e+000 -4.0576e+000 -1.5036e+000 -7.6614e-001 -1.1395e+000 -1.7509e+000 +1.4789e-001 -4.3614e+000 +1.3839e+000 +4.3656e+000 -1.3824e+000 -3.8613e+000
5575 +2.822049804e+001 +2.822049804e+001 +6.412049804e+001 +6.412049804e+001 +2.0606e+000 +2.3260e+000 +4.0575e+000 +3.7568e+000 -2.1267e+000 -4.7798e+000 -1.8822e+000 -2.6897e+000 -1.5498e+000 -3.6643e+000 -1.9847e+000 -7.6957e-001 -1.0240e+000 -1.5631e+000 +7.2285e-001 -4.2839e+000 +1.1986e+000 +4.6571e+000 -1.2359e+000 -3.8584e+000
5621 +2.748083738e+001 +2.748083738e+001 +6.338083738e+001 +6.338083738e+001 +2.3044e+000 +1.8852e+000 +4.1738e+000 +4.1194e+000 -2.3098e+000 -5.0323e+000 -2.3717e+000 -2.8831e+000 -1.4810e+000 -3.9180e+000 -1.6948e+000 -5.7508e-001 -5.5664e-001 -1.7351e+000 +4.0802e-001 -4.7241e+000 +1.2176e+000 +4.3895e+000 -1.7196e+000 -3.6989e+000
5659 +2.591859550e+001 +2.591859550e+001 +6.181859550e+001 +6.181859550e+001 +2.4025e+000 +2.0200e+000 +4.2938e+000 +3.8240e+000 -2.3568e+000 -5.0039e+000 -2.2581e+000 -2.8612e+000 -1.4360e+000 -4.0674e+000 -2.0105e+000 -6.0817e-001 -5.4308e-001 -1.5297e+000 +3.1834e-001 -4.2921e+000 +1.0723e+000 +4.0225e+000 -1.3752e+000 -4.0016e+000
