% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
425 +9.410698755e+002 +9.410698755e+002 +4.789798755e+002 +4.789798755e+002 -3.6368e+000 +6.0022e+000 -8.2550e-001 +4.2861e+000 +6.3590e-001 +3.9353e+000 +2.6229e+000 -2.1343e+000 +9.1459e-001 -1.8522e+000 -3.1258e+000 -2.7520e+000 -1.7903e+000 +2.8274e+000 +1.0181e+000 -1.5407e+000 -3.7906e+000 +4.1074e+000 +7.5338e-001 +3.4546e+000
462 +9.322051869e+002 +9.322051869e+002 +4.701151869e+002 +4.701151869e+002 -1.5156e-001 +1.2675e+000 -1.0300e+000 +4.6533e-001 +1.0504e+000 -2.3535e+000 +6.7079e-001 -2.4859e+000 -1.4998e-001 +1.2381e+000 -3.7401e+000 -6.3252e-001 -5.8203e-002 -4.1600e-001 +8.9594e-001 +3.8628e-001 -1.8759e+000 -1.1211e-001 -1.3778e+000 +1.0457e+000
537 +8.671299221e+002 +8.671299221e+002 +4.050399221e+002 +4.050399221e+002 -1.9673e+000 +2.2431e+000 +2.2731e+000 +2.0516e+000 +2.7375e+000 -2.0217e-002 -1.0368e+000 -2.9308e+000 +5.4745e-002 +3.3939e+000 -3.8737e+000 -2.8909e+000 -2.9719e+000 +1.3657e+000 -1.3812e+000 -1.2833e+000 -3.8446e-001 +1.3736e+000 -5.8863e-001 +1.0738e+000
566 +7.854463740e+002 +7.854463740e+002 +3.233563740e+002 +3.233563740e+002 -3.2667e-001 +2.2260e+000 +5.5887e-002 +2.5209e-001 +2.2918e+000 -3.6250e+000 +7.6264e-001 -2.8159e+000 +6.7416e-001 +3.2497e+000 -2.3291e+000 -2.5823e+000 -1.9078e+000 +2.5573e-001 +3.4569e-001 -1.0000e-001 -2.0337e+000 +2.4595e+000 -8.1221e-001 +1.1240e+000
569 +7.748272649e+002 +7.748272649e+002 +3.127372649e+002 +3.127372649e+002 +2.2845e-001 -1.5920e+000 +2.9796e+000 +2.0490e+000 +1.0027e+000 -3.3417e+000 +4.4882e-001 +1.8713e-001 +8.6983e-001 +2.9547e+000 -2.4741e+000 -2.6082e+000 -8.5198e-001 +2.9371e+000 -3.6159e-002 -1.9227e+000 +8.3598e-002 +1.8575e+000 +2.6292e-001 -4.2366e-001
594 +6.342983242e+002 +6.342983242e+002 +1.722083242e+002 +1.722083242e+002 -1.4395e+000 +1.6138e+000 -1.4741e-001 +5.4359e+000 +1.8458e+000 +2.7690e+000 +1.6452e+000 -7.5245e-001 -1.4982e+000 +2.0308e+000 -3.3267e+000 -4.9886e+000 -5.2059e-001 -3.3867e-001 -2.9662e-001 -2.3444e+000 -1.5906e+000 +1.8918e+000 +1.9183e+000 -3.8351e-001
955 +5.406636842e+002 +5.406636842e+002 +7.857368425e+001 +7.857368425e+001 -4.0081e-001 -2.5417e-001 +1.3282e+000 +2.0379e+000 +1.1910e+000 -1.1000e+000 -7.5153e-001 -9.8556e-001 -7.8520e-001 +4.8029e-001 +1.0919e+000 -2.7549e+000 -1.8752e+000 +1.5132e+000 +4.2931e-001 -4.1672e+000 -1.0777e+000 +2.2672e+000 +1.3397e-001 +2.6050e+000
1011 +5.047180421e+002 +5.047180421e+002 +4.262804205e+001 +4.262804205e+001 -1.8261e+000 +1.4424e+000 +1.0782e+000 +1.5441e+000 +5.8279e-002 -4.7667e-001 -7.4866e-001 -1.0955e+000 -1.3118e+000 +1.0607e-002 -1.4957e+000 -2.0059e+000 -2.3170e+000 -1.5062e+000 +7.2989e-002 -2.1566e+000 -1.0450e+000 +8.5126e-001 -3.5376e-004 +1.1085e+000
1147 +4.594631079e+002 +4.594631079e+002 -2.626892097e+000 -2.626892097e+000 -4.4301e-001 +2.1245e+000 +1.7074e+000 +2.5764e+000 +1.0328e-002 -2.2158e-001 -2.7093e+000 +1.3510e+000 +7.5139e-002 +8.1672e-001 -1.1602e+000 -4.4471e+000 +1.0010e-001 -1.1961e+000 +1.7002e-001 -2.1908e+000 -2.1117e+000 +2.5952e+000 -2.5066e-001 +4.3747e-001
1234 +4.548662973e+002 +4.548662973e+002 -7.223702741e+000 -7.223702741e+000 +2.7030e-001 -7.7673e-001 +1.1190e+000 +2.1364e+000 +2.0097e+000 -1.5844e+000 -1.1202e-001 -5.0563e-001 +8.0339e-001 -4.7908e-001 -1.8657e-001 -1.8017e+000 -2.0481e+000 -1.0365e+000 +7.8858e-001 -3.1632e+000 -1.4135e+000 +1.0335e+000 +8.7779e-001 +1.0471e+000
1300 +4.416211170e+002 +4.416211170e+002 -2.046888298e+001 -2.046888298e+001 -2.0084e-001 +4.9457e+000 +1.5448e+000 +2.5952e+000 +2.2724e-001 -1.4627e+000 -5.4517e-001 -2.0877e+000 -1.2324e+000 -5.8316e-001 +6.2458e-001 -2.3436e+000 -2.2273e+000 -1.5399e+000 +7.8461e-001 -3.2008e+000 -7.9961e-001 +2.1096e+000 +1.6838e-001 +1.2143e+000
1315 +3.584644973e+002 +3.584644973e+002 -1.036255027e+002 -1.036255027e+002 -1.2393e+000 +1.7522e+000 +5.2004e-001 +1.6319e+000 +1.1308e+000 -1.5088e+000 +1.2746e+000 +1.7247e+000 -7.9782e-001 +1.8937e+000 +1.4534e+000 -2.4334e+000 -2.3743e+000 -1.7809e+000 +3.2322e-001 -3.1069e+000 -1.7190e+000 +2.8726e+000 +2.3829e+000 +9.4471e-001
1513 +3.312282771e+002 +3.312282771e+002 -1.308617229e+002 -1.308617229e+002 +6.8737e-001 -1.3925e+000 +6.1955e-001 +4.9946e-001 +1.3745e+000 -1.5115e-001 -1.0654e+000 +1.7502e+000 -1.6669e+000 -1.4377e+000 +3.4943e-001 -3.4760e+000 -1.7710e+000 -1.0402e+000 +1.0349e+000 -3.2915e+000 -2.0272e+000 +1.9510e+000 +2.4536e+000 +1.5086e+000
1684 +2.903783761e+002 +2.903783761e+002 -1.717116239e+002 -1.717116239e+002 -7.5974e-001 +2.6033e+000 +1.3269e+000 +1.4164e+000 -1.0448e+000 -1.3368e+000 +9.4071e-001 +7.6400e-001 +5.8925e-002 -1.6411e-001 +1.0996e+000 -3.7658e+000 -1.2967e+000 -1.7365e+000 -1.5520e-001 -3.9674e+000 +4.5796e-001 +2.5210e+000 +1.1609e+000 +1.7895e+000
1796 +2.632959277e+002 +2.632959277e+002 -1.987940723e+002 -1.987940723e+002 +6.9923e-001 +3.1582e+000 +1.3092e+000 +2.3298e+000 +4.9162e-002 +3.0084e+000 +7.0248e-001 +1.7302e+000 -7.1784e-002 -1.6702e+000 +4.8231e-001 -2.6637e+000 -8.8512e-001 -9.6851e-001 +2.6832e-001 -3.8339e+000 -1.0582e-001 +2.5611e+000 +1.6721e+000 +2.0677e+000
2001 +2.551293208e+002 +2.551293208e+002 -2.069606792e+002 -2.069606792e+002 +3.1554e-001 -4.5058e-001 +1.2123e-001 +1.6660e+000 -3.3422e-002 -9.3248e-001 +4.3166e-001 +2.0495e+000 -1.2391e+000 +1.1277e+000 +5.3920e-001 -3.2068e+000 -1.5763e+000 -2.0314e+000 +1.3566e-001 -3.7684e+000 -1.9235e-001 +2.9558e+000 +2.0379e+000 +1.6702e+000
2248 +2.415414238e+002 +2.415414238e+002 -2.205485762e+002 -2.205485762e+002 +2.8710e-001 +3.4378e-001 +5.8377e-001 +8.9134e-001 +1.8522e-001 -1.9979e-001 +7.5585e-001 +1.4711e+000 -1.2257e-001 -1.4803e-001 +1.0486e+000 -4.2708e+000 -1.1629e+000 -2.0456e+000 +2.9940e-001 -3.3572e+000 -1.0316e+000 +3.8192e+000 +2.8098e+000 +2.1549e+000
2401 +2.211489594e+002 +2.211489594e+002 -2.409410406e+002 -2.409410406e+002 -5.2923e-001 +5.3090e-001 +7.9425e-001 +9.5026e-001 -2.2169e-001 -2.0716e-001 +1.1742e+000 +1.4716e+000 +7.6911e-002 -5.2729e-001 +1.2198e+000 -2.7929e+000 -1.2525e+000 -1.5816e+000 +4.2169e-001 -3.9626e+000 -1.2654e+000 +2.5526e+000 +1.5963e+000 +1.8786e+000
2627 +2.039965380e+002 +2.039965380e+002 -2.580934620e+002 -2.580934620e+002 +6.5644e-001 +2.1024e+000 +5.7789e-001 +1.3172e+000 +4.7162e-001 +1.2433e-001 +5.1146e-001 +4.8368e-001 +1.1593e-001 +5.0501e-001 +2.6465e+000 -3.2262e+000 -4.9164e-001 -2.2333e+000 +4.6192e-001 -3.0495e+000 -2.4086e-002 +2.5288e+000 +1.8283e+000 +2.8091e+000
2898 +1.921981883e+002 +1.921981883e+002 -2.698918117e+002 -2.698918117e+002 +2.9498e-001 +1.5284e+000 -1.7651e-001 +1.7264e+000 +6.6745e-001 +1.2936e+000 +1.5300e+000 +1.6668e+000 +4.9362e-001 +6.6717e-002 +2.0343e+000 -3.7564e+000 -4.5372e-001 -1.4937e+000 +5.1146e-001 -3.0127e+000 +4.4152e-001 +2.2621e+000 +2.7893e+000 +1.8360e+000
3380 +1.673321450e+002 +1.673321450e+002 -2.947578550e+002 -2.947578550e+002 +3.3051e-001 +5.5444e-001 +6.0814e-001 +1.5458e+000 +5.2733e-001 +1.2241e+000 +3.2197e-001 +1.0538e+000 +1.0068e+000 +1.1228e+000 +2.0862e+000 -3.4734e+000 -4.4312e-001 -2.5202e+000 +5.0584e-001 -3.5068e+000 -4.5034e-001 +2.4762e+000 +2.1221e+000 +1.1135e+000
3971 +1.549193015e+002 +1.549193015e+002 -3.071706985e+002 -3.071706985e+002 +3.9238e-001 +1.2437e+000 +4.9225e-001 +1.5006e+000 +1.2498e+000 +8.8571e-001 +1.1378e+000 +1.8826e+000 +1.1037e+000 -1.1592e-001 +1.4006e+000 -3.7567e+000 -3.2788e-001 -2.5310e+000 +7.1436e-001 -3.4649e+000 -4.0473e-001 +3.2995e+000 +2.4886e+000 +2.2895e+000
5212 +1.480799595e+002 +1.480799595e+002 -3.140100405e+002 -3.140100405e+002 +5.0168e-001 +1.4520e+000 +4.2795e-001 +1.5032e+000 +1.4231e+000 +1.1907e+000 +1.5865e+000 +1.7546e+000 +1.0045e+000 +5.4265e-001 +1.6791e+000 -3.3732e+000 -3.6760e-001 -2.6796e+000 +8.6596e-001 -3.5681e+000 -9.0690e-002 +2.5312e+000 +2.4562e+000 +2.0939e+000
5823 +1.402088053e+002 +1.402088053e+002 -3.218811947e+002 -3.218811947e+002 +5.9057e-001 +1.9961e+000 +4.9381e-001 +8.7123e-001 +1.5881e+000 +1.7339e+000 +1.7617e+000 +2.7158e+000 +6.9287e-001 +7.5145e-001 +2.7501e+000 -3.7795e+000 -4.9621e-001 -2.8232e+000 +8.5346e-001 -3.1684e+000 -1.4754e-001 +3.2551e+000 +2.5025e+000 +1.8436e+000
6214 +1.333331221e+002 +1.333331221e+002 -3.287568779e+002 -3.287568779e+002 +4.2131e-001 +1.1198e+000 +4.7134e-001 +2.3455e+000 +1.5381e+000 +1.2726e+000 +2.6968e+000 +3.8727e+000 +9.8436e-001 +9.5125e-002 +2.4881e+000 -4.2823e+000 -4.0290e-001 -2.4728e+000 +1.3439e+000 -3.9345e+000 -7.1407e-001 +3.6355e+000 +2.4962e+000 +1.6292e+000
7172 +1.288071525e+002 +1.288071525e+002 -3.332828475e+002 -3.332828475e+002 +4.9971e-001 +6.8009e-001 +5.8245e-001 +7.9940e-001 +1.5818e+000 +1.9486e+000 +1.9888e+000 +1.2850e+000 +9.0966e-001 -1.2095e-002 +2.1583e+000 -3.8234e+000 -7.7178e-001 -2.9928e+000 +9.7069e-001 -3.2910e+000 -3.0634e-002 +3.5284e+000 +2.4962e+000 +1.7736e+000
7695 +9.495981139e+001 +9.495981139e+001 -3.671301886e+002 -3.671301886e+002 +4.2593e-001 +6.6355e-001 +5.1795e-001 -1.9240e-001 +1.4453e+000 +1.4778e+000 +1.8125e+000 +2.5403e+000 +1.2226e+000 -1.1034e+000 +2.0721e+000 -3.8681e+000 -3.7100e-001 -2.4737e+000 +1.0053e+000 -3.5802e+000 -3.7252e-001 +3.7226e+000 +2.4481e+000 +2.5488e+000
10700 +8.400158977e+001 +8.400158977e+001 -3.780884102e+002 -3.780884102e+002 +4.5167e-001 +2.4409e+000 +2.0879e+000 +6.4163e-001 +1.3852e+000 +3.0424e+000 +1.2667e+000 +2.6065e+000 +1.0518e+000 -5.3644e-001 +2.2107e+000 -4.0016e+000 -3.4139e-001 -1.9822e+000 +9.7562e-001 -3.4920e+000 -1.4975e-001 +2.9427e+000 +2.4660e+000 +2.2076e+000
11417 +7.585303731e+001 +7.585303731e+001 -3.862369627e+002 -3.862369627e+002 +4.3019e-001 +2.2345e+000 +1.1249e+000 -7.7057e-002 +1.5288e+000 +1.5085e+000 +1.3120e+000 +2.6219e+000 +1.0960e+000 -4.9217e-001 +2.2344e+000 -3.9072e+000 -3.8321e-001 -2.4500e+000 +9.7529e-001 -4.2783e+000 -5.0533e-002 +2.8939e+000 +2.5083e+000 +2.2151e+000
12587 +7.400905155e+001 +7.400905155e+001 -3.880809485e+002 -3.880809485e+002 +4.5425e-001 +2.2422e+000 +1.3005e+000 +1.5018e+000 +1.4080e+000 +1.3973e+000 +1.2031e+000 +2.6068e+000 +1.1713e+000 -3.8726e-001 +2.2344e+000 -3.5428e+000 -3.5816e-001 -2.9241e+000 +9.7030e-001 -3.5158e+000 -1.1657e-002 +2.9137e+000 +2.5056e+000 +2.0474e+000
12738 +7.124385445e+001 +7.124385445e+001 -3.908461456e+002 -3.908461456e+002 +3.3578e-001 +2.5221e+000 +1.3538e+000 +9.0067e-001 +1.4147e+000 +1.8888e+000 +1.3587e+000 +2.5965e+000 +1.1668e+000 -4.8068e-001 +2.1470e+000 -3.7292e+000 -3.1098e-001 -3.0305e+000 +9.7996e-001 -3.5061e+000 -1.7777e-002 +2.9709e+000 +2.5060e+000 +2.1358e+000
12896 +6.032961714e+001 +6.032961714e+001 -4.017603829e+002 -4.017603829e+002 +4.2378e-001 +2.2893e+000 +1.3585e+000 +2.5948e+000 +1.4115e+000 +2.2316e+000 +1.1591e+000 +2.5316e+000 +1.1648e+000 -5.8702e-001 +2.1832e+000 -3.8365e+000 -3.6953e-001 -3.0308e+000 +8.8567e-001 -3.9535e+000 -3.1634e-002 +3.0025e+000 +2.4834e+000 +2.1898e+000
13356 +6.007964887e+001 +6.007964887e+001 -4.020103511e+002 -4.020103511e+002 +4.0596e-001 +1.4410e+000 +1.2929e+000 +6.9117e-001 +1.4858e+000 +2.3736e+000 +1.3321e+000 +2.5908e+000 +1.1839e+000 -6.1421e-001 +2.1337e+000 -4.3568e+000 -3.5714e-001 -3.0758e+000 +9.8318e-001 -3.8829e+000 -3.7831e-002 +3.2771e+000 +2.4963e+000 +2.1980e+000
13401 +5.493146217e+001 +5.493146217e+001 -4.071585378e+002 -4.071585378e+002 +4.1973e-001 +2.5316e+000 +1.3044e+000 +8.0301e-001 +1.4726e+000 +2.1545e+000 +1.2604e+000 +2.5777e+000 +1.1465e+000 -5.7190e-001 +2.2218e+000 -3.9273e+000 -3.4612e-001 -3.4068e+000 +9.3957e-001 -3.5235e+000 -2.7151e-002 +3.2392e+000 +2.4878e+000 +2.1714e+000
15246 +5.306966195e+001 +5.306966195e+001 -4.090203380e+002 -4.090203380e+002 +3.3702e-001 +2.3388e+000 +1.3124e+000 -1.0330e-001 +1.5222e+000 +2.6707e+000 +1.2297e+000 +2.5393e+000 +1.1531e+000 -5.4676e-001 +2.2023e+000 -3.3126e+000 -3.6201e-001 -2.9171e+000 +9.6836e-001 -3.9145e+000 -4.1641e-002 +3.6520e+000 +2.5049e+000 +2.1864e+000
15744 +4.363250905e+001 +4.363250905e+001 -4.184574910e+002 -4.184574910e+002 +4.3694e-001 +2.3230e+000 +1.2883e+000 -8.6667e-001 +1.5263e+000 +3.0049e+000 +1.2729e+000 +2.6162e+000 +1.1691e+000 -5.5015e-001 +2.1684e+000 -3.8927e+000 -3.5597e-001 -2.9517e+000 +9.4883e-001 -3.9065e+000 -9.7563e-003 +3.3616e+000 +2.5194e+000 +2.1971e+000
17535 +4.118310030e+001 +4.118310030e+001 -4.209068997e+002 -4.209068997e+002 +3.4675e-001 +2.2773e+000 +1.2834e+000 -1.5939e-001 +1.5176e+000 +2.0915e+000 +1.3010e+000 +2.5620e+000 +1.1500e+000 -5.5054e-001 +2.1731e+000 -4.3308e+000 -3.0333e-001 -2.9477e+000 +1.0210e+000 -3.8931e+000 +8.5873e-003 +3.2289e+000 +2.4849e+000 +2.1575e+000
17630 +4.015913618e+001 +4.015913618e+001 -4.219308638e+002 -4.219308638e+002 +3.4489e-001 +2.2889e+000 +1.3482e+000 -1.0081e-001 +1.4796e+000 +2.8946e+000 +1.3083e+000 +2.5747e+000 +1.2072e+000 -5.3976e-001 +2.0351e+000 -4.2582e+000 -3.2317e-001 -2.9382e+000 +1.0122e+000 -3.9091e+000 -2.7591e-002 +3.3301e+000 +2.4955e+000 +2.1630e+000
17706 +3.687230906e+001 +3.687230906e+001 -4.252176909e+002 -4.252176909e+002 +3.2285e-001 +2.1920e+000 +1.3249e+000 -1.8641e-001 +1.4673e+000 +2.8764e+000 +1.2994e+000 +2.5679e+000 +1.1541e+000 -5.5377e-001 +2.1472e+000 -4.2821e+000 -2.7814e-001 -2.9745e+000 +9.9919e-001 -3.8730e+000 -1.2111e-002 +3.3558e+000 +2.5060e+000 +2.1436e+000
17716 +3.419379684e+001 +3.419379684e+001 -4.278962032e+002 -4.278962032e+002 +3.5191e-001 +2.2042e+000 +1.2938e+000 -1.6862e-001 +1.5035e+000 +2.8238e+000 +1.3065e+000 +2.5630e+000 +1.1597e+000 -5.8046e-001 +2.1387e+000 -4.3656e+000 -3.2786e-001 -2.9527e+000 +9.6571e-001 -3.8639e+000 -1.6305e-002 +3.2856e+000 +2.4895e+000 +2.1366e+000
18344 +3.359669969e+001 +3.359669969e+001 -4.284933003e+002 -4.284933003e+002 +4.0050e-001 +2.1028e+000 +1.2935e+000 -1.6660e-001 +1.4624e+000 +2.8919e+000 +1.2816e+000 +2.5924e+000 +1.1297e+000 -5.8211e-001 +2.1806e+000 -4.2595e+000 -3.0400e-001 -2.9737e+000 +9.5034e-001 -3.9284e+000 -3.6218e-002 +3.3378e+000 +2.4963e+000 +2.1380e+000
18349 +3.010566898e+001 +3.010566898e+001 -4.319843310e+002 -4.319843310e+002 +2.6642e-001 +2.2753e+000 +1.2694e+000 -1.6689e-001 +1.4804e+000 +2.8645e+000 +1.2352e+000 +2.6067e+000 +1.1990e+000 -5.6969e-001 +2.1405e+000 -4.3009e+000 -3.5355e-001 -2.9628e+000 +9.5283e-001 -3.9252e+000 +7.0514e-003 +3.2875e+000 +2.5096e+000 +2.1425e+000
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.536262008e+003 +5.536262008e+003 +5.613922008e+003 +5.613922008e+003 +7.2164e+000 +3.4181e+000 +1.3687e-002 -6.6206e-001 -3.3241e+000 +1.0615e+000 -3.3876e+000 -5.5607e+000 -2.5201e+000 -6.0285e+000 -6.5066e+000 +1.6791e+000 -3.0498e+000 +2.1925e-001 -6.7284e+000 -5.6221e+000 -1.6712e+000 +1.9394e+000 +7.9633e-001 +1.4945e+000
4 +4.585189741e+003 +4.585189741e+003 +4.662849741e+003 +4.662849741e+003 -8.9122e-002 +1.0190e-001 +5.0246e-001 -1.9208e+000 +5.7766e-001 +4.4787e+000 -5.2694e+000 -6.1957e+000 -3.5766e+000 +1.7756e-001 -1.0190e+000 +2.2022e+000 -1.3908e+000 +3.7666e+000 +2.4754e+000 -6.8783e+000 -6.9436e+000 -1.9957e+000 +4.5063e-001 +8.0814e+000
14 +4.490631185e+003 +4.490631185e+003 +4.568291185e+003 +4.568291185e+003 +1.2100e+000 +1.5675e+000 +2.2718e-001 -7.6955e+000 +6.1140e-001 -2.0090e+000 -6.1974e+000 +5.2242e+000 +6.5462e-001 +4.4630e-001 +1.5501e+000 +1.9820e+000 -3.5335e+000 +6.2354e+000 -8.7479e+000 +1.6737e+000 -2.9421e+000 -9.9089e-001 +2.4139e+000 -2.8194e+000
17 +2.664485769e+003 +2.664485769e+003 +2.742145769e+003 +2.742145769e+003 +3.1046e+000 -2.0187e+000 +9.4473e-001 -2.1063e+000 +2.6244e+000 +4.2522e-002 -7.1167e+000 -2.3680e+000 +1.4434e+000 -3.9932e-002 -9.9739e-001 -3.1054e+000 -2.7735e-001 +2.5924e+000 -5.0793e+000 -4.3406e+000 -2.2806e+000 -1.8846e-002 +6.7302e-001 +2.8062e+000
24 +2.260602317e+003 +2.260602317e+003 +2.338262317e+003 +2.338262317e+003 +1.2600e+000 +2.0646e+000 -2.4789e+000 -2.7510e+000 +6.1215e-001 +6.2576e-001 -4.9268e+000 -5.4449e+000 +2.1818e-001 -2.5030e+000 +1.6906e+000 -1.8728e+000 -7.9299e+000 -5.7768e+000 -3.4609e+000 -4.0397e+000 -2.0544e+000 -3.4396e+000 +1.0882e+000 +1.4674e-001
30 +1.608750210e+003 +1.608750210e+003 +1.686410210e+003 +1.686410210e+003 +3.6798e+000 -7.9775e-001 +1.2491e+000 -4.5097e+000 +9.8110e-001 +3.9826e+000 -3.9814e+000 +3.0910e+000 -1.3004e+000 -1.8602e+000 -6.7534e-001 +4.7275e+000 -4.5545e+000 +8.6949e-001 -4.9560e+000 +1.4880e+000 -3.0889e+000 -1.7449e+000 -9.3980e-001 +1.9795e+000
116 +1.507282460e+003 +1.507282460e+003 +1.584942460e+003 +1.584942460e+003 -1.2155e+000 +2.5443e+000 +2.1816e+000 -2.0815e+000 -1.2861e+000 +4.5100e+000 -4.5935e+000 -5.5627e+000 +8.7493e-001 +8.6250e-001 -7.5821e-001 +1.0976e+000 -2.5141e+000 +3.8112e-001 -4.4240e+000 -2.9494e+000 -3.9037e+000 -1.9173e+000 +2.5697e+000 +1.2316e-001
131 +9.046304971e+002 +9.046304971e+002 +9.822904971e+002 +9.822904971e+002 +9.2058e-001 -4.7329e-001 +5.2799e-001 +1.0135e+000 +2.4219e+000 -5.0097e-001 -3.1220e+000 -5.4899e+000 -1.7295e+000 +1.6788e+000 +1.2115e+000 +2.2028e+000 -1.5161e+000 +1.4727e+000 -2.4316e+000 -2.9159e+000 -3.3258e+000 -2.5956e+000 +1.7880e+000 -1.8151e+000
377 +7.338714166e+002 +7.338714166e+002 +8.115314166e+002 +8.115314166e+002 +1.1394e+000 +1.1346e+000 -2.3430e-001 -5.9903e-001 +3.1860e-001 +2.0934e+000 -2.5779e+000 -1.7000e+000 -7.2858e-001 +1.2688e+000 -7.6000e-001 +1.2174e+000 -3.3801e+000 -2.0632e+000 -1.6395e+000 -1.2507e+000 -2.8494e+000 -2.6446e+000 +1.0513e+000 -2.3182e+000
876 +6.032868628e+002 +6.032868628e+002 +6.809468628e+002 +6.809468628e+002 -3.0413e+000 -1.0455e-001 +8.6471e-002 -2.3653e+000 +1.4245e+000 +4.6090e-002 +3.1552e-001 -2.4520e+000 -1.7167e+000 -3.8177e+000 -7.9226e-001 +9.1758e-001 -2.3769e+000 -3.5124e-001 -2.7595e+000 -7.9176e-001 -4.2412e-001 -2.0072e+000 +1.1885e+000 -4.0560e+000
