% function evaluation | noise-free fitness - Fopt (1.238300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
598 +5.111875257e+004 +5.111875257e+004 +5.124258257e+004 +5.124258257e+004 -3.1189e+000 -3.2620e+000 +3.0480e+000 -1.9971e+000 +1.7843e+000 +2.6700e+000 -9.4862e-001 +2.0449e+000 +1.7027e+000 +2.1469e-001 -7.8922e-001 -1.7986e+000 -1.1750e+000 -1.5955e+000 +9.4914e-001 -4.5021e-001 +2.1342e-001 +2.3111e+000 -5.4121e-001 -6.2682e-001
617 +4.851608708e+004 +4.851608708e+004 +4.863991708e+004 +4.863991708e+004 -2.8433e+000 -2.3134e+000 +9.0541e-001 +3.9888e-002 +5.1090e-001 -1.3433e+000 -1.0928e-001 +2.2524e+000 +2.1247e+000 -2.0973e+000 -1.1879e+000 -1.2859e+000 +2.0286e+000 -2.4328e+000 +1.5247e+000 -1.8887e+000 -5.2980e-001 -4.9098e-001 -3.1183e+000 +1.8271e+000
623 +4.710631326e+004 +4.710631326e+004 +4.723014326e+004 +4.723014326e+004 +1.5711e+000 -1.0341e+000 +1.9320e+000 -1.0270e+000 +2.0309e+000 +3.1834e+000 +1.8962e-001 +1.4580e+000 +3.0175e+000 -2.4439e+000 +8.1662e-001 +3.9671e-002 -3.2733e+000 -4.7855e-001 +2.1351e+000 -2.1935e+000 -8.3281e-002 -8.8235e-001 -6.0089e-001 -1.9149e+000
630 +3.069635501e+004 +3.069635501e+004 +3.082018501e+004 +3.082018501e+004 -1.3065e+000 -3.0820e+000 +2.2606e-001 +6.7106e-001 +3.1015e+000 -9.5077e-001 +9.6344e-001 +1.5729e+000 +3.2702e+000 -2.0861e+000 -1.7501e+000 -9.6382e-001 +9.5844e-001 -6.2720e-001 +1.2834e+000 +1.3125e+000 +6.7244e-002 -1.5538e+000 -1.5902e+000 -1.8078e+000
772 +1.859239429e+004 +1.859239429e+004 +1.871622429e+004 +1.871622429e+004 -1.0596e+000 -1.3827e+000 -3.1096e-001 -9.3179e-001 +2.3133e-001 +2.8169e+000 +8.6914e-001 +8.7408e-001 -1.1170e-001 +6.7559e-001 -7.2727e-001 +2.0456e-001 -9.4544e-001 +2.6583e+000 -2.0672e-001 -2.2647e+000 +2.3030e+000 +1.6598e-001 -2.3341e+000 -6.4021e-001
794 +1.148624724e+004 +1.148624724e+004 +1.161007724e+004 +1.161007724e+004 -1.9237e+000 -9.4288e-001 +5.1881e-001 -8.1549e-001 +2.8424e+000 +2.3195e+000 -5.1364e-001 +1.6073e+000 -4.4965e-001 -1.2904e+000 -1.8248e+000 -1.4912e+000 -6.9781e-001 -1.2537e+000 +1.9377e+000 -7.2612e-001 -2.0008e+000 +4.1458e-001 -4.3491e-002 +5.4670e-001
818 +9.838609780e+003 +9.838609780e+003 +9.962439780e+003 +9.962439780e+003 -1.0893e+000 -1.8049e+000 +6.0183e-001 -9.6109e-001 +1.5487e-001 +1.8936e+000 -1.8253e-001 -2.8613e-001 +1.4670e+000 +1.0416e-001 -1.6523e+000 -1.3524e+000 -8.4629e-001 -1.3244e+000 -2.8918e-001 -8.2835e-001 -7.6964e-001 -3.0192e-001 -1.8742e+000 -6.3020e-001
902 +6.557949764e+003 +6.557949764e+003 +6.681779764e+003 +6.681779764e+003 +2.6827e-001 -8.1976e-001 -1.3889e-001 -3.3901e-001 -1.4301e+000 -1.8037e-001 +2.2469e+000 +8.3745e-001 -3.9125e-001 -2.0902e+000 +3.2594e-002 +1.5498e+000 -8.7110e-001 +1.1417e+000 +8.5040e-001 +2.0320e+000 -1.4229e+000 -5.8165e-001 -1.8678e+000 -1.2119e+000
1095 +3.882197182e+003 +3.882197182e+003 +4.006027182e+003 +4.006027182e+003 -1.6695e+000 -8.7548e-001 -6.1580e-001 -1.5378e+000 +9.5873e-001 +9.9828e-001 -1.4366e-001 +6.8388e-001 -3.1290e-001 +6.5165e-001 +1.0156e+000 -6.5240e-001 -1.2133e+000 -4.9927e-002 +5.1134e-001 -1.1740e+000 -1.2874e+000 -1.2413e+000 -7.2022e-001 -8.3320e-001
1196 +3.421888726e+003 +3.421888726e+003 +3.545718726e+003 +3.545718726e+003 -4.9403e-001 +7.7309e-001 +1.1164e-001 -8.7595e-001 +8.0089e-001 +6.7343e-001 +2.1870e-001 -4.2069e-001 -2.4358e-001 -2.5749e+000 +6.2315e-001 +8.3323e-001 -6.3252e-001 +1.6680e+000 +1.2467e+000 -7.0042e-001 -4.7509e-001 +3.2816e-001 -1.7758e+000 -4.0125e-001
1236 +3.190267489e+003 +3.190267489e+003 +3.314097489e+003 +3.314097489e+003 -1.7975e+000 -5.5222e-001 +7.4762e-001 +4.9209e-001 +1.2446e+000 +5.9038e-001 -2.2828e-001 +1.7614e+000 +1.0333e+000 -2.4724e-001 -2.1282e-001 +1.5555e-001 -6.7670e-001 -3.0815e-001 +1.8570e+000 -8.7926e-001 -1.2202e+000 +4.7482e-002 -1.9405e-001 -6.0633e-001
1422 +2.208217752e+003 +2.208217752e+003 +2.332047752e+003 +2.332047752e+003 +3.8466e-001 +2.5628e-001 -1.4129e+000 -1.2430e-001 -2.0134e+000 +4.0764e-001 +5.6136e-001 +2.7137e-001 -1.6542e+000 -6.1998e-001 -1.1140e-001 -6.3535e-001 -8.6732e-001 -2.0632e-001 +5.8225e-001 -1.4218e+000 -1.1041e+000 -1.7163e-001 -2.9092e-001 +2.6894e-001
1459 +1.986723233e+003 +1.986723233e+003 +2.110553233e+003 +2.110553233e+003 -5.1901e-001 -7.8040e-001 -1.1252e+000 -9.8679e-001 -1.4581e-001 -1.8167e-001 +9.9320e-001 +1.6475e-001 +8.6405e-001 -1.4940e+000 -1.5913e-001 -2.5260e-001 -1.5793e-001 +6.2044e-001 +8.7685e-001 -6.2759e-001 -1.3792e+000 +1.0870e+000 +9.2889e-001 -2.1662e-001
1507 +1.312376416e+003 +1.312376416e+003 +1.436206416e+003 +1.436206416e+003 +5.0742e-001 -1.0135e+000 -6.3812e-001 -2.7469e-001 +2.9659e-001 -8.3469e-002 +4.3053e-001 -2.0158e-001 +2.4203e-001 -9.5534e-001 -3.4521e-001 -1.3623e+000 -3.6879e-001 -8.0711e-002 +4.6748e-001 +1.1202e+000 -9.5855e-001 +5.7151e-002 -1.0010e+000 -9.7111e-001
1755 +1.102128014e+003 +1.102128014e+003 +1.225958014e+003 +1.225958014e+003 +3.1699e-001 -9.2888e-001 +8.4786e-001 +4.8975e-001 -4.0988e-001 +1.6888e-001 -6.9623e-001 +2.0970e-001 -6.4947e-002 -2.3668e-001 +5.5257e-001 -1.7489e-001 +3.5724e-001 -6.3169e-001 -5.5353e-001 -1.2723e+000 -1.3811e+000 +3.9939e-001 +1.3745e-001 +1.7924e-001
1769 +1.078181579e+003 +1.078181579e+003 +1.202011579e+003 +1.202011579e+003 -7.4445e-002 -2.9829e-001 +2.8555e-001 -3.2741e-001 +6.8089e-001 -3.6319e-001 +1.5140e-001 +2.6754e-001 +4.9656e-001 +6.6911e-001 +2.0186e-002 -2.5221e-001 +7.5837e-001 -6.4192e-001 +6.4879e-001 -2.7396e-002 -9.1447e-001 -2.0115e-001 -8.5776e-001 -4.9977e-001
1775 +6.349009152e+002 +6.349009152e+002 +7.587309152e+002 +7.587309152e+002 -1.6404e-001 -2.0752e-001 +6.0435e-001 -1.0664e-001 +7.8471e-001 +4.9913e-001 +3.0386e-001 -5.8256e-002 -5.8690e-003 -4.9996e-001 -1.2854e-001 -1.5046e+000 -2.6919e-001 +8.6971e-001 +6.2378e-001 -4.1116e-001 -1.3509e+000 +4.3384e-001 -1.7435e-001 -5.3934e-001
1897 +3.755690109e+002 +3.755690109e+002 +4.993990109e+002 +4.993990109e+002 -6.5172e-001 +5.5946e-001 +1.3361e-001 -1.9316e-003 -1.7881e-001 -4.8511e-001 +9.3733e-001 +1.5346e-001 +6.4569e-001 -3.6169e-001 +1.4444e-001 +5.7035e-001 -2.5047e-001 -2.5700e-001 +2.0262e-001 +2.8433e-001 -1.5962e+000 -3.0393e-001 -2.9222e-001 -4.0736e-001
2002 +3.645904010e+002 +3.645904010e+002 +4.884204010e+002 +4.884204010e+002 -6.1414e-001 -2.9585e-001 -7.7256e-002 -7.1787e-001 +3.4463e-002 +4.2719e-002 +9.6062e-001 +4.0128e-001 -2.2609e-001 -7.6646e-001 +4.9290e-001 -5.2832e-001 -8.6052e-002 -4.6394e-001 +3.7639e-001 +9.6937e-002 -7.7191e-001 -1.4947e-001 -3.5444e-001 +1.5205e-001
2142 +3.605313610e+002 +3.605313610e+002 +4.843613610e+002 +4.843613610e+002 -2.9478e-001 -3.9754e-001 +9.3172e-001 -4.4162e-001 +1.0978e-001 +3.9549e-001 +4.4833e-001 +3.1224e-002 +2.0912e-001 -5.6737e-001 -1.9710e-001 -4.1889e-001 +2.7691e-001 -7.3541e-001 +3.0521e-001 +6.1001e-002 -1.6910e+000 +1.0359e-001 +1.2856e-001 -3.9176e-001
2159 +3.348667483e+002 +3.348667483e+002 +4.586967483e+002 +4.586967483e+002 -5.8071e-002 -2.0535e-003 +5.3889e-001 -3.2371e-002 -2.0599e-001 -5.6704e-001 +7.6319e-001 +1.5575e-001 -1.8134e-001 -1.6458e+000 -6.0533e-002 +4.3783e-001 -1.1907e-001 -1.9966e-001 +2.6701e-002 +1.1642e-001 -5.4352e-001 -6.1109e-001 -1.3410e-001 +3.0390e-001
2190 +3.303354293e+002 +3.303354293e+002 +4.541654293e+002 +4.541654293e+002 -2.1143e-001 -3.9295e-001 +3.3474e-001 -4.5324e-001 -5.6833e-002 -4.8074e-001 +4.3862e-001 -1.1838e-001 -5.9232e-002 +2.0350e-001 +6.7416e-002 -2.6391e-001 +1.0136e-001 -4.5460e-001 +5.8577e-001 +1.6014e-001 -1.0141e+000 -5.9919e-002 -2.6591e-001 +2.5355e-001
2212 +2.663814262e+002 +2.663814262e+002 +3.902114262e+002 +3.902114262e+002 -6.0793e-001 +3.5142e-002 +5.2964e-001 +1.7185e-002 +3.7515e-004 +5.9447e-002 +7.8287e-001 +6.9381e-001 +5.8535e-001 -7.3250e-001 -2.9251e-001 +7.1768e-001 -3.7584e-001 -9.1296e-002 +3.8737e-001 +1.0639e-001 -7.8767e-001 +8.7460e-002 +3.9270e-001 -4.5313e-002
2331 +1.802784243e+002 +1.802784243e+002 +3.041084243e+002 +3.041084243e+002 -1.6012e-002 -4.3270e-002 +1.0559e+000 -3.9879e-001 -7.3496e-002 -2.9503e-001 +4.9411e-001 +2.7172e-001 -1.1085e-001 -6.9470e-001 -4.2907e-001 +8.2412e-001 -1.0682e-001 -2.4002e-001 +8.3997e-001 +2.2923e-001 -3.9389e-001 -1.7262e-001 -1.6461e-001 +1.0908e-001
2436 +1.688954648e+002 +1.688954648e+002 +2.927254648e+002 +2.927254648e+002 -4.1749e-001 -2.0749e-001 +6.7677e-001 -6.0128e-002 -1.0198e+000 +5.1941e-002 +1.0592e+000 +2.4000e-001 +2.4628e-001 -1.0876e+000 +2.6128e-001 +3.9244e-001 +1.0082e-002 +1.2886e-001 +4.5062e-001 +5.3106e-001 -1.0382e+000 -2.7564e-002 -7.4507e-002 -4.1768e-001
2483 +1.522765127e+002 +1.522765127e+002 +2.761065127e+002 +2.761065127e+002 -1.7588e-001 +3.7997e-001 +1.3794e-001 -2.4902e-001 -2.5525e-001 -1.0594e-001 +7.3281e-001 +2.9592e-001 +3.7203e-001 -5.5642e-001 -1.5145e-001 +4.7668e-001 -5.5635e-001 -2.5602e-002 +1.5643e-001 +9.3886e-001 -6.2471e-001 -9.0750e-002 -1.4662e-001 +1.0597e-001
2570 +1.156254404e+002 +1.156254404e+002 +2.394554404e+002 +2.394554404e+002 -2.8008e-001 +4.7591e-001 +3.5579e-001 +1.2977e-001 -8.8472e-002 +1.0965e-001 +7.3518e-001 +1.9094e-001 +2.9438e-001 -9.9070e-001 -1.7930e-002 -5.4955e-002 -2.0232e-001 -7.1214e-002 +5.0222e-002 +4.0289e-001 -6.9224e-001 -1.7969e-001 +8.7166e-002 +2.8571e-001
2657 +9.076141689e+001 +9.076141689e+001 +2.145914169e+002 +2.145914169e+002 -3.1927e-001 +5.3328e-001 +8.2107e-001 +1.0008e-001 -3.1595e-001 +9.9285e-003 +5.0634e-001 +3.6337e-002 -3.2575e-003 -8.3346e-001 -2.2084e-001 +8.3365e-002 -2.9821e-001 +1.5286e-001 +1.5919e-001 +6.7468e-001 -6.3337e-001 +3.9519e-003 -4.8770e-001 +6.4755e-002
2723 +8.409345833e+001 +8.409345833e+001 +2.079234583e+002 +2.079234583e+002 -2.8069e-001 +4.8228e-001 +6.8729e-001 -3.8431e-001 -3.4129e-001 +3.9900e-002 +4.2234e-001 +4.0179e-001 +3.9316e-001 -6.9924e-001 -2.0279e-001 +1.5587e-001 -3.3891e-001 -1.7690e-001 +4.8002e-001 +5.1749e-001 -7.9621e-001 +1.2053e-001 -2.0128e-001 -1.7092e-001
2759 +7.219865952e+001 +7.219865952e+001 +1.960286595e+002 +1.960286595e+002 -1.7467e-001 +5.1238e-001 +3.6922e-001 +1.4153e-001 -4.8684e-001 -1.8976e-001 +3.3141e-001 +9.2141e-002 +7.7077e-002 -1.2676e+000 -1.0731e-001 +2.6251e-001 -2.3671e-001 +2.3156e-001 +5.4777e-001 +3.8864e-001 -7.3919e-001 -1.8357e-001 -2.8432e-001 +8.2618e-002
2836 +6.802575824e+001 +6.802575824e+001 +1.918557582e+002 +1.918557582e+002 -2.8525e-001 +2.9913e-001 +4.8269e-001 -5.0941e-002 -4.3164e-001 -2.9534e-002 +5.8600e-001 +1.9591e-001 +7.8987e-002 -7.8757e-001 -2.5064e-001 +1.7837e-001 -1.1775e-001 -8.2756e-002 +5.1495e-001 +3.7412e-001 -8.0206e-001 +4.5919e-003 -4.9251e-002 -1.1989e-001
2851 +6.543437989e+001 +6.543437989e+001 +1.892643799e+002 +1.892643799e+002 +4.5268e-003 +5.4295e-001 +4.7135e-001 -7.1831e-002 -5.7251e-001 -1.6194e-001 +3.7791e-001 +2.6892e-001 +4.4109e-001 -8.9996e-001 -1.0483e-001 +3.7685e-001 -2.9195e-001 +4.8969e-002 +2.5329e-001 +4.0441e-001 -8.2921e-001 -1.8328e-001 +1.6067e-001 -2.2967e-001
2961 +6.289010480e+001 +6.289010480e+001 +1.867201048e+002 +1.867201048e+002 -2.1449e-001 +1.1912e-001 +5.8328e-001 -1.4102e-001 -6.1433e-001 -6.7407e-002 +3.6687e-001 +1.6584e-001 +7.8428e-002 -9.4980e-001 -4.7262e-002 +2.9488e-001 -1.2250e-001 -5.7163e-002 +4.6556e-001 +2.8079e-001 -7.7518e-001 +1.1317e-001 -8.9417e-002 -5.1033e-002
3024 +6.092943420e+001 +6.092943420e+001 +1.847594342e+002 +1.847594342e+002 -2.8508e-001 +5.0627e-001 +4.7016e-001 +4.4724e-002 -3.7505e-001 -4.0586e-003 +5.2936e-001 +8.2089e-002 +2.2479e-001 -5.8544e-001 -9.5889e-002 +3.7872e-001 -3.4009e-001 -2.4859e-002 +6.1107e-001 +3.9952e-001 -9.1962e-001 +1.3086e-001 +1.4151e-001 -3.9959e-002
3061 +5.612130042e+001 +5.612130042e+001 +1.799513004e+002 +1.799513004e+002 -4.1995e-001 +3.7367e-001 +6.2060e-001 -1.2301e-001 -4.5504e-001 -6.9665e-003 +8.2375e-001 +6.3096e-002 -1.5957e-001 -1.0679e+000 -5.8963e-002 +1.8885e-001 -3.4818e-002 +1.5257e-001 +6.8508e-001 +6.1064e-001 -9.2893e-001 +1.4710e-001 -1.1492e-001 -1.6923e-002
3080 +5.376740338e+001 +5.376740338e+001 +1.775974034e+002 +1.775974034e+002 -2.6378e-001 +4.4621e-001 +7.2020e-001 -4.2147e-002 -4.3108e-001 -3.6422e-002 +1.8190e-001 +4.5758e-002 +1.0456e-001 -5.9051e-001 -1.9170e-001 +4.4734e-001 -3.3180e-001 -4.6944e-002 +5.5439e-001 +3.1581e-001 -8.5590e-001 +1.1343e-002 +1.2560e-001 -4.0541e-002
3087 +4.606245019e+001 +4.606245019e+001 +1.698924502e+002 +1.698924502e+002 -2.6491e-001 +6.1234e-001 +6.1139e-001 -4.6862e-002 -5.9093e-001 -1.3839e-001 +4.2764e-001 +2.4033e-001 +1.4089e-001 -8.4558e-001 +1.6877e-001 +2.0117e-001 -1.9410e-001 -6.2746e-002 +4.9844e-001 +3.8024e-001 -8.1930e-001 -1.1155e-001 +8.9705e-002 -1.1838e-001
3205 +4.213688506e+001 +4.213688506e+001 +1.659668851e+002 +1.659668851e+002 -1.0644e-001 +4.2894e-001 +4.5553e-001 -2.9329e-003 -5.4431e-001 -2.1547e-002 +4.3993e-001 +8.6499e-002 +2.3371e-001 -8.6970e-001 -5.4251e-002 +1.9882e-001 -2.8078e-001 -2.4965e-003 +3.9328e-001 +5.2106e-001 -9.5187e-001 +5.8144e-002 +1.7229e-001 +9.8286e-003
3227 +4.095019780e+001 +4.095019780e+001 +1.647801978e+002 +1.647801978e+002 -2.0203e-001 +3.4301e-001 +4.9424e-001 -1.5853e-002 -5.9140e-001 +7.6414e-002 +5.3429e-001 +2.0979e-001 +1.3143e-001 -7.5868e-001 +3.0266e-002 +1.8516e-001 -3.2322e-001 -6.7006e-002 +3.4913e-001 +4.9384e-001 -8.6266e-001 -3.8801e-002 -9.7074e-002 +2.0575e-003
3313 +3.407456640e+001 +3.407456640e+001 +1.579045664e+002 +1.579045664e+002 -1.8515e-001 +4.5221e-001 +6.4098e-001 -7.7335e-002 -6.0072e-001 +1.6530e-002 +4.8417e-001 +8.7245e-002 +2.8902e-001 -7.5135e-001 +5.5806e-002 +1.3123e-001 -2.8790e-001 +7.4184e-002 +3.9440e-001 +6.3212e-001 -9.6392e-001 -6.6815e-003 +6.1314e-002 +1.5818e-001
3530 +2.825368881e+001 +2.825368881e+001 +1.520836888e+002 +1.520836888e+002 -1.6749e-001 +4.2723e-001 +5.9083e-001 -5.5851e-002 -5.2816e-001 -5.3909e-002 +5.1740e-001 +3.7470e-002 +5.7866e-002 -8.3145e-001 +7.5944e-002 +1.3498e-001 -3.0256e-001 +7.4458e-002 +5.1843e-001 +6.1826e-001 -1.0205e+000 -7.0735e-002 +1.1226e-001 -2.0900e-002
3532 +2.426140924e+001 +2.426140924e+001 +1.480914092e+002 +1.480914092e+002 -1.3747e-001 +4.7869e-001 +6.6384e-001 -6.4295e-002 -4.4092e-001 -7.2413e-002 +4.1429e-001 +6.0795e-002 +1.1034e-001 -9.2065e-001 +2.3390e-001 +1.8763e-001 -3.2780e-001 +1.5077e-001 +5.7680e-001 +5.9096e-001 -1.0769e+000 -1.7601e-002 +4.6849e-003 +1.5376e-002
3940 +2.310207511e+001 +2.310207511e+001 +1.469320751e+002 +1.469320751e+002 -1.1996e-001 +4.3222e-001 +8.0075e-001 -1.2071e-001 -5.4948e-001 +2.2484e-002 +4.7982e-001 +3.6286e-002 +1.2967e-001 -8.9454e-001 +1.3970e-001 +1.6261e-001 -3.1728e-001 +1.5806e-001 +6.2387e-001 +5.3586e-001 -1.0500e+000 -4.5120e-002 -3.3560e-002 +6.0811e-002
4041 +2.100185864e+001 +2.100185864e+001 +1.448318586e+002 +1.448318586e+002 -1.6445e-001 +5.1793e-001 +6.5441e-001 -6.5835e-002 -5.8505e-001 -6.3047e-002 +4.8998e-001 +5.4856e-002 +1.2395e-001 -8.9282e-001 +1.1802e-001 +3.2139e-001 -3.4183e-001 +1.5563e-001 +5.4575e-001 +5.3191e-001 -1.0266e+000 -1.1485e-001 +4.9202e-002 +2.2338e-004
4227 +2.044665484e+001 +2.044665484e+001 +1.442766548e+002 +1.442766548e+002 -1.1392e-001 +4.6833e-001 +7.5047e-001 -7.7308e-002 -6.2145e-001 -1.8452e-002 +5.1025e-001 +6.7347e-002 +1.4321e-001 -9.3387e-001 +5.6341e-002 +3.0976e-001 -3.4549e-001 +1.6077e-001 +5.7196e-001 +6.2060e-001 -1.0346e+000 -9.4475e-002 +8.5186e-003 -3.9844e-003
4340 +1.939106011e+001 +1.939106011e+001 +1.432210601e+002 +1.432210601e+002 -1.3715e-001 +5.0966e-001 +7.5948e-001 -5.0838e-002 -6.0478e-001 -4.0988e-003 +4.9122e-001 +7.4678e-002 +9.4988e-002 -9.1128e-001 +1.4371e-001 +2.3611e-001 -3.3984e-001 +9.4760e-002 +5.6715e-001 +6.2896e-001 -1.0304e+000 -1.0721e-001 +6.0304e-003 +2.0864e-002
4737 +1.827906491e+001 +1.827906491e+001 +1.421090649e+002 +1.421090649e+002 -1.2552e-001 +5.4371e-001 +7.5035e-001 -9.2417e-002 -6.1087e-001 -5.1864e-002 +4.9278e-001 +1.1046e-001 +1.0980e-001 -9.1975e-001 +1.8423e-001 +2.3184e-001 -3.0234e-001 +1.3705e-001 +5.7645e-001 +5.8141e-001 -9.8940e-001 -7.1373e-002 -1.4635e-002 +2.3600e-002
4910 +1.811688280e+001 +1.811688280e+001 +1.419468828e+002 +1.419468828e+002 -1.0848e-001 +5.5146e-001 +7.5896e-001 -1.1012e-001 -5.8775e-001 -8.4103e-002 +4.6349e-001 +1.0811e-001 +1.1821e-001 -9.2041e-001 +1.7169e-001 +2.4588e-001 -3.5059e-001 +1.4599e-001 +5.7246e-001 +5.5444e-001 -1.0361e+000 -7.1823e-002 +2.1886e-002 +2.3875e-002
5307 +1.772643324e+001 +1.772643324e+001 +1.415564332e+002 +1.415564332e+002 -1.1615e-001 +5.6011e-001 +7.6961e-001 -1.3481e-001 -6.0499e-001 -4.8608e-002 +4.8114e-001 +1.0988e-001 +9.8181e-002 -9.2902e-001 +1.5144e-001 +2.3382e-001 -3.5059e-001 +1.5635e-001 +5.9318e-001 +5.7870e-001 -1.0132e+000 -7.7994e-002 -6.4691e-003 +6.3580e-003
8339 +1.737636533e+001 +1.737636533e+001 +1.412063653e+002 +1.412063653e+002 -1.1320e-001 +5.5243e-001 +7.8156e-001 -1.2378e-001 -5.6656e-001 -5.6802e-002 +4.6040e-001 +1.0089e-001 +1.1262e-001 -9.1428e-001 +1.1657e-001 +2.6110e-001 -3.5375e-001 +1.6749e-001 +5.8614e-001 +5.7870e-001 -1.0145e+000 -9.9999e-002 +3.6022e-002 +9.8618e-003
17409 +1.698163990e+001 +1.698163990e+001 +1.408116399e+002 +1.408116399e+002 -1.1167e-001 +5.3104e-001 +8.1526e-001 -1.6208e-001 -5.3260e-001 -7.6337e-002 +4.1028e-001 +9.4386e-002 +1.0989e-001 -8.5487e-001 +5.4391e-002 +3.0268e-001 -3.4069e-001 +2.0623e-001 +5.7735e-001 +5.8921e-001 -1.0139e+000 -1.3103e-001 +1.2065e-001 +3.4393e-002
26501 +1.659495703e+001 +1.659495703e+001 +1.404249570e+002 +1.404249570e+002 -1.0934e-001 +5.0123e-001 +8.5366e-001 -1.9547e-001 -4.9086e-001 -1.0325e-001 +3.7005e-001 +8.8783e-002 +9.3131e-002 -7.9740e-001 -4.1886e-003 +3.4580e-001 -3.3179e-001 +2.3828e-001 +5.7502e-001 +5.9624e-001 -1.0128e+000 -1.5170e-001 +1.9760e-001 +7.1127e-002
