% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1820 +3.184850385e+002 +3.184850385e+002 -1.436049615e+002 -1.436049615e+002 +1.4097e-001 -4.9521e-001 +3.1863e-001 +1.0391e+000 -1.7025e+000 +6.0542e-001 +7.4309e-001 +3.3158e+000 -1.5798e-001 +1.2283e+000 +6.8041e-001 -2.2727e+000 -8.5669e-001 -2.9673e+000 -4.8045e-001 -2.5612e+000 -3.0618e-001 +2.9742e+000 +1.8527e+000 +1.2889e+000
1998 +2.957635109e+002 +2.957635109e+002 -1.663264891e+002 -1.663264891e+002 +5.3016e-001 +8.8545e-001 +1.0720e+000 +5.1347e-001 -2.7448e-001 +9.9685e-001 +1.2141e+000 +2.3292e+000 -1.3956e-001 +1.2808e+000 +1.6987e+000 -3.2653e+000 -4.2486e-001 -2.4490e+000 -1.0681e+000 -3.5204e+000 -1.1497e+000 +2.5926e+000 +1.3156e+000 +3.8555e-001
2037 +2.822785130e+002 +2.822785130e+002 -1.798114870e+002 -1.798114870e+002 +1.3993e-001 -1.2302e-001 +3.5985e-001 -4.1495e-001 -9.3834e-001 +1.0124e+000 +1.1284e+000 +3.3309e+000 -8.6419e-001 +2.1307e+000 +1.2267e+000 -3.8351e+000 -7.3068e-001 -2.8439e+000 -7.9852e-001 -3.0197e+000 +3.4117e-001 +2.9053e+000 +1.8044e+000 +9.7058e-001
2105 +2.575942869e+002 +2.575942869e+002 -2.044957131e+002 -2.044957131e+002 +2.5005e-001 +2.7482e+000 +4.2808e-001 +1.1818e+000 -9.2822e-001 +3.1049e+000 +1.3631e+000 +8.2162e-001 +1.0435e+000 +1.9180e+000 +1.2912e+000 -2.8946e+000 -3.0088e-001 -2.7174e+000 -9.5913e-001 -4.1162e+000 -1.7983e-001 +3.7507e+000 +2.8131e+000 +1.1698e+000
2134 +2.536814606e+002 +2.536814606e+002 -2.084085394e+002 -2.084085394e+002 +8.3983e-001 +1.5639e+000 +8.2239e-001 +7.4293e-001 -2.3289e-001 +2.4484e+000 +1.4028e+000 +3.2778e+000 +1.0566e+000 +1.5784e+000 +8.3539e-001 -2.7701e+000 -7.5227e-001 -2.8889e+000 -2.4230e-001 -2.9512e+000 -4.3552e-004 +3.2368e+000 +2.2104e+000 +1.4110e+000
2320 +2.470342810e+002 +2.470342810e+002 -2.150557190e+002 -2.150557190e+002 +2.0826e+000 +1.7725e+000 +1.1770e+000 -5.6016e-001 -1.1637e-001 +9.4093e-001 +1.5254e+000 +3.1800e+000 +3.9746e-002 +6.0436e-001 +1.3554e+000 -4.4862e+000 -4.8204e-001 -3.0660e+000 -2.4804e-001 -2.5322e+000 -9.2263e-002 +3.3902e+000 +2.5977e+000 +1.6384e+000
2571 +2.373213582e+002 +2.373213582e+002 -2.247686418e+002 -2.247686418e+002 -1.1919e+000 +2.3780e+000 +5.3591e-001 -9.5223e-001 +1.6845e-002 +2.1955e+000 +1.2608e+000 +3.2597e+000 +1.3118e+000 +1.1552e+000 +1.0974e+000 -2.7597e+000 -2.6544e-001 -2.8271e+000 +4.6051e-002 -2.5560e+000 -4.0497e-001 +2.2344e+000 +1.8882e+000 +1.9699e+000
2609 +2.267725299e+002 +2.267725299e+002 -2.353174701e+002 -2.353174701e+002 +1.1469e+000 +2.1713e+000 +2.0664e+000 -7.5738e-001 +2.0199e-002 +8.2519e-001 +1.8375e+000 +3.9234e+000 +1.9175e+000 +3.6343e+000 +8.8572e-001 -3.1932e+000 -2.1033e-001 -3.4891e+000 +7.1223e-001 -3.4403e+000 +5.4487e-002 +2.5131e+000 +2.0618e+000 +2.5733e+000
3043 +2.125094459e+002 +2.125094459e+002 -2.495805541e+002 -2.495805541e+002 +3.5709e-001 +1.1845e+000 +9.7636e-001 +6.8447e-001 +3.0364e-001 +1.6123e+000 +1.1798e+000 +2.5720e+000 +1.2167e+000 -1.0039e-001 +1.8873e+000 -2.8936e+000 -8.1944e-001 -2.6785e+000 +3.8917e-001 -3.9572e+000 -3.9880e-001 +3.3841e+000 +2.4623e+000 +2.4296e+000
3372 +1.725150819e+002 +1.725150819e+002 -2.895749181e+002 -2.895749181e+002 -1.2841e+000 +1.3787e+000 +1.4747e+000 -1.6939e+000 +1.5704e-002 +1.3532e+000 +1.8092e+000 +3.3419e+000 +1.1846e+000 -3.8864e-001 +1.6532e+000 -4.7177e+000 -9.8052e-001 -3.0319e+000 +1.4475e-001 -4.0439e+000 -1.8500e-002 +2.9643e+000 +2.8712e+000 +1.8784e+000
4516 +1.643869905e+002 +1.643869905e+002 -2.977030095e+002 -2.977030095e+002 +4.0017e-001 +2.1630e+000 +4.0911e-001 +2.0514e+000 -2.7731e-002 +2.2545e+000 +1.7210e+000 +3.7061e+000 +1.1582e+000 +2.0315e-001 +2.1399e+000 -3.6898e+000 -8.9371e-001 -3.4277e+000 +8.0641e-001 -4.2200e+000 -2.5699e-001 +3.5930e+000 +2.3906e+000 +2.2248e+000
4626 +1.613094678e+002 +1.613094678e+002 -3.007805322e+002 -3.007805322e+002 +3.0263e-001 +2.7873e+000 +6.4759e-001 -2.4206e-001 +9.1990e-001 +2.1711e+000 +1.1905e+000 +3.1832e+000 +1.2298e+000 +8.5715e-001 +2.2150e+000 -3.7340e+000 -3.8116e-001 -3.4617e+000 -1.6735e-001 -3.6087e+000 -8.0949e-001 +3.0788e+000 +2.4236e+000 +1.6595e+000
4786 +1.575751077e+002 +1.575751077e+002 -3.045148923e+002 -3.045148923e+002 +2.9608e-001 +1.2768e+000 +1.2118e+000 -7.7405e-001 +5.8838e-001 +1.2724e+000 +1.6313e+000 +2.8215e+000 +7.4764e-001 +5.6527e-001 +2.3248e+000 -3.2906e+000 -8.0704e-001 -3.4758e+000 +1.9621e-001 -4.3914e+000 -1.5867e-001 +2.7158e+000 +2.5517e+000 +1.8412e+000
6428 +1.451235946e+002 +1.451235946e+002 -3.169664054e+002 -3.169664054e+002 +1.1392e+000 +5.4595e-001 +6.6125e-001 +8.3617e-001 -2.9994e-002 +1.1190e+000 +1.6269e+000 +2.5239e+000 +1.1000e+000 -3.9436e-001 +2.3180e+000 -3.9388e+000 -4.6677e-001 -3.0043e+000 +1.0399e+000 -4.4240e+000 -5.5303e-002 +2.8809e+000 +2.0687e+000 +1.8469e+000
6716 +1.340015689e+002 +1.340015689e+002 -3.280884311e+002 -3.280884311e+002 +5.8641e-001 +1.3354e+000 +1.1960e+000 +1.7556e+000 +1.2489e+000 +2.5039e+000 +1.4728e+000 +2.6486e+000 +1.2924e+000 -6.0866e-001 +2.1576e+000 -3.6241e+000 -4.5189e-001 -2.9777e+000 +9.0650e-001 -3.8847e+000 -6.8196e-002 +3.6412e+000 +2.5135e+000 +1.7801e+000
8127 +1.298070132e+002 +1.298070132e+002 -3.322829868e+002 -3.322829868e+002 +1.1670e+000 +1.9752e+000 +1.1810e+000 +7.8210e-001 +5.1670e-001 +2.4089e+000 +1.8427e+000 +2.1461e+000 +1.2896e+000 +2.4752e-002 +2.1276e+000 -4.2323e+000 -3.0396e-001 -2.9098e+000 +9.1743e-001 -4.0404e+000 -7.2338e-002 +2.9845e+000 +2.5362e+000 +1.8183e+000
8484 +1.282170454e+002 +1.282170454e+002 -3.338729546e+002 -3.338729546e+002 +1.2934e+000 +2.1469e+000 +1.5326e+000 +1.6717e+000 +7.9517e-001 +2.7499e+000 +1.2726e+000 +2.6610e+000 +1.2766e+000 +7.0476e-001 +2.1915e+000 -3.7492e+000 -3.9248e-002 -3.2067e+000 +1.0329e+000 -3.9468e+000 +7.0659e-003 +2.5542e+000 +2.5502e+000 +1.9309e+000
9492 +1.213303885e+002 +1.213303885e+002 -3.407596115e+002 -3.407596115e+002 +1.3903e+000 +2.3100e+000 +1.2615e+000 +3.8483e-002 +9.1661e-001 +3.0244e+000 +1.0144e+000 +1.5082e+000 +1.0904e+000 -3.8342e-001 +2.0272e+000 -3.8944e+000 +5.1279e-002 -2.5051e+000 +1.0616e+000 -3.9699e+000 -1.1579e-002 +3.2938e+000 +2.2057e+000 +1.8344e+000
11104 +1.177222141e+002 +1.177222141e+002 -3.443677859e+002 -3.443677859e+002 +9.0577e-001 +2.4544e+000 +1.4832e+000 +2.5363e+000 +1.5156e+000 +2.1592e+000 +1.2087e+000 +1.9311e+000 +1.1209e+000 +3.8337e-001 +2.1519e+000 -3.7071e+000 -1.2133e+000 -2.4936e+000 +8.8444e-001 -3.8529e+000 -1.6898e-002 +3.4132e+000 +2.5367e+000 +2.0933e+000
12376 +8.981623013e+001 +8.981623013e+001 -3.722737699e+002 -3.722737699e+002 +1.4848e+000 +2.2182e+000 +1.1545e+000 +8.3484e-001 +1.4754e+000 +1.6631e+000 +1.9382e+000 +1.8315e+000 +1.1923e+000 +2.9700e-002 +2.1989e+000 -4.3013e+000 -7.7867e-001 -3.0504e+000 +9.7844e-001 -3.8380e+000 -1.6026e-002 +2.6894e+000 +2.5198e+000 +1.8397e+000
13530 +8.514888714e+001 +8.514888714e+001 -3.769411129e+002 -3.769411129e+002 +9.8698e-001 +2.4268e+000 +1.2937e+000 +1.4395e+000 +1.4592e+000 +2.6035e+000 +1.7579e+000 +1.9661e+000 +1.1856e+000 +2.3151e-002 +2.1792e+000 -3.2504e+000 -3.0699e-001 -2.5480e+000 +9.6137e-001 -3.9463e+000 +2.0608e-002 +2.9598e+000 +2.5205e+000 +2.0711e+000
16317 +7.721796166e+001 +7.721796166e+001 -3.848720383e+002 -3.848720383e+002 +1.5630e+000 +2.2577e+000 +1.4079e+000 +2.5286e+000 +1.5124e+000 +3.8933e+000 +1.8029e+000 +1.9137e+000 +1.1905e+000 +4.3950e-002 +2.2751e+000 -4.1538e+000 -2.7399e-001 -2.8420e+000 +9.6156e-001 -3.9585e+000 +3.0864e-001 +3.2722e+000 +2.4583e+000 +1.8104e+000
16710 +7.391716297e+001 +7.391716297e+001 -3.881728370e+002 -3.881728370e+002 +1.2709e+000 +2.1559e+000 +1.3041e+000 +1.0018e+000 +1.4811e+000 +2.9587e+000 +1.8501e+000 +1.9013e+000 +1.0969e+000 +4.9619e-001 +2.1893e+000 -4.3195e+000 +1.0590e-001 -2.8641e+000 +9.9201e-001 -3.8883e+000 -5.0476e-002 +3.5655e+000 +2.5522e+000 +1.7931e+000
16812 +7.129694504e+001 +7.129694504e+001 -3.907930550e+002 -3.907930550e+002 +1.4915e+000 +2.2807e+000 +1.2353e+000 +1.5440e+000 +1.4922e+000 +2.8276e+000 +1.8424e+000 +1.8559e+000 +1.1385e+000 +4.5821e-001 +2.2080e+000 -3.8749e+000 -3.5079e-001 -2.9259e+000 +9.9330e-001 -3.9485e+000 -4.3274e-002 +3.3399e+000 +2.5128e+000 +1.9684e+000
17466 +6.548310848e+001 +6.548310848e+001 -3.966068915e+002 -3.966068915e+002 +1.3915e+000 +2.2590e+000 +1.2338e+000 +8.0186e-001 +1.5517e+000 +2.9963e+000 +1.8860e+000 +1.8336e+000 +1.1721e+000 +7.7536e-001 +2.1605e+000 -4.1788e+000 -2.6295e-001 -3.0259e+000 +9.3922e-001 -4.0010e+000 +3.2773e-002 +3.2869e+000 +2.5286e+000 +1.7827e+000
17606 +6.047667149e+001 +6.047667149e+001 -4.016133285e+002 -4.016133285e+002 +1.4372e+000 +2.3531e+000 +1.2465e+000 -2.4305e-001 +1.4742e+000 +2.7065e+000 +1.7910e+000 +1.8362e+000 +1.0957e+000 +1.6710e-001 +2.1809e+000 -3.2438e+000 -3.9294e-001 -2.9627e+000 +9.4187e-001 -3.9603e+000 +3.5656e-002 +3.2962e+000 +2.5515e+000 +1.7984e+000
18327 +5.434470897e+001 +5.434470897e+001 -4.077452910e+002 -4.077452910e+002 +1.3303e+000 +2.4524e+000 +1.2995e+000 +6.8060e-001 +1.3359e+000 +2.8287e+000 +1.8668e+000 +1.7884e+000 +1.1493e+000 +3.2121e-002 +2.1944e+000 -4.2688e+000 -2.2872e-001 -2.9036e+000 +9.4811e-001 -3.9873e+000 -2.2697e-002 +3.3375e+000 +2.4657e+000 +1.8399e+000
18350 +4.602512877e+001 +4.602512877e+001 -4.160648712e+002 -4.160648712e+002 +1.3572e+000 +2.2121e+000 +1.3413e+000 +6.9608e-001 +1.5624e+000 +2.9341e+000 +1.7391e+000 +1.8168e+000 +1.2175e+000 +1.2919e-001 +2.1765e+000 -4.2758e+000 -4.2968e-001 -2.6184e+000 +9.4641e-001 -3.9155e+000 -4.5119e-002 +3.2676e+000 +2.4818e+000 +1.8483e+000
18716 +3.939492900e+001 +3.939492900e+001 -4.226950710e+002 -4.226950710e+002 +1.3191e+000 +2.3827e+000 +1.3474e+000 +9.1311e-001 +1.5233e+000 +2.9725e+000 +1.8129e+000 +1.8006e+000 +1.1453e+000 +6.5516e-002 +2.1892e+000 -4.2289e+000 -3.5030e-001 -2.9174e+000 +1.0024e+000 -3.9078e+000 -5.0662e-002 +3.2590e+000 +2.4805e+000 +1.8208e+000
18938 +3.661811618e+001 +3.661811618e+001 -4.254718838e+002 -4.254718838e+002 +1.3124e+000 +2.4028e+000 +1.3174e+000 +5.5863e-001 +1.5183e+000 +2.8362e+000 +1.8565e+000 +1.8381e+000 +1.1500e+000 +4.5989e-002 +2.1429e+000 -4.2643e+000 -3.7603e-001 -2.8980e+000 +9.8135e-001 -3.9581e+000 -3.4611e-002 +3.2905e+000 +2.5175e+000 +1.8149e+000
19276 +3.248814481e+001 +3.248814481e+001 -4.296018552e+002 -4.296018552e+002 +1.3029e+000 +2.3994e+000 +1.3144e+000 +8.0716e-001 +1.5206e+000 +2.8366e+000 +1.8358e+000 +1.8515e+000 +1.1493e+000 -1.1408e-002 +2.2545e+000 -4.3251e+000 -2.9003e-001 -2.9900e+000 +9.4910e-001 -3.9712e+000 -1.9480e-002 +3.3038e+000 +2.5150e+000 +1.8384e+000
19404 +3.062957047e+001 +3.062957047e+001 -4.314604295e+002 -4.314604295e+002 +1.3189e+000 +2.4509e+000 +1.2439e+000 +7.7528e-001 +1.4924e+000 +2.7883e+000 +1.8287e+000 +1.8813e+000 +1.1443e+000 +1.1564e-002 +2.1953e+000 -4.2497e+000 -3.2384e-001 -2.9604e+000 +9.7101e-001 -3.9387e+000 -4.1355e-002 +3.3263e+000 +2.4727e+000 +1.8495e+000
19496 +2.907403090e+001 +2.907403090e+001 -4.330159691e+002 -4.330159691e+002 +1.3604e+000 +2.4809e+000 +1.2621e+000 +7.3918e-001 +1.4589e+000 +3.0234e+000 +1.8159e+000 +1.8559e+000 +1.1693e+000 +6.5388e-002 +2.2100e+000 -4.2964e+000 -3.2143e-001 -2.9267e+000 +9.5743e-001 -3.9253e+000 -2.5568e-002 +3.3075e+000 +2.5407e+000 +1.7918e+000
19755 +2.790506776e+001 +2.790506776e+001 -4.341849322e+002 -4.341849322e+002 +1.3286e+000 +2.3517e+000 +1.2914e+000 +7.9453e-001 +1.5042e+000 +2.9379e+000 +1.8352e+000 +1.8702e+000 +1.1928e+000 -9.7578e-003 +2.1891e+000 -4.2915e+000 -3.4250e-001 -2.9560e+000 +9.5240e-001 -3.8943e+000 -2.7911e-002 +3.2913e+000 +2.4745e+000 +1.7767e+000
19829 +2.576629125e+001 +2.576629125e+001 -4.363237088e+002 -4.363237088e+002 +1.3905e+000 +2.3340e+000 +1.2575e+000 +6.9707e-001 +1.4819e+000 +2.8912e+000 +1.8397e+000 +1.9016e+000 +1.2092e+000 +4.2714e-003 +2.2265e+000 -4.3270e+000 -3.7066e-001 -2.9108e+000 +9.6254e-001 -3.9439e+000 -3.6987e-002 +3.2966e+000 +2.4994e+000 +1.8363e+000
19978 +2.481728656e+001 +2.481728656e+001 -4.372727134e+002 -4.372727134e+002 +1.3530e+000 +2.2499e+000 +1.2553e+000 +7.4967e-001 +1.5221e+000 +3.0156e+000 +1.8399e+000 +1.8913e+000 +1.1499e+000 +3.9519e-003 +2.2463e+000 -4.3235e+000 -3.3350e-001 -2.9238e+000 +9.7674e-001 -3.9281e+000 -4.6351e-002 +3.3097e+000 +2.4993e+000 +1.8532e+000
20038 +2.379075325e+001 +2.379075325e+001 -4.382992467e+002 -4.382992467e+002 +1.3138e+000 +2.2435e+000 +1.2949e+000 +6.9881e-001 +1.4941e+000 +2.9362e+000 +1.8519e+000 +1.9011e+000 +1.1453e+000 +1.2578e-001 +2.1956e+000 -4.3142e+000 -3.3772e-001 -2.9232e+000 +9.6749e-001 -3.9487e+000 -5.1312e-002 +3.2738e+000 +2.5007e+000 +1.8000e+000
20081 +2.034687939e+001 +2.034687939e+001 -4.417431206e+002 -4.417431206e+002 +1.3296e+000 +2.2301e+000 +1.2942e+000 +6.7022e-001 +1.4759e+000 +2.9472e+000 +1.8368e+000 +1.8884e+000 +1.1545e+000 +8.0919e-002 +2.2045e+000 -4.2911e+000 -3.7923e-001 -2.9461e+000 +9.9071e-001 -3.9438e+000 -2.2860e-002 +3.3318e+000 +2.4967e+000 +1.7985e+000
20742 +1.789308293e+001 +1.789308293e+001 -4.441969171e+002 -4.441969171e+002 +1.3608e+000 +2.2925e+000 +1.2957e+000 +6.9146e-001 +1.4490e+000 +2.9610e+000 +1.8383e+000 +1.8731e+000 +1.1448e+000 +5.6743e-002 +2.1940e+000 -4.3249e+000 -3.6426e-001 -2.9865e+000 +9.5292e-001 -3.9512e+000 -3.6117e-002 +3.2982e+000 +2.5032e+000 +1.8228e+000
20955 +1.726294061e+001 +1.726294061e+001 -4.448270594e+002 -4.448270594e+002 +1.3469e+000 +2.2504e+000 +1.2792e+000 +7.0979e-001 +1.4371e+000 +2.9655e+000 +1.8306e+000 +1.9011e+000 +1.1435e+000 +5.8477e-002 +2.2033e+000 -4.3026e+000 -3.5086e-001 -2.9653e+000 +9.6265e-001 -3.9437e+000 -3.3092e-002 +3.3133e+000 +2.4935e+000 +1.8059e+000
