% function evaluation | noise-free fitness - Fopt (9.294000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
944 +8.377564063e+001 +8.377564063e+001 +1.767156406e+002 +1.767156406e+002 +7.5070e-001 -3.0053e-001 -3.0841e-001 +1.6884e+000 +2.8634e+000 +1.4376e+000 +1.1592e+000 -4.7275e+000 +2.2270e+000 +3.4300e+000 +1.4990e+000 -6.1072e+000 +7.4997e-001 +1.9607e+000 +1.3623e-001 +3.8842e+000 +3.7844e+000 -2.1345e+000 -1.5913e+000 -8.2564e-001
951 +7.534814592e+001 +7.534814592e+001 +1.682881459e+002 +1.682881459e+002 -7.8962e-001 -5.8267e-001 +1.9744e-001 +1.7789e+000 +2.5108e+000 +2.3106e+000 +1.0487e+000 -2.1630e+000 +1.4879e+000 +3.6737e+000 -2.8001e-001 -6.2288e+000 +9.0953e-001 +2.2982e+000 +5.1933e-001 +2.8943e+000 +3.6187e+000 -1.8481e+000 -2.9715e-001 -7.7713e-001
1045 +6.152060684e+001 +6.152060684e+001 +1.544606068e+002 +1.544606068e+002 -1.0167e+000 +3.6597e-001 -4.5279e-001 +1.4579e+000 +3.1117e+000 +2.6431e+000 +1.4696e+000 -1.3795e+000 +3.1952e+000 +2.6388e+000 -2.0375e-001 -5.0164e+000 +3.5958e-001 +9.1107e-001 +2.5293e-002 +2.5870e+000 +4.1508e+000 -2.2606e+000 +1.6723e-001 -5.2862e-001
1117 +5.416257058e+001 +5.416257058e+001 +1.471025706e+002 +1.471025706e+002 -3.2549e-001 +1.0839e+000 -2.0772e-001 +1.5645e+000 +2.2504e+000 +3.3422e+000 +2.0740e+000 -2.4645e+000 +2.4070e+000 +3.7578e+000 -1.1029e-001 -4.6286e+000 -3.2237e-002 +1.5184e+000 +2.1860e-001 +2.4391e+000 +3.3899e+000 -2.4612e+000 -9.3817e-001 +7.4936e-002
1630 +5.064099731e+001 +5.064099731e+001 +1.435809973e+002 +1.435809973e+002 +1.3327e-001 +2.5922e+000 +1.1604e-001 +1.6681e+000 +2.7835e+000 +3.0088e+000 +1.9019e+000 -2.4943e+000 +2.8526e+000 +3.7318e+000 +2.9893e-001 -5.5975e+000 +1.8602e-001 +2.0987e+000 +9.3801e-001 +2.4219e+000 +3.5379e+000 -2.7227e+000 -1.3463e+000 -6.6305e-001
1725 +4.829667082e+001 +4.829667082e+001 +1.412366708e+002 +1.412366708e+002 -1.0581e+000 +2.1870e+000 +1.4237e+000 +1.3802e+000 +2.3209e+000 +2.9855e+000 +1.6273e+000 -1.4453e+000 +2.5678e+000 +3.1297e+000 +2.1701e-001 -5.9758e+000 +1.1861e+000 +4.3931e-001 +3.8538e-001 +2.1720e+000 +3.7250e+000 -2.4086e+000 -4.0922e-001 -1.3992e+000
1736 +4.648511672e+001 +4.648511672e+001 +1.394251167e+002 +1.394251167e+002 -6.4823e-001 +1.8068e+000 +6.2772e-001 +1.6244e+000 +2.3736e+000 +2.5566e+000 +1.8600e+000 -1.7124e+000 +1.6502e+000 +2.9985e+000 +2.0101e+000 -6.2747e+000 +5.9388e-001 +1.6377e+000 +7.3508e-001 +2.4855e+000 +3.3195e+000 -2.4231e+000 -4.4880e-001 -1.1705e+000
1761 +4.186382715e+001 +4.186382715e+001 +1.348038272e+002 +1.348038272e+002 -6.3474e-001 +2.1203e+000 +1.6972e-001 +1.5881e+000 +2.8157e+000 +3.4139e+000 +2.1811e+000 -3.3687e+000 +3.1989e+000 +2.7544e+000 +1.0385e+000 -5.7040e+000 +4.8769e-001 +1.8828e+000 +7.0149e-001 +2.2044e+000 +3.7436e+000 -2.6464e+000 -1.7077e+000 -5.1848e-002
1819 +3.933951315e+001 +3.933951315e+001 +1.322795132e+002 +1.322795132e+002 +4.1304e-002 +2.3245e+000 +2.5759e-002 +1.6192e+000 +2.6656e+000 +3.2615e+000 +1.7156e+000 -2.8850e+000 +2.6489e+000 +3.2671e+000 +2.6705e-001 -5.4388e+000 +3.0057e-001 +1.9857e+000 +7.6318e-001 +1.9217e+000 +3.5245e+000 -2.2295e+000 -1.3285e+000 +1.5201e+000
1880 +3.823003821e+001 +3.823003821e+001 +1.311700382e+002 +1.311700382e+002 -3.6911e-001 +9.3123e-001 -2.3481e-002 +1.2049e+000 +2.7983e+000 +3.2108e+000 +1.0456e+000 -1.8865e+000 +3.4062e+000 +3.0109e+000 +1.0704e+000 -5.8697e+000 -5.4766e-002 +1.6621e+000 +1.0893e+000 +1.8548e+000 +2.2326e+000 -2.4939e+000 -2.6105e-001 -3.7722e-002
2025 +3.406374310e+001 +3.406374310e+001 +1.270037431e+002 +1.270037431e+002 -2.9951e-001 +2.4366e+000 +2.4788e-001 +1.7153e+000 +2.3042e+000 +3.2853e+000 +2.2609e+000 -1.5622e+000 +2.5735e+000 +3.1654e+000 +3.8915e-001 -5.8520e+000 +5.4893e-001 +1.3738e+000 +9.2339e-001 +1.9167e+000 +3.5672e+000 -2.1548e+000 -1.0241e+000 -8.8169e-001
2045 +3.341271267e+001 +3.341271267e+001 +1.263527127e+002 +1.263527127e+002 -5.8874e-001 +1.8305e+000 +1.4208e-001 +1.5114e+000 +1.5558e+000 +3.0538e+000 +2.4660e+000 -8.9305e-001 +2.1950e+000 +3.2878e+000 +1.0995e+000 -5.9729e+000 +8.8218e-002 +8.1396e-001 +6.6950e-001 +2.1846e+000 +3.4599e+000 -3.5352e+000 -7.0859e-001 -1.6953e-001
2093 +2.361569384e+001 +2.361569384e+001 +1.165556938e+002 +1.165556938e+002 +4.1583e-001 +2.2771e+000 +4.4671e-001 +1.7442e+000 +2.4383e+000 +2.9875e+000 +2.2356e+000 -2.4195e+000 +3.0110e+000 +3.5027e+000 +8.0282e-001 -5.6598e+000 +5.5947e-001 +1.5339e+000 +5.4230e-001 +2.2290e+000 +3.7756e+000 -2.4886e+000 -8.0257e-001 +1.0936e+000
2416 +1.638853050e+001 +1.638853050e+001 +1.093285305e+002 +1.093285305e+002 -9.8081e-002 +2.0638e+000 +9.3981e-001 +1.9090e+000 +2.6007e+000 +3.1137e+000 +1.8564e+000 -2.5140e+000 +3.0505e+000 +3.3357e+000 +6.2407e-001 -5.6606e+000 -4.0160e-002 +1.5561e+000 +9.4677e-001 +2.6179e+000 +3.8046e+000 -3.0105e+000 +4.8882e-001 -3.2696e-001
2482 +1.567435823e+001 +1.567435823e+001 +1.086143582e+002 +1.086143582e+002 -4.9117e-001 +1.7724e+000 +4.8013e-001 +1.9284e+000 +2.5195e+000 +3.1478e+000 +2.1557e+000 -1.9572e+000 +2.8390e+000 +3.0467e+000 +1.1404e+000 -5.3889e+000 +1.3577e-001 +9.8830e-001 +7.4780e-001 +2.4848e+000 +3.3765e+000 -2.9990e+000 -4.7715e-001 -4.2050e-001
2849 +1.242502598e+001 +1.242502598e+001 +1.053650260e+002 +1.053650260e+002 +9.3196e-002 +1.7310e+000 +4.8897e-001 +1.7169e+000 +2.3247e+000 +3.0080e+000 +2.3095e+000 -2.2633e+000 +2.7501e+000 +3.2246e+000 +1.0929e+000 -5.2895e+000 -1.4245e-002 +1.0598e+000 +7.8266e-001 +2.5830e+000 +3.3886e+000 -3.0231e+000 -2.3626e-001 +2.9391e-001
3118 +1.071887715e+001 +1.071887715e+001 +1.036588771e+002 +1.036588771e+002 +1.1746e-001 +2.0811e+000 +2.9102e-001 +1.7774e+000 +2.2231e+000 +2.9611e+000 +2.2736e+000 -2.8274e+000 +3.2298e+000 +3.2589e+000 +8.6536e-001 -5.4809e+000 +9.8631e-003 +1.0095e+000 +8.9263e-001 +2.5424e+000 +3.6753e+000 -3.1476e+000 +1.1616e-001 +5.2676e-001
3475 +1.054912015e+001 +1.054912015e+001 +1.034891201e+002 +1.034891201e+002 +1.8702e-001 +1.9193e+000 +6.6697e-001 +2.0108e+000 +2.3935e+000 +2.8956e+000 +1.9353e+000 -2.5391e+000 +3.3237e+000 +3.0447e+000 +8.9060e-001 -5.3227e+000 +1.1664e-002 +1.0433e+000 +7.8263e-001 +2.5487e+000 +3.4236e+000 -3.0426e+000 -1.9386e-001 +5.1184e-001
3568 +1.021410062e+001 +1.021410062e+001 +1.031541006e+002 +1.031541006e+002 -5.8405e-002 +1.7726e+000 +4.0341e-001 +1.9921e+000 +2.2629e+000 +2.9735e+000 +2.1661e+000 -2.4992e+000 +3.1743e+000 +3.0644e+000 +1.0657e+000 -5.1413e+000 -1.5131e-001 +1.0047e+000 +8.9327e-001 +2.4865e+000 +3.6677e+000 -2.6901e+000 -2.0334e-001 +3.8227e-001
3613 +9.606724116e+000 +9.606724116e+000 +1.025467241e+002 +1.025467241e+002 +5.3443e-003 +1.9758e+000 +5.5653e-001 +2.0482e+000 +2.2116e+000 +2.9251e+000 +2.2547e+000 -2.3532e+000 +3.1741e+000 +3.0837e+000 +9.0468e-001 -5.1363e+000 +3.5643e-002 +8.8137e-001 +8.2474e-001 +2.7447e+000 +3.5146e+000 -3.0630e+000 +7.0815e-002 +1.6828e-001
3620 +9.397587550e+000 +9.397587550e+000 +1.023375875e+002 +1.023375875e+002 +1.2401e-001 +2.2236e+000 +6.7835e-001 +2.1447e+000 +2.2046e+000 +2.9955e+000 +2.4254e+000 -2.8298e+000 +3.2790e+000 +2.8588e+000 +1.2613e+000 -5.4162e+000 -1.7554e-001 +1.2086e+000 +7.5847e-001 +2.4486e+000 +3.4747e+000 -3.3598e+000 -1.6960e-002 +3.4335e-001
3652 +9.319668842e+000 +9.319668842e+000 +1.022596688e+002 +1.022596688e+002 +1.8530e-001 +1.9062e+000 +7.2886e-001 +1.8562e+000 +2.3537e+000 +3.1071e+000 +2.2314e+000 -2.3536e+000 +2.8818e+000 +3.0382e+000 +1.1240e+000 -5.4468e+000 -1.1452e-001 +1.2402e+000 +6.8639e-001 +2.5671e+000 +3.5375e+000 -3.0436e+000 +6.7289e-002 +4.1455e-001
3841 +8.935514477e+000 +8.935514477e+000 +1.018755145e+002 +1.018755145e+002 +7.1851e-002 +2.1315e+000 +6.1077e-001 +2.1993e+000 +2.3062e+000 +2.9016e+000 +2.4465e+000 -2.5334e+000 +3.1029e+000 +2.9434e+000 +4.6757e-001 -5.2459e+000 +9.8388e-002 +1.2632e+000 +6.1952e-001 +2.5279e+000 +3.6270e+000 -2.9191e+000 +1.2785e-001 +3.0317e-001
3905 +8.893050435e+000 +8.893050435e+000 +1.018330504e+002 +1.018330504e+002 -5.0105e-002 +1.9948e+000 +6.4513e-001 +2.2064e+000 +2.3863e+000 +3.1062e+000 +2.4789e+000 -2.5070e+000 +2.8529e+000 +3.0954e+000 +7.9582e-001 -5.2477e+000 -1.4012e-001 +1.2487e+000 +7.5087e-001 +2.5539e+000 +3.4924e+000 -3.2080e+000 +1.9707e-002 +3.5877e-001
3953 +7.994499972e+000 +7.994499972e+000 +1.009345000e+002 +1.009345000e+002 -2.3358e-001 +2.1456e+000 +7.2669e-001 +2.0415e+000 +2.2760e+000 +3.2067e+000 +2.3561e+000 -2.6396e+000 +3.2920e+000 +3.0185e+000 +9.9634e-001 -5.2148e+000 -1.7116e-001 +1.1387e+000 +7.6417e-001 +2.6252e+000 +3.5421e+000 -2.9512e+000 +1.6578e-001 +1.9702e-001
4183 +7.729567747e+000 +7.729567747e+000 +1.006695677e+002 +1.006695677e+002 +8.3655e-003 +1.7637e+000 +7.1530e-001 +1.9347e+000 +2.3580e+000 +3.0373e+000 +2.1401e+000 -2.3885e+000 +3.2960e+000 +3.0099e+000 +9.1948e-001 -5.1587e+000 +8.2306e-002 +1.2519e+000 +9.6144e-001 +2.4175e+000 +3.5542e+000 -3.2598e+000 +9.0598e-002 +2.6543e-001
4397 +7.026711929e+000 +7.026711929e+000 +9.996671193e+001 +9.996671193e+001 +8.3798e-003 +2.0081e+000 +8.2120e-001 +2.4913e+000 +2.3353e+000 +3.2827e+000 +2.2899e+000 -2.5910e+000 +2.9041e+000 +3.0248e+000 +1.4873e+000 -5.1889e+000 -2.1858e-001 +1.1171e+000 +7.0749e-001 +2.5037e+000 +3.5730e+000 -3.2605e+000 +1.9105e-001 +2.7241e-001
5898 +6.901410140e+000 +6.901410140e+000 +9.984141014e+001 +9.984141014e+001 -2.6226e-002 +2.3811e+000 +5.9129e-001 +2.3575e+000 +2.2471e+000 +3.2911e+000 +2.3287e+000 -2.8464e+000 +3.2035e+000 +2.7760e+000 +1.2881e+000 -5.1638e+000 -3.1459e-001 +1.0653e+000 +8.5152e-001 +2.5045e+000 +3.5185e+000 -3.1397e+000 +1.5070e-001 +2.0941e-001
6640 +6.429508502e+000 +6.429508502e+000 +9.936950850e+001 +9.936950850e+001 -4.0358e-002 +2.1359e+000 +7.2705e-001 +2.3563e+000 +2.2304e+000 +3.3328e+000 +2.2369e+000 -2.4829e+000 +3.0701e+000 +2.8858e+000 +1.0505e+000 -5.1578e+000 -1.7412e-001 +9.2536e-001 +9.5299e-001 +2.3624e+000 +3.4831e+000 -3.1855e+000 +1.8653e-001 +2.8435e-001
% function evaluation | noise-free fitness - Fopt (3.535000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.817097124e+003 +5.817097124e+003 +5.852447124e+003 +5.852447124e+003 +4.9957e-001 -3.8802e+000 -4.1111e+000 -1.1868e+000 -8.2689e+000 +4.7958e+000 -3.4508e+000 +1.0268e+000 -1.5470e+001 -4.0763e+000 -6.3378e+000 -4.0210e+000 +1.3273e+000 +5.5660e+000 -4.9564e+000 -1.2726e-001 +3.0257e-001 -2.3052e+000 +1.9230e+001 -3.6349e+000
2 +3.044721949e+003 +3.044721949e+003 +3.080071949e+003 +3.080071949e+003 +5.7035e+000 -3.9700e+000 -9.5603e+000 -3.6923e+000 -9.5200e+000 -1.5671e+000 +2.7663e+000 +4.2624e+000 -1.6244e+000 +2.0974e+000 -6.3250e+000 -2.9838e+000 +5.7287e+000 +8.5045e-001 -5.7817e-001 -1.5194e+000 -9.7423e-001 +4.3217e+000 +8.2770e+000 +5.8565e-001
6 +2.735011287e+003 +2.735011287e+003 +2.770361287e+003 +2.770361287e+003 +5.1332e+000 +1.5534e+000 -5.3079e+000 +4.9666e-001 +8.6659e-001 -7.7916e-001 +7.5828e-001 +1.1459e+000 -2.0858e+000 -1.7661e+000 -3.6972e+000 +2.0797e+000 -2.9690e+000 -2.4063e-001 -2.1903e+000 -1.0673e-001 +4.3079e+000 +2.3969e+000 +3.0113e+000 -2.5801e-001
10 +1.929821300e+003 +1.929821300e+003 +1.965171300e+003 +1.965171300e+003 +6.6541e+000 -5.5585e+000 -6.0934e+000 -1.0780e+000 -5.8963e-001 +2.0949e+000 +5.9490e+000 +3.1844e-001 -4.0861e+000 -5.5820e-001 +2.2170e+000 -1.9547e+000 +2.0470e+000 +3.2435e+000 -2.1335e-001 -5.7068e+000 +4.7762e+000 -1.9568e+000 +1.2618e+000 +1.9282e-001
90 +1.112010851e+003 +1.112010851e+003 +1.147360851e+003 +1.147360851e+003 +4.8061e+000 -3.3247e+000 -3.1985e+000 -5.0639e+000 -2.5290e+000 -7.5232e-001 +1.8672e+000 -1.0331e+000 +1.5171e+000 +9.4889e-001 +2.8614e+000 -6.6340e+000 +4.9207e+000 +1.0237e+000 -2.0187e-001 +9.5426e-001 +3.0711e+000 +3.4059e+000 +6.2002e+000 -2.9956e-001
102 +8.614739988e+002 +8.614739988e+002 +8.968239988e+002 +8.968239988e+002 +4.6831e+000 -5.4866e-001 -2.4370e+000 -3.1475e+000 -4.1160e+000 -1.5066e+000 +4.6393e+000 +3.0138e+000 -8.9481e-001 -2.2954e-001 +8.9036e-001 +2.1874e-001 +5.1512e+000 +6.7052e+000 -5.9357e-001 +2.4384e+000 +5.4105e+000 -9.5860e-001 +5.0324e+000 +4.1979e-001
251 +7.944532830e+002 +7.944532830e+002 +8.298032830e+002 +8.298032830e+002 +2.6280e+000 -3.6795e+000 -4.8024e+000 +8.1070e-001 +2.9347e-001 -2.7666e+000 +1.9811e+000 -2.6057e+000 +4.4205e-001 +1.6627e+000 -8.3014e+000 -2.1907e+000 +1.6688e+000 +3.2601e+000 -8.9079e-002 -1.8660e+000 +3.9769e+000 +3.8131e+000 +6.1745e+000 +2.6448e+000
296 +5.941559684e+002 +5.941559684e+002 +6.295059684e+002 +6.295059684e+002 +4.8757e+000 +3.0711e-001 -1.8028e+000 -4.3055e+000 -4.7213e+000 -2.0274e+000 +1.0510e+000 -2.5947e+000 -2.6118e+000 -5.1170e-001 -3.8435e+000 -1.0652e+000 +4.8187e+000 +3.8140e+000 +4.5816e-001 +4.7466e+000 +4.4043e+000 +5.0084e-001 +5.8079e+000 +1.7221e+000
364 +5.579268967e+002 +5.579268967e+002 +5.932768967e+002 +5.932768967e+002 +5.3883e+000 -2.3425e+000 -4.5897e-001 -1.1618e+000 -2.1842e+000 -3.7472e-001 +1.8380e+000 +1.6499e+000 -3.9304e+000 +1.3386e+000 -1.5185e+000 -2.6672e-001 +4.1752e+000 +3.6378e+000 -1.5297e+000 -6.1579e-001 +3.0824e+000 -3.4146e-001 +3.9913e+000 +7.0018e-001
413 +4.304161924e+002 +4.304161924e+002 +4.657661924e+002 +4.657661924e+002 +3.9279e+000 +2.0897e+000 +2.5635e+000 +2.5690e-001 -1.8723e+000 -7.3108e-001 +4.9771e+000 +3.9182e+000 -3.4407e+000 +1.2377e+000 -5.7382e-001 -1.1907e+000 +6.4100e+000 +1.9540e+000 -1.1067e+000 +1.1852e+000 +4.9826e+000 +1.5974e+000 +1.8399e+000 +3.9115e+000
414 +3.908019516e+002 +3.908019516e+002 +4.261519516e+002 +4.261519516e+002 +5.5772e+000 -1.1635e+000 -2.2149e+000 +6.6480e-001 -2.9249e+000 -2.6803e+000 +2.6890e+000 +3.2446e+000 -8.6648e-001 +4.4979e-001 -1.8842e+000 -3.1736e+000 +4.9447e+000 +1.0994e+000 -5.6500e-001 +1.8375e+000 +7.8617e-001 +1.9109e+000 +4.8495e+000 +2.0224e+000
563 +3.683001699e+002 +3.683001699e+002 +4.036501699e+002 +4.036501699e+002 +3.9303e+000 -2.5199e+000 +1.9618e+000 -1.8613e+000 -1.0935e+000 -1.9602e+000 +3.1502e+000 +5.3662e-002 -4.7846e+000 +1.3017e-002 +1.5866e+000 -2.8712e+000 +6.7495e+000 +3.2295e+000 -2.5450e+000 +4.7140e+000 +4.8278e+000 +3.7244e+000 +1.0906e+000 +3.3189e+000
