% function evaluation | noise-free fitness - Fopt (-1.694000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1288 +1.669612441e+001 +1.669612441e+001 -2.438755943e-001 -2.438755943e-001 +2.7309e+000 +1.2163e+000 -1.6706e+000 +8.5102e-001 +4.3167e+000 -4.9024e-001 +1.7538e+000 -1.6747e+000 -7.0686e-001 -1.6494e+000 +2.8066e+000 +1.1905e+000 -1.4795e+000 -1.8329e+000 +8.6315e-001 +3.4080e+000 +8.4040e-001 +4.4192e-001 +5.9926e-001 +1.4032e-001
1456 +1.487381643e+001 +1.487381643e+001 -2.066183566e+000 -2.066183566e+000 +1.8529e+000 +1.9664e+000 -1.5098e+000 -2.7918e-001 +4.5107e+000 -1.4943e+000 +1.7616e+000 -2.3498e+000 -2.2707e+000 -1.4230e+000 +3.0011e+000 +2.8762e-001 -3.1793e+000 -3.2255e+000 +1.5756e+000 +3.3331e+000 +2.3813e+000 +5.3832e-002 +9.3132e-001 +4.1056e-001
1774 +1.466117820e+001 +1.466117820e+001 -2.278821800e+000 -2.278821800e+000 +2.5651e+000 +1.8109e+000 -2.5897e+000 +6.1151e-001 +3.5403e+000 -2.8032e+000 +1.7357e+000 -2.0619e+000 -1.6018e+000 -2.6968e+000 +3.2392e+000 +2.0351e+000 -2.7007e+000 -8.5664e-001 +1.4814e+000 +3.1417e+000 +2.8976e+000 +2.3277e-001 -8.5756e-002 +3.4701e-001
1863 +1.333127431e+001 +1.333127431e+001 -3.608725693e+000 -3.608725693e+000 +2.9809e+000 +2.3540e+000 -7.8399e-001 +7.7909e-001 +2.2590e+000 -8.4053e-001 +3.0931e+000 -2.4068e+000 -5.3108e-001 -1.8616e+000 +3.2346e+000 -1.0532e+000 -3.7385e+000 -2.1238e+000 +1.9226e+000 +2.1496e+000 +4.2365e+000 +6.7429e-002 +7.2297e-001 -1.8031e-001
1970 +1.298935186e+001 +1.298935186e+001 -3.950648145e+000 -3.950648145e+000 +3.1845e+000 +3.2772e+000 -2.2051e+000 -2.4518e-001 +3.3849e+000 -2.1733e+000 +3.7047e+000 -2.7156e+000 -5.3599e-001 -1.3997e+000 +2.8367e+000 +1.8683e+000 -8.7535e-001 -3.0899e+000 +2.0700e+000 +1.3774e+000 +2.7569e+000 +3.5375e-001 +1.6240e-001 +1.0337e-001
1975 +7.075717697e+000 +7.075717697e+000 -9.864282303e+000 -9.864282303e+000 +2.6669e+000 +1.8937e+000 -1.8529e+000 +1.8176e+000 +2.5658e+000 -9.9530e-001 +1.4186e+000 -2.7145e+000 -3.2370e-001 -9.2226e-001 +3.7114e+000 +1.0318e+000 -2.1439e+000 -1.9202e+000 +2.1651e+000 +2.5536e+000 +3.6814e+000 +5.7428e-001 -3.5092e-001 +6.2833e-001
2726 +6.648542804e+000 +6.648542804e+000 -1.029145720e+001 -1.029145720e+001 +3.3245e+000 +2.9443e+000 -1.4709e+000 +5.6524e-001 +2.1517e+000 -1.5049e+000 +3.1838e+000 -3.1905e+000 -8.9307e-001 -1.8475e+000 +3.3232e+000 +9.4280e-001 -1.9177e+000 -1.9955e+000 +1.2507e+000 +3.2345e+000 +2.8665e+000 -1.4012e-001 +4.5227e-001 +9.2429e-001
2779 +6.548076603e+000 +6.548076603e+000 -1.039192340e+001 -1.039192340e+001 +3.3419e+000 +3.0223e+000 -1.4177e+000 +1.1653e+000 +2.4320e+000 -3.5661e+000 +3.3663e+000 -3.1030e+000 -7.2715e-001 -2.0293e+000 +3.6572e+000 +1.1353e+000 -2.2825e+000 -1.8407e+000 +2.5082e+000 +3.3815e+000 +2.9624e+000 -3.9131e-002 +3.4828e-001 +1.2236e+000
2809 +6.251191570e+000 +6.251191570e+000 -1.068880843e+001 -1.068880843e+001 +3.1828e+000 +2.0724e+000 -1.3151e+000 +6.7792e-001 +2.2336e+000 -1.5057e+000 +2.5337e+000 -2.9275e+000 -5.2345e-002 -2.6679e+000 +3.3805e+000 +8.3285e-001 -2.1465e+000 -1.9700e+000 +2.0219e+000 +2.8625e+000 +3.3832e+000 +1.2779e-001 +3.5520e-002 +1.7806e+000
3011 +5.417707924e+000 +5.417707924e+000 -1.152229208e+001 -1.152229208e+001 +3.3915e+000 +2.3896e+000 -4.1565e-001 +7.4601e-001 +2.0363e+000 -2.1141e+000 +3.1275e+000 -2.7735e+000 -3.1755e-001 -1.7153e+000 +3.2154e+000 +9.9791e-001 -2.8358e+000 -2.3156e+000 +2.1587e+000 +3.1349e+000 +3.3348e+000 +3.9982e-003 +3.9805e-001 +1.1964e+000
3068 +5.361142344e+000 +5.361142344e+000 -1.157885766e+001 -1.157885766e+001 +3.4917e+000 +2.7906e+000 -8.1424e-001 +9.6876e-001 +2.0257e+000 -1.4882e+000 +2.9478e+000 -2.6732e+000 -3.5045e-002 -2.1634e+000 +3.2373e+000 +7.4447e-001 -2.5024e+000 -2.0935e+000 +1.4759e+000 +2.9964e+000 +3.4768e+000 +1.8196e-002 +3.0531e-001 +1.0313e+000
3145 +5.108193904e+000 +5.108193904e+000 -1.183180610e+001 -1.183180610e+001 +3.6371e+000 +2.5312e+000 -5.8146e-001 +1.3344e+000 +2.1994e+000 -1.9422e+000 +2.6273e+000 -2.0978e+000 +1.9029e-001 -2.0001e+000 +3.7311e+000 +8.7029e-001 -2.8858e+000 -1.9995e+000 +2.1627e+000 +3.1676e+000 +3.4080e+000 -9.1499e-002 +5.9542e-001 +1.9964e+000
3341 +4.784963541e+000 +4.784963541e+000 -1.215503646e+001 -1.215503646e+001 +3.2563e+000 +2.1429e+000 -6.5255e-001 +1.4391e+000 +2.4706e+000 -1.6755e+000 +3.1725e+000 -2.4519e+000 -3.5343e-002 -2.1018e+000 +3.5651e+000 +1.4656e+000 -2.3388e+000 -1.8686e+000 +2.2554e+000 +3.6620e+000 +3.1382e+000 +2.8621e-001 +3.8114e-001 +1.7717e+000
3454 +3.902454863e+000 +3.902454863e+000 -1.303754514e+001 -1.303754514e+001 +3.3470e+000 +2.1181e+000 -1.1145e+000 +1.4903e+000 +1.7389e+000 -1.6059e+000 +3.0206e+000 -2.2978e+000 -3.5495e-001 -2.0349e+000 +3.5612e+000 +2.2097e-001 -2.4592e+000 -1.9531e+000 +1.8320e+000 +2.6475e+000 +3.5155e+000 -4.2150e-002 +3.6474e-001 +1.5923e+000
3480 +3.823631175e+000 +3.823631175e+000 -1.311636882e+001 -1.311636882e+001 +3.4092e+000 +2.2086e+000 -9.8423e-001 +1.6677e+000 +1.9031e+000 -1.3486e+000 +3.0516e+000 -2.5148e+000 -2.5331e-001 -1.9544e+000 +3.7208e+000 +2.2750e-001 -2.4762e+000 -1.6049e+000 +2.1851e+000 +3.0705e+000 +3.3763e+000 +1.1777e-001 +4.1354e-001 +1.6767e+000
3506 +3.509883740e+000 +3.509883740e+000 -1.343011626e+001 -1.343011626e+001 +3.5285e+000 +2.2763e+000 -1.0328e+000 +1.3620e+000 +1.5223e+000 -1.5995e+000 +3.1162e+000 -2.2037e+000 -8.2604e-002 -2.1115e+000 +3.4955e+000 +6.1247e-001 -2.6273e+000 -1.7292e+000 +1.9306e+000 +2.8772e+000 +3.5468e+000 -7.8880e-003 +3.1720e-001 +1.7643e+000
3553 +3.356902885e+000 +3.356902885e+000 -1.358309712e+001 -1.358309712e+001 +3.7393e+000 +2.2569e+000 -9.4405e-001 +1.6201e+000 +1.8909e+000 -1.6085e+000 +3.1480e+000 -2.0924e+000 -3.4864e-002 -1.9564e+000 +3.8517e+000 +5.0007e-001 -2.3589e+000 -1.8986e+000 +2.5871e+000 +2.5781e+000 +3.4350e+000 +1.1292e-001 +9.2291e-002 +1.6862e+000
3615 +2.062034075e+000 +2.062034075e+000 -1.487796593e+001 -1.487796593e+001 +3.5438e+000 +2.2250e+000 -9.1371e-001 +1.6360e+000 +2.0411e+000 -2.0488e+000 +2.9371e+000 -2.4600e+000 +9.2056e-003 -1.5872e+000 +3.7895e+000 +3.2566e-001 -2.5961e+000 -1.7780e+000 +2.2602e+000 +2.7607e+000 +3.5889e+000 +1.3206e-001 +3.6126e-001 +1.8517e+000
4178 +1.989832579e+000 +1.989832579e+000 -1.495016742e+001 -1.495016742e+001 +3.7788e+000 +2.2014e+000 -7.9301e-001 +1.5363e+000 +2.0800e+000 -1.7110e+000 +3.0576e+000 -2.8252e+000 -4.3524e-002 -1.5744e+000 +3.7087e+000 +4.2856e-001 -2.8460e+000 -1.8230e+000 +2.2399e+000 +2.7233e+000 +3.6374e+000 +3.1696e-002 +2.9450e-001 +1.9215e+000
4482 +1.740386473e+000 +1.740386473e+000 -1.519961353e+001 -1.519961353e+001 +3.8663e+000 +2.3017e+000 -7.8578e-001 +1.4964e+000 +2.1140e+000 -1.9225e+000 +2.9959e+000 -2.3557e+000 -6.2476e-002 -1.6400e+000 +3.7643e+000 +4.8412e-001 -2.6751e+000 -1.6921e+000 +2.2935e+000 +2.9680e+000 +3.4054e+000 +3.9146e-002 +2.6364e-001 +2.0668e+000
4557 +1.708138059e+000 +1.708138059e+000 -1.523186194e+001 -1.523186194e+001 +3.6480e+000 +2.2083e+000 -1.2970e+000 +1.6383e+000 +1.8209e+000 -1.7719e+000 +3.0514e+000 -2.6205e+000 -1.3471e-001 -1.8380e+000 +3.7729e+000 +3.8328e-001 -2.6637e+000 -1.7297e+000 +2.2999e+000 +2.8052e+000 +3.4895e+000 +1.3497e-002 +2.6853e-001 +1.7473e+000
4627 +1.258943985e+000 +1.258943985e+000 -1.568105602e+001 -1.568105602e+001 +3.8143e+000 +2.2248e+000 -9.9532e-001 +1.5106e+000 +2.0114e+000 -1.9925e+000 +3.1111e+000 -2.4419e+000 -8.2130e-002 -1.7578e+000 +3.7471e+000 +4.6620e-001 -2.7093e+000 -1.7112e+000 +2.3688e+000 +2.8149e+000 +3.4902e+000 +4.8241e-002 +3.0497e-001 +1.7706e+000
4955 +1.251766579e+000 +1.251766579e+000 -1.568823342e+001 -1.568823342e+001 +3.7382e+000 +2.3392e+000 -1.0208e+000 +1.5772e+000 +2.0137e+000 -1.6116e+000 +3.0650e+000 -2.5326e+000 -1.3463e-001 -1.7500e+000 +3.8151e+000 +4.6638e-001 -2.6260e+000 -1.6344e+000 +2.2350e+000 +2.9486e+000 +3.4050e+000 +8.4873e-002 +3.2733e-001 +1.8500e+000
4995 +1.100706044e+000 +1.100706044e+000 -1.583929396e+001 -1.583929396e+001 +3.8040e+000 +2.3201e+000 -1.0487e+000 +1.4820e+000 +2.0978e+000 -1.7634e+000 +2.9867e+000 -2.4962e+000 -6.3143e-002 -1.6768e+000 +3.7864e+000 +6.0472e-001 -2.7112e+000 -1.6449e+000 +2.3201e+000 +2.8490e+000 +3.5206e+000 -2.5855e-002 +2.8090e-001 +2.0149e+000
5129 +9.383669512e-001 +9.383669512e-001 -1.600163305e+001 -1.600163305e+001 +3.8811e+000 +2.4103e+000 -1.1520e+000 +1.3984e+000 +2.0301e+000 -1.8514e+000 +3.1279e+000 -2.4899e+000 -1.0463e-002 -1.7620e+000 +3.7922e+000 +5.4324e-001 -2.8268e+000 -1.6776e+000 +2.4082e+000 +2.8931e+000 +3.5333e+000 -1.2746e-001 +3.1799e-001 +1.8476e+000
5580 +9.323140331e-001 +9.323140331e-001 -1.600768597e+001 -1.600768597e+001 +3.7738e+000 +2.1770e+000 -9.6210e-001 +1.4510e+000 +2.0346e+000 -2.0083e+000 +2.9887e+000 -2.4643e+000 -1.3294e-001 -1.7258e+000 +3.7349e+000 +5.3540e-001 -2.6042e+000 -1.6651e+000 +2.2597e+000 +2.8814e+000 +3.4588e+000 +3.8086e-002 +3.1045e-001 +1.8840e+000
6305 +8.547989065e-001 +8.547989065e-001 -1.608520109e+001 -1.608520109e+001 +3.7706e+000 +2.1771e+000 -1.0728e+000 +1.5689e+000 +2.0213e+000 -1.8388e+000 +2.9883e+000 -2.4968e+000 -1.6216e-001 -1.7795e+000 +3.8026e+000 +6.0013e-001 -2.6151e+000 -1.6426e+000 +2.1880e+000 +2.8581e+000 +3.3720e+000 +8.3586e-002 +4.0554e-001 +1.8375e+000
6357 +6.982469630e-001 +6.982469630e-001 -1.624175304e+001 -1.624175304e+001 +3.8275e+000 +2.3178e+000 -1.1744e+000 +1.4968e+000 +2.0498e+000 -1.7812e+000 +2.9875e+000 -2.5057e+000 -1.1243e-001 -1.6583e+000 +3.8280e+000 +5.4277e-001 -2.5706e+000 -1.6624e+000 +2.2179e+000 +2.9203e+000 +3.4440e+000 -1.2974e-002 +3.0293e-001 +1.8541e+000
6587 +6.872499766e-001 +6.872499766e-001 -1.625275002e+001 -1.625275002e+001 +3.8784e+000 +2.2747e+000 -1.0889e+000 +1.5062e+000 +2.0247e+000 -1.8333e+000 +2.9822e+000 -2.4867e+000 -1.7184e-001 -1.7343e+000 +3.7775e+000 +5.3961e-001 -2.5510e+000 -1.6595e+000 +2.2463e+000 +2.8959e+000 +3.3987e+000 +4.1217e-002 +3.2957e-001 +1.9044e+000
6721 +6.325642721e-001 +6.325642721e-001 -1.630743573e+001 -1.630743573e+001 +3.8811e+000 +2.2691e+000 -1.1816e+000 +1.5499e+000 +2.0164e+000 -1.9431e+000 +3.0112e+000 -2.4729e+000 -1.0653e-001 -1.7982e+000 +3.8198e+000 +5.3629e-001 -2.4584e+000 -1.6543e+000 +2.2668e+000 +2.8952e+000 +3.4033e+000 -2.2958e-002 +3.8284e-001 +1.8573e+000
6871 +6.163648293e-001 +6.163648293e-001 -1.632363517e+001 -1.632363517e+001 +3.8631e+000 +2.2934e+000 -1.1448e+000 +1.5218e+000 +2.1088e+000 -1.7875e+000 +2.9952e+000 -2.4876e+000 -3.1993e-002 -1.7101e+000 +3.8362e+000 +5.2968e-001 -2.5274e+000 -1.6693e+000 +2.2425e+000 +2.9597e+000 +3.4347e+000 -4.6541e-002 +3.4007e-001 +1.8971e+000
6947 +5.475680269e-001 +5.475680269e-001 -1.639243197e+001 -1.639243197e+001 +3.8756e+000 +2.2678e+000 -1.1342e+000 +1.5342e+000 +1.9891e+000 -1.8441e+000 +2.9729e+000 -2.4936e+000 -1.4309e-001 -1.7297e+000 +3.8304e+000 +5.0395e-001 -2.6174e+000 -1.6366e+000 +2.2430e+000 +2.9563e+000 +3.4344e+000 -4.5292e-003 +3.4646e-001 +1.9270e+000
7267 +5.343668177e-001 +5.343668177e-001 -1.640563318e+001 -1.640563318e+001 +3.8525e+000 +2.2361e+000 -1.1441e+000 +1.5150e+000 +2.0142e+000 -1.8599e+000 +3.0016e+000 -2.4774e+000 -8.1123e-002 -1.7357e+000 +3.8406e+000 +5.0409e-001 -2.4999e+000 -1.6590e+000 +2.1896e+000 +2.9399e+000 +3.4189e+000 +4.8740e-002 +3.4835e-001 +1.9022e+000
7593 +4.742542521e-001 +4.742542521e-001 -1.646574575e+001 -1.646574575e+001 +3.8780e+000 +2.2564e+000 -1.0914e+000 +1.5117e+000 +2.0098e+000 -1.8895e+000 +3.0067e+000 -2.4871e+000 -9.3033e-002 -1.7444e+000 +3.8212e+000 +5.5685e-001 -2.4755e+000 -1.6345e+000 +2.1898e+000 +2.9311e+000 +3.4090e+000 -1.1332e-002 +3.6567e-001 +1.9094e+000
7644 +4.563377414e-001 +4.563377414e-001 -1.648366226e+001 -1.648366226e+001 +3.8689e+000 +2.2600e+000 -1.1535e+000 +1.4696e+000 +2.0138e+000 -1.8770e+000 +3.0010e+000 -2.4655e+000 -7.2341e-002 -1.7130e+000 +3.8289e+000 +5.2440e-001 -2.4997e+000 -1.6537e+000 +2.1848e+000 +2.9714e+000 +3.4117e+000 +7.1623e-002 +3.5480e-001 +1.9208e+000
7926 +4.080806062e-001 +4.080806062e-001 -1.653191939e+001 -1.653191939e+001 +3.8622e+000 +2.2750e+000 -1.1434e+000 +1.5039e+000 +2.0096e+000 -1.8369e+000 +2.9948e+000 -2.4501e+000 -9.4438e-002 -1.7232e+000 +3.8498e+000 +5.4151e-001 -2.5197e+000 -1.6347e+000 +2.2000e+000 +2.9441e+000 +3.4273e+000 +1.1934e-002 +3.7195e-001 +1.8802e+000
7952 +3.771573064e-001 +3.771573064e-001 -1.656284269e+001 -1.656284269e+001 +3.8590e+000 +2.2567e+000 -1.1557e+000 +1.5154e+000 +2.0029e+000 -1.8332e+000 +2.9967e+000 -2.4911e+000 -8.5447e-002 -1.7418e+000 +3.8345e+000 +5.3398e-001 -2.5144e+000 -1.6610e+000 +2.2043e+000 +2.9502e+000 +3.4151e+000 -1.2528e-003 +3.5917e-001 +1.8946e+000
7983 +3.601797098e-001 +3.601797098e-001 -1.657982029e+001 -1.657982029e+001 +3.8613e+000 +2.2125e+000 -1.0964e+000 +1.5080e+000 +2.0113e+000 -1.8539e+000 +2.9973e+000 -2.4967e+000 -1.0274e-001 -1.7174e+000 +3.8225e+000 +5.2167e-001 -2.4968e+000 -1.6388e+000 +2.2028e+000 +2.9623e+000 +3.4112e+000 +1.2171e-002 +3.5399e-001 +1.9078e+000
8029 +3.406592634e-001 +3.406592634e-001 -1.659934074e+001 -1.659934074e+001 +3.8547e+000 +2.2614e+000 -1.1337e+000 +1.5045e+000 +2.0287e+000 -1.8130e+000 +2.9870e+000 -2.4954e+000 -9.8516e-002 -1.7475e+000 +3.8358e+000 +5.3485e-001 -2.5057e+000 -1.6590e+000 +2.1893e+000 +2.9426e+000 +3.4022e+000 +3.1117e-002 +3.6076e-001 +1.8735e+000
8297 +2.716004898e-001 +2.716004898e-001 -1.666839951e+001 -1.666839951e+001 +3.8717e+000 +2.2585e+000 -1.1038e+000 +1.4983e+000 +2.0216e+000 -1.8650e+000 +2.9988e+000 -2.4978e+000 -7.5746e-002 -1.7393e+000 +3.8318e+000 +5.3540e-001 -2.4989e+000 -1.6540e+000 +2.2039e+000 +2.9403e+000 +3.4120e+000 +1.4326e-002 +3.5720e-001 +1.9041e+000
