% function evaluation | noise-free fitness - Fopt (-5.494000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4590 +9.444535374e+004 +9.444535374e+004 +9.439041374e+004 +9.439041374e+004 -4.9727e+000 -1.4309e+000 -2.2143e+000 +7.4559e+000 +2.3398e+000 +4.1347e+000 -1.8687e+000 -2.4857e+000 -3.6780e+000 -1.2808e-001 -4.9736e+000 -2.4017e+000 +2.9460e+000 -2.7505e+000 +2.0708e+000 -2.1412e+000 -1.2916e+000 -3.9802e+000 +4.4236e+000 +2.9377e+000
4747 +8.570085055e+004 +8.570085055e+004 +8.564591055e+004 +8.564591055e+004 -5.0603e+000 -1.4382e+000 -2.4989e+000 +6.9911e+000 +2.3063e+000 +3.8882e+000 -2.4835e+000 -1.4340e+000 -3.6137e+000 -6.7070e-001 -5.4528e+000 -2.7017e+000 +2.6067e+000 -2.7077e+000 +1.9587e+000 -2.4806e+000 -1.2415e+000 -3.6270e+000 +4.2550e+000 +2.6192e+000
4935 +7.250839165e+004 +7.250839165e+004 +7.245345165e+004 +7.245345165e+004 -5.4324e+000 -1.4150e+000 -1.8708e+000 +6.9261e+000 +2.4290e+000 +3.6893e+000 -2.1742e+000 -1.6171e+000 -3.6644e+000 -3.3594e-001 -5.4173e+000 -2.3775e+000 +2.5270e+000 -2.9202e+000 +1.6697e+000 -2.1422e+000 -1.1626e+000 -3.5661e+000 +4.7526e+000 +2.8068e+000
6853 +6.994305865e+004 +6.994305865e+004 +6.988811865e+004 +6.988811865e+004 -5.3896e+000 -1.5133e+000 -2.0008e+000 +7.2217e+000 +2.2823e+000 +3.0526e+000 -2.0957e+000 -1.9030e+000 -3.4347e+000 -2.3031e-001 -5.6608e+000 -3.0232e+000 +2.4182e+000 -2.8478e+000 +1.7299e+000 -1.3292e+000 -1.2790e+000 -3.6526e+000 +4.3109e+000 +2.5456e+000
7313 +6.509011420e+004 +6.509011420e+004 +6.503517420e+004 +6.503517420e+004 -5.3066e+000 -1.5554e+000 -2.3015e+000 +7.3723e+000 +2.2632e+000 +3.2774e+000 -2.0319e+000 -1.8720e+000 -3.3405e+000 -3.8910e-001 -5.5292e+000 -3.1738e+000 +2.5593e+000 -3.1860e+000 +1.7717e+000 -1.0916e+000 -1.1563e+000 -3.8089e+000 +4.2787e+000 +2.7913e+000
7393 +6.433331809e+004 +6.433331809e+004 +6.427837809e+004 +6.427837809e+004 -5.3301e+000 -1.4264e+000 -2.1152e+000 +6.9439e+000 +2.3134e+000 +3.0550e+000 -2.2388e+000 -1.9595e+000 -3.4691e+000 -1.8878e-001 -5.4936e+000 -3.1175e+000 +2.6115e+000 -3.3092e+000 +1.8967e+000 -1.1123e+000 -1.1593e+000 -3.8372e+000 +4.5849e+000 +2.7616e+000
8030 +6.252483006e+004 +6.252483006e+004 +6.246989006e+004 +6.246989006e+004 -5.2590e+000 -1.5254e+000 -2.1696e+000 +7.2941e+000 +2.2935e+000 +3.1234e+000 -2.0856e+000 -1.8586e+000 -3.4400e+000 -1.5788e-001 -5.2226e+000 -3.0964e+000 +2.5850e+000 -3.3175e+000 +1.6739e+000 -8.0286e-001 -1.0309e+000 -3.9572e+000 +4.3474e+000 +2.6220e+000
8179 +5.623899596e+004 +5.623899596e+004 +5.618405596e+004 +5.618405596e+004 -5.2855e+000 -1.5227e+000 -2.0034e+000 +7.3012e+000 +2.2879e+000 +2.9707e+000 -2.0058e+000 -1.6527e+000 -3.4661e+000 -2.4799e-003 -5.4982e+000 -3.0669e+000 +2.6458e+000 -3.6878e+000 +1.7428e+000 -6.1547e-001 -1.1602e+000 -3.9149e+000 +4.3870e+000 +2.8035e+000
8533 +5.594905327e+004 +5.594905327e+004 +5.589411327e+004 +5.589411327e+004 -5.2078e+000 -1.5458e+000 -2.1162e+000 +7.3231e+000 +2.2943e+000 +3.2849e+000 -2.0670e+000 -1.8741e+000 -3.3711e+000 -1.0097e-001 -5.3844e+000 -3.2472e+000 +2.6562e+000 -3.3629e+000 +1.6509e+000 -1.4078e-001 -1.0983e+000 -3.6711e+000 +4.4490e+000 +2.7235e+000
9095 +5.466481854e+004 +5.466481854e+004 +5.460987854e+004 +5.460987854e+004 -5.1637e+000 -1.6051e+000 -1.8357e+000 +7.4006e+000 +2.2584e+000 +3.2948e+000 -1.9472e+000 -1.8120e+000 -3.3686e+000 -8.3817e-002 -5.1429e+000 -3.1709e+000 +2.6784e+000 -3.5234e+000 +1.7033e+000 -1.0810e-001 -1.1822e+000 -3.6940e+000 +4.1924e+000 +2.7535e+000
9295 +5.342259608e+004 +5.342259608e+004 +5.336765608e+004 +5.336765608e+004 -5.3440e+000 -1.5692e+000 -1.7479e+000 +7.2536e+000 +2.3740e+000 +3.2159e+000 -2.0900e+000 -1.8437e+000 -3.5887e+000 -5.0075e-002 -5.2511e+000 -3.2959e+000 +2.7234e+000 -3.4473e+000 +1.6973e+000 +4.3268e-001 -1.1019e+000 -3.8628e+000 +4.5797e+000 +2.7854e+000
9574 +5.023837530e+004 +5.023837530e+004 +5.018343530e+004 +5.018343530e+004 -5.2557e+000 -1.3594e+000 -1.7704e+000 +7.3219e+000 +2.3943e+000 +3.4573e+000 -1.8061e+000 -1.6969e+000 -3.3709e+000 +3.2613e-002 -5.1885e+000 -3.0650e+000 +2.6798e+000 -3.5351e+000 +1.6229e+000 -4.8705e-002 -9.2799e-001 -3.5294e+000 +4.6119e+000 +2.7312e+000
9806 +4.968640443e+004 +4.968640443e+004 +4.963146443e+004 +4.963146443e+004 -5.2575e+000 -1.5524e+000 -1.7697e+000 +7.3860e+000 +2.3724e+000 +3.3835e+000 -2.1454e+000 -1.7631e+000 -3.3541e+000 +6.5515e-002 -5.1969e+000 -3.0827e+000 +2.7311e+000 -3.4760e+000 +1.7141e+000 +2.5290e-002 -1.0505e+000 -3.6905e+000 +4.3997e+000 +2.7534e+000
9986 +4.855743888e+004 +4.855743888e+004 +4.850249888e+004 +4.850249888e+004 -5.2319e+000 -1.5829e+000 -1.7075e+000 +7.1869e+000 +2.3496e+000 +3.3097e+000 -2.1599e+000 -1.6160e+000 -3.3031e+000 +4.6121e-001 -5.2602e+000 -3.0224e+000 +2.7142e+000 -3.4196e+000 +1.6853e+000 +8.1229e-003 -1.0169e+000 -3.6899e+000 +4.4115e+000 +2.7195e+000
10613 +4.762140056e+004 +4.762140056e+004 +4.756646056e+004 +4.756646056e+004 -5.2508e+000 -1.4736e+000 -1.7711e+000 +7.3418e+000 +2.4035e+000 +3.9502e+000 -2.2225e+000 -1.6026e+000 -3.3242e+000 -1.6814e-002 -5.2726e+000 -3.2164e+000 +2.9398e+000 -3.6447e+000 +1.7475e+000 +4.3427e-001 -1.0560e+000 -3.6846e+000 +4.5159e+000 +2.8437e+000
10995 +4.672341139e+004 +4.672341139e+004 +4.666847139e+004 +4.666847139e+004 -5.2304e+000 -1.5882e+000 -1.8137e+000 +7.2720e+000 +2.3271e+000 +3.5292e+000 -2.2962e+000 -1.6473e+000 -3.3811e+000 +2.2996e-001 -5.1640e+000 -3.1706e+000 +2.8479e+000 -3.4654e+000 +1.7628e+000 +3.7659e-001 -1.0428e+000 -3.7512e+000 +4.3506e+000 +2.7459e+000
11219 +4.565281075e+004 +4.565281075e+004 +4.559787075e+004 +4.559787075e+004 -5.2649e+000 -1.5899e+000 -1.6737e+000 +7.2645e+000 +2.3635e+000 +3.4287e+000 -2.2697e+000 -1.5668e+000 -3.2639e+000 +3.0317e-001 -5.1432e+000 -3.0989e+000 +2.8479e+000 -3.6716e+000 +1.6787e+000 +3.2233e-001 -1.0462e+000 -3.7074e+000 +4.3999e+000 +2.7512e+000
11584 +4.431559034e+004 +4.431559034e+004 +4.426065034e+004 +4.426065034e+004 -5.2389e+000 -1.5827e+000 -1.6493e+000 +7.1789e+000 +2.3519e+000 +3.4681e+000 -2.2869e+000 -1.5390e+000 -3.3994e+000 +3.4179e-001 -5.1213e+000 -3.1021e+000 +2.8266e+000 -3.4378e+000 +1.7905e+000 +4.0023e-001 -9.9685e-001 -3.6622e+000 +4.4825e+000 +2.7868e+000
12110 +4.325021041e+004 +4.325021041e+004 +4.319527041e+004 +4.319527041e+004 -5.1993e+000 -1.6036e+000 -1.5972e+000 +7.1725e+000 +2.3635e+000 +3.4484e+000 -2.2215e+000 -1.5742e+000 -3.3934e+000 +4.0425e-001 -5.1560e+000 -3.0543e+000 +2.8904e+000 -3.4632e+000 +1.7901e+000 +3.9154e-001 -9.9087e-001 -3.6869e+000 +4.4838e+000 +2.8401e+000
12517 +4.262864947e+004 +4.262864947e+004 +4.257370947e+004 +4.257370947e+004 -5.1909e+000 -1.6325e+000 -1.5619e+000 +7.1230e+000 +2.3608e+000 +3.4282e+000 -2.2470e+000 -1.6317e+000 -3.4452e+000 +4.2531e-001 -4.7962e+000 -3.0548e+000 +2.7756e+000 -3.5364e+000 +1.7962e+000 +3.9802e-001 -9.7231e-001 -3.6502e+000 +4.4610e+000 +2.6894e+000
12689 +4.162284024e+004 +4.162284024e+004 +4.156790024e+004 +4.156790024e+004 -5.2134e+000 -1.6201e+000 -1.6203e+000 +7.1757e+000 +2.3580e+000 +3.4618e+000 -2.1134e+000 -1.5759e+000 -3.3450e+000 +3.6262e-001 -4.9712e+000 -2.9664e+000 +2.9000e+000 -3.5826e+000 +1.8045e+000 +4.1197e-001 -9.8645e-001 -3.6185e+000 +4.5168e+000 +2.7964e+000
12978 +4.066507699e+004 +4.066507699e+004 +4.061013699e+004 +4.061013699e+004 -5.2367e+000 -1.5973e+000 -1.5339e+000 +7.1433e+000 +2.3538e+000 +3.6253e+000 -2.1820e+000 -1.5531e+000 -3.3781e+000 +4.1115e-001 -4.9440e+000 -3.0519e+000 +2.9084e+000 -3.5017e+000 +1.8405e+000 +4.8680e-001 -9.8623e-001 -3.6267e+000 +4.5034e+000 +2.8113e+000
13259 +3.974842321e+004 +3.974842321e+004 +3.969348321e+004 +3.969348321e+004 -5.2491e+000 -1.5835e+000 -1.4805e+000 +7.1193e+000 +2.3411e+000 +3.5916e+000 -2.1835e+000 -1.6327e+000 -3.4255e+000 +4.7449e-001 -4.8265e+000 -3.0238e+000 +2.9100e+000 -3.5231e+000 +1.8300e+000 +4.8140e-001 -9.6723e-001 -3.6701e+000 +4.5227e+000 +2.7677e+000
13858 +3.873494313e+004 +3.873494313e+004 +3.868000313e+004 +3.868000313e+004 -5.2523e+000 -1.6337e+000 -1.5376e+000 +7.1217e+000 +2.4040e+000 +3.5863e+000 -2.2093e+000 -1.5937e+000 -3.3889e+000 +4.1564e-001 -4.8231e+000 -2.9650e+000 +3.0329e+000 -3.5883e+000 +1.8706e+000 +4.7381e-001 -9.5127e-001 -3.6411e+000 +4.6375e+000 +2.8201e+000
14278 +3.779448376e+004 +3.779448376e+004 +3.773954376e+004 +3.773954376e+004 -5.2812e+000 -1.5925e+000 -1.4361e+000 +7.1043e+000 +2.3821e+000 +3.5325e+000 -2.0764e+000 -1.4611e+000 -3.4171e+000 +4.1019e-001 -4.8472e+000 -2.9440e+000 +2.9143e+000 -3.6296e+000 +1.9157e+000 +4.9733e-001 -9.3722e-001 -3.6294e+000 +4.6692e+000 +2.7912e+000
14544 +3.713300694e+004 +3.713300694e+004 +3.707806694e+004 +3.707806694e+004 -5.2562e+000 -1.5765e+000 -1.4677e+000 +7.1157e+000 +2.3631e+000 +3.6003e+000 -2.1844e+000 -1.5450e+000 -3.3886e+000 +4.2558e-001 -4.7414e+000 -2.8950e+000 +3.0730e+000 -3.5753e+000 +1.9446e+000 +4.6489e-001 -9.1659e-001 -3.6717e+000 +4.6544e+000 +2.7947e+000
14993 +3.578874011e+004 +3.578874011e+004 +3.573380011e+004 +3.573380011e+004 -5.2809e+000 -1.5497e+000 -1.3636e+000 +7.0434e+000 +2.3698e+000 +3.7064e+000 -2.0722e+000 -1.5541e+000 -3.4026e+000 +4.2660e-001 -4.7647e+000 -2.9402e+000 +3.1183e+000 -3.6262e+000 +2.0037e+000 +4.7937e-001 -9.5291e-001 -3.6466e+000 +4.6408e+000 +2.8820e+000
15358 +3.545121955e+004 +3.545121955e+004 +3.539627955e+004 +3.539627955e+004 -5.2836e+000 -1.5460e+000 -1.3141e+000 +7.0570e+000 +2.4035e+000 +3.6532e+000 -2.1284e+000 -1.5576e+000 -3.4464e+000 +4.8032e-001 -4.7134e+000 -2.9676e+000 +2.9989e+000 -3.6148e+000 +2.0987e+000 +5.2076e-001 -9.1723e-001 -3.6057e+000 +4.6549e+000 +2.8562e+000
16106 +3.462344611e+004 +3.462344611e+004 +3.456850611e+004 +3.456850611e+004 -5.2782e+000 -1.5032e+000 -1.2877e+000 +7.0159e+000 +2.4043e+000 +3.5824e+000 -2.1126e+000 -1.5943e+000 -3.4616e+000 +4.2820e-001 -4.6680e+000 -2.9083e+000 +3.0842e+000 -3.6880e+000 +2.0005e+000 +5.4678e-001 -8.9859e-001 -3.6377e+000 +4.7024e+000 +2.8174e+000
16330 +3.378510762e+004 +3.378510762e+004 +3.373016762e+004 +3.373016762e+004 -5.2721e+000 -1.5220e+000 -1.3289e+000 +7.0241e+000 +2.4103e+000 +3.6707e+000 -2.0806e+000 -1.5318e+000 -3.4204e+000 +4.8428e-001 -4.6422e+000 -2.9171e+000 +3.0796e+000 -3.7110e+000 +2.0423e+000 +5.1486e-001 -8.9553e-001 -3.6394e+000 +4.7264e+000 +2.8474e+000
16635 +3.298548005e+004 +3.298548005e+004 +3.293054005e+004 +3.293054005e+004 -5.3197e+000 -1.5207e+000 -1.2295e+000 +6.9743e+000 +2.4060e+000 +3.6238e+000 -2.0561e+000 -1.5709e+000 -3.4182e+000 +4.6849e-001 -4.6317e+000 -2.8863e+000 +3.1588e+000 -3.6696e+000 +2.0275e+000 +5.6705e-001 -8.9694e-001 -3.6367e+000 +4.7530e+000 +2.8976e+000
17067 +3.215049829e+004 +3.215049829e+004 +3.209555829e+004 +3.209555829e+004 -5.3405e+000 -1.5278e+000 -1.2979e+000 +6.9872e+000 +2.3670e+000 +3.5847e+000 -2.0490e+000 -1.5195e+000 -3.3983e+000 +4.7631e-001 -4.6285e+000 -2.8787e+000 +3.1940e+000 -3.7443e+000 +2.1369e+000 +5.6520e-001 -8.4445e-001 -3.6435e+000 +4.7733e+000 +2.9060e+000
17514 +3.148118144e+004 +3.148118144e+004 +3.142624144e+004 +3.142624144e+004 -5.3353e+000 -1.5306e+000 -1.2367e+000 +6.9515e+000 +2.4340e+000 +3.6595e+000 -2.1341e+000 -1.4777e+000 -3.4388e+000 +4.7094e-001 -4.5829e+000 -2.8747e+000 +3.1118e+000 -3.7821e+000 +2.0608e+000 +5.0414e-001 -8.6880e-001 -3.6255e+000 +4.9095e+000 +2.9003e+000
17748 +3.056294129e+004 +3.056294129e+004 +3.050800129e+004 +3.050800129e+004 -5.3631e+000 -1.5104e+000 -1.2187e+000 +6.9475e+000 +2.4316e+000 +3.6938e+000 -2.0401e+000 -1.4597e+000 -3.4194e+000 +4.7160e-001 -4.6269e+000 -2.8304e+000 +3.1890e+000 -3.7539e+000 +2.0552e+000 +6.1067e-001 -8.1233e-001 -3.6188e+000 +4.8745e+000 +2.9069e+000
18088 +3.010775828e+004 +3.010775828e+004 +3.005281828e+004 +3.005281828e+004 -5.3611e+000 -1.4966e+000 -1.2091e+000 +6.9469e+000 +2.4963e+000 +3.7389e+000 -2.0873e+000 -1.4774e+000 -3.4206e+000 +4.8068e-001 -4.5789e+000 -2.8513e+000 +3.2044e+000 -3.7686e+000 +2.0262e+000 +5.6700e-001 -8.1669e-001 -3.6033e+000 +4.9513e+000 +2.9025e+000
18253 +2.925543852e+004 +2.925543852e+004 +2.920049852e+004 +2.920049852e+004 -5.3700e+000 -1.5013e+000 -1.1539e+000 +6.9022e+000 +2.4602e+000 +3.6356e+000 -2.0530e+000 -1.4016e+000 -3.4209e+000 +4.5394e-001 -4.5075e+000 -2.8501e+000 +3.1754e+000 -3.7411e+000 +2.1967e+000 +5.6361e-001 -7.4418e-001 -3.6050e+000 +4.8705e+000 +2.9054e+000
18913 +2.843184091e+004 +2.843184091e+004 +2.837690091e+004 +2.837690091e+004 -5.3678e+000 -1.4978e+000 -1.0252e+000 +6.8775e+000 +2.4933e+000 +3.6974e+000 -2.0642e+000 -1.5034e+000 -3.3881e+000 +5.1964e-001 -4.5105e+000 -2.8495e+000 +3.2173e+000 -3.7740e+000 +2.0181e+000 +6.7049e-001 -7.9136e-001 -3.5872e+000 +4.9556e+000 +2.9032e+000
