% function evaluation | noise-free fitness - Fopt (1.491500000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
317 +6.773964251e+004 +6.773964251e+004 +6.788879251e+004 +6.788879251e+004 +2.0754e-001 +1.2452e+000 -2.2259e+000 -9.2749e-002 -4.8301e+000 -2.4264e+000 -3.1598e+000 +1.6003e+000 -2.6569e+000 +1.6510e+000 -1.7849e+000 +2.8850e+000 +2.6819e+000 +2.3678e+000 +1.1203e+000 -5.2961e-002 -3.1205e+000 -1.0729e+000 -1.4471e+000 -1.0042e+000
403 +6.338327710e+004 +6.338327710e+004 +6.353242710e+004 +6.353242710e+004 -2.5675e-001 -2.1153e-001 -3.0681e+000 -1.1691e+000 -5.6876e+000 -2.9072e+000 -2.8492e+000 -1.5322e+000 -3.7434e+000 +3.5489e-001 -5.3626e-001 -7.0656e-001 +2.1925e+000 -2.0346e-001 -1.1055e+000 -2.0511e+000 +3.1686e+000 +5.5760e-002 -6.4373e+000 -2.9132e+000
437 +4.886189097e+004 +4.886189097e+004 +4.901104097e+004 +4.901104097e+004 -1.5698e+000 +1.1222e+000 -4.3223e-001 +1.1507e-001 -3.8204e+000 -3.7697e+000 -1.5574e+000 +3.7144e-001 -1.4260e+000 +1.1884e-001 -2.1195e+000 +9.6963e-001 +2.4860e+000 +1.2543e-001 +1.2438e+000 -5.2624e+000 +8.1012e-002 +4.0439e-001 +8.4454e-001 +2.4906e+000
470 +4.619966636e+004 +4.619966636e+004 +4.634881636e+004 +4.634881636e+004 +3.1499e+000 +8.9199e-001 -6.6787e-001 +2.0655e+000 -5.4821e+000 -2.8736e-001 -3.4821e+000 -3.7482e-001 -2.4474e+000 +8.0498e-001 -5.6264e-001 +5.7347e-002 +9.7242e-001 +1.0326e+000 +5.6303e-001 +2.8126e-001 +2.9351e-001 +1.6778e-001 +2.7324e-001 -2.8980e+000
501 +4.141212397e+004 +4.141212397e+004 +4.156127397e+004 +4.156127397e+004 -2.0804e+000 -2.0267e+000 -1.8377e+000 -7.2626e-001 -1.3338e+000 -1.7510e+000 -2.1859e+000 +1.6071e+000 -1.3877e+000 -2.5324e-001 -4.5636e+000 -1.9515e+000 -6.7156e-001 -6.9650e-001 -1.5545e+000 -3.7907e+000 -1.9973e+000 -2.1717e+000 -1.8417e+000 +1.2027e+000
585 +3.532014188e+004 +3.532014188e+004 +3.546929188e+004 +3.546929188e+004 -2.4150e-001 +1.7982e-001 -4.0214e+000 -1.4334e+000 -4.1553e+000 -5.8342e-001 -2.5015e+000 +3.1926e-001 -1.7049e+000 +2.2142e+000 -1.0649e-001 -3.9769e-001 +2.0099e+000 +5.2332e-001 -2.8296e-001 -1.5072e+000 -2.5603e+000 +1.0474e+000 -8.9253e-001 -2.3081e+000
672 +3.343028259e+004 +3.343028259e+004 +3.357943259e+004 +3.357943259e+004 -2.1602e-001 +1.2725e+000 -3.9565e+000 +5.7334e-001 -2.4577e+000 -1.9889e+000 -1.9316e+000 +2.6089e-001 -1.3869e+000 +1.3467e+000 -4.0980e+000 -2.5079e-001 +1.4975e+000 +5.8578e-001 +4.3817e-001 -2.0190e+000 -2.4569e+000 -3.8705e-004 +4.3774e-001 +2.2683e+000
678 +2.586875622e+004 +2.586875622e+004 +2.601790622e+004 +2.601790622e+004 +3.7571e-001 +3.8433e-001 -4.3242e-001 -9.7911e-001 -1.6477e+000 +3.1394e-001 -2.0902e+000 -3.5614e+000 -3.4401e+000 -5.5359e-001 +3.4105e-001 -5.2876e-001 +3.7181e+000 -1.0265e+000 -1.0068e+000 -2.6749e+000 +6.4576e-001 +1.8568e+000 -1.3121e+000 +6.9709e-001
684 +2.226940898e+004 +2.226940898e+004 +2.241855898e+004 +2.241855898e+004 -1.3853e+000 -5.2188e-001 -3.3436e+000 +9.7431e-001 -5.0261e+000 -3.6303e+000 -3.7530e+000 -3.8820e+000 -2.9810e+000 +4.8748e-001 -1.3124e+000 +1.8267e+000 +1.5857e+000 -1.9725e+000 +5.4682e-001 -2.0246e+000 -1.2224e-001 +8.0886e-001 -4.3610e-001 -3.5007e+000
741 +2.001735294e+004 +2.001735294e+004 +2.016650294e+004 +2.016650294e+004 -1.7111e+000 -7.1824e-001 -3.1938e+000 -3.5919e-001 -2.7024e+000 -3.0153e+000 +1.3357e+000 -1.9622e+000 -1.4970e+000 -7.9709e-002 -1.8403e+000 -1.0042e+000 -6.2226e-003 -3.3303e+000 -1.4407e+000 -3.0396e+000 +3.8467e-001 +9.5601e-002 -1.5789e+000 -4.1855e+000
761 +1.592552704e+004 +1.592552704e+004 +1.607467704e+004 +1.607467704e+004 -9.3579e-001 +3.4223e-001 -3.0926e+000 +8.3929e-002 -3.3593e+000 -1.5062e+000 -4.6980e+000 -1.1880e+000 -2.4591e+000 -1.1077e+000 -1.1705e+000 +2.2718e-001 +9.9673e-001 -9.2749e-001 -4.1110e-001 -2.3950e+000 -2.0069e+000 -3.0154e-002 -9.7444e-001 -1.2791e+000
789 +1.257839548e+004 +1.257839548e+004 +1.272754548e+004 +1.272754548e+004 -1.7658e-001 -3.0036e-001 -2.0499e+000 -9.3562e-001 -3.4887e+000 -6.4462e-001 -1.3340e-001 +4.0342e-001 -1.9408e+000 +1.4131e+000 -8.3706e-001 -1.6171e-001 +1.9615e+000 -6.0889e-001 +2.9259e-001 +3.4207e-001 -1.6994e+000 -4.9251e-001 -1.0942e+000 -3.6106e+000
860 +1.136232087e+004 +1.136232087e+004 +1.151147087e+004 +1.151147087e+004 +5.9995e-002 +7.0866e-001 -2.2991e+000 -7.4306e-001 -4.1158e+000 -6.8675e-001 -1.8791e+000 -6.0431e-001 -7.8393e-001 -2.4215e+000 -1.3233e+000 -3.1781e-001 +1.0388e+000 -2.3522e+000 +4.7972e-001 -1.7154e+000 -1.1433e+000 +1.1299e+000 -1.8055e+000 -1.5751e+000
899 +8.072708062e+003 +8.072708062e+003 +8.221858062e+003 +8.221858062e+003 +8.2833e-001 -2.2209e-001 +7.0483e-002 -5.7239e-001 -3.7247e+000 -7.6918e-001 -2.6075e+000 -2.5551e+000 -1.8397e+000 -1.9816e-001 -1.2020e+000 +4.1612e-001 +2.7526e+000 -1.1136e+000 -2.7731e+000 +1.1015e+000 +8.8685e-001 +7.9657e-003 -7.4811e-001 +3.2130e+000
968 +4.646383214e+003 +4.646383214e+003 +4.795533214e+003 +4.795533214e+003 -1.8598e+000 -4.2385e-001 -2.0784e+000 +1.1666e+000 -3.9516e+000 -2.3866e+000 +3.1407e-002 -1.2438e+000 -7.3972e-001 -2.5800e-001 -2.1560e+000 +1.5946e+000 +1.7463e+000 -3.0045e+000 -4.3899e-001 -2.7180e+000 +7.2091e-001 +7.9604e-001 -1.6757e+000 -3.3226e-001
1234 +4.530902400e+003 +4.530902400e+003 +4.680052400e+003 +4.680052400e+003 -2.4850e+000 -7.5551e-001 -2.3003e+000 +1.0202e+000 -3.8888e+000 -1.0461e+000 -2.7351e+000 -1.1264e+000 -1.4984e+000 -7.7334e-001 -1.9688e+000 +7.7233e-001 +1.9651e+000 -7.2356e-001 -1.1694e+000 -4.4413e-001 +6.3566e-001 +3.0064e-001 -1.2204e+000 -6.0893e+000
1292 +3.943448753e+003 +3.943448753e+003 +4.092598753e+003 +4.092598753e+003 +5.0243e-001 -8.2388e-001 -1.3867e+000 -1.8734e-001 -4.0654e+000 -1.6535e+000 -2.0826e+000 -2.1631e+000 -1.5639e+000 +3.4502e-001 -1.7959e+000 +9.9258e-001 +9.4095e-001 -9.8128e-001 +4.0100e-001 -1.4425e+000 -1.4076e+000 +9.7891e-002 -1.0205e+000 -1.3095e+000
1329 +1.776499425e+003 +1.776499425e+003 +1.925649425e+003 +1.925649425e+003 -1.3965e+000 -1.7624e+000 -9.6788e-001 +1.4030e-001 -4.3137e+000 -2.0704e+000 -1.0767e+000 -1.8170e+000 -1.6966e+000 +1.3533e+000 -1.9410e+000 -3.3978e-001 +2.0923e+000 -1.2943e+000 -9.1504e-001 -2.1102e-001 -1.2679e+000 +1.0537e-001 -2.7082e+000 -3.9410e+000
1483 +1.418554251e+003 +1.418554251e+003 +1.567704251e+003 +1.567704251e+003 -2.1099e-001 -8.2597e-001 -1.3776e+000 +7.6519e-001 -4.0582e+000 -2.4868e+000 -1.4693e+000 -2.1303e+000 -1.3480e+000 +7.7147e-001 -1.7704e+000 +5.9481e-002 +3.3020e+000 -1.8170e-001 -3.9363e-001 -1.6234e+000 -3.6125e-001 +2.9520e-001 -1.3337e+000 -3.2880e+000
1634 +1.401918123e+003 +1.401918123e+003 +1.551068123e+003 +1.551068123e+003 -1.0940e+000 -4.3784e-001 -1.5206e+000 -4.3186e-001 -3.3324e+000 -1.3948e+000 -1.2436e+000 -1.3010e+000 -1.4015e+000 -9.5167e-002 -3.0013e+000 +8.8902e-001 +2.9738e+000 -5.2363e-001 -1.8019e+000 -7.8075e-001 -8.4925e-001 +2.3209e-001 -1.8956e+000 -2.0527e+000
1720 +1.007993599e+003 +1.007993599e+003 +1.157143599e+003 +1.157143599e+003 -2.2825e+000 -1.0060e+000 -1.3465e+000 +1.2716e+000 -3.8799e+000 -2.0477e+000 -2.5997e+000 -1.7122e+000 -6.4613e-001 +8.5744e-002 -1.8471e+000 -5.3582e-001 +2.9211e+000 -1.7611e+000 -1.1728e+000 -9.4036e-001 -6.6620e-001 +3.5929e-001 -1.3597e+000 -9.9746e-001
1763 +5.555225513e+002 +5.555225513e+002 +7.046725513e+002 +7.046725513e+002 -1.2862e+000 -1.0540e+000 -8.0667e-001 +1.4020e+000 -3.7678e+000 -2.2336e+000 -1.5154e+000 -1.5300e+000 -1.0343e+000 +4.4662e-001 -2.7271e+000 +6.4111e-001 +2.4006e+000 -1.8661e+000 -1.1944e+000 -1.4083e+000 -4.8377e-001 +4.1150e-001 -1.5193e+000 -2.7559e+000
1831 +3.834513627e+002 +3.834513627e+002 +5.326013627e+002 +5.326013627e+002 -1.5552e+000 -1.4297e+000 -7.5467e-001 +5.6082e-001 -3.8029e+000 -1.8556e+000 -1.7737e+000 -1.7688e+000 -7.0167e-001 +3.8512e-001 -2.2603e+000 -2.4694e-001 +2.0818e+000 -1.7779e+000 -1.3420e+000 -1.6522e+000 -1.6011e+000 +3.0390e-001 -1.9011e+000 -2.0001e+000
2148 +2.218253870e+002 +2.218253870e+002 +3.709753870e+002 +3.709753870e+002 -2.5969e-001 -8.0988e-001 -6.4751e-001 +9.5593e-001 -4.0791e+000 -2.6083e+000 -1.7893e+000 -1.8507e+000 -6.3794e-001 -8.4039e-001 -2.3804e+000 -5.3760e-001 +1.8826e+000 -1.1626e+000 -1.5645e+000 -1.4241e+000 -1.0812e+000 +5.3571e-001 -1.7589e+000 -3.1766e+000
2451 +1.678083246e+002 +1.678083246e+002 +3.169583246e+002 +3.169583246e+002 -7.2635e-001 -1.3133e+000 -1.4702e+000 +1.3488e+000 -3.7895e+000 -2.2821e+000 -1.6816e+000 -2.0148e+000 -8.2521e-001 -4.6491e-001 -2.2833e+000 -3.8562e-001 +1.5448e+000 -1.1792e+000 -1.0308e+000 -1.1776e+000 -1.1564e+000 +6.8754e-004 -2.2915e+000 -3.6932e+000
2848 +1.535824238e+002 +1.535824238e+002 +3.027324238e+002 +3.027324238e+002 -5.4343e-001 -1.0784e+000 -8.5532e-001 +7.1513e-001 -3.4694e+000 -2.0431e+000 -2.0186e+000 -2.2506e+000 -7.7783e-001 -7.6239e-002 -2.1956e+000 -1.1245e-001 +1.6300e+000 -1.9540e+000 -1.1855e+000 -1.1808e+000 -4.2023e-001 +1.6284e-001 -2.3649e+000 -3.0599e+000
2918 +1.415724016e+002 +1.415724016e+002 +2.907224016e+002 +2.907224016e+002 -1.1560e+000 -1.2633e+000 -1.3468e+000 +7.2910e-001 -3.3804e+000 -2.3543e+000 -1.6322e+000 -2.0850e+000 -7.4613e-001 -4.0822e-001 -2.4357e+000 -2.9089e-001 +1.8431e+000 -1.8789e+000 -1.4722e+000 -1.7429e+000 -6.3450e-001 -2.9496e-001 -2.1998e+000 -3.7725e+000
3050 +1.268702590e+002 +1.268702590e+002 +2.760202590e+002 +2.760202590e+002 -7.9905e-001 -1.1508e+000 -9.3568e-001 +8.8697e-001 -3.7391e+000 -2.1195e+000 -1.6918e+000 -2.4832e+000 -1.0585e+000 -5.6158e-001 -2.4634e+000 +1.1046e-001 +1.7470e+000 -1.4197e+000 -1.4461e+000 -1.5327e+000 -5.0742e-001 +3.3976e-001 -2.0922e+000 -3.1189e+000
3144 +1.195505788e+002 +1.195505788e+002 +2.687005788e+002 +2.687005788e+002 -7.7615e-001 -1.1075e+000 -1.2650e+000 +1.1846e+000 -3.5421e+000 -2.1852e+000 -2.0240e+000 -1.8784e+000 -7.4478e-001 -5.9451e-001 -2.3528e+000 -1.1002e-001 +1.8581e+000 -1.3931e+000 -1.5326e+000 -1.4281e+000 -1.3459e+000 +1.3612e-001 -2.0571e+000 -3.2189e+000
3155 +1.125344661e+002 +1.125344661e+002 +2.616844661e+002 +2.616844661e+002 -8.2714e-001 -1.3015e+000 -9.6846e-001 +1.0640e+000 -3.4906e+000 -2.5037e+000 -1.7278e+000 -2.2229e+000 -8.4747e-001 -3.9588e-001 -2.4743e+000 +1.1428e-002 +1.9947e+000 -1.3403e+000 -1.3980e+000 -1.2184e+000 -7.4302e-001 -1.9891e-001 -2.0914e+000 -3.3061e+000
3203 +1.066459820e+002 +1.066459820e+002 +2.557959820e+002 +2.557959820e+002 -7.2772e-001 -1.3020e+000 -9.0129e-001 +1.2025e+000 -3.6326e+000 -2.4650e+000 -2.1175e+000 -1.8197e+000 -8.7513e-001 -6.4385e-001 -2.5850e+000 -9.9449e-002 +1.7985e+000 -1.5078e+000 -1.4240e+000 -1.3611e+000 -1.0527e+000 +1.6964e-001 -2.1875e+000 -3.4039e+000
3224 +9.354130170e+001 +9.354130170e+001 +2.426913017e+002 +2.426913017e+002 -9.5390e-001 -1.0689e+000 -9.9266e-001 +9.7984e-001 -3.7314e+000 -2.0964e+000 -1.8734e+000 -1.9731e+000 -8.2204e-001 -8.2862e-001 -2.4533e+000 -4.2644e-001 +1.7324e+000 -1.5907e+000 -1.5168e+000 -1.8585e+000 -4.7546e-001 -4.1458e-001 -2.6980e+000 -3.5116e+000
3315 +9.141421150e+001 +9.141421150e+001 +2.405642115e+002 +2.405642115e+002 -8.5993e-001 -1.3161e+000 -9.8456e-001 +5.9665e-001 -3.3985e+000 -2.1330e+000 -1.6988e+000 -1.8790e+000 -7.2641e-001 -2.6466e-001 -2.4073e+000 -3.1608e-001 +1.9206e+000 -1.3552e+000 -1.4892e+000 -1.5523e+000 -6.3947e-001 +7.4331e-002 -2.2137e+000 -3.4607e+000
3342 +9.032617822e+001 +9.032617822e+001 +2.394761782e+002 +2.394761782e+002 -1.1414e+000 -1.1868e+000 -1.0208e+000 +5.8683e-001 -3.6653e+000 -2.2050e+000 -1.6902e+000 -2.0067e+000 -5.0924e-001 -4.4727e-001 -2.5158e+000 -9.7783e-002 +1.8539e+000 -1.6349e+000 -1.7374e+000 -1.4298e+000 -6.6844e-001 +1.2375e-001 -2.4258e+000 -3.3446e+000
3346 +8.817648554e+001 +8.817648554e+001 +2.373264855e+002 +2.373264855e+002 -9.6401e-001 -1.2456e+000 -9.3559e-001 +9.9143e-001 -3.4698e+000 -2.1770e+000 -1.7725e+000 -1.9664e+000 -8.6362e-001 -5.9843e-001 -2.2803e+000 -1.6998e-001 +1.7041e+000 -1.7191e+000 -1.5662e+000 -1.6978e+000 -5.2120e-001 +4.1042e-002 -2.2244e+000 -3.3927e+000
3353 +8.595470754e+001 +8.595470754e+001 +2.351047075e+002 +2.351047075e+002 -8.2155e-001 -1.1241e+000 -8.9872e-001 +5.7381e-001 -3.4700e+000 -1.9588e+000 -1.7680e+000 -2.0992e+000 -7.0207e-001 -3.0208e-001 -2.5783e+000 -2.5458e-001 +1.8992e+000 -1.5699e+000 -1.4909e+000 -1.8216e+000 -7.6423e-001 -8.2916e-003 -2.3762e+000 -3.5053e+000
3427 +8.120890849e+001 +8.120890849e+001 +2.303589085e+002 +2.303589085e+002 -7.5322e-001 -1.1703e+000 -1.0283e+000 +9.7021e-001 -3.6262e+000 -2.0902e+000 -1.8620e+000 -2.1745e+000 -9.6995e-001 -1.7143e-001 -2.6147e+000 +3.1894e-004 +1.9015e+000 -1.2709e+000 -1.5266e+000 -1.6700e+000 -7.6860e-001 +1.2579e-001 -2.5667e+000 -3.5403e+000
3463 +7.926500237e+001 +7.926500237e+001 +2.284150024e+002 +2.284150024e+002 -8.9239e-001 -1.2293e+000 -1.0406e+000 +1.0595e+000 -3.4351e+000 -2.0038e+000 -1.8695e+000 -2.1095e+000 -7.6570e-001 -4.2237e-001 -2.5762e+000 -5.4358e-002 +1.8973e+000 -1.6863e+000 -1.4480e+000 -1.5013e+000 -7.3241e-001 -1.0379e-001 -2.4889e+000 -3.3004e+000
3465 +7.685186544e+001 +7.685186544e+001 +2.260018654e+002 +2.260018654e+002 -5.3407e-001 -1.1043e+000 -9.0027e-001 +8.5989e-001 -3.6207e+000 -2.2226e+000 -1.6016e+000 -2.1381e+000 -6.1989e-001 -4.3864e-001 -2.7893e+000 -3.2386e-001 +1.5467e+000 -1.4581e+000 -1.4051e+000 -1.4749e+000 -7.7788e-001 -1.0583e-001 -2.7014e+000 -3.3655e+000
3498 +6.791480855e+001 +6.791480855e+001 +2.170648086e+002 +2.170648086e+002 -1.1342e+000 -1.2475e+000 -9.6114e-001 +1.0037e+000 -3.8231e+000 -2.0650e+000 -1.9195e+000 -2.2408e+000 -7.3535e-001 -2.9524e-001 -2.6529e+000 -1.7104e-001 +1.7850e+000 -1.5226e+000 -1.5678e+000 -1.6298e+000 -7.9505e-001 -1.5105e-001 -2.2561e+000 -3.6158e+000
3584 +5.550836682e+001 +5.550836682e+001 +2.046583668e+002 +2.046583668e+002 -1.2633e+000 -1.2037e+000 -1.0172e+000 +8.4700e-001 -3.7869e+000 -2.1250e+000 -1.7468e+000 -1.8834e+000 -7.9716e-001 -2.0902e-001 -2.4528e+000 -1.2445e-001 +1.9299e+000 -1.4471e+000 -1.4302e+000 -1.4084e+000 -9.0037e-001 -3.2795e-001 -2.4630e+000 -3.6071e+000
3723 +5.013482176e+001 +5.013482176e+001 +1.992848218e+002 +1.992848218e+002 -9.0807e-001 -1.4152e+000 -1.0312e+000 +8.7599e-001 -3.7570e+000 -2.0689e+000 -1.8505e+000 -1.9302e+000 -8.2684e-001 -2.1461e-001 -2.5733e+000 -2.8556e-001 +1.8193e+000 -1.4545e+000 -1.4895e+000 -1.5518e+000 -8.2673e-001 -3.0018e-001 -2.4266e+000 -3.7520e+000
3901 +4.942095071e+001 +4.942095071e+001 +1.985709507e+002 +1.985709507e+002 -8.2903e-001 -1.0475e+000 -9.2240e-001 +9.7445e-001 -3.6165e+000 -2.2368e+000 -1.9091e+000 -1.9455e+000 -9.8300e-001 -4.9020e-001 -2.5584e+000 -3.0032e-001 +1.8297e+000 -1.5423e+000 -1.4282e+000 -1.4585e+000 -9.1218e-001 -2.9767e-001 -2.5143e+000 -3.8297e+000
3951 +4.587424707e+001 +4.587424707e+001 +1.950242471e+002 +1.950242471e+002 -7.2200e-001 -1.3380e+000 -1.0780e+000 +8.5855e-001 -3.7474e+000 -2.1557e+000 -2.0154e+000 -1.9750e+000 -7.9414e-001 -4.1864e-001 -2.6384e+000 -7.3676e-002 +1.8794e+000 -1.5424e+000 -1.5413e+000 -1.3691e+000 -8.5485e-001 -6.2963e-002 -2.5072e+000 -3.6253e+000
3953 +4.455033878e+001 +4.455033878e+001 +1.937003388e+002 +1.937003388e+002 -6.6811e-001 -1.2968e+000 -9.4176e-001 +8.4498e-001 -3.6402e+000 -2.3930e+000 -1.8550e+000 -2.1183e+000 -8.4645e-001 -3.6479e-001 -2.5746e+000 -1.1355e-001 +1.8173e+000 -1.5076e+000 -1.5812e+000 -1.3633e+000 -7.2894e-001 -2.8316e-001 -2.4345e+000 -3.6984e+000
4023 +4.312113872e+001 +4.312113872e+001 +1.922711387e+002 +1.922711387e+002 -7.5161e-001 -1.2506e+000 -9.2750e-001 +9.0261e-001 -3.5706e+000 -2.0816e+000 -1.8782e+000 -2.0264e+000 -8.7036e-001 -5.1041e-001 -2.5481e+000 -3.9866e-001 +1.8556e+000 -1.4065e+000 -1.5288e+000 -1.4334e+000 -8.4499e-001 -2.2162e-001 -2.4705e+000 -3.6520e+000
4102 +4.200319028e+001 +4.200319028e+001 +1.911531903e+002 +1.911531903e+002 -6.3755e-001 -1.2250e+000 -9.8308e-001 +8.3506e-001 -3.5798e+000 -2.2102e+000 -1.7316e+000 -2.0916e+000 -7.8713e-001 -2.2282e-001 -2.5503e+000 -1.8195e-001 +1.8852e+000 -1.6036e+000 -1.6414e+000 -1.3483e+000 -9.4035e-001 -2.1837e-001 -2.5074e+000 -3.7262e+000
4127 +4.022278825e+001 +4.022278825e+001 +1.893727882e+002 +1.893727882e+002 -7.3561e-001 -1.3354e+000 -9.7883e-001 +9.2204e-001 -3.6385e+000 -2.2449e+000 -1.8641e+000 -2.1164e+000 -8.6529e-001 -4.3083e-001 -2.5209e+000 -2.2857e-001 +1.8239e+000 -1.4628e+000 -1.4602e+000 -1.3818e+000 -8.4155e-001 -3.2116e-001 -2.5276e+000 -3.5761e+000
4202 +3.949033739e+001 +3.949033739e+001 +1.886403374e+002 +1.886403374e+002 -8.1836e-001 -1.2341e+000 -9.4561e-001 +8.3550e-001 -3.7026e+000 -1.9954e+000 -1.6790e+000 -2.1349e+000 -8.3616e-001 -4.4724e-001 -2.6431e+000 -1.9970e-001 +1.8791e+000 -1.4897e+000 -1.4777e+000 -1.4587e+000 -8.7793e-001 -2.1214e-001 -2.5005e+000 -3.7956e+000
4292 +3.529922851e+001 +3.529922851e+001 +1.844492285e+002 +1.844492285e+002 -7.7326e-001 -1.2129e+000 -1.0038e+000 +9.1928e-001 -3.6276e+000 -2.2696e+000 -1.8022e+000 -2.0680e+000 -8.0534e-001 -4.3803e-001 -2.6380e+000 -2.3721e-001 +1.7305e+000 -1.5014e+000 -1.6175e+000 -1.5444e+000 -8.7205e-001 -1.6862e-001 -2.5065e+000 -3.6277e+000
4360 +3.363790916e+001 +3.363790916e+001 +1.827879092e+002 +1.827879092e+002 -7.5255e-001 -1.2056e+000 -8.5474e-001 +8.9274e-001 -3.5496e+000 -2.1965e+000 -1.7389e+000 -2.0456e+000 -8.4843e-001 -4.6318e-001 -2.5136e+000 -2.8881e-001 +1.7976e+000 -1.5757e+000 -1.5746e+000 -1.4699e+000 -9.0900e-001 -2.3177e-001 -2.5799e+000 -3.7680e+000
4415 +3.282340950e+001 +3.282340950e+001 +1.819734095e+002 +1.819734095e+002 -7.8666e-001 -1.3241e+000 -9.5066e-001 +8.9071e-001 -3.6006e+000 -2.0739e+000 -1.8322e+000 -2.0708e+000 -8.2465e-001 -4.7298e-001 -2.5427e+000 -2.4234e-001 +1.7318e+000 -1.6475e+000 -1.5968e+000 -1.5932e+000 -8.7427e-001 -2.6458e-001 -2.5810e+000 -3.6916e+000
