% function evaluation | noise-free fitness - Fopt (6.870000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
6 +1.950506500e+001 +1.950506500e+001 +1.951506500e+001 +1.951506500e+001 -2.7078e-001 +1.0312e-001 +2.3947e+000 -3.4785e+000 -2.4722e+000 +1.3919e+000 +1.1363e+000 -3.5328e+000 +4.3979e+000 -2.6645e+000 +6.3677e+000 -4.5181e+000 -1.5781e+000 -3.7934e+000 +3.8833e+000 +4.6101e-001 -7.0686e-001 -5.5731e+000 +2.0367e-001 +4.2021e+000
18 +1.714636662e+001 +1.714636662e+001 +1.715636662e+001 +1.715636662e+001 +1.7794e-001 -9.1653e-001 +3.6555e+000 -4.1652e+000 -6.9617e+000 -6.5879e-001 -1.2111e+000 -5.9644e+000 +3.2543e+000 -3.9490e+000 +3.8801e+000 -4.9939e+000 +5.8612e-001 +1.4861e+000 +3.2576e+000 +1.4143e-001 +3.0046e+000 -4.1184e+000 -4.7805e+000 +4.6855e+000
31 +1.498113626e+001 +1.498113626e+001 +1.499113626e+001 +1.499113626e+001 -3.9497e+000 -4.9357e-001 -2.5428e+000 -3.5287e+000 -4.7437e+000 -2.6925e+000 -1.7707e+000 +1.0640e+000 +6.4753e-003 -5.4366e+000 +1.7359e+000 -6.2159e+000 +1.6808e+000 +6.7695e+000 +6.0481e-001 +4.3128e+000 -1.2670e+000 +1.0695e+000 -8.1377e-001 +3.8480e+000
59 +1.171160316e+001 +1.171160316e+001 +1.172160316e+001 +1.172160316e+001 +3.0422e-001 +1.0047e+000 +3.5595e+000 -4.7743e+000 -8.1370e-001 -1.0110e+000 +8.3967e-001 +4.3264e+000 +3.6750e+000 -2.8751e+000 +4.2034e+000 -3.1055e+000 -5.5482e-001 +6.5695e-001 +2.7223e+000 +2.6851e+000 -1.1888e+000 +2.5728e+000 +4.9485e-001 +7.5755e+000
123 +9.027689241e+000 +9.027689241e+000 +9.037689241e+000 +9.037689241e+000 -1.5795e+000 -3.4300e+000 -6.8178e-001 -4.6395e+000 -5.9805e-001 +2.3991e+000 +2.5374e+000 -1.5301e+000 +3.0583e+000 -1.8155e+000 +6.4455e-001 -3.9951e+000 -1.7104e+000 -4.8465e+000 -2.6559e+000 +1.9631e+000 -2.6175e+000 +1.4881e+000 -7.9936e-001 +3.7622e+000
178 +7.862421168e+000 +7.862421168e+000 +7.872421168e+000 +7.872421168e+000 -4.2890e-001 +3.0041e+000 +4.1500e+000 -3.7862e+000 -3.3546e+000 +1.6550e+000 +4.0200e+000 -2.3805e+000 -1.6683e+000 -3.2322e+000 +1.8180e+000 -4.5550e+000 -1.9105e+000 -2.0110e+000 +3.2320e+000 +3.2927e-001 -2.1630e+000 +3.0521e-001 -6.1349e+000 +3.4348e+000
288 +7.034586844e+000 +7.034586844e+000 +7.044586844e+000 +7.044586844e+000 -3.5418e+000 +6.2878e-001 -2.3623e+000 -3.9502e-001 -4.8090e-001 -7.0189e-001 -1.1535e+000 +2.3664e-001 -7.5788e-001 -2.1329e+000 +2.5154e+000 -1.5386e+000 -4.0576e+000 +1.1918e+000 +1.3697e+000 +2.2596e+000 -1.4393e-001 +2.9996e+000 -1.8732e+000 +5.6454e+000
417 +6.104925696e+000 +6.104925696e+000 +6.114925696e+000 +6.114925696e+000 +1.0838e+000 +2.0071e+000 +9.3114e-002 -1.8570e+000 +1.1679e+000 +9.1332e-001 +2.4811e+000 -1.6131e+000 +8.2185e-001 -3.7587e+000 +4.6491e+000 -4.3199e+000 -3.7263e+000 +5.4394e+000 +2.9919e+000 +3.5595e+000 -1.1367e+000 +3.2444e+000 -5.9351e+000 +2.4048e+000
466 +5.724840661e+000 +5.724840661e+000 +5.734840661e+000 +5.734840661e+000 -3.3442e+000 -1.4552e+000 +1.3730e+000 -8.2388e-001 +2.2667e+000 +8.9699e-001 +2.0193e+000 -1.7438e+000 -6.1938e-001 -2.8109e+000 +1.4485e+000 -1.7424e+000 -1.4827e+000 -8.9058e-001 +2.4789e+000 +1.6110e+000 -6.8626e-002 -9.1578e-001 -3.2741e+000 +3.1077e+000
777 +5.106537009e+000 +5.106537009e+000 +5.116537009e+000 +5.116537009e+000 +9.6808e-001 +1.5629e-001 +5.5190e-001 -2.6790e+000 -3.8723e+000 -3.7633e-001 +1.0251e+000 -8.0101e-001 +2.4897e+000 -2.6093e+000 -1.3650e+000 -9.3430e-001 -1.1386e+000 +2.0343e+000 -2.4395e-001 +2.0448e+000 -3.9622e+000 +2.6061e+000 -1.2097e+000 +2.9628e+000
1141 +4.977706790e+000 +4.977706790e+000 +4.987706790e+000 +4.987706790e+000 -4.4180e+000 -1.1015e+000 +2.8857e+000 -2.4700e+000 -1.9894e+000 -8.6204e-001 +3.7361e+000 -2.2537e+000 +4.9366e-001 -8.6632e-001 -1.4935e+000 -1.3702e+000 -6.6703e-002 +1.3723e+000 +2.3169e+000 +4.8870e-001 +4.2158e+000 +1.6478e+000 -1.8260e+000 -1.0027e+000
1852 +3.686739192e+000 +3.686739192e+000 +3.696739192e+000 +3.696739192e+000 +2.1656e+000 +2.0798e+000 -3.0566e-001 -1.8577e+000 -3.7739e+000 -4.1401e+000 +4.4819e+000 +4.4810e-001 +4.1095e-001 +5.7204e-001 +1.7178e+000 -3.8844e+000 +3.3963e+000 +2.4593e+000 -3.3409e-001 +2.2368e-002 +2.6747e+000 +1.9134e+000 -3.2286e+000 -4.5160e-001
2830 +3.492158285e+000 +3.492158285e+000 +3.502158285e+000 +3.502158285e+000 -2.0727e+000 -9.6100e-001 +5.7492e-001 -1.9602e+000 -1.1511e+000 -9.0576e-001 -2.7836e-001 -3.7908e+000 +6.6979e-001 +6.9937e-001 +2.1464e-001 +6.6609e-001 +1.6491e+000 +7.3778e-001 +9.7486e-001 +1.4446e+000 -2.8793e-001 +1.8662e+000 -3.8354e-002 +2.2918e-001
17965 +3.237767342e+000 +3.237767342e+000 +3.247767342e+000 +3.247767342e+000 -2.9024e+000 +3.7336e+000 -4.0106e-001 +1.1426e+000 +3.5340e-001 +5.1093e+000 -4.3105e+000 -4.0450e+000 +3.3106e-001 +1.7870e+000 -1.4503e-001 +5.4178e-001 -1.8817e+000 -9.5232e-001 -1.1902e-001 -1.7370e+000 -4.9983e+000 +3.0514e+000 +2.4450e+000 +1.0756e+000
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.204824284e+002 +1.204824284e+002 -1.012757163e+001 -1.012757163e+001 +3.9538e+000 -2.5515e+000 +2.0373e+000 -1.2131e+001 +1.2860e+000 +1.3663e+000 +8.5032e+000 +2.8466e+000 -2.7565e+000 -2.2972e+000 -1.5525e+000 +9.6325e+000 +2.5459e+000 -9.9194e+000 -4.9063e-001 +3.8226e+000 -3.4484e+000 -6.7954e+000 +1.7576e-001 -3.7580e+000
2 +2.106767801e+001 +2.106767801e+001 -1.095423220e+002 -1.095423220e+002 +5.2331e-001 +2.2694e-001 +1.0454e+000 -6.2094e+000 -2.3514e+000 +4.4403e+000 -1.5347e+000 -2.8478e+000 +3.2676e-001 -8.0254e+000 +3.0314e+000 +1.1527e+000 +6.1079e+000 -2.5135e+000 -5.8569e+000 +5.6691e+000 -5.8137e+000 -2.6708e+000 +5.8489e+000 -6.1513e+000
3 +8.043932417e+000 +8.043932417e+000 -1.225660676e+002 -1.225660676e+002 +2.0973e+000 -1.9242e+000 +5.1999e+000 -4.0363e+000 -1.1373e+000 +4.2210e+000 -1.5024e+000 +7.7233e-001 +1.6706e+000 -5.3727e+000 +3.2936e+000 +3.5036e+000 +4.1731e+000 -2.2267e+000 -4.2539e+000 +3.0010e+000 -4.5680e+000 -3.8220e+000 +6.8630e-001 -3.4023e+000
31 +4.690990503e+000 +4.690990503e+000 -1.259190095e+002 -1.259190095e+002 +4.2697e+000 -2.4213e+000 +7.0604e-001 -5.2392e+000 -2.2255e+000 +1.8151e+000 +2.2239e+000 +3.5697e+000 -3.0715e+000 -2.4682e+000 -1.6746e+000 +3.1507e+000 +2.6350e+000 -5.7761e+000 -3.0580e+000 +8.9016e-001 -1.4686e+000 +2.8465e+000 -3.9569e+000 +1.6379e+000
623 +4.596547462e+000 +4.596547462e+000 -1.260134525e+002 -1.260134525e+002 +3.6736e+000 +3.7162e+000 -9.5326e-001 -2.6119e+000 +1.5816e-001 -1.1901e-001 -2.1669e+000 -2.9469e+000 -1.2502e+000 -1.1079e+000 -1.9955e+000 +3.6266e+000 -5.5014e-001 +5.2557e+000 -4.6609e+000 +1.7575e+000 -1.9887e+000 -3.5833e+000 -3.3230e-001 +1.5142e+000
1944 +4.474763304e+000 +4.474763304e+000 -1.261352367e+002 -1.261352367e+002 +1.8889e+000 -1.6095e+000 +1.4803e+000 -2.6548e-001 -5.7985e-001 -7.6513e-002 -9.6697e-001 +2.0866e+000 -2.4483e+000 -3.5014e+000 -1.5561e+000 -3.2757e+000 +2.9173e+000 +9.2090e-001 +3.5124e+000 -3.0169e-001 -2.9773e+000 +9.9693e-001 -4.5577e+000 -1.0538e+000
2018 +3.881823806e+000 +3.881823806e+000 -1.267281762e+002 -1.267281762e+002 +5.2530e+000 -2.1549e-001 -3.6475e+000 +8.1752e-001 +2.2797e-001 -2.5759e+000 +7.5095e-001 -3.8530e-001 +4.0730e-002 -2.4586e+000 -5.4893e-002 -2.5204e+000 +4.1769e+000 -2.4156e+000 +8.3096e-001 +1.3924e+000 -3.3757e+000 +2.1588e+000 -5.8212e-001 +4.9264e-001
3664 +3.633097735e+000 +3.633097735e+000 -1.269769023e+002 -1.269769023e+002 +1.5336e+000 +5.4488e-001 +2.5845e-002 +2.3184e+000 +3.1267e+000 -2.5265e+000 +1.9487e+000 -1.4991e+000 +1.4819e+000 -4.6816e-001 +1.5736e+000 -3.6666e+000 +3.3479e+000 +4.3603e+000 +1.4056e+000 -4.7582e+000 -4.6800e+000 +2.6072e+000 +4.4233e-002 -9.8361e-002
3739 +3.618218877e+000 +3.618218877e+000 -1.269917811e+002 -1.269917811e+002 +2.9892e-002 +1.5453e+000 -1.8322e+000 -2.5009e+000 +3.5593e+000 -1.4164e-001 +9.6163e-002 +7.7232e-001 +1.0560e+000 -3.8871e-001 +6.6314e-001 -6.7904e-001 +3.8284e+000 -2.5345e+000 +1.0283e+000 -3.3767e+000 -2.4681e-001 +2.8039e+000 -1.1505e+000 -8.7937e-001
4594 +3.090854153e+000 +3.090854153e+000 -1.275191458e+002 -1.275191458e+002 +9.5721e-001 -3.2772e+000 +2.7298e+000 +8.8019e-001 +4.9071e+000 -2.9123e+000 -6.4935e-001 -3.6709e+000 +1.2196e+000 +5.3955e-001 +7.1814e-001 -1.0531e+000 -1.1620e+000 -2.4217e+000 -1.1389e+000 +2.1791e+000 -7.1413e-001 +2.3471e-001 +1.2715e-001 -3.2767e+000
8640 +3.072948163e+000 +3.072948163e+000 -1.275370518e+002 -1.275370518e+002 -4.1438e-001 -3.3734e+000 -3.5963e-001 -3.2983e-001 -1.0031e-001 +2.6016e+000 +3.0649e+000 -1.5253e+000 -1.7498e+000 +1.6753e+000 +7.6934e-001 -1.2677e+000 -3.7030e+000 -1.9112e-001 +6.6962e-001 -2.2985e-001 -8.0197e-001 -1.8576e+000 +5.5624e+000 +1.2418e+000
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.057985996e+000 +8.057985996e+000 -2.150620140e+002 -2.150620140e+002 -4.2246e+000 -3.0198e-001 +3.3278e+000 +2.2984e+000 +4.2140e+000 +2.2834e+000 +1.3636e-001 -1.7977e+000 -7.0090e-001 +2.1053e+000 +2.6854e+000 +4.2033e+000 +4.3938e-001 +3.3602e+000 +3.4110e+000 -6.5579e-001 -4.9383e+000 +3.1073e+000 +5.2568e+000 +3.4909e+000
113 +7.210394856e+000 +7.210394856e+000 -2.159096051e+002 -2.159096051e+002 +1.0584e+000 +3.2097e+000 +2.6492e+000 +1.7539e+000 +3.7317e+000 +2.0866e+000 -1.2761e+000 -4.3805e+000 -3.4233e+000 -2.6922e+000 -5.0149e+000 +5.2107e+000 +2.7285e+000 +3.6655e+000 +2.5739e+000 +3.4730e+000 -2.2972e+000 +7.9851e-001 -2.5587e+000 -2.2871e+000
443 +6.181878983e+000 +6.181878983e+000 -2.169381210e+002 -2.169381210e+002 +6.2904e-002 -5.5286e-001 -3.7488e+000 +1.7052e+000 +3.7449e+000 +1.7677e+000 +2.2602e+000 -5.4429e-001 -1.2815e+000 +3.0830e-001 -3.3233e+000 +4.0369e+000 +3.8592e+000 +3.8504e+000 +3.9940e+000 +5.6326e+000 +5.8973e-001 -3.4954e+000 -5.9074e+000 -1.6950e+000
464 +5.747677424e+000 +5.747677424e+000 -2.173723226e+002 -2.173723226e+002 +1.0364e+000 +1.0188e+000 +3.3788e+000 +6.4751e-001 -2.9583e-001 -2.5287e+000 +3.3955e+000 -8.0749e-001 +1.5455e+000 -2.2258e+000 +2.7579e+000 -1.3134e+000 -5.1244e+000 +2.0253e+000 +2.6484e-001 +4.0943e+000 +9.5486e-001 -4.1828e+000 -4.4888e+000 +3.0827e+000
798 +5.186778972e+000 +5.186778972e+000 -2.179332210e+002 -2.179332210e+002 +2.7042e+000 -5.9682e-001 +3.7286e+000 +1.6146e+000 -4.4590e-001 +2.6317e+000 +2.1219e+000 -1.7282e+000 +3.1314e-001 -1.2851e+000 +6.6615e-001 +1.4693e+000 -1.8818e-001 +4.2475e+000 +1.0568e-001 +1.8091e+000 -1.9284e+000 -1.6185e+000 +6.7754e-001 -1.8196e+000
1101 +4.857693508e+000 +4.857693508e+000 -2.182623065e+002 -2.182623065e+002 +2.5019e-001 -4.6063e+000 +3.4582e+000 +5.1718e-001 +1.7131e-001 +1.9639e+000 -2.2910e-002 +9.0176e-001 -4.0038e-001 -1.3592e+000 +1.7109e+000 +9.7985e-001 -1.5429e+000 +4.0875e+000 +2.2630e-001 +1.2780e+000 +2.7510e+000 +2.9306e-001 +2.2475e+000 -2.1249e-001
1347 +4.430821062e+000 +4.430821062e+000 -2.186891789e+002 -2.186891789e+002 +6.7052e-001 -2.7204e+000 -6.4868e-001 +1.1957e+000 +1.5757e+000 +3.1168e-001 +2.2260e+000 +5.2755e+000 -2.3930e-001 -1.1444e+000 +2.4249e-001 -2.7534e+000 -2.0593e+000 +3.4206e+000 +2.9907e+000 +1.0562e+000 +3.3162e-001 -8.4503e-001 -1.1157e-001 -2.3336e+000
4033 +4.362063591e+000 +4.362063591e+000 -2.187579364e+002 -2.187579364e+002 -8.0857e-001 -1.1969e-001 +3.3968e+000 +9.6941e-001 +8.5411e-001 +6.4838e-001 -1.2567e+000 +1.8269e+000 -6.6868e-001 -1.3321e+000 +1.3827e-001 +1.4438e+000 +2.0485e+000 +1.2375e+000 -2.9346e+000 +2.9746e+000 -2.6942e+000 -3.0075e+000 -4.3267e-001 -3.7845e-001
4280 +3.864053346e+000 +3.864053346e+000 -2.192559467e+002 -2.192559467e+002 -9.1668e-001 +1.1517e+000 +9.2983e-001 -5.2656e-001 +1.7093e+000 -2.8288e+000 +5.1102e+000 +1.5507e+000 +3.7246e-001 -2.6575e+000 +4.3624e-001 -7.7733e-001 -1.4380e+000 +7.1229e-001 +4.8625e-001 +7.3993e-001 +3.4447e+000 -1.3075e+000 -5.0187e+000 -2.2099e+000
13344 +3.337026404e+000 +3.337026404e+000 -2.197829736e+002 -2.197829736e+002 -6.8277e-001 +2.3795e+000 +8.6827e-001 -1.3957e+000 +4.3260e+000 +1.6997e+000 +1.1627e+000 -7.9767e-001 -5.6547e-001 +3.7563e-001 +2.1427e+000 +1.5949e+000 +2.0682e+000 +5.0162e+000 +4.8043e+000 -5.5826e-001 -3.5488e-001 -3.6276e-001 +1.5692e+000 +1.8182e+000
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.791439343e+001 +2.791439343e+001 -1.651560657e+001 -1.651560657e+001 +1.0230e+000 +6.6290e+000 -3.0006e+000 +8.8719e-001 +2.9083e+000 -5.0337e-001 +2.1200e+000 +9.8371e-001 +1.0944e+000 -1.8133e+000 +7.0498e+000 -2.4269e+000 -8.0355e-001 -2.6179e+000 -4.7715e+000 +2.0815e+000 -6.6455e+000 +1.8480e+000 -1.3043e+000 -1.9482e+000
2 +1.463811298e+001 +1.463811298e+001 -2.979188702e+001 -2.979188702e+001 +3.2084e+000 +9.3125e-001 -3.6865e+000 +1.5663e+000 +2.3801e+000 -1.4369e+000 +3.5126e+000 +4.6231e+000 -1.2005e+000 +4.1158e+000 -4.0474e-001 -1.0959e-001 -9.5216e-001 +3.9274e+000 -4.3436e+000 +5.8888e-001 -9.5225e-001 +2.1324e+000 +2.5666e+000 -2.1739e+000
4 +1.385292500e+001 +1.385292500e+001 -3.057707500e+001 -3.057707500e+001 +4.0666e+000 +2.8229e+000 -4.3059e+000 +3.0715e+000 -5.6121e-001 +1.5830e+000 +2.2385e+000 +3.4268e+000 +1.7665e+000 -6.1531e+000 +2.7970e+000 +2.3670e+000 +7.9772e-001 +4.4511e+000 -6.6742e+000 -8.4128e-001 -7.3846e-001 +5.6054e-001 +3.4387e+000 -1.6351e+000
10 +1.031945740e+001 +1.031945740e+001 -3.411054260e+001 -3.411054260e+001 +1.9816e+000 +4.8316e-001 -1.8373e+000 +1.1887e+000 +6.4935e+000 +3.2398e+000 +4.7528e+000 +4.3980e+000 +5.1270e-001 -3.5379e+000 +2.8388e+000 +9.6631e-001 -1.5466e+000 +4.8847e+000 -6.2987e+000 -7.0823e-001 -3.1368e+000 +1.7627e+000 +3.3772e+000 +5.2552e-001
49 +6.145496806e+000 +6.145496806e+000 -3.828450319e+001 -3.828450319e+001 +3.0111e+000 +2.3108e+000 -5.0119e+000 +2.8832e+000 +1.5233e+000 +1.1828e+000 +3.8739e+000 +4.1370e+000 +1.3061e+000 -3.5534e-001 +2.2828e+000 +1.6126e+000 +1.9347e+000 +3.2253e+000 -1.5853e+000 -1.5503e+000 -4.7025e+000 +1.1081e+000 +1.4707e-001 -3.8657e+000
326 +5.574211818e+000 +5.574211818e+000 -3.885578818e+001 -3.885578818e+001 +4.0122e+000 -2.8808e+000 -2.4676e+000 +3.5606e+000 +7.4578e-001 +4.8488e+000 +3.2350e-001 +5.6140e+000 +1.1298e-001 -3.8294e+000 -4.8400e+000 +9.6789e-001 -3.7198e+000 -8.6293e-001 -6.9339e-001 +4.2733e-001 -1.8055e+000 +3.7667e+000 +4.8009e+000 -5.5548e+000
1747 +4.119830598e+000 +4.119830598e+000 -4.031016940e+001 -4.031016940e+001 +5.3796e-001 -3.9618e+000 -6.1559e-001 -1.4639e+000 +1.3586e+000 +1.8322e-001 +2.3565e+000 +2.9376e+000 +1.7783e+000 -6.7707e-001 +7.4734e-001 -2.6352e+000 +9.6107e-001 +1.0588e+000 -2.6147e+000 -1.6465e+000 +1.8432e+000 -2.8286e+000 -1.7662e+000 -1.9142e+000
2227 +3.542605240e+000 +3.542605240e+000 -4.088739476e+001 -4.088739476e+001 +3.7022e+000 +2.0001e-001 -6.4251e-001 +1.2073e+000 -8.7565e-001 -3.6534e-001 +2.3926e+000 +1.0847e-002 +9.2606e-001 +3.5387e+000 -1.3681e+000 +1.7796e+000 +2.2254e-001 +7.8302e-001 +3.4027e-001 -8.1124e-002 +2.3670e+000 -1.1993e+000 -1.2364e+000 -1.6142e+000
18185 +3.395333113e+000 +3.395333113e+000 -4.103466689e+001 -4.103466689e+001 -1.0894e+000 -1.1007e+000 -1.6339e+000 +1.3692e+000 -1.7547e+000 +1.2792e+000 -1.1273e+000 -2.7673e+000 -1.0118e+000 -5.1058e+000 -1.0603e+000 +2.5076e+000 +3.4642e+000 -3.1395e+000 -2.2692e+000 -1.7955e-001 -1.9881e-001 +1.7486e+000 -2.7470e+000 -2.8614e+000
% function evaluation | noise-free fitness - Fopt (-3.845400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.510752039e+001 +3.510752039e+001 -3.494324796e+002 -3.494324796e+002 -2.1645e+000 +7.2241e+000 -2.7111e+000 +2.2370e+000 +7.9254e-001 +3.6126e-001 -7.0676e+000 +5.7406e+000 -1.1488e+000 -5.3952e+000 -2.8856e+000 -3.2807e+000 -3.9490e+000 -6.8673e+000 -1.6394e+000 +1.6145e-001 +3.0249e+000 +2.9476e+000 -6.0252e+000 +6.2532e+000
2 +2.330330367e+001 +2.330330367e+001 -3.612366963e+002 -3.612366963e+002 +5.8689e+000 +1.4687e+000 -6.1263e+000 +6.7966e+000 -2.7492e+000 -4.4616e+000 -5.7283e+000 +1.5316e+000 -9.2810e-001 -3.7571e+000 -5.4475e-001 -4.7231e+000 -3.6511e+000 -8.7350e-001 -1.2176e+000 -4.1651e-001 +5.4766e+000 -1.3417e+000 -3.3461e+000 +4.3006e+000
5 +1.397368939e+001 +1.397368939e+001 -3.705663106e+002 -3.705663106e+002 -8.1326e-001 -3.5254e+000 -4.0637e+000 +3.9713e+000 -5.0375e+000 -5.5689e-001 -5.6278e+000 +4.6295e+000 -4.3685e+000 -2.2062e-001 +1.2616e+000 -1.8629e+000 -2.7486e+000 +5.0459e-001 -2.0973e+000 -3.4955e+000 +3.3533e+000 +1.2152e+000 -4.7247e+000 +5.0010e+000
43 +1.171781008e+001 +1.171781008e+001 -3.728221899e+002 -3.728221899e+002 +1.4694e+000 +4.9456e-001 -5.7110e+000 +5.4935e+000 -3.0391e-001 -6.4071e-001 -3.6572e+000 +7.7996e+000 -5.5506e-001 -1.5987e+000 -4.0965e-001 -1.2929e+000 -1.5992e+000 -5.0592e+000 -1.6887e+000 +1.2000e+000 +2.1678e+000 +1.1998e+000 -3.2388e+000 +3.9202e+000
94 +1.117374673e+001 +1.117374673e+001 -3.733662533e+002 -3.733662533e+002 +5.1993e+000 -2.3126e-002 -4.9409e+000 +4.3647e+000 -1.0394e+000 +3.1974e+000 -3.7291e+000 +6.3237e+000 -4.3420e+000 -2.0488e+000 -2.3593e+000 -3.8910e+000 -3.2426e+000 -2.8898e+000 -9.6342e-001 +1.7084e+000 +8.4943e-001 +8.5126e-001 -3.6113e+000 +3.4119e+000
143 +1.055926735e+001 +1.055926735e+001 -3.739807327e+002 -3.739807327e+002 -6.9316e-001 -1.2034e+000 -2.1490e+000 +4.5131e+000 -3.0638e+000 +3.5260e+000 +3.2270e+000 +5.9056e-001 -2.7881e+000 -3.5782e+000 +8.1704e-001 -4.2797e+000 -1.5745e+000 -4.1070e+000 -1.4805e+000 -2.5466e+000 +3.9936e+000 -2.2820e+000 +2.0702e+000 +4.7742e+000
201 +8.816040628e+000 +8.816040628e+000 -3.757239594e+002 -3.757239594e+002 +1.2048e+000 -2.0374e+000 -4.1770e+000 +5.5853e+000 +2.6836e+000 +1.8002e+000 -3.3455e+000 +4.1082e+000 -3.3541e+000 -5.4280e+000 +4.4365e-001 -4.6015e+000 -1.3973e-001 -7.4502e-001 -2.7094e+000 -5.0793e-001 +2.5372e+000 -1.2611e+000 -3.7019e+000 +3.0246e+000
