% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
432 +1.127063153e+003 +1.127063153e+003 +6.649731526e+002 +6.649731526e+002 -1.4793e+000 +2.4314e+000 -9.8368e-001 +8.9339e-001 +3.0037e+000 +1.9487e+000 -2.0249e+000 -2.4283e+000 -1.9458e+000 +5.3270e+000 +2.3152e-001 +3.7398e+000 -2.7423e+000 -1.7391e+000 -1.8477e+000 +1.4537e+000 -1.4939e+000 +2.5148e+000 +3.8392e-001 +2.8791e+000
549 +9.460732041e+002 +9.460732041e+002 +4.839832041e+002 +4.839832041e+002 +1.0576e+000 -1.1391e+000 +7.8767e-001 +2.5978e+000 -1.7622e+000 +1.9746e+000 -1.4420e+000 -3.0536e+000 -1.2777e+000 +3.8727e+000 +1.5333e+000 +5.1286e-001 -6.7890e-001 -2.8391e+000 -2.9563e+000 -4.4025e-001 -2.9758e+000 +2.1392e+000 -2.2434e-001 -1.3527e+000
606 +7.963761754e+002 +7.963761754e+002 +3.342861754e+002 +3.342861754e+002 -7.1541e-001 -1.5220e-001 +8.0524e-001 +2.1569e+000 -8.9345e-001 +1.6246e+000 -8.7359e-001 -1.1585e+000 -3.2200e+000 +4.2029e+000 +9.3058e-001 +2.2223e-001 -6.1452e-001 -3.0724e+000 -2.3748e+000 +1.4387e+000 +4.1766e-001 +2.6625e+000 -5.2674e-001 +8.5639e-001
924 +6.663595916e+002 +6.663595916e+002 +2.042695916e+002 +2.042695916e+002 +3.6466e-001 +5.8918e-001 -5.8798e-001 +2.6454e+000 -1.7472e+000 +1.0763e+000 -1.0219e+000 +1.5100e+000 +8.3237e-002 +2.2112e+000 +2.5015e-001 +1.0112e+000 -2.4501e+000 -2.1865e+000 -1.7815e+000 -7.0901e-002 -1.1384e+000 +2.8263e+000 +1.0170e+000 -3.6702e-001
1138 +5.901375219e+002 +5.901375219e+002 +1.280475219e+002 +1.280475219e+002 -3.0539e+000 +1.1661e+000 +8.8060e-002 +1.6966e+000 -8.9202e-001 +4.1429e+000 -7.8873e-001 +5.2013e+000 -1.6526e+000 -3.9069e+000 +1.4470e+000 -1.0346e+000 -6.0445e-001 -2.6151e+000 -2.5988e+000 -1.7308e+000 -6.5726e-001 +1.2021e+000 +2.0745e+000 +2.3823e+000
1143 +5.516801952e+002 +5.516801952e+002 +8.959019523e+001 +8.959019523e+001 -1.8474e+000 -1.2385e+000 -2.6533e+000 +8.5292e-001 -2.2413e+000 -1.6997e-001 +2.8281e+000 -2.1027e+000 -1.6908e+000 +4.0008e-001 -4.7658e-002 -6.4922e-001 -2.0886e+000 -1.7992e+000 -1.3186e+000 -2.2835e+000 +1.2712e-001 +2.3721e+000 +1.9280e+000 +8.8436e-001
1284 +5.187844601e+002 +5.187844601e+002 +5.669446011e+001 +5.669446011e+001 -3.3108e+000 -2.3358e+000 -1.1580e+000 +9.1781e-001 -1.4887e+000 +1.9804e+000 +1.3073e+000 +6.3574e-001 -1.4232e+000 -2.3235e+000 +1.9973e-001 -7.7866e-001 -2.0306e+000 -3.5140e+000 -1.7647e+000 -2.0445e+000 -1.0334e+000 +3.6848e+000 +7.9262e-001 +6.9161e-001
1352 +3.927535023e+002 +3.927535023e+002 -6.933649768e+001 -6.933649768e+001 -1.9343e+000 -3.9916e-001 -5.7704e-001 +7.2885e-001 -3.8567e-001 +8.0390e-001 -6.2901e-002 -7.1780e-001 +8.1826e-002 +7.9105e-001 -8.6334e-002 -8.3262e-002 -1.4340e+000 -3.4516e+000 -5.3354e-001 -4.2202e+000 -1.4929e+000 +2.4900e+000 +2.0340e+000 +6.6915e-001
1758 +3.741566914e+002 +3.741566914e+002 -8.793330863e+001 -8.793330863e+001 +2.1421e-002 -1.7507e+000 +5.2766e-001 -2.2420e-001 -1.6779e+000 +2.2276e+000 +7.1451e-001 +6.6872e-001 -1.4126e+000 -4.7719e-001 -1.2239e-001 -1.9857e+000 -6.4063e-001 -1.7627e+000 +9.3178e-002 -1.3945e+000 -1.4994e+000 +3.0647e+000 +1.5546e+000 +1.5041e+000
1926 +3.563281194e+002 +3.563281194e+002 -1.057618806e+002 -1.057618806e+002 +1.9977e+000 -5.0688e-001 -2.1534e+000 -1.3295e+000 -8.1540e-001 -1.4567e+000 -8.1410e-001 +2.6184e+000 -8.0451e-001 -2.9870e+000 +3.5518e-002 -2.1427e+000 -1.7253e+000 -2.1216e+000 -4.0445e-001 -3.1570e+000 -4.2413e-001 +3.7124e+000 +2.2056e+000 +1.5856e+000
2196 +3.482152001e+002 +3.482152001e+002 -1.138747999e+002 -1.138747999e+002 +1.6697e+000 -1.4228e+000 +2.5613e-001 -4.6035e-001 -5.8091e-001 +3.3860e+000 +1.2120e+000 +7.2681e-001 -1.1722e+000 +1.2184e+000 +6.2162e-001 -4.3631e+000 -2.7867e+000 -3.5016e+000 +4.6292e-002 -3.0325e+000 -3.5768e-001 +4.5556e+000 +2.6565e+000 +6.1949e-001
2261 +3.365019703e+002 +3.365019703e+002 -1.255880297e+002 -1.255880297e+002 -2.6655e+000 -2.3533e+000 +4.4299e-002 -1.3218e-001 -8.1133e-001 -2.0381e-001 +4.9283e-001 +2.5790e+000 -1.3440e+000 +4.7995e-001 -5.3571e-002 -2.7728e+000 -1.9176e+000 -2.6593e+000 -1.7011e-001 -2.7768e+000 -6.7661e-001 +3.1389e+000 +1.9868e+000 +1.6164e+000
2293 +3.276499585e+002 +3.276499585e+002 -1.344400415e+002 -1.344400415e+002 +1.5940e-001 -1.0946e+000 +3.0969e-001 +1.7289e-001 +1.3041e+000 +8.8975e-001 -9.6107e-002 +1.3411e+000 -1.8628e-001 +2.0721e+000 +1.2822e+000 -3.3866e+000 -4.8272e-001 -2.2444e+000 +2.3021e-001 -1.8904e+000 -3.1957e-001 +3.6611e+000 +1.5939e+000 +1.3287e+000
2396 +3.221383631e+002 +3.221383631e+002 -1.399516369e+002 -1.399516369e+002 -2.4632e-001 -6.9269e-001 +1.2597e+000 +2.6166e+000 -8.3163e-001 +2.2815e+000 +9.2984e-001 +3.4612e+000 -3.8093e-001 +1.6073e+000 -1.1725e+000 -3.2455e+000 -4.6478e-001 -2.4353e+000 -5.1965e-001 -3.9324e+000 -3.5254e-001 +3.3252e+000 +2.5803e+000 +1.9036e+000
2464 +2.956206701e+002 +2.956206701e+002 -1.664693299e+002 -1.664693299e+002 +2.0915e+000 +8.9836e-001 +1.2178e+000 -1.1689e-001 +2.2869e+000 +4.1164e+000 +3.3442e-001 +3.6454e-001 -5.1545e-001 -6.6996e-001 +8.3657e-001 -2.7206e+000 -6.3384e-001 -2.6484e+000 -3.3035e-001 -3.5315e+000 -1.5502e+000 +3.6379e+000 +2.1757e+000 +1.4414e+000
2540 +2.570399276e+002 +2.570399276e+002 -2.050500724e+002 -2.050500724e+002 -8.4736e-001 -9.3657e-003 +1.1546e+000 -1.7631e-001 +7.7469e-001 +1.0684e+000 +9.8502e-001 +2.5949e+000 +1.1802e-001 -9.4829e-001 +1.1679e+000 -2.9803e+000 -2.1903e+000 -2.9383e+000 -1.8702e-001 -5.1028e+000 -6.1207e-002 +3.0094e+000 +2.0658e+000 +2.6128e+000
2616 +2.411540007e+002 +2.411540007e+002 -2.209359993e+002 -2.209359993e+002 +1.2476e+000 +3.6560e-001 +1.3890e+000 +8.3987e-002 -2.6404e-001 -4.2237e-001 +2.4769e+000 +5.9314e-001 -1.9255e-001 -5.2866e-002 +1.4761e+000 -2.7680e+000 -1.7047e+000 -3.4293e+000 -2.4861e-001 -3.9656e+000 +1.9472e-001 +2.5530e+000 +1.8829e+000 +1.6345e+000
2703 +2.273526416e+002 +2.273526416e+002 -2.347373584e+002 -2.347373584e+002 +2.2315e-001 +4.1594e-001 +2.8389e-001 +6.6239e-001 +2.0563e+000 +2.8499e-001 +4.6750e-001 +2.1133e+000 -1.0336e-001 -5.8656e-001 +1.3250e+000 -4.8772e+000 -1.1277e+000 -3.4512e+000 +1.1265e+000 -4.7157e+000 -1.8832e+000 +2.8787e+000 +1.8403e+000 +2.1614e+000
3314 +2.236881945e+002 +2.236881945e+002 -2.384018055e+002 -2.384018055e+002 +1.8946e-001 +6.5564e-001 +8.5369e-001 +2.9905e+000 +7.5704e-001 +2.8601e+000 +8.1273e-001 +2.2383e+000 -1.1348e-001 +2.5371e-005 +1.1041e+000 -3.1572e+000 -8.3884e-001 -2.4815e+000 +4.0098e-001 -4.0253e+000 +1.2559e-001 +3.1453e+000 +2.5407e+000 +1.8135e+000
3415 +2.179004327e+002 +2.179004327e+002 -2.441895673e+002 -2.441895673e+002 +2.3013e+000 -8.1064e-001 +1.3071e+000 +2.9544e-001 +9.0890e-001 +3.2057e+000 +6.4234e-001 +1.3460e-001 +6.1753e-001 +7.8800e-002 +9.0319e-001 -3.2501e+000 -5.0747e-001 -3.0143e+000 +5.1507e-001 -3.3946e+000 +2.3693e-001 +3.3061e+000 +2.1970e+000 +2.4260e+000
3464 +2.088792732e+002 +2.088792732e+002 -2.532107268e+002 -2.532107268e+002 +6.6570e-001 +5.0935e-001 +1.3285e+000 +4.8738e-001 +7.2960e-001 +1.6652e+000 +5.0293e-001 +1.8175e+000 +4.7928e-001 +1.8893e+000 +1.4017e+000 -3.7040e+000 -8.6854e-001 -2.9956e+000 +2.6680e-001 -2.8042e+000 -1.7485e-001 +3.9605e+000 +2.4492e+000 +1.2889e+000
3497 +1.924696449e+002 +1.924696449e+002 -2.696203551e+002 -2.696203551e+002 +1.1031e-001 +1.2404e+000 +1.5730e+000 -1.0044e-001 +8.1200e-001 +1.8661e+000 +1.6246e+000 +2.9588e+000 +1.6881e+000 +1.5384e-001 +1.7360e+000 -3.6285e+000 -4.0907e-001 -3.0061e+000 +9.2639e-001 -3.4039e+000 -3.5233e-001 +2.6173e+000 +2.7435e+000 +1.6217e+000
3587 +1.704741614e+002 +1.704741614e+002 -2.916158386e+002 -2.916158386e+002 +3.3341e-001 +5.3060e-001 +1.2715e+000 +2.4990e+000 +6.3206e-001 +2.5167e+000 +1.2115e+000 +1.4086e+000 +4.0082e-002 -9.0622e-002 +1.2215e+000 -3.7118e+000 -3.9970e-001 -2.8962e+000 +5.7597e-001 -3.0894e+000 -8.6552e-001 +3.1477e+000 +2.4859e+000 +1.8428e+000
3683 +1.686114736e+002 +1.686114736e+002 -2.934785264e+002 -2.934785264e+002 -5.0406e-001 +5.7020e-001 +1.0776e+000 -1.4339e-001 +7.0308e-001 +2.0464e+000 -3.7258e-001 +2.4872e+000 -3.1658e-002 -3.5207e-001 +1.7652e+000 -3.6796e+000 -8.8396e-001 -2.9754e+000 +8.1878e-001 -3.0105e+000 -1.6651e-001 +2.9511e+000 +2.8189e+000 +1.5423e+000
3712 +1.656184054e+002 +1.656184054e+002 -2.964715946e+002 -2.964715946e+002 +3.0383e-001 +3.8616e-001 +6.9397e-001 -2.8191e-001 -1.1356e-001 +2.9112e+000 +1.7051e+000 +2.0991e+000 +1.6030e-001 -7.6936e-002 +1.6376e+000 -3.2368e+000 -8.2665e-001 -2.8994e+000 +9.5006e-001 -2.6364e+000 -5.2798e-001 +3.0734e+000 +2.7666e+000 +2.2273e+000
4665 +1.558797763e+002 +1.558797763e+002 -3.062102237e+002 -3.062102237e+002 +2.4055e-001 +2.3846e+000 +3.7682e-001 +1.5591e+000 -2.3915e-001 +2.0881e+000 +1.8510e+000 +2.1486e+000 +9.7697e-002 +1.9478e+000 +1.9941e+000 -3.3043e+000 -3.5493e-001 -3.8750e+000 -1.7021e-001 -3.4806e+000 -8.5018e-001 +2.9892e+000 +2.6026e+000 +1.5073e+000
5554 +1.367164487e+002 +1.367164487e+002 -3.253735513e+002 -3.253735513e+002 +4.6711e-001 +2.3050e+000 +7.5839e-001 -1.8708e-001 +8.1918e-001 +1.3552e+000 +1.8028e+000 +3.2245e+000 +1.1601e-001 +1.7423e-001 +2.1717e+000 -3.9126e+000 -4.6270e-001 -2.9234e+000 +1.0183e+000 -4.3964e+000 -3.7731e-001 +3.5292e+000 +2.2753e+000 +2.3373e+000
6672 +1.268621170e+002 +1.268621170e+002 -3.352278830e+002 -3.352278830e+002 +7.0238e-001 +2.0923e+000 +1.0389e+000 +5.8433e-001 +1.3653e+000 +2.1945e+000 +1.6596e+000 +1.4297e+000 +6.3319e-001 +3.0293e-001 +2.0769e+000 -4.2699e+000 -3.8177e-001 -1.9982e+000 +1.0125e+000 -3.9094e+000 -3.3461e-002 +3.3522e+000 +2.2220e+000 +1.8181e+000
10949 +1.217369008e+002 +1.217369008e+002 -3.403530992e+002 -3.403530992e+002 +3.7156e-001 +1.6389e+000 +1.4317e+000 +4.4202e-001 +7.9010e-001 +1.9156e+000 +1.2433e+000 +2.4374e+000 +9.7990e-001 -5.4939e-001 +2.1396e+000 -4.1868e+000 -3.9241e-001 -2.9727e+000 +1.0280e+000 -3.9719e+000 +3.8358e-003 +2.9492e+000 +2.8542e+000 +1.8325e+000
11224 +1.105554561e+002 +1.105554561e+002 -3.515345439e+002 -3.515345439e+002 +2.9101e-001 +1.4427e+000 +1.2687e+000 +1.9779e+000 +9.7013e-001 +2.9381e+000 +1.0796e+000 +2.1369e+000 +1.2223e+000 -5.0976e-001 +2.3082e+000 -3.2718e+000 -3.5095e-001 -2.9390e+000 +9.4722e-001 -3.3038e+000 -6.4094e-002 +2.9683e+000 +2.5269e+000 +1.4966e+000
13356 +8.167228851e+001 +8.167228851e+001 -3.804177115e+002 -3.804177115e+002 +3.7284e-001 +1.3247e+000 +1.5329e+000 +7.2747e-001 +1.4389e+000 +2.9494e+000 +1.3389e+000 +2.6260e+000 +1.1983e+000 +4.5506e-002 +1.9166e+000 -3.8447e+000 -4.2255e-001 -2.9047e+000 +9.2465e-001 -3.9097e+000 -1.7527e-002 +3.2465e+000 +2.4645e+000 +1.7406e+000
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.378846047e+003 +1.378846047e+003 +1.456506047e+003 +1.456506047e+003 +3.1109e+000 -2.8222e+000 -1.2298e+000 +2.6964e+000 -1.7716e+000 +2.8662e+000 +1.1661e+000 +5.8987e-001 -1.5989e+000 -5.6500e+000 +4.7494e-001 -1.8411e+000 -1.3324e-001 +3.7824e+000 -3.7734e+000 +3.4485e+000 -1.3872e+000 +1.2196e+000 +3.3517e+000 -1.9949e+000
16 +1.220551430e+003 +1.220551430e+003 +1.298211430e+003 +1.298211430e+003 +2.3985e+000 -2.8113e+000 -7.7453e-001 +3.5602e+000 -4.7983e+000 +5.7612e-001 +2.2300e+000 -1.2035e-002 -3.7171e+000 -6.0332e-001 +1.4263e-001 -1.6524e+000 -1.2355e+000 +1.8404e+000 -1.3597e+000 +3.0342e+000 -1.6453e+000 +1.0498e+000 +1.9788e+000 -2.3608e+000
19 +6.691901384e+002 +6.691901384e+002 +7.468501384e+002 +7.468501384e+002 -1.3965e-001 -3.0827e+000 -4.6318e-001 +5.0533e+000 -4.1814e+000 +4.0553e-001 +1.0377e+000 -4.8762e-001 -4.4333e+000 -8.4903e-001 +2.6938e+000 -2.2779e+000 -8.9005e-001 -6.8234e-001 -1.3388e+000 +4.8690e+000 -1.7205e+000 -3.5580e+000 +1.9330e+000 -2.1895e+000
144 +6.145883649e+002 +6.145883649e+002 +6.922483649e+002 +6.922483649e+002 +1.9482e+000 -8.4655e-001 -2.7305e+000 +1.6938e+000 -8.8794e-001 +2.0755e+000 +4.3631e-001 -2.2437e+000 -5.5922e+000 -1.2358e+000 +2.5311e+000 -2.9908e+000 +1.5272e-002 +3.4633e-001 +1.2224e+000 +3.6592e+000 -2.3855e+000 -3.6254e+000 +1.0207e+000 -2.0776e+000
334 +5.050985999e+002 +5.050985999e+002 +5.827585999e+002 +5.827585999e+002 -6.7088e-001 -2.7789e+000 +7.7711e-001 +2.3320e+000 -2.1695e+000 +1.0880e-001 -1.2683e+000 -2.6885e+000 -1.3927e+000 -3.6457e-001 +1.2738e+000 +2.0876e-001 -5.6714e-001 -6.0942e-002 +1.0999e+000 +2.7394e+000 -1.4287e+000 -3.1095e+000 +7.7879e-001 +3.7142e-001
685 +4.743518406e+002 +4.743518406e+002 +5.520118406e+002 +5.520118406e+002 -2.7250e+000 +1.6200e-001 -1.4562e+000 +3.1852e+000 -6.3651e-001 -8.8553e-001 -2.3012e+000 -1.1190e+000 -2.3795e+000 -8.1106e-001 +1.5755e+000 -3.0612e+000 -8.8553e-001 -6.5202e-001 +3.8521e-001 -1.3513e+000 -9.0586e-001 -2.6400e+000 +2.2665e-001 -2.7355e+000
729 +4.579450120e+002 +4.579450120e+002 +5.356050120e+002 +5.356050120e+002 -8.3733e-001 -2.2798e+000 -3.4796e+000 +3.6441e+000 -2.2117e+000 -1.9118e+000 -2.1652e-001 +3.5867e-001 -1.9380e+000 -2.4591e+000 +6.9334e-001 +1.8188e-001 -1.7035e+000 -1.3335e+000 +7.7862e-001 +3.5461e+000 -7.9996e-001 -2.9399e+000 -2.2902e-002 -3.0038e+000
791 +3.618447880e+002 +3.618447880e+002 +4.395047880e+002 +4.395047880e+002 +1.0164e-001 -3.6405e+000 -1.6573e+000 +1.2022e+000 -5.8140e-001 -1.2480e+000 -2.3327e+000 -1.6965e+000 -2.4573e+000 -1.6421e+000 +6.8042e-001 -2.4565e+000 -6.0440e-001 -2.9127e+000 +7.5835e-001 +1.0345e+000 -8.8646e-001 -1.5897e+000 +8.0329e-001 -3.4081e+000
1291 +3.328909383e+002 +3.328909383e+002 +4.105509383e+002 +4.105509383e+002 +5.2986e-001 -6.8200e-001 -1.3799e+000 +1.6832e+000 -1.1294e+000 -1.9357e+000 -1.4446e+000 -5.7570e-001 -1.3679e+000 -1.6257e+000 +9.1567e-001 +1.0832e-001 -8.1934e-001 +2.3376e-002 +1.3867e+000 +1.5734e+000 -2.0359e+000 -3.0358e+000 +9.2971e-001 -3.4590e+000
1299 +2.792502683e+002 +2.792502683e+002 +3.569102683e+002 +3.569102683e+002 -1.7027e+000 -8.6486e-001 -1.5016e+000 +1.1056e+000 -8.1556e-001 -1.5362e+000 -1.3273e+000 -9.8986e-001 +1.3519e-001 -4.0206e+000 +8.5883e-002 +8.6451e-001 -7.0453e-001 +2.2024e-001 +1.2970e+000 +4.7121e-001 -7.4631e-001 -2.4478e+000 +1.9845e+000 -3.9045e+000
1518 +2.213497771e+002 +2.213497771e+002 +2.990097771e+002 +2.990097771e+002 +4.6038e-001 -1.7473e+000 -2.4174e+000 +2.0311e+000 +9.2575e-001 -1.9120e+000 -1.3451e+000 -1.8416e+000 -8.2788e-001 -2.7332e+000 +9.2054e-001 -4.3760e-001 -6.8650e-001 -2.8848e+000 +1.9644e+000 +1.2991e+000 -1.4308e+000 -4.0087e+000 +2.4639e+000 -3.0314e+000
2102 +2.172043029e+002 +2.172043029e+002 +2.948643029e+002 +2.948643029e+002 +5.4160e-001 -5.5529e-001 -1.2053e+000 +8.5505e-001 -4.6423e-001 -1.3297e+000 -1.5102e+000 +4.9197e-001 -3.2585e-002 -2.7353e+000 +1.3035e+000 -2.3595e-001 -9.4384e-001 -1.9995e+000 +2.2956e+000 +1.7355e+000 -7.9789e-001 -2.0042e+000 +2.0471e+000 -3.0452e+000
2475 +1.929391793e+002 +1.929391793e+002 +2.705991793e+002 +2.705991793e+002 +1.1615e+000 -8.5752e-002 -1.6463e+000 +3.3602e+000 +1.5989e+000 -7.2849e-001 -9.9592e-002 +1.0340e+000 -1.0065e+000 -3.2693e+000 +1.9248e+000 +1.9014e-001 -8.2819e-001 -1.6490e+000 +2.5635e+000 +1.4238e+000 -7.0293e-001 -2.4371e+000 +1.8920e+000 -3.7666e+000
2498 +1.693285801e+002 +1.693285801e+002 +2.469885801e+002 +2.469885801e+002 +1.5075e+000 -6.3953e-001 -3.6092e-001 +1.7958e+000 +1.6453e-002 -1.1076e+000 +1.1286e-001 -1.0716e+000 -2.8756e-002 -2.8054e+000 +1.8292e+000 +7.1179e-001 -3.9996e-001 -1.6281e+000 +2.2833e+000 +1.1083e+000 -4.8592e-001 -2.4235e+000 +2.6367e+000 -3.7715e+000
3186 +1.589567662e+002 +1.589567662e+002 +2.366167662e+002 +2.366167662e+002 +7.9809e-001 -8.8373e-001 -1.3253e+000 +2.5131e+000 -3.6111e-002 -1.0756e+000 -1.5336e-001 -5.9038e-001 -8.4033e-001 -3.6503e+000 +2.1969e+000 +6.8745e-001 -7.2197e-001 -2.0526e+000 +1.9317e+000 +1.6286e+000 +1.7741e-001 -1.9920e+000 +2.4067e+000 -3.7858e+000
4381 +1.568395160e+002 +1.568395160e+002 +2.344995160e+002 +2.344995160e+002 +5.5554e-001 -9.7834e-001 -6.7553e-001 +3.3745e+000 +9.7875e-001 -6.0833e-001 -5.6009e-001 +1.3340e+000 -4.2014e-001 -3.2914e+000 +2.0637e+000 +8.4119e-003 +2.9465e-001 -1.9537e+000 +2.0974e+000 +1.2695e+000 -5.4101e-001 -2.1646e+000 +2.3613e+000 -3.0735e+000
5261 +1.414277889e+002 +1.414277889e+002 +2.190877889e+002 +2.190877889e+002 -4.1285e-001 -1.7704e+000 +1.9952e-001 +2.4316e+000 +2.4546e+000 -3.8914e-001 -1.8659e-001 -5.6823e-001 -4.4542e-001 -2.8746e+000 +2.3049e+000 -1.0174e+000 -1.9727e-001 -2.1641e+000 +1.9320e+000 +1.3744e+000 +2.0138e-001 -2.2882e+000 +2.4808e+000 -3.2468e+000
5520 +1.409075101e+002 +1.409075101e+002 +2.185675101e+002 +2.185675101e+002 +3.7062e-001 -1.7209e+000 -1.4983e+000 +3.4094e+000 +1.6187e+000 -5.8343e-001 -2.8226e-001 +1.0411e+000 -7.0230e-001 -3.5573e+000 +1.8912e+000 +5.9815e-001 -6.3244e-001 -2.0553e+000 +2.4312e+000 +1.3786e+000 -7.9874e-002 -2.3638e+000 +2.5766e+000 -3.3480e+000
6927 +1.369689233e+002 +1.369689233e+002 +2.146289233e+002 +2.146289233e+002 +1.4673e+000 -7.5322e-001 -3.5449e-001 +4.1502e+000 +2.3977e+000 +3.2009e-002 -1.0191e+000 -4.0125e-001 -3.7889e-001 -4.5169e+000 +1.8510e+000 +1.8231e-001 -8.4691e-002 -1.5591e+000 +2.4945e+000 +1.3108e+000 -1.7816e-001 -2.4020e+000 +2.3038e+000 -3.3309e+000
8528 +1.300486639e+002 +1.300486639e+002 +2.077086639e+002 +2.077086639e+002 +1.2041e+000 -9.5320e-001 +3.7830e-001 +3.3070e+000 +1.1140e+000 -6.7079e-001 -1.5525e+000 +6.8255e-001 -5.1198e-001 -2.5222e+000 +2.7955e+000 -3.3052e-001 -1.5238e+000 -7.2497e-001 +2.3395e+000 +1.2888e+000 -6.8766e-002 -3.1124e+000 +2.3914e+000 -3.7902e+000
