% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
902 +6.842763382e+001 +6.842763382e+001 +1.092076338e+002 +1.092076338e+002 -1.0258e-001 +1.7531e+000 +3.1128e+000 -1.2106e+000 +2.4722e+000 -5.8417e-001 +1.0253e+000 -1.5719e+000 -2.1902e-001 +5.7048e-001 +2.1170e+000 +2.6591e+000 -4.9424e-001 +3.1276e+000 +1.4646e+000 +7.7367e-001 +1.5063e-001 -2.3858e+000 -1.7463e+000 +1.4961e+000
1041 +6.648861259e+001 +6.648861259e+001 +1.072686126e+002 +1.072686126e+002 +5.4766e-001 +4.2735e-001 +2.2941e+000 -7.3502e-001 +1.7194e+000 +4.5506e-001 +1.8521e+000 -9.2489e-001 +3.3803e-001 +1.9941e+000 +1.9430e+000 +1.8193e+000 -1.4342e+000 +1.8156e+000 +1.6401e+000 -8.3119e-001 -8.5575e-001 -2.3846e+000 +2.7447e-001 -7.5400e-001
1117 +6.114859274e+001 +6.114859274e+001 +1.019285927e+002 +1.019285927e+002 +8.5830e-001 +5.0882e-001 +3.1007e+000 -2.6317e-001 +2.0878e+000 +5.9360e-002 +1.7161e+000 +1.5838e-002 +4.0724e-001 +2.2806e+000 +2.2642e+000 +4.0366e+000 +4.3968e-001 +3.0897e+000 +7.0517e-001 -8.5837e-001 -1.6719e+000 -2.7254e+000 +9.8675e-001 +2.1910e+000
1190 +5.783616207e+001 +5.783616207e+001 +9.861616207e+001 +9.861616207e+001 +2.2224e+000 +3.5036e-001 +2.2824e+000 +1.4009e+000 +2.6051e+000 +3.2966e-002 +1.4654e+000 +1.3669e+000 +1.8063e-001 +1.8163e+000 +3.5620e+000 +3.4100e+000 +2.0486e-001 +2.5547e+000 +1.5605e+000 -1.2150e+000 -5.0884e-001 -3.8553e+000 +6.9947e-001 +5.3256e-001
1350 +5.343415608e+001 +5.343415608e+001 +9.421415608e+001 +9.421415608e+001 +7.0604e-001 +1.0870e+000 +3.6273e+000 -9.7531e-001 +4.3238e+000 +9.6116e-001 +1.6458e+000 -3.3761e-001 +7.5003e-001 +2.6908e+000 +2.7801e+000 +2.5482e+000 -5.5554e-001 +3.1055e+000 +1.7487e+000 -7.5265e-001 -1.1521e+000 -2.3381e+000 -7.4553e-002 +2.0449e+000
1381 +5.058404009e+001 +5.058404009e+001 +9.136404009e+001 +9.136404009e+001 +1.3403e+000 +1.2830e-001 +3.0490e+000 -8.1789e-001 +2.4013e+000 -3.4893e-001 +1.1458e+000 -6.7978e-001 +9.0268e-001 +2.4793e+000 +3.5307e+000 +2.8228e+000 +4.4105e-002 +3.5450e+000 +1.0283e+000 -6.2344e-002 -9.7820e-001 -4.0766e+000 +2.0454e-001 +6.3595e-001
1463 +4.966554055e+001 +4.966554055e+001 +9.044554055e+001 +9.044554055e+001 +1.0677e+000 +9.1845e-001 +4.1567e+000 -1.5063e+000 +2.8450e+000 +5.4965e-001 +1.3178e+000 -1.2171e-001 +7.1472e-001 +3.4414e+000 +2.8523e+000 +2.7863e+000 -5.2548e-001 +3.6744e+000 +6.9961e-001 -3.5345e-001 -7.4830e-001 -2.9192e+000 +1.2453e+000 +1.1485e+000
1473 +4.492084470e+001 +4.492084470e+001 +8.570084470e+001 +8.570084470e+001 +1.6634e+000 +5.9357e-001 +2.8121e+000 -3.3195e-001 +2.5318e+000 +4.9748e-001 +1.9350e+000 -6.5587e-001 +1.9571e+000 +3.5600e+000 +3.2375e+000 +3.0779e+000 -5.6525e-001 +2.2314e+000 +1.1921e+000 -9.7481e-001 -6.3627e-002 -3.6315e+000 +1.8487e-001 +5.2774e-001
1558 +4.297701820e+001 +4.297701820e+001 +8.375701820e+001 +8.375701820e+001 +2.0922e+000 +1.7155e+000 +4.1917e+000 -1.5025e-001 +3.5838e+000 +1.5229e-001 +2.3542e+000 -7.9946e-001 +7.4367e-001 +5.0132e+000 +4.0689e+000 +2.8260e+000 -3.0568e-001 +1.4672e+000 +2.4935e-001 -1.6945e+000 -6.3229e-001 -3.1387e+000 +1.8091e-001 +7.7086e-001
1611 +4.181823337e+001 +4.181823337e+001 +8.259823337e+001 +8.259823337e+001 +1.7136e+000 +2.1436e+000 +2.5693e+000 -1.4443e-002 +3.3357e+000 +1.0770e-001 +6.6278e-001 -1.4945e+000 +1.4025e+000 +3.8412e+000 +2.8809e+000 +2.2944e+000 +6.4524e-002 +1.8491e+000 +7.6859e-001 -4.3400e-001 -1.0330e+000 -3.4732e+000 +1.0369e+000 +1.8067e+000
1650 +4.099680612e+001 +4.099680612e+001 +8.177680612e+001 +8.177680612e+001 +2.3039e+000 +8.8740e-001 +3.5695e+000 -6.3140e-001 +3.7146e+000 -5.3160e-001 +9.3235e-001 +4.9189e-001 +8.8464e-001 +4.5785e+000 +3.5350e+000 +2.1225e+000 -1.1067e+000 +3.1355e+000 +9.7316e-001 -1.3644e+000 -2.8334e-001 -3.4664e+000 -2.3988e-002 +1.2561e+000
1743 +3.919832167e+001 +3.919832167e+001 +7.997832167e+001 +7.997832167e+001 +2.3994e+000 +1.5937e+000 +3.0428e+000 -7.0604e-001 +4.8383e+000 +9.7322e-002 +1.9829e+000 -3.5868e-001 +9.2908e-001 +2.6314e+000 +3.8567e+000 +2.6611e+000 -1.9925e-001 +2.6629e+000 +6.4859e-001 -1.4811e+000 -8.8874e-001 -3.5977e+000 +3.6110e-001 +1.8781e+000
1858 +3.702894840e+001 +3.702894840e+001 +7.780894840e+001 +7.780894840e+001 +1.5976e+000 +1.3570e+000 +3.8037e+000 -8.5627e-001 +4.1893e+000 -9.4193e-002 +1.0287e+000 -6.2473e-001 +1.1441e+000 +3.8085e+000 +2.5491e+000 +2.0211e+000 -8.0637e-001 +2.9919e+000 +4.4468e-001 -4.0288e-001 -5.9590e-001 -3.4739e+000 +6.2435e-001 +1.7632e+000
2000 +3.520055358e+001 +3.520055358e+001 +7.598055358e+001 +7.598055358e+001 +1.7608e+000 +1.6720e+000 +2.9809e+000 -4.8362e-001 +3.7842e+000 +4.6252e-001 +1.2627e+000 -8.3416e-001 +1.0687e+000 +3.7355e+000 +3.2696e+000 +2.1518e+000 -1.0756e+000 +2.3754e+000 +6.1304e-001 -5.8176e-001 -3.2844e-001 -3.4192e+000 +7.2063e-001 +1.5163e+000
2017 +3.398809826e+001 +3.398809826e+001 +7.476809826e+001 +7.476809826e+001 +2.3254e+000 +2.1217e+000 +2.9100e+000 -9.7816e-001 +4.7054e+000 +5.8461e-001 +1.4144e+000 -4.0131e-001 +1.2306e+000 +3.7722e+000 +2.6117e+000 +2.3362e+000 -3.5643e-001 +2.5332e+000 +1.4659e+000 -8.3588e-001 -7.9169e-002 -3.7200e+000 +9.8202e-001 +1.3141e+000
2160 +3.280016429e+001 +3.280016429e+001 +7.358016429e+001 +7.358016429e+001 +2.0640e+000 +2.0020e+000 +3.2935e+000 -7.6153e-001 +3.7272e+000 +3.1212e-001 +1.3590e+000 -8.2920e-001 +1.0735e+000 +3.7972e+000 +3.2912e+000 +2.3768e+000 -6.7574e-001 +1.8563e+000 +6.4098e-001 -1.1913e+000 -5.9336e-001 -3.6484e+000 +7.0108e-001 +1.2570e+000
2435 +3.221879859e+001 +3.221879859e+001 +7.299879859e+001 +7.299879859e+001 +2.1021e+000 +2.0699e+000 +3.2354e+000 -1.2601e+000 +3.7980e+000 +2.4885e-001 +1.6059e+000 -8.0896e-001 +1.0638e+000 +3.9436e+000 +2.9982e+000 +2.4070e+000 -6.4687e-001 +2.2379e+000 +5.6617e-001 -1.3092e+000 -2.7780e-001 -3.6303e+000 +5.8180e-001 +9.8747e-001
2520 +3.105749129e+001 +3.105749129e+001 +7.183749129e+001 +7.183749129e+001 +2.4341e+000 +2.1487e+000 +3.5469e+000 -7.0589e-001 +4.0762e+000 +2.0526e-001 +1.2442e+000 -7.1400e-001 +9.5397e-001 +4.0387e+000 +3.1869e+000 +2.1495e+000 -7.0950e-001 +2.4345e+000 +7.3831e-001 -1.0570e+000 -3.5022e-001 -3.9436e+000 +3.5000e-001 +5.4931e-001
2744 +3.037399749e+001 +3.037399749e+001 +7.115399749e+001 +7.115399749e+001 +2.5893e+000 +2.4636e+000 +3.2585e+000 -4.5049e-001 +4.4579e+000 +3.3152e-001 +1.4844e+000 -1.0019e+000 +1.2321e+000 +4.0962e+000 +3.0307e+000 +2.4825e+000 -1.3732e-001 +2.0783e+000 +1.6158e-001 -1.1025e+000 -1.5733e-001 -3.9479e+000 +2.3978e-001 +1.1893e+000
2852 +3.005519826e+001 +3.005519826e+001 +7.083519826e+001 +7.083519826e+001 +2.6978e+000 +1.7062e+000 +3.1556e+000 -5.8655e-001 +4.0925e+000 +5.3713e-001 +1.5801e+000 -7.4679e-001 +1.2986e+000 +4.3366e+000 +3.3230e+000 +2.2423e+000 -7.0223e-001 +2.4756e+000 +4.2927e-001 -1.5371e+000 -2.2400e-001 -3.7269e+000 +8.2404e-001 +9.0998e-001
3104 +2.923533758e+001 +2.923533758e+001 +7.001533758e+001 +7.001533758e+001 +2.7465e+000 +2.0041e+000 +3.4060e+000 -9.4337e-001 +3.9483e+000 +6.6330e-001 +1.4067e+000 -4.1399e-001 +1.2290e+000 +4.3583e+000 +3.1982e+000 +2.1401e+000 -6.4728e-001 +2.3062e+000 +1.7404e-001 -1.2889e+000 +5.7183e-002 -4.0569e+000 +7.0293e-001 +9.7727e-001
3443 +2.874908072e+001 +2.874908072e+001 +6.952908072e+001 +6.952908072e+001 +2.9804e+000 +2.1232e+000 +3.1163e+000 -7.2318e-001 +4.2136e+000 +5.1918e-001 +1.3535e+000 -5.0204e-001 +1.2368e+000 +4.5244e+000 +3.2250e+000 +2.1500e+000 -4.7795e-001 +2.2252e+000 +2.0763e-001 -1.2947e+000 -3.3392e-001 -3.7951e+000 +9.7105e-001 +1.0353e+000
4323 +2.812647320e+001 +2.812647320e+001 +6.890647320e+001 +6.890647320e+001 +3.0395e+000 +2.3452e+000 +3.3084e+000 -7.5219e-001 +4.1822e+000 +6.3397e-001 +1.4018e+000 -7.1284e-001 +1.0752e+000 +4.6103e+000 +3.3066e+000 +2.1908e+000 -4.1919e-001 +2.2265e+000 +2.6804e-002 -1.5115e+000 -6.0292e-002 -3.7655e+000 +1.2303e+000 +8.5498e-001
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.167980065e+002 +1.167980065e+002 +1.151980065e+002 +1.151980065e+002 -8.6187e-001 +4.5331e+000 +1.7817e+000 -8.6831e-001 +3.5824e+000 -3.3106e+000 +6.0240e+000 +6.7144e+000 -5.5364e+000 +3.2788e+000 -6.9285e+000 +2.3358e+000 +8.7681e+000 -4.6731e+000 +7.4213e+000 -6.4788e+000 +2.7397e+000 -1.2536e+000 +2.2477e+000 +4.2464e+000
3 +9.558439788e+001 +9.558439788e+001 +9.398439788e+001 +9.398439788e+001 -1.3969e+000 +7.5076e+000 +1.7265e+000 +4.1537e+000 +4.7796e+000 +7.8751e-001 +2.3167e+000 +3.7090e+000 -1.6513e+000 +1.7330e+000 -1.7094e+000 +3.3920e+000 -6.2762e+000 -3.4390e+000 +6.5281e-001 +4.0686e-001 +2.6559e+000 -2.0141e+000 +6.1123e+000 -3.9818e+000
4 +8.904896032e+001 +8.904896032e+001 +8.744896032e+001 +8.744896032e+001 -1.8081e+000 +1.8812e+000 +1.5927e+000 +1.4735e+000 +6.6895e+000 -3.0086e+000 +3.0194e+000 +4.3870e+000 -9.3777e-001 +4.6377e+000 -4.8581e+000 +2.8003e+000 -1.1254e+000 -4.3081e+000 -4.8305e+000 -3.2032e+000 +4.1917e+000 +1.7925e+000 -7.0820e-001 +3.1732e-001
34 +8.685361137e+001 +8.685361137e+001 +8.525361137e+001 +8.525361137e+001 -1.0285e+000 +2.4932e+000 +4.8614e+000 -2.6986e+000 +2.7459e+000 -3.4606e+000 +4.7187e+000 +6.4252e+000 -5.4307e-001 +3.2332e+000 -3.4543e+000 +2.2427e+000 -3.5524e+000 -3.1248e+000 +1.5466e+000 -1.2674e+000 +3.3409e+000 +2.6812e-001 -1.2843e+000 -1.1390e+000
69 +8.470211676e+001 +8.470211676e+001 +8.310211676e+001 +8.310211676e+001 +3.4224e+000 +1.6654e+000 +2.1193e+000 -2.1399e+000 +3.6913e+000 -1.3334e+000 +3.2579e+000 +3.7677e+000 -4.5287e+000 +2.7771e+000 -3.0803e+000 +2.2148e+000 -2.0084e+000 -3.7756e+000 +5.0598e+000 -5.1537e+000 +3.2690e+000 +5.9380e-001 +4.4480e+000 -8.8703e-001
168 +8.128126520e+001 +8.128126520e+001 +7.968126520e+001 +7.968126520e+001 +4.2481e-001 +4.9188e+000 +1.7316e+000 +2.1907e+000 +3.2328e+000 -1.4187e+000 +4.4799e+000 +2.7463e+000 -4.0781e-001 +3.9807e+000 -4.0082e+000 -2.6946e+000 -3.3034e+000 -3.9764e+000 +1.3309e+000 -3.5302e+000 +2.4377e+000 +4.0931e+000 -3.0263e+000 -1.1376e+000
287 +7.642800490e+001 +7.642800490e+001 +7.482800490e+001 +7.482800490e+001 -1.2359e+000 +4.8459e+000 +1.9245e+000 -2.1463e+000 +3.4868e+000 +2.0408e+000 +5.2138e+000 +2.3355e+000 +7.8600e-001 +4.9854e+000 -4.6672e+000 -8.1566e-001 -2.7431e+000 +2.1127e-001 +8.9110e-001 -2.6766e+000 +3.1484e+000 -5.3900e-001 +1.3764e+000 +1.4093e+000
798 +7.199724150e+001 +7.199724150e+001 +7.039724150e+001 +7.039724150e+001 +3.2816e+000 -9.5013e-001 -6.0671e-001 -1.0298e+000 +5.1281e+000 +3.8698e+000 -1.7843e-001 +2.4748e-001 +8.5944e-001 -7.0080e-001 -4.8458e+000 +6.2783e-001 -1.9527e+000 -1.1753e+000 +7.5882e-001 -3.5977e+000 +2.1217e+000 +2.6784e+000 -5.4749e-001 -1.6642e+000
1087 +6.664388109e+001 +6.664388109e+001 +6.504388109e+001 +6.504388109e+001 +6.2873e-001 +1.5071e+000 +2.3693e-001 -9.6322e-001 +7.1639e-001 +1.3173e+000 -6.1945e-001 -1.1962e+000 +6.3974e-001 +3.0605e+000 -4.5673e+000 +1.1604e+000 -2.2183e+000 -1.5371e-001 -5.2702e-001 -1.8580e+000 -7.6272e-001 -2.9578e-001 +8.4913e-001 -3.0374e+000
1172 +6.335971952e+001 +6.335971952e+001 +6.175971952e+001 +6.175971952e+001 +1.6485e+000 +2.4032e+000 -4.2797e+000 -1.7797e+000 +2.1534e+000 -5.2645e-001 -6.5168e-003 -3.6203e+000 -1.3207e-001 +2.9634e-001 -1.9226e+000 +6.4869e-001 -6.9862e-001 +2.2894e+000 -5.6037e-002 -2.2886e+000 +1.4382e+000 -3.4382e-002 +1.1723e+000 -1.5640e+000
1198 +5.559714030e+001 +5.559714030e+001 +5.399714030e+001 +5.399714030e+001 +3.6627e+000 +1.6754e+000 -2.2281e+000 -2.1808e+000 +9.6623e-001 +2.5426e-001 +2.8869e+000 -3.3530e+000 +2.2682e+000 -7.6505e-001 -2.0238e+000 +3.0140e+000 -2.1988e+000 -2.1859e-001 +6.7656e-001 -1.5021e+000 +1.4774e+000 +1.9511e+000 +2.1839e+000 -1.7871e+000
1364 +3.767218741e+001 +3.767218741e+001 +3.607218741e+001 +3.607218741e+001 +2.2463e+000 +1.5258e+000 -2.5533e+000 -2.7097e+000 +3.6029e+000 +3.3837e-001 +2.1220e+000 -3.4804e+000 -5.4024e-001 -1.0813e+000 -3.3488e+000 +7.4094e-001 -7.7890e-001 +3.9620e-001 -9.0858e-001 -1.9053e+000 +1.1189e+000 +1.7145e+000 +1.7019e+000 -2.0012e+000
1690 +3.149442487e+001 +3.149442487e+001 +2.989442487e+001 +2.989442487e+001 +6.3720e-001 +2.2661e+000 -3.0167e-001 -2.1814e+000 +2.5290e+000 +2.4295e+000 +2.5459e+000 -2.6847e+000 -1.2862e-001 -9.0637e-001 -2.1397e+000 +1.1807e+000 -2.0076e+000 +1.1555e+000 -1.1953e+000 -1.3720e+000 +1.3986e+000 +1.0731e+000 -1.1885e-001 -1.6130e+000
1712 +2.986164669e+001 +2.986164669e+001 +2.826164669e+001 +2.826164669e+001 +2.2099e+000 +2.0054e+000 -1.1654e+000 -2.3453e+000 +2.4532e+000 -4.7918e-002 +1.9314e+000 -3.6666e+000 +9.7018e-001 +6.8284e-001 -3.0736e+000 +1.0203e+000 -1.7857e+000 +1.3669e+000 -7.1100e-001 -2.1015e+000 +1.4851e+000 +2.4366e+000 +7.5200e-001 -1.9574e+000
1749 +2.148675212e+001 +2.148675212e+001 +1.988675212e+001 +1.988675212e+001 +2.1975e+000 +8.1890e-001 -1.7463e+000 -7.8613e-001 +3.2942e+000 +7.1320e-001 +1.7612e-002 -4.2158e+000 -4.5879e-001 +3.7169e-001 -4.9991e+000 +2.2429e+000 -2.8415e+000 +1.7076e+000 -1.2017e+000 -1.5582e+000 -4.3574e-001 +2.4773e+000 +1.1231e+000 -2.6693e+000
1843 +2.084325286e+001 +2.084325286e+001 +1.924325286e+001 +1.924325286e+001 +1.7339e+000 +2.6501e-001 -1.1768e+000 -1.2746e+000 +1.2263e+000 +9.8160e-001 +2.5980e+000 -3.3867e+000 +5.1565e-002 -1.0239e+000 -2.9633e+000 +1.7681e+000 -3.1741e+000 +9.7289e-001 -2.3987e+000 -2.5043e+000 -3.4160e-001 +3.5021e+000 +3.1677e-001 -1.6216e+000
1903 +1.742800698e+001 +1.742800698e+001 +1.582800698e+001 +1.582800698e+001 +2.1962e+000 +1.4558e+000 -9.2034e-001 -2.1858e+000 +2.4347e+000 +1.3406e+000 +1.5860e+000 -3.7029e+000 +3.8556e-001 -4.8209e-001 -2.8545e+000 +1.8890e+000 -3.8839e+000 +9.7558e-001 -1.6556e+000 -1.8505e+000 +7.6217e-001 +2.4027e+000 +1.3427e+000 -7.7189e-001
2027 +1.700200895e+001 +1.700200895e+001 +1.540200895e+001 +1.540200895e+001 +2.1442e+000 +5.8479e-001 -7.7241e-001 -1.5061e+000 +2.7517e+000 +9.4297e-001 +1.3388e+000 -4.0289e+000 -4.8690e-002 -1.7585e+000 -3.1561e+000 +1.7924e+000 -3.2420e+000 +6.9055e-001 -7.3871e-001 -2.2688e+000 +2.6967e-001 +2.4012e+000 +1.0406e+000 -1.7442e+000
2029 +1.287793382e+001 +1.287793382e+001 +1.127793382e+001 +1.127793382e+001 +2.2285e+000 +6.0532e-001 -1.2886e+000 -2.2324e+000 +2.8417e+000 +1.1264e+000 +6.0104e-001 -3.5511e+000 +1.3135e+000 -8.7733e-001 -2.8378e+000 +2.6849e+000 -2.8112e+000 +1.7385e-001 -8.3638e-001 -1.7037e+000 +4.6205e-001 +2.6066e+000 +4.7041e-001 -1.5425e+000
2248 +1.016521634e+001 +1.016521634e+001 +8.565216335e+000 +8.565216335e+000 +2.9944e+000 +6.5044e-001 -2.1820e+000 -2.4933e+000 +2.8737e+000 +1.0732e+000 +1.7037e+000 -4.5467e+000 +8.1899e-001 -7.9300e-001 -3.7894e+000 +2.2600e+000 -2.8026e+000 +4.8925e-001 -1.4060e+000 -1.8952e+000 -3.8989e-001 +2.9672e+000 +2.4621e-001 -1.8796e+000
2348 +9.825320886e+000 +9.825320886e+000 +8.225320886e+000 +8.225320886e+000 +2.2625e+000 +1.2798e-002 -8.4274e-001 -2.4392e+000 +3.6541e+000 +1.2068e+000 +8.7462e-001 -3.5295e+000 +1.0734e+000 -9.5593e-001 -3.7253e+000 +2.7515e+000 -3.3486e+000 +1.3264e+000 -3.5801e-001 -1.9280e+000 -5.8157e-001 +2.5676e+000 +8.8418e-001 -2.0317e+000
2403 +9.227596182e+000 +9.227596182e+000 +7.627596182e+000 +7.627596182e+000 +2.4722e+000 +8.1524e-001 -1.7885e+000 -1.9499e+000 +2.8977e+000 +1.2677e+000 +1.2233e+000 -3.6827e+000 +6.7288e-001 -9.7277e-001 -3.7889e+000 +2.3114e+000 -2.6872e+000 +8.4260e-001 -1.5890e+000 -2.1107e+000 -9.9248e-001 +3.5221e+000 +6.5041e-001 -1.4857e+000
2509 +8.907471101e+000 +8.907471101e+000 +7.307471101e+000 +7.307471101e+000 +2.0927e+000 +3.0256e-001 -9.9414e-001 -2.0026e+000 +2.9800e+000 +1.2267e+000 +1.6071e+000 -4.1503e+000 +5.3747e-001 -1.6231e+000 -3.9263e+000 +3.4851e+000 -3.0531e+000 +7.6790e-001 -1.2139e+000 -6.8778e-001 -8.2441e-001 +2.6962e+000 +1.0909e+000 -1.2601e+000
2575 +8.310066960e+000 +8.310066960e+000 +6.710066960e+000 +6.710066960e+000 +3.1645e+000 +3.2335e-001 -7.0471e-001 -2.3285e+000 +2.3180e+000 +8.8165e-001 +1.1435e+000 -3.8813e+000 +7.1306e-001 -8.4266e-001 -3.5622e+000 +2.1562e+000 -3.0162e+000 +5.8444e-001 -1.0356e+000 -8.5226e-001 -4.6428e-001 +2.8519e+000 +7.9940e-001 -1.4885e+000
2690 +8.115570937e+000 +8.115570937e+000 +6.515570937e+000 +6.515570937e+000 +1.9419e+000 +4.0032e-001 -5.2036e-001 -2.1406e+000 +2.5326e+000 +1.1487e+000 +6.3253e-001 -3.3155e+000 +5.3440e-001 -7.9058e-001 -3.8803e+000 +2.8283e+000 -3.9785e+000 +5.8704e-001 -1.1853e+000 -1.2149e+000 -7.0193e-001 +2.6904e+000 +1.1808e+000 -7.3715e-001
2711 +7.639909889e+000 +7.639909889e+000 +6.039909889e+000 +6.039909889e+000 +1.9538e+000 +3.6098e-001 -1.1178e+000 -1.8040e+000 +2.4375e+000 +9.3119e-001 +1.0891e+000 -3.7316e+000 +7.9824e-001 -9.5207e-001 -3.9124e+000 +2.6405e+000 -3.2774e+000 +7.8718e-001 -1.4825e+000 -1.4436e+000 -9.0399e-001 +2.6688e+000 +9.2256e-001 -1.2093e+000
2993 +7.438837272e+000 +7.438837272e+000 +5.838837272e+000 +5.838837272e+000 +2.2298e+000 +5.3086e-001 -4.9547e-001 -1.9292e+000 +2.6176e+000 +1.1895e+000 +1.1741e+000 -3.7271e+000 +5.4049e-001 -4.6542e-001 -3.8631e+000 +2.8129e+000 -3.7124e+000 +6.6961e-001 -1.5429e+000 -1.4190e+000 -1.2633e+000 +2.8127e+000 +9.0518e-001 -8.2074e-001
3026 +7.256355114e+000 +7.256355114e+000 +5.656355114e+000 +5.656355114e+000 +2.6117e+000 +2.5982e-001 -6.5144e-001 -2.2081e+000 +2.4551e+000 +1.2278e+000 +1.3462e+000 -4.1380e+000 +1.2266e+000 -4.0065e-001 -3.8861e+000 +3.0498e+000 -3.4568e+000 +1.0455e+000 -1.0825e+000 -1.4056e+000 -5.7638e-001 +2.8243e+000 +8.3243e-001 -1.1825e+000
