% function evaluation | noise-free fitness - Fopt (-5.235000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
297 +3.147078660e+001 +3.147078660e+001 -2.087921340e+001 -2.087921340e+001 -3.6668e+000 +1.4183e+000 +1.2415e+000 -1.3389e+000 +2.7236e+000 +2.8855e+000 -4.6012e-001 -4.5124e+000 +1.3701e+000 -1.1734e+000 -1.9333e-002 +1.0436e+000 +4.9325e-001 -7.2503e-001 +4.8452e+000 +5.9706e-002 -3.3556e+000 -4.6369e+000 +4.6261e-001 -3.3461e+000
347 +2.737566368e+001 +2.737566368e+001 -2.497433632e+001 -2.497433632e+001 -4.9059e+000 +2.9410e+000 +8.0152e-001 -4.0772e-001 -7.8990e-001 +3.2032e+000 +1.9524e+000 -5.9285e+000 +4.3369e-001 -2.8378e+000 -9.5294e-002 -1.0073e+000 +2.0091e+000 -2.4678e+000 +2.0857e+000 +7.7379e-001 -2.3327e+000 -4.9826e+000 +1.5833e+000 -3.0875e+000
451 +2.458625545e+001 +2.458625545e+001 -2.776374455e+001 -2.776374455e+001 -4.8394e+000 -7.7592e-001 +2.2839e+000 -5.9606e-001 +2.8283e-001 +6.1266e+000 +9.2651e-001 -1.4267e+000 +3.0355e+000 -1.6503e+000 -8.0913e-001 -7.0878e-001 -3.4697e-001 -2.3032e+000 +2.3383e-001 +2.1077e+000 -2.1798e+000 -3.3682e+000 -2.7739e+000 -2.7200e+000
544 +2.324544235e+001 +2.324544235e+001 -2.910455765e+001 -2.910455765e+001 -3.0661e+000 +1.0087e-001 +2.7856e+000 -1.1043e+000 +2.8788e+000 +4.2255e+000 -1.0028e+000 -3.4048e+000 +1.3767e+000 -2.5078e+000 -1.9079e+000 -1.7260e-001 +2.3830e+000 -1.5517e+000 -6.7370e-001 +1.8336e-002 -1.6560e+000 -3.3124e+000 +2.6677e+000 -1.6463e+000
577 +2.031742209e+001 +2.031742209e+001 -3.203257791e+001 -3.203257791e+001 -3.9043e+000 +5.1843e-001 +2.7232e+000 -7.9326e-001 -1.7785e+000 +5.7967e+000 -4.1349e-001 -2.9112e+000 -1.0470e+000 -1.3088e+000 -5.1310e-001 -8.1704e-001 +2.9962e+000 -2.6567e+000 -2.7098e+000 +2.5883e+000 -2.1323e+000 -3.3926e+000 +3.3757e+000 -3.4175e+000
626 +1.628220236e+001 +1.628220236e+001 -3.606779764e+001 -3.606779764e+001 -4.4725e+000 -6.2447e-001 +3.8656e+000 +2.8966e-001 -1.9980e+000 +4.9708e+000 -2.6804e+000 -4.2064e+000 +2.0822e+000 -3.1475e+000 -8.9299e-001 -3.0495e+000 +1.2111e+000 -3.0969e+000 +1.0726e+000 +2.1217e+000 -2.4875e+000 +4.2797e-001 +1.8319e-001 -2.5393e+000
714 +1.428288699e+001 +1.428288699e+001 -3.806711301e+001 -3.806711301e+001 -2.9460e+000 -5.7838e-001 +3.3067e+000 -1.3386e+000 -1.0582e+000 +4.6081e+000 +5.5582e-001 -3.0014e+000 +3.4565e-001 -1.5883e+000 -1.2288e+000 -3.4363e-001 +3.0878e+000 -2.5144e+000 -1.1055e+000 +1.1496e+000 -1.0224e+000 -1.1218e+000 +1.5905e+000 -5.5087e+000
723 +1.375605841e+001 +1.375605841e+001 -3.859394159e+001 -3.859394159e+001 -1.4574e+000 -4.4435e-001 +2.6604e+000 -1.2669e+000 -1.2286e+000 +4.0615e+000 -3.3124e+000 -5.1469e+000 +2.2593e+000 -8.2904e-001 -8.4805e-001 -8.4296e-001 +9.1192e-001 -2.3592e+000 -1.6672e+000 +8.9946e-001 -3.3288e+000 -1.3858e+000 +9.7769e-001 -4.2330e+000
1033 +1.280332721e+001 +1.280332721e+001 -3.954667279e+001 -3.954667279e+001 -2.0631e+000 -8.4518e-001 +3.8136e+000 -9.0393e-001 -9.3235e-001 +4.4965e+000 +8.6746e-001 -3.3720e+000 +1.9283e-001 -1.8006e+000 +4.0166e-001 +5.1103e-001 +2.0932e+000 -1.7483e+000 -2.6417e+000 +1.2660e+000 -1.2806e+000 -7.0061e-001 +2.5554e+000 -3.6942e+000
1125 +1.222370766e+001 +1.222370766e+001 -4.012629234e+001 -4.012629234e+001 -1.6932e+000 -1.4791e+000 +1.6266e+000 -9.6115e-001 +1.2423e-001 +3.4797e+000 +1.3029e-001 -3.3811e+000 +1.6912e+000 -2.9897e+000 -1.9409e-001 -1.2688e+000 +1.8752e+000 -2.3988e+000 -2.0767e+000 +5.9828e-001 -1.9766e+000 -3.6803e-001 +2.1184e-001 -3.6758e+000
1282 +1.137790056e+001 +1.137790056e+001 -4.097209944e+001 -4.097209944e+001 -1.7960e+000 +2.1257e-001 +2.5763e+000 -1.3393e+000 +3.0622e-002 +4.1312e+000 +9.8628e-001 -1.4004e+000 +1.5684e+000 -1.7153e+000 -8.6473e-002 -4.8759e-001 +2.0511e+000 -1.9219e+000 -1.4143e+000 +2.6315e+000 -2.1051e+000 -7.8630e-001 +1.8426e+000 -3.8259e+000
1304 +9.822433877e+000 +9.822433877e+000 -4.252756612e+001 -4.252756612e+001 -1.9813e+000 -8.3031e-001 +1.8522e+000 -1.1004e+000 -1.3201e+000 +4.3891e+000 -7.0140e-001 -3.5803e+000 +1.7134e+000 -2.8969e+000 +5.2114e-001 -7.4899e-001 +4.1526e+000 -1.5099e+000 -1.6530e+000 +1.6431e+000 -6.7335e-001 +6.2694e-001 +2.5992e+000 -3.3403e+000
1414 +9.230534615e+000 +9.230534615e+000 -4.311946539e+001 -4.311946539e+001 -2.5550e+000 -6.8769e-001 +2.5769e+000 -1.2357e+000 -1.0637e+000 +3.9074e+000 -8.0378e-002 -2.1993e+000 +2.6457e+000 -9.3104e-001 -1.9634e-001 -8.6904e-001 +2.5337e+000 -2.3309e+000 -2.0559e+000 +1.1711e+000 -2.6422e+000 +9.5694e-001 +3.6606e+000 -3.4219e+000
1415 +8.950235644e+000 +8.950235644e+000 -4.339976436e+001 -4.339976436e+001 -2.8639e+000 +2.8669e-001 +2.6371e+000 -8.6108e-001 +4.0383e-001 +4.0319e+000 -7.2442e-001 -1.6984e+000 +2.7043e+000 -1.1617e+000 +5.7669e-001 -1.0423e+000 +1.4425e+000 -2.5983e+000 -1.6834e+000 +1.5224e+000 -1.7240e+000 +1.4941e+000 +3.2733e+000 -4.1478e+000
1531 +8.371712298e+000 +8.371712298e+000 -4.397828770e+001 -4.397828770e+001 -1.9739e+000 -2.4155e+000 +1.3613e+000 -1.9243e+000 -4.3500e-001 +2.4765e+000 -1.3381e+000 -1.2529e+000 +2.2101e+000 +9.9318e-002 -2.2920e-001 -7.4933e-003 +1.9870e+000 -9.3633e-001 -1.4520e+000 +3.3993e-001 -1.1136e+000 +2.7034e+000 +2.6465e+000 -4.2197e+000
1569 +8.014189979e+000 +8.014189979e+000 -4.433581002e+001 -4.433581002e+001 +1.1186e+000 -7.1663e-001 +2.2178e+000 -8.4120e-001 -1.2194e+000 +4.3772e+000 -2.0370e-001 -2.2538e+000 +1.9090e+000 -1.3413e+000 -3.8368e-002 -2.3153e+000 +3.1961e+000 -2.2000e+000 -1.5945e+000 +1.3388e+000 -1.7617e+000 +1.9277e+000 +3.3936e+000 -5.4767e+000
1648 +7.692690701e+000 +7.692690701e+000 -4.465730930e+001 -4.465730930e+001 -2.2621e+000 -2.0887e+000 +2.8132e+000 -9.6878e-001 -9.7947e-001 +3.2528e+000 -1.0887e+000 -1.3959e+000 +3.2938e+000 -1.2420e+000 -1.1903e-001 -5.3169e-002 +3.5448e+000 -1.4965e+000 -2.8645e+000 +1.0916e+000 -1.9399e+000 +1.5711e+000 +5.4706e+000 -4.4053e+000
1724 +6.812594612e+000 +6.812594612e+000 -4.553740539e+001 -4.553740539e+001 +7.8705e-002 -6.6204e-001 +2.4956e+000 -9.0741e-001 -2.2735e-001 +4.0410e+000 -9.7695e-001 -1.9433e+000 +2.3155e+000 -1.9270e+000 +4.4253e-001 -4.3322e-001 +2.3429e+000 -6.5305e-001 -1.5931e+000 +1.8929e+000 -1.9639e+000 +6.2420e-001 +2.8826e+000 -4.5133e+000
1818 +6.447477591e+000 +6.447477591e+000 -4.590252241e+001 -4.590252241e+001 -1.3188e+000 -1.2275e+000 +1.5589e+000 -1.3363e+000 -1.2250e+000 +3.3018e+000 -1.9062e+000 -1.4744e+000 +2.1693e+000 -1.0932e+000 -1.9679e-001 +2.8949e-002 +1.9574e+000 -1.6173e+000 -1.4171e+000 +3.4786e-001 -2.3784e+000 +1.0095e+000 +3.3956e+000 -4.3327e+000
1934 +5.702093082e+000 +5.702093082e+000 -4.664790692e+001 -4.664790692e+001 -1.4389e+000 -1.1846e+000 +2.8699e+000 -2.7502e+000 -5.2518e-001 +3.6684e+000 -1.8391e+000 -1.3261e+000 +2.5139e+000 -2.6218e+000 +5.3393e-002 -7.7948e-001 +2.0338e+000 -1.5311e+000 -1.3520e+000 +1.9782e+000 -1.9433e+000 +1.9312e+000 +3.9352e+000 -3.9954e+000
2015 +5.019635980e+000 +5.019635980e+000 -4.733036402e+001 -4.733036402e+001 -1.4923e+000 -1.5082e+000 +2.7236e+000 -1.5241e+000 -1.8064e+000 +4.1214e+000 -3.5365e+000 -1.1050e+000 +5.0274e-001 -2.3672e+000 +3.7497e-001 +1.5535e-002 +3.6397e+000 -7.7511e-001 -1.8200e+000 +1.3648e+000 -6.4242e-001 +1.4155e+000 +2.3396e+000 -3.8992e+000
2036 +4.997372102e+000 +4.997372102e+000 -4.735262790e+001 -4.735262790e+001 -1.5768e+000 -9.0301e-001 +3.0002e+000 -8.5192e-001 -2.2757e+000 +3.3978e+000 -3.2701e+000 -1.6824e+000 +2.5037e+000 -1.8199e+000 +3.5183e-001 -8.4369e-001 +2.4201e+000 -2.1231e+000 -1.6821e+000 +6.1089e-001 -9.7627e-001 +9.3836e-001 +2.5206e+000 -4.2031e+000
2107 +4.800006273e+000 +4.800006273e+000 -4.754999373e+001 -4.754999373e+001 -1.7102e+000 -1.5705e+000 +2.7903e+000 -1.4441e+000 -9.2811e-001 +3.4626e+000 -2.4331e+000 -2.1770e+000 +2.2276e+000 -1.7738e+000 +1.2635e+000 -1.2249e+000 +3.6847e+000 -8.8729e-001 -2.0533e+000 +8.0573e-001 -2.1049e+000 +3.2169e+000 +3.0322e+000 -4.2191e+000
2110 +4.621324602e+000 +4.621324602e+000 -4.772867540e+001 -4.772867540e+001 -1.4033e+000 -1.8171e+000 +2.6871e+000 -1.8739e+000 -9.4127e-001 +3.2127e+000 -2.5651e+000 -1.6604e+000 +2.0053e+000 -1.7226e+000 +1.4211e-001 -1.4138e-002 +3.1518e+000 -9.7370e-001 -1.9704e+000 +1.3258e+000 -1.8366e+000 +1.4322e+000 +2.8412e+000 -4.4084e+000
2173 +4.349402865e+000 +4.349402865e+000 -4.800059714e+001 -4.800059714e+001 -1.4593e+000 -1.2372e+000 +2.7007e+000 -3.4933e+000 -8.7184e-001 +3.9561e+000 -3.1380e+000 -1.7278e+000 +1.6656e+000 -1.2337e+000 +4.0293e-001 -3.8711e-001 +4.0678e+000 -9.6729e-001 -1.4441e+000 +8.0523e-001 -1.3023e+000 +1.1909e+000 +2.7631e+000 -3.7781e+000
2218 +4.121100727e+000 +4.121100727e+000 -4.822889927e+001 -4.822889927e+001 -9.4153e-001 -1.6883e+000 +2.7403e+000 -2.2584e+000 -2.1199e+000 +3.7594e+000 -2.4456e+000 -1.2771e+000 +2.6588e+000 -1.3804e+000 +7.7014e-001 -4.5687e-001 +2.3645e+000 -4.4801e-001 -7.5915e-001 +5.0142e-001 -1.6730e+000 +1.9038e+000 +3.2145e+000 -4.4582e+000
2305 +3.920243894e+000 +3.920243894e+000 -4.842975611e+001 -4.842975611e+001 -1.1707e+000 -2.1899e+000 +2.8335e+000 -1.8858e+000 -1.3857e+000 +3.6736e+000 -3.1148e+000 -1.2001e+000 +1.8455e+000 -2.1694e+000 +8.7305e-001 +2.3131e-001 +2.2823e+000 +2.5722e-001 -1.6123e+000 +5.0471e-001 -1.7173e+000 +2.2848e+000 +2.7248e+000 -4.9667e+000
2312 +3.884263698e+000 +3.884263698e+000 -4.846573630e+001 -4.846573630e+001 -1.4070e+000 -7.1008e-001 +3.4556e+000 -2.5861e+000 -1.8585e+000 +2.8785e+000 -2.8875e+000 -1.3204e+000 +2.1106e+000 -1.6618e+000 +1.7765e+000 +5.6713e-001 +2.8104e+000 -1.4935e+000 -1.4285e+000 -2.7537e-001 -1.5232e+000 +1.7166e+000 +2.6882e+000 -4.3207e+000
2320 +3.660296890e+000 +3.660296890e+000 -4.868970311e+001 -4.868970311e+001 -1.3138e+000 -2.1596e+000 +2.5236e+000 -2.0627e+000 -1.4829e+000 +3.4837e+000 -2.5070e+000 -1.3233e+000 +2.0839e+000 -1.4823e+000 +7.2079e-001 -9.8296e-001 +2.4610e+000 -2.9785e-001 -1.4227e+000 +1.0642e+000 -1.4550e+000 +1.6578e+000 +2.7473e+000 -4.2734e+000
2424 +3.416831328e+000 +3.416831328e+000 -4.893316867e+001 -4.893316867e+001 -1.5398e+000 -1.0974e+000 +2.6960e+000 -2.3394e+000 -1.3761e+000 +3.0854e+000 -2.9910e+000 -1.6037e+000 +4.1993e+000 -2.3436e+000 +1.5509e+000 -7.2728e-001 +3.7464e+000 -6.9174e-001 -1.4708e+000 +9.0367e-001 -1.3888e+000 +1.7537e+000 +2.5643e+000 -5.5059e+000
2425 +3.374783149e+000 +3.374783149e+000 -4.897521685e+001 -4.897521685e+001 -1.3335e+000 -1.1924e+000 +2.8616e+000 -5.9714e-001 -1.8929e+000 +3.8687e+000 -3.6695e+000 -2.6056e-001 +2.5451e+000 -2.4595e+000 +8.6593e-001 +1.6363e-001 +3.4463e+000 -5.0755e-001 -1.3539e+000 +1.5250e+000 -1.4984e+000 +1.5910e+000 +2.8728e+000 -4.0870e+000
2446 +2.945614469e+000 +2.945614469e+000 -4.940438553e+001 -4.940438553e+001 -1.0205e+000 -6.4685e-001 +2.5760e+000 -2.2285e+000 -2.2388e+000 +3.2810e+000 -2.9903e+000 -1.1666e+000 +2.3813e+000 -1.0953e+000 +1.0014e+000 -3.8275e-001 +2.3930e+000 -8.7471e-001 -2.5695e+000 +1.3539e+000 -1.6393e+000 +1.8682e+000 +2.9876e+000 -4.6444e+000
2515 +2.425580552e+000 +2.425580552e+000 -4.992441945e+001 -4.992441945e+001 -1.4352e+000 -8.9033e-001 +2.5928e+000 -2.1549e+000 -1.9246e+000 +3.5717e+000 -3.3605e+000 -3.0775e-001 +2.4072e+000 -1.8451e+000 +9.0480e-001 -7.3520e-001 +3.2080e+000 -3.1328e-001 -2.1439e+000 +1.2453e+000 -1.4674e+000 +1.6410e+000 +2.9651e+000 -5.0281e+000
2527 +1.877964845e+000 +1.877964845e+000 -5.047203516e+001 -5.047203516e+001 -1.1421e+000 -1.5596e+000 +2.9846e+000 -1.8069e+000 -1.4720e+000 +3.4824e+000 -2.8380e+000 +2.3034e-001 +2.3637e+000 -2.2806e+000 +2.0606e+000 -1.7096e+000 +3.3863e+000 -1.2411e+000 -2.1460e+000 +1.2446e+000 -1.7748e+000 +2.1735e+000 +2.9876e+000 -3.7990e+000
2792 +1.691782916e+000 +1.691782916e+000 -5.065821708e+001 -5.065821708e+001 -1.3483e+000 -4.7034e-001 +2.7657e+000 -2.0472e+000 -1.2837e+000 +3.6300e+000 -3.4968e+000 -9.3171e-001 +2.3556e+000 -1.4658e+000 +2.1426e+000 -1.8715e-001 +3.2997e+000 -5.0968e-001 -2.4192e+000 +1.3462e+000 -1.5065e+000 +1.6881e+000 +3.4581e+000 -4.1435e+000
2823 +1.219152704e+000 +1.219152704e+000 -5.113084730e+001 -5.113084730e+001 -6.6449e-001 -1.8003e+000 +2.7645e+000 -2.2989e+000 -1.0339e+000 +3.0996e+000 -3.3365e+000 -2.7975e-001 +2.3947e+000 -1.5263e+000 +2.7394e+000 -1.0475e-001 +3.5564e+000 -1.0225e+000 -2.4989e+000 +1.1972e+000 -1.2317e+000 +1.7286e+000 +3.6208e+000 -4.0754e+000
2913 +1.047449887e+000 +1.047449887e+000 -5.130255011e+001 -5.130255011e+001 -1.2015e+000 -1.2934e+000 +2.6088e+000 -2.4456e+000 -1.7700e+000 +3.2458e+000 -4.0796e+000 -1.2730e-001 +2.5422e+000 -1.7821e+000 +2.2231e+000 -7.0239e-001 +3.1848e+000 -1.4196e+000 -1.5413e+000 +1.0360e+000 -1.4113e+000 +1.4294e+000 +3.4143e+000 -3.4535e+000
3017 +1.045624785e+000 +1.045624785e+000 -5.130437522e+001 -5.130437522e+001 -9.6990e-001 -2.0274e+000 +2.6222e+000 -2.1078e+000 -1.7267e+000 +3.3608e+000 -3.7676e+000 -3.5690e-001 +2.6932e+000 -1.2041e+000 +2.1135e+000 -6.4551e-001 +3.3872e+000 -9.7144e-001 -1.8599e+000 +1.3818e+000 -9.2246e-001 +1.6350e+000 +3.4619e+000 -4.0691e+000
3021 +9.340236470e-001 +9.340236470e-001 -5.141597635e+001 -5.141597635e+001 -1.3002e+000 -1.6421e+000 +2.6280e+000 -1.9339e+000 -9.4119e-001 +3.4650e+000 -3.6638e+000 -1.8045e-001 +2.8936e+000 -1.7129e+000 +2.2371e+000 -3.8810e-001 +3.3601e+000 -7.6833e-001 -1.2507e+000 +1.4300e+000 -1.0601e+000 +1.3581e+000 +3.3214e+000 -4.0421e+000
3123 +8.694195577e-001 +8.694195577e-001 -5.148058044e+001 -5.148058044e+001 -6.1029e-001 -1.1589e+000 +2.7234e+000 -1.9562e+000 -1.2666e+000 +3.6417e+000 -3.9123e+000 -1.4188e-002 +3.1654e+000 -1.8811e+000 +1.9313e+000 -4.6944e-001 +3.0986e+000 -7.7924e-001 -1.9922e+000 +1.8316e+000 -1.3183e+000 +1.6554e+000 +3.2872e+000 -4.1201e+000
3285 +8.325897305e-001 +8.325897305e-001 -5.151741027e+001 -5.151741027e+001 -9.8744e-001 -1.4270e+000 +2.4976e+000 -2.1691e+000 -1.4553e+000 +3.3528e+000 -3.9040e+000 -2.1960e-001 +2.7674e+000 -1.6760e+000 +1.9812e+000 -4.5036e-001 +3.7733e+000 -6.0307e-001 -2.1040e+000 +1.4596e+000 -1.2862e+000 +1.2886e+000 +3.5906e+000 -3.9507e+000
3321 +3.913832435e-001 +3.913832435e-001 -5.195861676e+001 -5.195861676e+001 -9.4265e-001 -1.2320e+000 +2.5693e+000 -2.3739e+000 -1.2060e+000 +3.3025e+000 -3.6788e+000 +1.3659e-001 +2.8797e+000 -1.5893e+000 +2.3604e+000 -4.2101e-001 +3.5658e+000 -8.1253e-001 -1.9381e+000 +1.5139e+000 -1.3923e+000 +1.7276e+000 +3.1785e+000 -3.7686e+000
3426 +3.505748236e-001 +3.505748236e-001 -5.199942518e+001 -5.199942518e+001 -8.8807e-001 -1.5280e+000 +2.7240e+000 -2.1503e+000 -1.3428e+000 +3.3973e+000 -4.2483e+000 -1.1322e-001 +2.8633e+000 -1.8427e+000 +2.4898e+000 -5.5623e-001 +3.3673e+000 -5.3857e-001 -1.7737e+000 +1.6168e+000 -1.3189e+000 +1.5343e+000 +3.2304e+000 -3.9504e+000
3568 +3.067919667e-001 +3.067919667e-001 -5.204320803e+001 -5.204320803e+001 -9.4961e-001 -1.5743e+000 +2.6867e+000 -2.0110e+000 -1.2141e+000 +3.2561e+000 -4.0554e+000 -1.2490e-001 +3.0761e+000 -1.6387e+000 +2.7621e+000 -4.3952e-001 +3.9029e+000 -8.7870e-001 -1.7034e+000 +1.2905e+000 -1.2877e+000 +1.6106e+000 +3.2105e+000 -3.7891e+000
3707 +2.648720498e-001 +2.648720498e-001 -5.208512795e+001 -5.208512795e+001 -9.1511e-001 -1.4729e+000 +2.8136e+000 -2.4715e+000 -1.7395e+000 +3.4459e+000 -3.7063e+000 -4.8561e-002 +2.9428e+000 -1.6163e+000 +2.8401e+000 -3.2344e-001 +3.5485e+000 -7.4024e-001 -1.7315e+000 +1.3018e+000 -1.4821e+000 +1.5300e+000 +3.2127e+000 -4.0234e+000
3831 +2.090723442e-001 +2.090723442e-001 -5.214092766e+001 -5.214092766e+001 -9.8640e-001 -1.2615e+000 +2.7360e+000 -2.3559e+000 -1.3420e+000 +3.3075e+000 -3.9209e+000 -2.1534e-001 +2.9939e+000 -1.7458e+000 +2.9232e+000 -3.8469e-001 +3.5602e+000 -8.8555e-001 -1.9482e+000 +1.2911e+000 -1.3191e+000 +1.7387e+000 +3.3742e+000 -3.9294e+000
3851 +9.698031131e-002 +9.698031131e-002 -5.225301969e+001 -5.225301969e+001 -9.8984e-001 -1.2454e+000 +2.7931e+000 -2.2296e+000 -1.4751e+000 +3.4298e+000 -3.9033e+000 +1.2870e-001 +2.6300e+000 -1.5926e+000 +2.9775e+000 -5.1941e-001 +3.5978e+000 -8.0613e-001 -1.8320e+000 +1.3167e+000 -1.1116e+000 +1.6930e+000 +3.2631e+000 -4.0197e+000
4311 +9.181769456e-002 +9.181769456e-002 -5.225818231e+001 -5.225818231e+001 -9.0749e-001 -1.3489e+000 +2.5527e+000 -2.2790e+000 -1.1977e+000 +3.5526e+000 -3.9537e+000 +5.0855e-002 +2.8460e+000 -1.6460e+000 +2.9882e+000 -5.6033e-001 +3.3978e+000 -8.1122e-001 -1.7692e+000 +1.2902e+000 -1.1251e+000 +1.8040e+000 +3.1280e+000 -3.9975e+000
4397 +8.595284418e-002 +8.595284418e-002 -5.226404716e+001 -5.226404716e+001 -8.4884e-001 -1.2615e+000 +2.5117e+000 -2.1852e+000 -1.5100e+000 +3.4014e+000 -3.7788e+000 +8.1852e-002 +2.8739e+000 -1.5648e+000 +2.9515e+000 -5.2837e-001 +3.4895e+000 -7.8470e-001 -1.8173e+000 +1.4118e+000 -1.3030e+000 +1.7427e+000 +3.1698e+000 -3.8607e+000
4445 +7.336128560e-002 +7.336128560e-002 -5.227663871e+001 -5.227663871e+001 -8.8449e-001 -1.3652e+000 +2.5492e+000 -2.4693e+000 -1.4279e+000 +3.4665e+000 -3.8785e+000 +7.7261e-002 +2.9247e+000 -1.5923e+000 +2.9398e+000 -4.3731e-001 +3.7381e+000 -8.0958e-001 -1.7758e+000 +1.3442e+000 -1.1307e+000 +1.6457e+000 +3.1094e+000 -4.0168e+000
4685 +6.624899857e-002 +6.624899857e-002 -5.228375100e+001 -5.228375100e+001 -8.6761e-001 -1.3257e+000 +2.5382e+000 -2.3414e+000 -1.6732e+000 +3.5055e+000 -4.0349e+000 +2.5160e-002 +2.8871e+000 -1.5952e+000 +2.9099e+000 -4.0194e-001 +3.5967e+000 -8.1502e-001 -1.8439e+000 +1.4368e+000 -1.1348e+000 +1.7756e+000 +3.1160e+000 -3.9675e+000
4734 +5.926049669e-002 +5.926049669e-002 -5.229073950e+001 -5.229073950e+001 -9.0086e-001 -1.1245e+000 +2.5684e+000 -2.3866e+000 -1.5257e+000 +3.5448e+000 -3.8095e+000 -9.3777e-003 +2.8470e+000 -1.6201e+000 +2.9435e+000 -3.9301e-001 +3.5323e+000 -8.1310e-001 -1.8744e+000 +1.2967e+000 -1.0475e+000 +1.8283e+000 +2.9465e+000 -3.8815e+000
