% function evaluation | noise-free fitness - Fopt (7.627000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (1.366000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.329410464e+006 +1.329410464e+006 +1.329424124e+006 +1.329424124e+006 +2.6596e+000 +1.6825e+000 +5.6070e+000 +3.9743e+000 +1.1474e+000 +1.6443e+000 -4.9718e+000 +1.7542e+000 -2.4066e+000 +3.2295e+000 -2.0173e+000 -9.1358e-001 -7.3165e+000 -5.2829e+000 -1.9581e-001 -3.7002e+000 -6.5377e-001 -9.5781e-001 -4.2378e+000 +8.5911e-003
6 +5.758002046e+004 +5.758002046e+004 +5.759368046e+004 +5.759368046e+004 +5.5946e+000 -3.6144e-001 +3.6015e+000 +6.4837e+000 +2.4753e+000 -3.6889e+000 -2.5338e+000 +2.0591e-001 +6.6376e+000 +3.8797e+000 -3.3628e+000 +3.7981e+000 +6.3005e-001 -9.2989e-001 +5.9658e-001 -3.2722e+000 -3.7967e+000 +1.7843e-001 +2.0230e-001 -2.9606e+000
13 +6.056080560e+003 +6.056080560e+003 +6.069740560e+003 +6.069740560e+003 +4.8775e+000 -6.5448e+000 +1.3907e+000 +3.0234e+000 +4.8421e+000 +3.8614e+000 -1.8469e+000 -7.5711e-001 +6.1519e-001 +2.0490e+000 +3.4897e+000 +1.4438e+000 -5.5937e+000 -1.5363e+000 -5.4777e+000 -6.2415e+000 -2.7797e+000 -1.8564e+000 -5.5172e+000 -1.6273e+000
130 +7.744630102e+002 +7.744630102e+002 +7.881230102e+002 +7.881230102e+002 +5.6248e+000 -3.6371e+000 +2.2401e+000 +4.2841e+000 +5.7333e+000 -2.8007e+000 +8.9030e-001 -2.3208e+000 -2.1009e+000 +1.1986e+000 +2.5679e-001 +1.2352e+000 -5.0167e+000 -1.9209e+000 -3.4300e+000 -1.3432e+000 -3.2948e+000 +1.4590e+000 +2.6590e+000 -3.5159e+000
337 +4.222183089e+002 +4.222183089e+002 +4.358783089e+002 +4.358783089e+002 +4.8335e+000 -9.0308e-001 +1.8617e+000 +7.3439e+000 +5.2415e+000 +3.9652e+000 -2.1883e+000 +3.1194e+000 +2.7814e+000 +6.7985e+000 +1.4643e+000 +5.9207e+000 -6.8563e+000 -1.0838e+000 -7.9056e-001 +2.1006e+000 -2.4077e+000 -5.5694e+000 -4.0853e+000 +2.5645e-001
% function evaluation | noise-free fitness - Fopt (9.378400000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.251911975e+006 +7.251911975e+006 +7.252849815e+006 +7.252849815e+006 -5.1515e+000 +1.2674e+000 +5.9071e+000 -4.1857e+000 -7.2577e-001 +4.3670e+000 -3.8773e+000 -1.4914e+000 -4.9503e-001 -1.3292e+000 +1.3921e+000 -1.0066e+000 +3.7478e+000 -2.6316e+000 +4.8991e+000 -3.4155e+000 +3.2802e+000 -2.1756e+000 +5.0602e+000 -5.4345e+000
2 +3.911278880e+003 +3.911278880e+003 +4.849118880e+003 +4.849118880e+003 -3.5645e-001 +1.5140e+000 +2.3437e+000 -4.1533e+000 -1.2118e+000 +1.0887e+001 -1.8918e+000 -6.3135e+000 +5.1683e+000 -5.4476e+000 +3.2942e+000 +3.4855e+000 -9.7454e-001 +2.0915e+000 +3.7310e+000 -7.3189e+000 -4.7093e+000 -9.3863e-001 +2.7223e+000 -4.9814e+000
43 +4.456585135e+002 +4.456585135e+002 +1.383498514e+003 +1.383498514e+003 +1.1606e+000 +6.7166e-001 +3.0225e+000 +2.3668e+000 -5.0154e+000 +3.2050e+000 -4.0061e+000 -6.8712e+000 -1.3502e-001 +1.1935e-001 -5.6924e+000 +1.2975e+000 +5.8801e-001 -3.7019e-001 -7.0698e-001 +4.1113e-001 -1.1736e+001 -4.8957e+000 +5.1798e+000 -3.6055e+000
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.885512924e+005 +6.885512924e+005 +6.884725724e+005 +6.884725724e+005 +2.2254e+000 -2.4156e+000 +3.0248e+000 -6.0489e-002 -3.1390e+000 -5.2286e+000 +1.0052e+001 +5.6738e+000 +3.6143e+000 -2.7931e+000 -4.2682e+000 -1.2224e+000 -3.6518e+000 -4.9437e+000 +3.4597e+000 -1.2481e-001 -6.2639e+000 +3.1286e+000 +3.5003e+000 +2.7922e+000
5 +1.568722549e+004 +1.568722549e+004 +1.560850549e+004 +1.560850549e+004 +3.1188e+000 +8.7839e-001 +1.9687e-001 +1.1917e+000 -3.2598e+000 -5.6976e+000 +2.7773e+000 +2.8196e+000 +6.1749e+000 -4.9038e+000 +1.6689e+000 -4.0874e+000 -1.7934e+000 -1.4260e+000 -7.1640e+000 +5.7517e-001 -1.4453e+001 +1.3350e+000 +1.0532e+001 +5.3075e+000
16 +2.190440425e+003 +2.190440425e+003 +2.111720425e+003 +2.111720425e+003 +6.5573e+000 -1.2781e+000 +8.8451e+000 -9.7569e-001 -5.0088e+000 -5.2190e+000 +7.9312e+000 +5.4049e+000 +1.9042e+000 -3.1923e-001 -9.0569e-001 -2.6109e+000 +2.9471e+000 -1.5392e+000 -6.2738e+000 -1.1717e+000 -6.7890e+000 -1.6667e+000 +5.1131e+000 +4.2189e+000
47 +8.945870371e+002 +8.945870371e+002 +8.158670371e+002 +8.158670371e+002 +6.9441e+000 +1.3807e+000 +1.8007e+000 -4.1917e+000 -1.1302e+001 -5.3336e+000 +6.6966e+000 +3.9150e+000 +3.2847e+000 +1.2968e+001 +1.0949e+000 -5.0264e+000 -4.4064e+000 +1.4868e+000 -5.3093e-001 +6.3727e-001 -4.7337e+000 -2.5888e+000 +3.2242e+000 +6.8845e+000
264 +3.738656416e+002 +3.738656416e+002 +2.951456416e+002 +2.951456416e+002 +2.6449e+000 -5.4922e+000 +7.0207e-001 -2.3855e+000 -6.5102e+000 -5.5236e+000 +5.6147e+000 +1.0035e-001 -1.4977e+000 +6.5180e-001 +7.5451e-001 -6.6677e+000 -6.9395e+000 -1.4638e+000 -5.4050e+000 -2.9109e+000 -5.5270e+000 +5.1693e-002 +5.4243e+000 +3.2697e+000
% function evaluation | noise-free fitness - Fopt (-6.949000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.342345994e+007 +1.342345994e+007 +1.342339045e+007 +1.342339045e+007 -1.9846e+000 +2.4671e+000 +6.3718e-001 -5.3729e+000 -3.7345e+000 -5.0419e+000 -5.5892e+000 -2.4591e+000 -2.8726e+000 +4.1043e+000 -5.1727e+000 -3.7044e+000 +2.7363e+000 +4.4506e+000 +8.6755e-001 -1.7372e+000 -3.4188e+000 -7.9361e+000 -3.3643e+000 -7.4990e-001
2 +6.222959810e+004 +6.222959810e+004 +6.216010810e+004 +6.216010810e+004 +3.1616e+000 +3.4407e+000 -5.4776e+000 -3.6140e+000 -2.0340e+000 -5.6221e+000 -2.0538e+000 -5.9894e+000 -1.2329e+000 -3.6797e-001 -2.3096e+000 +1.0229e+000 +3.0532e+000 +5.1219e+000 -9.9274e-001 -9.9403e-001 +6.6665e+000 -2.5309e+000 -1.7431e+000 -3.1493e-001
46 +4.737706838e+002 +4.737706838e+002 +4.042806838e+002 +4.042806838e+002 +4.6663e+000 +4.7448e+000 -7.7974e+000 -8.8848e+000 -3.6477e+000 -5.1820e+000 -8.1141e+000 -1.3368e+000 -3.5472e-004 -3.8804e+000 +3.1064e-001 +1.7108e+000 -3.9050e+000 +6.2666e+000 +1.2714e+000 +1.2862e+000 -4.0838e+000 +1.5594e+000 -5.1466e+000 +1.6868e+000
% function evaluation | noise-free fitness - Fopt (-2.718000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.219750048e+006 +5.219750048e+006 +5.219722868e+006 +5.219722868e+006 -1.2998e+000 -3.4275e+000 -1.8442e+000 +2.3758e+000 -3.7264e+000 -7.6565e+000 +2.4254e+000 -4.0480e+000 +2.1434e-001 +1.6782e+000 -1.7517e+000 -2.6778e+000 -1.0348e+001 +5.1751e+000 -8.6173e-001 -5.6609e+000 -9.0661e-001 +6.3079e+000 -2.2866e+000 -7.1664e+000
6 +2.379384825e+005 +2.379384825e+005 +2.379113025e+005 +2.379113025e+005 +5.9837e+000 +8.6556e+000 +4.7961e-001 +8.2318e-001 -2.4884e+000 +2.9106e+000 +6.5040e+000 -6.7102e-001 +9.0760e-001 -1.7903e+000 -5.9206e+000 -8.2787e+000 -3.9265e+000 +4.3384e+000 -1.1585e+001 -1.5161e+000 +3.0950e-001 +1.4592e+001 -5.0012e+000 -1.8031e+000
8 +5.708675752e+003 +5.708675752e+003 +5.681495752e+003 +5.681495752e+003 +1.4470e+000 -4.5032e+000 -2.1002e+000 -2.9120e+000 -6.9655e+000 +4.9486e+000 +4.8955e+000 -2.2836e+000 -2.9762e+000 -7.1331e+000 +2.4306e-001 -1.0484e+000 -1.2318e+000 +8.3341e+000 +4.4929e+000 +5.7085e-001 +9.1494e-001 +3.1062e+000 -4.5911e+000 -4.2559e-001
115 +1.909053750e+003 +1.909053750e+003 +1.881873750e+003 +1.881873750e+003 +6.1653e+000 -9.6554e-001 +2.5149e+000 +2.4938e+000 -5.3695e+000 +5.4221e+000 +5.2967e+000 -8.2946e+000 +1.2049e+000 +1.8109e+000 +9.2801e-001 -8.3950e+000 -1.8686e+000 +1.3449e+001 +7.6810e+000 +1.0138e+001 -5.0660e-001 +3.8848e-002 -3.8172e+000 -4.3976e+000
169 +5.121492936e+002 +5.121492936e+002 +4.849692936e+002 +4.849692936e+002 +3.6917e+000 +6.9976e-001 +3.4195e+000 -8.6079e-001 -4.8433e+000 +3.0675e+000 +4.6354e+000 -2.1703e+000 -3.5445e+000 -4.0361e+000 -2.0221e-001 +2.6866e+000 -7.3263e+000 +5.8006e+000 +3.3007e+000 +4.7886e-001 -3.1663e+000 +2.1965e+000 -4.7809e+000 -2.6881e+000
% function evaluation | noise-free fitness - Fopt (-6.968800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.763135695e+007 +1.763135695e+007 +1.763066007e+007 +1.763066007e+007 -3.1397e+000 -1.4473e+000 +7.3842e-002 +3.2238e+000 -2.8653e+000 -5.0336e+000 -3.9236e+000 -1.0468e+000 -1.3814e+001 -4.8463e+000 +3.2471e+000 -2.7308e+000 +1.4340e+000 -6.3996e+000 +4.8771e-001 -1.8855e+000 +3.7785e+000 -5.4824e+000 +3.8237e+000 -1.0713e+001
2 +2.741015706e+006 +2.741015706e+006 +2.740318826e+006 +2.740318826e+006 -3.5528e-001 +3.8962e+000 +2.5823e+000 -4.0185e+000 -1.0817e+000 -4.5748e+000 -1.6598e+000 +1.2070e+001 -4.0523e+000 -2.1657e+000 +5.9336e+000 -3.8460e+000 +1.3337e+000 -4.5716e+000 -1.7511e+000 -1.5115e+000 +5.1314e+000 -9.5072e+000 +5.0358e+000 -5.4694e+000
8 +2.934111453e+005 +2.934111453e+005 +2.927142653e+005 +2.927142653e+005 -1.7258e+000 +3.2798e+000 -1.1844e+000 +2.8628e+000 -1.8010e+000 +1.9664e-001 -2.3210e+000 -1.8621e+000 -3.1725e+000 +2.9639e-001 +2.6735e+000 -4.3453e+000 +8.3108e+000 -2.8714e+000 +2.5320e+000 -2.9668e+000 +3.7501e+000 -8.8203e+000 +3.0759e+000 -1.6437e+000
33 +1.640874634e+005 +1.640874634e+005 +1.633905834e+005 +1.633905834e+005 +2.5773e+000 +1.7940e+000 -6.9680e-001 -2.1145e+000 -1.7919e+000 -5.6122e+000 -1.6657e+000 +2.3932e+000 -2.5398e+000 -4.8245e+000 -2.4767e+000 -2.2404e+000 +3.5023e+000 -6.9774e+000 -5.6956e+000 -5.8683e+000 +4.8844e+000 -8.9854e+000 +4.2246e+000 -3.7088e+000
37 +4.952901062e+004 +4.952901062e+004 +4.883213062e+004 +4.883213062e+004 -1.3722e+000 -4.9643e+000 -1.2332e+000 -1.6480e+000 -2.3191e+000 -5.0625e+000 -1.8144e+000 +2.9163e+000 -1.3095e+000 -7.4177e+000 +1.5256e+000 -6.2039e+000 +2.1049e+000 -5.0128e+000 +8.9004e-001 -1.2960e+000 +4.3773e+000 -7.0054e+000 +5.2715e+000 -5.1324e+000
80 +4.842820044e+004 +4.842820044e+004 +4.773132044e+004 +4.773132044e+004 -4.9028e-001 +2.5871e+000 +4.4846e+000 +2.3631e+000 -2.3599e+000 +4.5795e-001 -3.5637e+000 -4.2832e+000 -5.0799e+000 -5.0991e+000 +3.1380e+000 -5.7030e+000 +3.8185e+000 -4.1487e+000 -6.9053e-001 -6.6204e+000 +1.0474e+001 -4.2877e+000 +5.1061e+000 -6.9488e+000
116 +4.661680922e+004 +4.661680922e+004 +4.591992922e+004 +4.591992922e+004 -2.3374e+000 -2.8020e+000 -1.7472e+000 -4.7693e-001 +3.7436e-001 -1.7390e+000 +2.6966e-001 +1.8345e+000 -2.1371e+000 -4.7391e+000 +6.8283e-002 -5.8126e+000 +2.0468e+000 -5.9314e+000 -1.7588e+000 -2.3449e+000 +7.2238e+000 -5.7347e+000 +4.2871e+000 -8.1185e+000
127 +2.603267782e+003 +2.603267782e+003 +1.906387782e+003 +1.906387782e+003 -2.2201e+000 -6.5225e+000 +9.3324e-001 -3.1159e-001 +1.5687e-001 -4.8879e+000 -2.9898e-001 -2.1324e+000 -2.3216e+000 -4.4768e+000 +8.5631e-001 -6.4491e+000 +3.6329e+000 -5.8284e+000 -6.7600e-001 -3.6396e+000 +7.0710e+000 -3.3678e+000 -2.1873e+000 -2.5850e+000
213 +7.816978024e+002 +7.816978024e+002 +8.481780240e+001 +8.481780240e+001 -3.1852e+000 -1.4428e+000 +7.3437e+000 -3.1315e+000 -1.2518e+000 -5.3776e+000 -2.3469e+000 -3.7995e+000 +4.8196e+000 -9.2593e-001 +2.6901e+000 +3.2116e+000 +2.9556e+000 -4.8157e+000 -3.5268e-001 -5.0322e+000 +3.7056e+000 -2.5605e+000 +3.0149e+000 -1.1082e+001
648 +7.684971521e+002 +7.684971521e+002 +7.161715211e+001 +7.161715211e+001 +1.3458e+000 +2.4795e+000 +2.0882e+000 +2.3055e+000 -1.7784e+000 -3.6129e+000 -3.4672e+000 +8.5861e-001 -8.6523e+000 -7.1088e+000 +4.9404e+000 -8.2386e+000 +4.8513e+000 +2.1898e+000 +6.9348e+000 +7.7104e-001 +3.7673e+000 -1.0269e+001 -7.8495e+000 -4.7141e+000
707 +6.199826528e+002 +6.199826528e+002 -7.689734718e+001 -7.689734718e+001 +6.2590e+000 +1.9647e+000 -5.9315e-001 +2.7636e-001 -4.9385e+000 -3.6186e+000 -3.1728e+000 +4.2597e+000 +1.9064e+000 -7.5256e+000 +5.4397e+000 -3.3148e+000 +6.6351e-001 +1.1840e+000 +3.6851e+000 -5.1251e+000 -4.5235e-001 -8.1072e+000 +3.3811e+000 -1.5660e+000
1277 +4.709639736e+002 +4.709639736e+002 -2.259160264e+002 -2.259160264e+002 -2.3426e+000 -1.3798e+000 +1.0016e+001 +4.1812e-001 -4.1186e+000 -5.6816e-001 +1.0780e+000 -1.0801e+001 -5.0997e+000 +1.7261e-001 -9.0725e-001 -8.4082e+000 -1.0356e+000 +2.0818e+000 -5.8858e+000 +5.2391e+000 +2.1019e+000 -4.0730e+000 +6.3647e+000 +3.3334e+000
% function evaluation | noise-free fitness - Fopt (-4.895300000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.539879832e+007 +2.539879832e+007 +2.539830879e+007 +2.539830879e+007 +3.1882e+000 -1.7068e+000 +7.0928e+000 +5.4478e+000 +3.8660e-001 -5.5079e+000 -2.5092e-001 -4.1769e+000 -3.1264e+000 -7.9482e+000 -4.4829e+000 +2.0313e+000 +6.1607e-001 +5.8077e-001 +2.1913e+000 +2.9418e+000 -2.1666e+000 -5.9905e+000 -2.6674e+000 +1.7837e+000
2 +1.340864614e+005 +1.340864614e+005 +1.335969314e+005 +1.335969314e+005 +4.7982e+000 -4.0147e-001 +3.0042e+000 +4.6524e+000 -2.6645e-001 -3.7940e+000 -1.6596e+000 -4.8717e+000 +1.0687e-001 -4.0898e+000 -2.9892e+000 +4.9707e-001 -9.2547e+000 +1.2886e+000 +6.4344e+000 +5.8059e+000 -5.2107e-001 -2.6164e+000 -5.0481e+000 -3.7707e+000
3 +6.793691178e+002 +6.793691178e+002 +1.898391178e+002 +1.898391178e+002 -6.2367e-001 +2.7309e+000 +5.9318e+000 -2.8817e+000 -2.4957e+000 -2.5396e+000 +2.2212e+000 -6.3827e-003 -2.9388e+000 +9.4101e-001 -7.5874e+000 +1.3909e+001 -9.6821e+000 -4.0650e+000 +3.7879e+000 +1.1376e+000 -3.3477e+000 -4.5646e+000 -3.0044e+000 -2.2704e+000
% function evaluation | noise-free fitness - Fopt (-4.004000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.945603151e+007 +6.945603151e+007 +6.945599147e+007 +6.945599147e+007 -1.3504e+000 -1.4510e+001 +6.3897e+000 -1.3718e+001 -1.1186e+000 -9.3150e-002 -3.1745e+000 +3.6337e-001 -3.1222e+000 +1.0763e+000 -5.0222e+000 +4.3775e+000 -6.2870e+000 +1.6898e+000 -5.4432e+000 +7.4005e+000 +5.9902e+000 -1.1172e-001 -4.4181e+000 +6.4037e+000
2 +4.701560875e+007 +4.701560875e+007 +4.701556871e+007 +4.701556871e+007 -1.8643e+000 -2.5672e+000 +1.1174e+001 -5.7102e+000 -1.8842e+000 +3.4674e+000 -1.3505e+000 -7.5424e-001 +4.0389e-001 -1.1876e+000 +1.2471e+000 +4.2357e+000 -2.6095e+000 -4.0516e+000 -6.3935e+000 +4.9235e+000 -3.0404e+000 -5.6757e+000 +3.8656e+000 +4.1242e+000
4 +8.715839418e+006 +8.715839418e+006 +8.715799378e+006 +8.715799378e+006 +2.0030e+000 -4.3751e+000 +4.8146e+000 -1.5213e+000 -2.9684e+000 -1.6193e+000 -2.2830e+000 -2.3563e+000 -3.6234e+000 -4.9878e+000 -3.8055e+000 -3.4746e+000 -8.7913e+000 -3.4677e+000 -5.3961e+000 +2.6978e-001 +4.6067e+000 +6.5371e-001 +1.4655e+000 +2.5974e+000
5 +7.297376124e+006 +7.297376124e+006 +7.297336084e+006 +7.297336084e+006 +9.4987e-001 -3.7468e+000 +6.8432e+000 -3.4608e+000 -2.0562e+000 +6.3502e+000 -5.7435e+000 -7.0075e+000 -3.0491e+000 -5.2015e+000 -1.2436e+000 +2.8558e+000 -2.0091e+000 -4.0444e+000 -6.6699e+000 +4.3016e+000 +5.3403e+000 -4.2545e+000 +5.0056e+000 +6.7740e+000
8 +1.067755394e+006 +1.067755394e+006 +1.067715354e+006 +1.067715354e+006 +3.1122e-001 -3.8735e+000 +4.3499e+000 -3.8147e+000 -3.0329e+000 +4.7451e+000 -4.6688e+000 -5.8159e-001 -1.3888e+000 -3.8667e+000 -6.8322e+000 +8.5905e-001 -6.8758e+000 -2.8807e+000 -2.2038e+000 +4.6447e+000 +6.0130e+000 +2.7027e+000 +2.1822e+000 +4.8288e+000
18 +4.822482367e+005 +4.822482367e+005 +4.822081967e+005 +4.822081967e+005 +1.2755e-001 -4.9364e+000 +4.9866e+000 +1.2510e+000 -1.6105e+000 +3.3175e+000 -5.6401e+000 +4.3262e+000 -2.0602e+000 -9.7112e-002 -3.6048e+000 -3.6893e+000 -3.7447e-001 -8.5777e-001 -8.6299e+000 +5.0770e+000 +2.9969e+000 +1.9450e+000 +1.0828e+000 +4.0277e+000
54 +5.828270520e+004 +5.828270520e+004 +5.824266520e+004 +5.824266520e+004 -2.7212e-001 -4.7088e+000 +2.6492e+000 -1.3026e+000 +1.8621e+000 +5.7096e+000 -7.0987e+000 +1.5490e+000 +4.4455e-001 -7.7048e-001 +4.6391e-001 +7.6360e-001 -3.7900e+000 -2.7979e+000 -3.7405e+000 +3.1061e+000 +2.4692e+000 +4.9824e+000 -2.1225e+000 +5.5135e+000
119 +1.413099207e+003 +1.413099207e+003 +1.373059207e+003 +1.373059207e+003 +2.3526e+000 -5.6233e+000 +6.4686e+000 -2.4519e+000 -2.1179e+000 +4.3421e+000 -6.6630e+000 +2.9530e+000 +3.0557e-003 -1.5310e+000 -9.0772e-001 +6.3898e-002 -1.3036e+000 -3.1045e+000 -5.0259e+000 +5.0659e+000 +2.9947e+000 +3.3442e-001 +3.6026e+000 -1.0837e-001
152 +6.192868333e+002 +6.192868333e+002 +5.792468333e+002 +5.792468333e+002 +8.9010e-002 -8.2601e+000 +3.8821e+000 -9.4544e-001 -1.1265e+001 +8.4775e+000 -4.5220e+000 +1.6063e+000 +1.1981e+000 -9.2321e-002 -1.9171e-001 +2.6822e+000 -2.0081e+000 -3.7779e+000 -4.0493e+000 -5.1255e+000 +5.3805e+000 +8.0571e+000 -1.4137e+000 +4.1814e+000
% function evaluation | noise-free fitness - Fopt (-1.038100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.091093850e+005 +2.091093850e+005 +2.090055750e+005 +2.090055750e+005 -1.6261e+000 -2.6606e+000 +2.2970e+000 -1.8903e+000 +1.4170e+000 -5.3557e+000 +4.0608e+000 +2.7427e-001 -8.8583e-001 +5.9866e+000 -1.1601e+000 -2.8906e+000 -5.1555e+000 -8.9784e-001 +1.9160e+000 +2.0231e+000 +5.8988e+000 +6.0725e+000 -9.7668e+000 -2.4499e+000
13 +1.447589225e+005 +1.447589225e+005 +1.446551125e+005 +1.446551125e+005 -4.7237e+000 -8.3169e+000 +1.2421e+000 -8.3879e-001 -3.7942e+000 -2.0863e+000 +9.3331e+000 +5.2416e+000 -5.1426e+000 +6.4141e+000 +7.1549e-001 -1.3525e-001 -4.3019e+000 +1.0053e-001 +9.2371e-001 -1.0600e+000 +1.9297e+000 +1.2992e+000 -2.1034e+000 -2.9658e+000
21 +1.087600661e+004 +1.087600661e+004 +1.077219661e+004 +1.077219661e+004 -3.7383e+000 -2.0538e+000 +2.8047e+000 -1.9409e+000 +2.6278e+000 -2.8671e+000 +2.2322e+000 +2.7441e+000 -2.6459e+000 +2.7289e-001 -2.9326e+000 -2.8715e+000 -2.3776e+000 -2.3635e+000 +2.7259e+000 -1.0590e+000 +2.5856e+000 +8.3340e-001 -4.2109e+000 -6.4673e-001
47 +1.557729075e+003 +1.557729075e+003 +1.453919075e+003 +1.453919075e+003 -5.1795e+000 +1.0024e+000 +2.1694e+000 -6.0074e+000 +8.0684e-001 +1.1450e+000 +7.6773e+000 -5.5577e+000 -4.6761e+000 +3.0381e+000 -3.5393e+000 -2.5552e+000 -1.0808e+001 -4.7306e+000 +1.7642e+000 +1.7272e+000 -2.8535e+000 +2.7445e+000 -2.5645e+000 -8.4210e+000
905 +9.090105132e+002 +9.090105132e+002 +8.052005132e+002 +8.052005132e+002 -7.1228e+000 -6.3902e-001 -3.9816e+000 -1.7725e+000 +7.2627e+000 -5.4458e+000 +1.1507e+000 -3.5990e-001 -1.0047e+001 +5.3426e+000 -1.3073e+001 +1.3481e-001 -4.0183e+000 +1.4765e+001 +6.2844e+000 -6.1434e+000 +2.1198e+000 +7.4837e-001 -2.9226e+000 -4.7748e+000
