% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
602 +3.818980044e+001 +3.818980044e+001 +2.897980044e+001 +2.897980044e+001 +1.9895e-001 +7.1348e+000 -6.6848e+000 -4.5343e-001 -5.7674e+000 +4.7221e+000 +3.8721e+000 +1.3230e+001 +1.0727e+001 -6.3309e+000 -2.6751e+000 -5.8860e+000 +8.4637e+000 +7.0404e+000 -1.2837e+001 -6.8518e+000 +1.1075e+001 +1.3809e+001 -7.0529e+000 +7.3356e+000
610 +3.613768534e+001 +3.613768534e+001 +2.692768534e+001 +2.692768534e+001 +2.9994e+000 +2.6846e+000 -2.1478e+000 -6.0713e+000 -5.5296e+000 +1.8709e+000 +8.5121e+000 +1.0365e+001 +4.7140e+000 -7.7232e+000 -5.4417e+000 -1.1415e+001 +5.8006e+000 +6.9307e+000 -1.7546e+001 -7.0924e+000 +8.4893e+000 +1.3371e+001 -5.2658e+000 +1.1059e+001
674 +3.145562660e+001 +3.145562660e+001 +2.224562660e+001 +2.224562660e+001 -4.9539e-001 +6.8171e+000 -1.1275e+000 +3.6631e+000 -5.0712e+000 +5.6918e+000 +1.0601e+001 +3.4247e+000 +6.4139e+000 -7.6109e+000 -1.8921e+000 -4.4442e+000 +7.0782e+000 +9.2889e+000 -7.5470e+000 -9.2627e+000 +9.5829e+000 +1.3951e+001 -6.7978e+000 +8.8858e+000
677 +2.902265003e+001 +2.902265003e+001 +1.981265003e+001 +1.981265003e+001 +3.2329e+000 +4.4828e+000 -4.6439e+000 +8.1166e+000 -1.3754e+000 +4.3207e+000 +9.0272e+000 +5.6489e+000 +8.5621e+000 -5.8223e+000 -2.9723e+000 -4.8842e+000 +1.4027e+001 +6.3247e+000 -1.2286e+001 -5.1429e+000 +9.5268e+000 +9.1295e+000 -6.4098e+000 +1.1706e+001
690 +2.805993916e+001 +2.805993916e+001 +1.884993916e+001 +1.884993916e+001 +6.7762e-001 +1.5331e-001 -2.9207e+000 +4.2066e+000 -3.3868e+000 +2.5927e+000 +5.8793e+000 +9.3547e+000 +7.0062e+000 -7.8406e+000 -5.1519e+000 -6.0899e+000 +9.7892e+000 +7.7593e+000 -1.0741e+001 -7.1449e+000 +6.8286e+000 +1.3554e+001 -8.2610e+000 +7.2222e+000
709 +2.290744204e+001 +2.290744204e+001 +1.369744204e+001 +1.369744204e+001 +2.7545e-001 +1.4613e+000 +3.7476e+000 +2.4600e+000 -6.2616e+000 +5.5449e+000 +1.2551e+001 +4.6466e+000 +1.2080e+001 -9.1520e+000 -5.9389e+000 -6.1086e+000 +8.2818e+000 +8.5092e+000 -1.1765e+001 -6.2023e+000 +3.8330e+000 +2.4609e+001 -1.0778e+001 +1.8186e+001
728 +2.064547676e+001 +2.064547676e+001 +1.143547676e+001 +1.143547676e+001 +3.4967e-001 +1.3168e+001 +6.9785e+000 -4.8860e-001 -5.1011e+000 +9.2908e+000 +6.1101e+000 +5.3871e+000 +4.5030e+000 -9.1252e+000 -2.9792e+000 -7.1127e+000 +5.3776e+000 +6.3587e+000 -1.3772e+001 -8.5083e+000 +1.3445e+001 +1.3015e+001 -7.9764e+000 +5.6064e+000
729 +1.849999769e+001 +1.849999769e+001 +9.289997694e+000 +9.289997694e+000 +2.8019e+000 +5.3198e+000 +2.6346e-002 +4.1615e+000 -5.7462e+000 +3.9918e+000 +5.5728e+000 +7.2196e+000 +1.0232e+001 -7.9192e+000 -1.3723e+001 -6.8076e+000 +4.6812e+000 +8.5678e+000 -9.4127e+000 -4.0996e+000 +6.5884e+000 +1.2311e+001 -6.7123e+000 +1.0902e+001
804 +1.021145851e+001 +1.021145851e+001 +1.001458507e+000 +1.001458507e+000 +1.3319e+000 +9.5230e+000 +2.5013e+000 +4.9654e+000 -5.5356e+000 +6.8757e+000 +8.3294e+000 +4.1141e+000 +9.7313e+000 -8.3964e+000 -9.7616e+000 -4.6730e+000 +9.9058e+000 +1.1047e+001 -1.5892e+001 -6.3981e+000 +8.7590e+000 +1.1439e+001 -6.8466e+000 +7.2812e+000
966 +8.238901929e+000 +8.238901929e+000 -9.710980714e-001 -9.710980714e-001 -1.5339e-001 +6.2224e+000 +4.2084e+000 +5.2762e+000 -3.7210e+000 +5.7276e+000 +9.9095e+000 +8.7186e+000 +9.8951e+000 -1.0054e+001 -7.4402e+000 -5.0872e+000 +1.0208e+001 +9.7762e+000 -1.6940e+001 -1.0736e+001 +9.4730e+000 +1.0617e+001 -8.3881e+000 +1.5167e+001
998 +5.707949744e+000 +5.707949744e+000 -3.502050256e+000 -3.502050256e+000 +3.4313e+000 +5.8599e+000 +5.7876e+000 +2.1485e+000 -4.9768e+000 +5.8098e+000 +8.2547e+000 +7.1863e+000 +6.0190e+000 -1.0441e+001 -6.7676e+000 -6.6115e+000 +7.3987e+000 +8.5715e+000 -1.4365e+001 -1.1097e+001 +9.5105e+000 +1.0045e+001 -9.7619e+000 +1.2612e+001
1047 +5.453220896e+000 +5.453220896e+000 -3.756779104e+000 -3.756779104e+000 +3.5745e+000 +3.7143e+000 +9.9513e+000 +4.7780e+000 -3.6101e+000 +9.4664e+000 +9.1830e+000 +8.2008e+000 +9.4944e+000 -6.6254e+000 -1.3205e+001 -8.4619e+000 +8.6003e+000 +1.0164e+001 -1.9107e+001 -1.2431e+001 +6.6289e+000 +2.1174e+001 -8.6829e+000 +1.1547e+001
1064 +5.331577466e+000 +5.331577466e+000 -3.878422534e+000 -3.878422534e+000 +4.1788e+000 +5.9720e+000 +1.4604e+000 +5.4447e+000 -5.0404e+000 +7.5372e+000 +1.2580e+001 +9.0208e+000 +8.8377e+000 -8.9780e+000 -1.1097e+001 -6.8777e+000 +8.7386e+000 +1.2245e+001 -1.9020e+001 -1.3531e+001 +8.0432e+000 +2.9374e+001 -9.8789e+000 +1.3079e+001
1081 +1.436998695e+000 +1.436998695e+000 -7.773001305e+000 -7.773001305e+000 +6.8170e+000 +6.6073e+000 +4.1929e+000 +8.7860e+000 -4.7484e+000 +6.4325e+000 +1.0240e+001 +8.9112e+000 +1.6916e+001 -1.3558e+001 -1.0660e+001 -6.0387e+000 +9.5333e+000 +1.0511e+001 -1.6253e+001 -1.0226e+001 +5.3277e+000 +1.3122e+001 -9.7824e+000 +7.7235e+000
1201 +9.852549899e-001 +9.852549899e-001 -8.224745010e+000 -8.224745010e+000 +5.2482e+000 +4.1272e+000 +1.0216e+001 +7.2570e+000 -6.5304e+000 +6.6183e+000 +9.1458e+000 +1.6148e+001 +1.1607e+001 -1.0973e+001 -1.5868e+001 -5.7578e+000 +1.0517e+001 +5.0217e+000 -1.5862e+001 -8.6830e+000 +5.6781e+000 +1.8479e+001 -1.1191e+001 +1.1419e+001
1211 +9.508830557e-001 +9.508830557e-001 -8.259116944e+000 -8.259116944e+000 +4.8978e+000 +5.1956e+000 +8.0556e+000 +9.8723e+000 -4.4773e+000 +1.1419e+001 +6.8704e+000 +1.0346e+001 +5.9767e+000 -9.3109e+000 -2.4833e+001 -5.8118e+000 +9.7008e+000 +8.6055e+000 -1.3872e+001 -7.7611e+000 +8.6140e+000 +1.3854e+001 -8.7479e+000 +1.2118e+001
1272 +0.000000000e+000 +0.000000000e+000 -9.210000000e+000 -9.210000000e+000 +5.1121e+000 +6.0129e+000 +8.4258e+000 +5.5699e+000 -7.5801e+000 +8.7932e+000 +1.2590e+001 +1.0116e+001 +7.9877e+000 -5.9294e+000 -1.8311e+001 -7.6255e+000 +5.8008e+000 +7.7585e+000 -9.0847e+000 -1.0267e+001 +8.6170e+000 +1.4892e+001 -9.1591e+000 +1.6832e+001
% function evaluation | noise-free fitness - Fopt (6.559900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.302115362e+002 +4.302115362e+002 +1.086201536e+003 +1.086201536e+003 -3.7563e+000 -9.5786e-001 +2.1697e+000 -2.3886e+000 -3.4827e+000 +3.0366e+000 +3.2319e-001 +2.2090e+000 +2.1143e+000 +1.0441e+000 -5.7609e+000 -2.4247e+000 -3.3948e-001 +4.2678e+000 +5.3090e-001 +4.8888e+000 -1.5315e+000 +2.6178e+000 +2.7668e-001 +7.1159e-001
2 +3.836836636e+002 +3.836836636e+002 +1.039673664e+003 +1.039673664e+003 +1.3476e+000 +9.9893e-001 +4.9112e+000 -3.0483e+000 -2.9595e+000 +2.4283e+000 -2.3103e+000 +2.4719e+000 -2.2009e+000 -3.8281e-001 +6.1500e+000 -1.3359e+000 -1.2157e+000 +4.3474e+000 +6.8859e-001 +5.6081e+000 -8.1211e-001 +2.5706e+000 +3.6219e+000 -2.9459e+000
3 +3.773317645e+002 +3.773317645e+002 +1.033321764e+003 +1.033321764e+003 +3.4903e+000 +3.1776e+000 +3.7336e+000 -3.0495e+000 -1.1301e+000 +8.0872e-001 -4.1232e+000 +2.5699e+000 +1.3255e+000 -2.5995e+000 +2.9929e+000 +8.8864e-003 -5.5603e-001 +2.6205e+000 +5.8573e-002 +7.4473e+000 -5.4862e-001 +4.4341e-001 -2.4259e+000 +7.0561e-001
8 +2.903359272e+002 +2.903359272e+002 +9.463259272e+002 +9.463259272e+002 +2.4826e+000 +3.6070e+000 +3.0656e+000 +4.1386e-001 -3.9276e+000 +8.5531e-001 -2.2132e+000 +1.6410e+000 +6.8899e+000 -3.3363e+000 +3.8840e+000 +1.7040e+000 -1.9125e+000 +4.2044e+000 +4.0040e+000 +7.7453e+000 -2.1664e+000 +1.0908e+000 +2.1779e+000 +3.9419e+000
98 +2.581642256e+002 +2.581642256e+002 +9.141542256e+002 +9.141542256e+002 +1.5736e+000 -5.2183e+000 +4.3298e+000 -4.9722e+000 +1.0080e+000 +1.0569e+000 -4.6272e+000 +2.4663e+000 +1.5838e-001 -5.3080e-001 +8.2006e-001 +7.1924e-001 +1.1374e+000 -8.0518e-001 +3.5910e+000 +5.0020e+000 +8.9078e-001 +5.9789e-001 +3.3749e+000 +8.5899e+000
132 +2.542024372e+002 +2.542024372e+002 +9.101924372e+002 +9.101924372e+002 -1.7036e+000 -1.7526e+000 +7.0558e+000 +2.3127e+000 -4.4868e+000 +3.6614e+000 -2.8168e+000 +2.8320e+000 +8.4901e-002 -2.1435e+000 +3.0579e+000 -1.4245e-002 +2.5449e+000 +1.8503e+000 +1.9971e+000 +6.3403e+000 -2.2112e+000 +8.2887e-001 +4.7220e+000 +2.6730e+000
161 +2.493669325e+002 +2.493669325e+002 +9.053569325e+002 +9.053569325e+002 +2.4994e+000 +3.6378e+000 +4.0546e+000 -1.1172e+000 -3.2479e+000 +3.4690e+000 -3.7665e+000 +4.2112e+000 +3.3971e+000 -1.6795e+000 +3.1681e+000 +1.0497e+000 +9.8728e-001 +7.9630e-001 +3.4798e+000 +4.8038e+000 +5.3134e-001 -4.7074e+000 -1.2612e-001 +1.3941e+001
177 +2.129915436e+002 +2.129915436e+002 +8.689815436e+002 +8.689815436e+002 -4.7669e+000 -1.2284e+001 +2.1963e+000 +3.4243e+000 -1.7522e+000 +6.1970e-001 -4.5171e+000 +3.5519e+000 -1.7588e+000 -1.4503e+000 -3.2704e+000 +5.8598e+000 +1.8085e+000 +1.2906e-001 +6.5735e+000 +4.6306e+000 +1.3610e+000 -1.2359e+000 +4.5616e+000 +4.3437e+000
256 +1.854137360e+002 +1.854137360e+002 +8.414037360e+002 +8.414037360e+002 +3.8118e-001 -2.1056e+000 +1.5560e+000 -5.8467e-001 -2.4746e+000 +5.2526e+000 -9.0706e+000 +2.7242e+000 -1.8157e+000 +1.7917e-001 -8.6558e-001 -1.4340e-002 +3.8987e+000 -1.9977e+000 +4.7913e+000 +8.3381e+000 -6.9199e+000 -2.5961e+000 +8.5603e+000 +1.8833e+000
279 +1.607493873e+002 +1.607493873e+002 +8.167393873e+002 +8.167393873e+002 +6.9891e+000 -5.9778e+000 +6.7104e+000 +5.1005e+000 -8.0980e+000 +2.8942e+000 -2.0164e+000 +5.7680e+000 -5.8197e-001 -1.9808e+000 +6.0847e+000 -2.1352e+000 +2.6260e-001 +3.0427e+000 +5.0954e+000 +5.8806e+000 -2.3626e+000 -6.6136e+000 +8.1861e+000 +7.9559e+000
356 +1.324963902e+002 +1.324963902e+002 +7.884863902e+002 +7.884863902e+002 +1.6628e+001 +2.4275e-001 +6.3076e+000 +1.1936e+000 +4.7986e-001 +6.1788e+000 -5.2732e+000 +3.8949e+000 +3.8119e+000 -2.2662e+000 +3.2193e+000 +1.1197e+001 +3.8437e+000 -1.9606e+000 +3.2692e+000 +4.8843e+000 -9.9205e+000 -4.0346e+000 +6.2552e+000 +8.6162e+000
410 +1.276750167e+002 +1.276750167e+002 +7.836650167e+002 +7.836650167e+002 +1.0931e+000 -1.6201e+000 -2.1433e-001 -3.1257e+000 -8.8723e+000 +3.6086e+000 -4.0819e+000 +4.7155e+000 -2.4592e+000 -7.7487e+000 +4.3932e+000 +1.2875e+000 +4.9960e+000 -1.7885e+000 +4.4844e+000 +6.5261e+000 -3.9316e+000 -1.2542e+000 +4.3418e+000 +6.0182e+000
411 +1.193516424e+002 +1.193516424e+002 +7.753416424e+002 +7.753416424e+002 -4.3224e+000 +4.3797e-001 +2.8003e+000 -3.1833e+000 -1.2413e+001 +3.1432e+000 -8.4152e+000 +1.8752e+000 +1.8514e+000 -4.1467e+000 +3.2323e+000 +2.7632e+000 +5.6536e+000 -5.0967e+000 +4.2798e+000 +4.3991e+000 -5.1557e+000 -4.3217e+000 +8.7743e+000 +3.8025e+000
413 +1.139259652e+002 +1.139259652e+002 +7.699159652e+002 +7.699159652e+002 +6.0670e+000 +2.5543e+000 -2.2986e-001 -1.2905e+000 -1.2916e+001 +1.3776e+000 -7.5026e+000 +8.0595e+000 +1.8898e-001 -6.2140e+000 +5.4000e+000 +1.5629e-001 +6.2223e+000 -1.3976e+000 +5.5425e+000 +4.0984e+000 -9.2938e+000 -2.9802e+000 +5.5797e+000 +4.2284e+000
504 +1.060977181e+002 +1.060977181e+002 +7.620877181e+002 +7.620877181e+002 -7.3153e+000 -1.5525e+000 +3.1965e+000 +4.6809e+000 -1.0256e+001 +1.1137e+001 -1.4989e+001 +1.8277e+000 -6.6583e+000 -1.2578e-001 +3.7623e+000 +4.6201e+000 +6.1103e+000 -5.6739e+000 +7.4591e+000 +1.4453e+000 -5.6585e+000 -1.8661e+001 +2.4043e+001 +1.0118e+001
512 +9.598752181e+001 +9.598752181e+001 +7.519775218e+002 +7.519775218e+002 +2.2659e+000 +7.7195e-001 -6.1838e-001 -4.9037e-001 -8.3842e+000 +2.2839e+000 +8.4825e-001 +4.2221e+000 -3.1163e+000 -5.9245e+000 +2.4192e+000 +7.1084e-001 +6.4241e+000 -2.7027e+000 +4.8211e+000 +4.3499e+000 -6.7438e+000 -8.4866e+000 +1.0390e+001 +7.9382e+000
522 +9.421973500e+001 +9.421973500e+001 +7.502097350e+002 +7.502097350e+002 +2.6323e+001 +2.0417e+000 +7.8820e+000 +1.1501e+000 -7.7231e+000 +2.0363e+000 -5.3813e+000 +1.1289e+001 +1.2601e+000 -2.0559e+000 +5.7976e+000 +2.0471e+000 +7.3164e+000 -2.1262e+000 +4.8050e+000 +6.4072e+000 -6.5905e+000 -6.3515e+000 +6.4439e+000 +6.5308e+000
577 +8.940677975e+001 +8.940677975e+001 +7.453967797e+002 +7.453967797e+002 +9.9368e+000 -3.3556e+000 +5.2228e+000 +6.0264e+000 -4.3755e+000 +4.1722e+000 -4.5876e-001 +3.7006e+000 +5.9702e+000 -4.3196e+000 +6.1829e+000 +4.7236e+000 +8.5016e+000 -7.9028e+000 +9.8780e+000 +3.0080e+000 -7.1219e+000 -1.0538e+001 +1.0373e+001 +5.3549e+000
605 +7.221167791e+001 +7.221167791e+001 +7.282016779e+002 +7.282016779e+002 +1.7957e+001 -2.3206e+000 -1.5200e+000 +4.1072e+000 -1.7692e+000 -2.6738e+000 -6.5732e-001 +1.4977e+000 +1.8829e+000 -3.8954e+000 +7.6687e+000 +5.7872e+000 +3.4991e+000 -3.3431e+000 +4.8307e+000 +5.6293e+000 -7.4329e+000 -6.8533e+000 +8.7251e+000 +7.8977e+000
612 +4.730912415e+001 +4.730912415e+001 +7.032991241e+002 +7.032991241e+002 +6.6723e+000 -3.7745e+000 -2.4889e+000 +3.0654e+000 -7.0004e+000 -1.0500e+000 -8.8411e+000 +7.7558e+000 -3.3632e+000 -5.4409e+000 +4.4091e+000 +1.5004e+000 +5.2980e+000 -2.9498e+000 +5.9699e+000 +7.0952e+000 -5.5250e+000 -4.5896e+000 +1.0913e+001 +6.0580e+000
708 +3.236706007e+001 +3.236706007e+001 +6.883570601e+002 +6.883570601e+002 +7.3529e+000 -5.0771e+000 +1.5631e-001 +1.8572e+000 -7.9839e+000 -8.3612e-001 -4.0242e+000 +6.9543e+000 -5.4368e+000 -3.8341e+000 +5.7048e+000 +6.9077e+000 +5.3184e+000 -3.3128e+000 +6.1535e+000 +6.7625e+000 -8.9891e+000 -8.2235e+000 +1.3199e+001 +1.2495e+001
830 +3.196057636e+001 +3.196057636e+001 +6.879505764e+002 +6.879505764e+002 +8.0654e+000 -5.0265e+000 -2.0102e-001 +3.7757e+000 -8.7271e+000 -2.2002e-001 -7.1187e+000 +7.1196e+000 -6.0996e+000 -2.9642e+000 +6.7731e+000 +5.2934e+000 +7.6569e+000 -3.7627e+000 +6.2581e+000 +6.3603e+000 -9.2987e+000 -1.2875e+001 +1.3738e+001 +4.6717e+000
848 +3.054154775e+001 +3.054154775e+001 +6.865315477e+002 +6.865315477e+002 +4.7559e+000 +2.5564e-001 +9.1869e-001 +3.9491e+000 -8.1961e+000 +1.0717e+000 -3.4945e+001 +1.0194e+001 -8.2002e+000 -1.2522e+001 +7.7812e+000 +3.8975e+000 +7.9238e+000 -8.0738e+000 +5.4912e+000 +7.1214e+000 -1.0240e+001 -1.1598e+001 +1.0159e+001 +8.4297e+000
851 +2.452468310e+001 +2.452468310e+001 +6.805146831e+002 +6.805146831e+002 +1.0877e+001 -2.6266e+000 +2.1178e-001 +1.1710e+000 -9.0977e+000 -3.2447e+000 -9.2281e+000 +7.1522e+000 -2.5428e+000 -6.8887e+000 +7.8895e+000 +8.6674e+000 +7.1812e+000 -5.0876e+000 +6.8611e+000 +8.4300e+000 -1.3717e+001 -1.2672e+001 +9.4598e+000 +9.0237e+000
903 +2.393064240e+001 +2.393064240e+001 +6.799206424e+002 +6.799206424e+002 +7.4494e+000 -2.4996e+000 +3.0940e-001 +7.3293e+000 -1.0735e+001 +7.3042e-001 -9.2921e+000 +1.2596e+001 -8.4652e+000 -9.7834e+000 +9.8003e+000 +5.5390e+000 +7.8373e+000 -5.1258e+000 +5.9783e+000 +8.9173e+000 -4.4478e+000 -1.3654e+001 +1.2620e+001 +6.8205e+000
910 +1.632217173e+001 +1.632217173e+001 +6.723121717e+002 +6.723121717e+002 +1.0589e+001 -2.7249e+000 +2.5211e+000 +3.9427e+000 -1.0945e+001 -7.5056e+000 -9.1611e+000 +9.0954e+000 -1.2581e+001 -5.8665e+000 +1.0655e+001 +5.4790e+000 +5.4230e+000 -4.4519e+000 +6.3398e+000 +8.2351e+000 -5.0199e+000 -7.4600e+000 +1.0212e+001 +7.2179e+000
964 +8.587038185e+000 +8.587038185e+000 +6.645770382e+002 +6.645770382e+002 +9.3414e+000 -4.9251e+000 -1.2610e+001 +1.4647e+000 -7.1157e+000 -7.9131e+000 -9.2047e+000 +9.0453e+000 -1.3593e+001 -7.7835e+000 +1.0906e+001 +4.0990e+000 +1.3749e+001 -5.9345e+000 +8.9382e+000 +6.0903e+000 -7.2419e+000 -8.2681e+000 +1.7045e+001 +1.3214e+001
1045 +8.480796709e+000 +8.480796709e+000 +6.644707967e+002 +6.644707967e+002 +1.2202e+001 -6.8665e+000 -3.9460e+000 +2.7121e+000 -8.8702e+000 -8.1209e+000 -7.7870e+000 +8.5896e+000 -4.1925e+000 -5.2795e+000 +6.1257e+000 +4.5472e+000 +8.4410e+000 -9.5248e+000 +5.7686e+000 +7.6165e+000 -7.8133e+000 -1.7591e+001 +1.2668e+001 +5.0721e+000
1064 +8.278453794e+000 +8.278453794e+000 +6.642684538e+002 +6.642684538e+002 +6.6244e+000 -4.8930e+000 -7.7187e+000 +1.3958e+001 -6.5908e+000 -2.0651e+000 -4.3675e+000 +6.9213e+000 -7.0945e+000 -9.5329e+000 +9.8950e+000 +4.6126e+000 +6.3935e+000 -1.3930e+001 +6.9245e+000 +1.8311e+001 -8.1294e+000 -1.2270e+001 +1.5458e+001 +1.0207e+001
