% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
801 +3.377024240e+002 +3.377024240e+002 +1.337702424e+003 +1.337702424e+003 -1.2196e+000 +3.4140e+000 +2.5202e+000 +3.0140e-001 +1.5381e+000 +2.1156e-002 -2.1356e+000 +3.0370e+000 -3.7811e+000 -1.5235e+000 -3.1138e+000 -2.6762e+000 -2.2934e+000 +7.6812e-001 +7.0439e-001 +1.4178e+000 +2.0583e+000 -1.5310e+000 -8.8781e-001 -4.7474e-001
1020 +2.987768395e+002 +2.987768395e+002 +1.298776840e+003 +1.298776840e+003 -1.0231e+000 +4.2304e+000 +3.5135e+000 +1.7206e+000 +2.6079e+000 -8.6934e-001 -1.7356e+000 +8.3544e-001 -5.5524e+000 -2.8776e-001 -4.1691e+000 -1.4220e+000 -2.4852e+000 -4.2693e-001 +3.8021e+000 +9.8706e-001 +4.2830e+000 -7.2201e-001 -9.4857e-001 -1.7519e+000
1094 +2.276185878e+002 +2.276185878e+002 +1.227618588e+003 +1.227618588e+003 -9.6320e-001 +3.9705e+000 +2.9472e+000 +1.2079e+000 +4.0990e+000 -4.9261e-001 -2.2475e+000 +1.7048e+000 -2.3341e+000 -7.6157e-001 -4.1420e+000 -2.0194e+000 -2.5497e+000 -2.5195e+000 +3.2295e+000 +1.6094e+000 +3.1047e+000 -1.2893e+000 +5.9120e-001 -1.7271e+000
1557 +2.182515166e+002 +2.182515166e+002 +1.218251517e+003 +1.218251517e+003 -1.0324e+000 +3.5722e+000 +2.3199e+000 +1.9748e+000 +4.5807e+000 -2.1856e+000 -2.1125e+000 -1.9366e-001 -2.7100e+000 -5.1684e-001 -3.1111e+000 -2.8101e+000 -1.8545e+000 -1.8713e+000 +1.2293e+000 +1.6639e+000 +3.7782e+000 -9.3276e-001 -1.1142e+000 -1.6527e+000
1859 +1.907313454e+002 +1.907313454e+002 +1.190731345e+003 +1.190731345e+003 -3.7064e-001 +4.4334e+000 +2.2451e+000 +1.6536e+000 +3.2795e+000 -2.4563e+000 -1.8387e+000 +7.6739e-001 -3.7586e+000 -5.3993e-001 -3.0341e+000 -2.6594e+000 -1.6025e+000 -7.4649e-001 +1.8443e+000 +1.8979e+000 +3.9643e+000 -4.1730e-001 -7.1467e-001 -1.9709e+000
2006 +1.865870235e+002 +1.865870235e+002 +1.186587024e+003 +1.186587024e+003 -2.8511e-001 +4.1302e+000 +2.8571e+000 +2.8789e+000 +4.1789e+000 -1.6148e+000 -1.7531e+000 +8.4981e-001 -2.6472e+000 -4.7487e-001 -2.6784e+000 -2.9040e+000 -1.6909e+000 -2.6883e+000 +2.2317e+000 +2.3843e+000 +3.8778e+000 +9.8753e-001 -1.7022e+000 -1.5561e+000
2211 +1.804727165e+002 +1.804727165e+002 +1.180472717e+003 +1.180472717e+003 -8.7701e-001 +3.9930e+000 +3.4954e+000 +4.3253e+000 +3.2649e+000 -2.6579e+000 -2.1688e+000 +1.1752e-001 -2.9404e+000 -1.4073e+000 -3.4993e+000 -2.8066e+000 -9.1807e-001 -1.8644e+000 +2.6702e+000 +1.9771e+000 +4.2373e+000 -1.9898e+000 -1.7525e+000 -1.1584e+000
2378 +1.651026533e+002 +1.651026533e+002 +1.165102653e+003 +1.165102653e+003 -3.8987e-001 +3.3976e+000 +2.8806e+000 +2.4423e+000 +1.9933e+000 -2.7346e+000 -1.4889e+000 +9.9761e-001 -3.3167e+000 -5.4221e-001 -2.7724e+000 -2.0295e+000 -1.1094e+000 -3.1203e+000 +1.8684e+000 +2.1915e+000 +3.2917e+000 +1.8336e+000 -1.1050e+000 -8.2361e-001
2580 +1.537893145e+002 +1.537893145e+002 +1.153789314e+003 +1.153789314e+003 -1.2665e+000 +3.6213e+000 +2.7335e+000 +2.9164e+000 +1.7969e+000 -2.9514e+000 -1.8714e+000 +1.2255e+000 -4.0563e+000 -1.0936e+000 -2.7975e+000 -2.1037e+000 -1.5674e+000 -2.4703e+000 +1.4418e+000 +2.3750e+000 +2.5444e+000 +1.1316e+000 -1.3480e+000 +9.7919e-001
3266 +1.496024325e+002 +1.496024325e+002 +1.149602432e+003 +1.149602432e+003 -2.0138e+000 +4.0919e+000 +3.0093e+000 +3.2543e+000 +3.3627e+000 -2.6197e+000 -1.9182e+000 +1.0139e+000 -3.7982e+000 -4.5243e-001 -2.6582e+000 -2.1958e+000 -1.1645e+000 -2.3558e+000 +2.3335e+000 +1.9766e+000 +4.2766e+000 +6.1274e-001 -1.5471e+000 -1.4793e+000
5336 +1.459689783e+002 +1.459689783e+002 +1.145968978e+003 +1.145968978e+003 -2.0288e+000 +2.6195e+000 +4.2328e+000 +3.1991e+000 +3.4062e+000 -3.3497e+000 -1.1650e+000 +1.4226e-002 -3.1850e+000 -9.8836e-001 -1.8474e+000 -1.4487e+000 +4.1679e-001 -3.1442e+000 +2.8560e+000 +3.2578e+000 +3.5087e+000 -5.1492e-001 -1.6919e+000 -2.3022e-001
5654 +1.443005612e+002 +1.443005612e+002 +1.144300561e+003 +1.144300561e+003 -2.7062e+000 +3.1534e+000 +3.8310e+000 +2.4294e+000 +2.7876e+000 -3.1031e+000 -1.6642e+000 +7.2741e-001 -3.4202e+000 -1.1178e+000 -2.8199e+000 -1.3294e+000 -4.0049e-001 -3.6552e+000 +3.3262e+000 +3.2425e+000 +3.3390e+000 +3.9806e-001 -1.1288e+000 -1.9290e-001
9183 +1.222123089e+002 +1.222123089e+002 +1.122212309e+003 +1.122212309e+003 -2.9555e+000 +2.9254e+000 +3.5780e+000 +5.0183e+000 +4.0423e+000 -3.1058e+000 -1.6893e+000 +2.5453e-001 -2.1201e+000 -1.2096e+000 -2.3368e+000 -1.6404e+000 -3.4454e-001 -5.6651e+000 +2.8768e+000 +4.4990e+000 +2.7690e+000 +1.2897e-001 -2.3975e-001 +2.9631e-001
9824 +1.161576369e+002 +1.161576369e+002 +1.116157637e+003 +1.116157637e+003 -2.7695e+000 +2.9240e+000 +4.4701e+000 +4.2621e+000 +3.0063e+000 -4.3569e+000 -1.8709e+000 +5.3057e-001 -1.9528e+000 -7.1335e-001 -1.6941e+000 -1.2315e+000 -2.6075e-001 -3.1694e+000 +2.5420e+000 +3.4572e+000 +2.0662e+000 +6.7853e-001 -2.3858e+000 +7.3621e-002
% function evaluation | noise-free fitness - Fopt (7.003000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.008893528e+003 +3.008893528e+003 +3.078923528e+003 +3.078923528e+003 -1.9987e+000 -2.5693e+000 +4.4190e+000 +2.2433e+000 -9.5460e-001 +5.0374e+000 +5.2787e-001 -6.8757e+000 -3.6557e-001 +6.8179e+000 -1.9439e+000 -3.0186e+000 +3.7395e-001 +4.4955e+000 -4.5395e+000 +2.1437e+000 -4.2192e+000 +3.0817e+000 -4.3808e+000 -5.0235e+000
4 +2.849159853e+003 +2.849159853e+003 +2.919189853e+003 +2.919189853e+003 +4.8557e+000 -2.6425e+000 +4.0245e+000 +4.5773e+000 -2.5771e-001 +2.6641e+000 -1.9151e+000 -3.9310e-001 -4.7551e+000 +2.7401e-001 -1.2096e+000 -1.5930e+000 -2.2429e+000 +3.5289e+000 +2.0015e-001 +9.7594e-001 -3.2799e+000 +3.6394e+000 -5.0901e+000 -2.6353e+000
8 +2.566166936e+003 +2.566166936e+003 +2.636196936e+003 +2.636196936e+003 +2.1118e+000 +1.6578e+000 +4.1486e+000 +4.0156e+000 -1.2383e+000 +9.6706e-001 -3.2266e+000 +1.6923e+000 -4.8423e+000 +2.4997e+000 -2.8778e-001 +7.1676e-001 -2.8436e+000 -1.2101e+000 -2.3647e+000 +3.2783e+000 -5.6270e+000 +6.4527e+000 -5.3733e+000 -5.7985e+000
15 +2.028344461e+003 +2.028344461e+003 +2.098374461e+003 +2.098374461e+003 +1.7377e+000 -4.9699e-002 +3.9455e+000 -4.6197e-001 -8.6516e-002 -1.7534e-001 -3.2820e+000 -4.3761e+000 -1.1009e+000 +4.6173e+000 +1.2248e+000 -3.6594e+000 +5.9277e-001 -4.2184e-001 -3.9335e+000 +1.4461e-001 -5.1733e+000 +2.3465e+000 +1.5665e+000 -3.1812e+000
58 +1.768516689e+003 +1.768516689e+003 +1.838546689e+003 +1.838546689e+003 +6.5505e-001 +6.4330e-001 +3.2220e+000 +2.4521e+000 -2.4722e+000 +3.9382e+000 +2.1925e+000 -4.4842e+000 +2.9022e-001 +2.0327e+000 -3.9493e-002 -2.2741e+000 -2.4961e-001 -3.9132e+000 -5.4168e+000 -2.0116e+000 -2.9612e+000 +1.4890e+000 -2.9968e+000 -4.9735e+000
87 +1.642472671e+003 +1.642472671e+003 +1.712502671e+003 +1.712502671e+003 +2.3959e+000 +1.5028e-001 +1.1944e+000 +6.9877e+000 -1.6608e+000 -1.2382e+000 -3.3511e+000 +2.1684e+000 -2.5496e+000 +1.6362e+000 -3.8753e+000 -2.0733e+000 -1.8708e+000 -2.2811e+000 -2.7319e+000 +1.9709e+000 -6.6611e+000 +4.6051e+000 -5.0700e+000 +1.0510e+000
102 +1.488961759e+003 +1.488961759e+003 +1.558991759e+003 +1.558991759e+003 +6.1996e-001 -2.7716e+000 +1.9543e+000 +1.6332e+000 -7.4998e+000 -4.3150e+000 -3.8433e+000 -3.8151e+000 +9.4119e-001 -2.3655e+000 -1.5858e-001 -2.3010e+000 -1.3334e+000 +9.1694e-002 -1.6476e+000 +6.0052e+000 -9.6169e-001 +4.0801e+000 -7.8287e+000 -1.0531e+000
103 +1.197929249e+003 +1.197929249e+003 +1.267959249e+003 +1.267959249e+003 +2.1600e+000 -4.3775e+000 -3.0193e-001 +3.6859e+000 -2.5903e+000 +1.2358e+000 +2.1284e+000 -1.2962e+000 -9.6299e-001 +1.2899e+000 +2.7553e+000 -1.3031e+000 -1.5964e-001 -6.8444e+000 -4.7658e+000 -1.0575e+000 -4.5435e+000 +2.6164e+000 -2.8581e+000 -8.4007e-001
129 +1.134801038e+003 +1.134801038e+003 +1.204831038e+003 +1.204831038e+003 -1.3166e+000 -2.6661e+000 +4.5298e+000 +4.5461e+000 -5.4192e-001 -5.4513e-001 +1.2983e+000 -1.1084e+000 -6.8844e-001 +3.0177e+000 -4.5403e+000 -8.5387e-001 +2.8700e+000 +1.0403e+000 -6.7249e+000 +3.3416e+000 -4.1786e+000 +4.1544e+000 -3.8343e+000 -3.6276e+000
238 +1.080949690e+003 +1.080949690e+003 +1.150979690e+003 +1.150979690e+003 +1.0578e+000 -2.4183e+000 -1.0727e+000 +9.9441e-001 +1.7680e+000 +2.2405e+000 +2.1609e+000 -1.8139e+000 -2.2444e+000 +8.4732e-001 +8.7628e-001 -3.6577e-001 -4.5266e-001 +5.8461e-001 -3.3154e+000 +2.7355e+000 -3.8103e+000 +4.1052e+000 -4.6343e+000 -3.0645e+000
297 +8.853244189e+002 +8.853244189e+002 +9.553544189e+002 +9.553544189e+002 +6.1185e-001 +9.6176e-002 +3.0186e+000 +3.6710e+000 -2.1378e+000 +6.9517e-001 -1.4656e+000 -3.5159e-001 -1.0544e+000 +9.2296e-001 -1.1566e+000 -1.8751e+000 -9.9141e-001 -7.2389e-001 -1.9574e+000 +8.2177e-001 -3.3178e+000 +4.2241e+000 -3.6109e+000 -4.5007e+000
305 +6.214615945e+002 +6.214615945e+002 +6.914915945e+002 +6.914915945e+002 -2.4988e+000 +9.5448e-001 +1.6799e+000 +2.1023e+000 -2.8099e+000 -3.2181e+000 +4.4037e-001 -6.1823e-001 +2.1751e-001 +1.2099e+000 -6.4531e-001 -1.2357e+000 +4.3746e+000 -4.7074e+000 -1.9536e+000 -6.0106e-001 -3.4641e+000 +2.1350e+000 -5.1884e+000 -1.6757e-001
439 +5.953578714e+002 +5.953578714e+002 +6.653878714e+002 +6.653878714e+002 -1.4292e+000 -8.3188e-001 +8.0552e-001 +5.2565e+000 -1.4836e+000 -9.4917e-001 -8.1362e-001 +3.0614e+000 -3.3185e+000 +2.0112e+000 +8.4890e-001 -1.2653e+000 +1.2959e+000 -1.6046e+000 -2.6220e+000 -3.6364e+000 -2.3779e+000 +4.9305e+000 -2.6131e+000 -1.1507e+000
598 +5.662925572e+002 +5.662925572e+002 +6.363225572e+002 +6.363225572e+002 -1.4423e+000 -3.7041e+000 -9.5804e-001 +4.4669e+000 -5.1102e-001 -2.2331e+000 -6.4219e-001 +8.1070e-001 -1.0596e+000 +1.1915e+000 -3.7410e-001 -1.7301e+000 +3.8216e-002 -2.2412e+000 -1.3531e+000 -4.8368e-001 -2.8350e+000 +4.3945e+000 -4.0815e+000 -4.0759e+000
705 +4.572389855e+002 +4.572389855e+002 +5.272689855e+002 +5.272689855e+002 -2.0287e+000 -6.4311e-001 -2.9971e-001 +5.2716e+000 +4.7070e-002 -3.4396e+000 -6.1171e-001 -9.5313e-001 -1.1174e+000 -4.5259e-001 -9.9609e-001 -1.8095e+000 +2.0914e+000 -4.9067e-001 -1.8295e+000 -9.0827e-002 -4.0937e-001 +4.5527e+000 -5.9762e+000 -2.2111e+000
853 +4.153329329e+002 +4.153329329e+002 +4.853629329e+002 +4.853629329e+002 -1.8792e+000 -1.4947e+000 -5.2417e-002 +1.8747e+000 -8.3017e-002 -4.2773e+000 +5.2352e-001 -7.8851e-001 +1.5203e+000 +1.0303e+000 -1.9453e+000 -2.0075e+000 +2.7174e+000 -1.9522e+000 +2.7374e-001 -3.8565e+000 +4.6132e-001 +3.7329e+000 -4.0615e+000 +4.4070e-001
957 +3.486578675e+002 +3.486578675e+002 +4.186878675e+002 +4.186878675e+002 -2.3685e+000 -3.2214e+000 -4.0122e-001 +3.2162e+000 -1.1922e+000 -3.3944e+000 -8.7234e-001 +2.6607e+000 -3.2153e-001 +1.6475e+000 -2.5109e+000 -7.6687e-001 +3.2572e+000 -4.0202e+000 -1.9820e+000 -1.4281e+000 +6.6084e-001 +4.6589e+000 -3.7555e+000 +7.7955e-001
1228 +3.220501227e+002 +3.220501227e+002 +3.920801227e+002 +3.920801227e+002 -2.2890e+000 -3.7254e+000 -1.3711e+000 +2.3407e+000 -1.7219e-001 -3.7492e+000 +1.2450e-001 +1.3265e-001 -2.0862e+000 +2.6609e-001 -2.9624e+000 -1.3173e+000 +3.2976e+000 -3.4277e+000 -4.6313e+000 -2.7289e+000 -1.3893e+000 +4.4171e+000 -3.6711e+000 +1.3599e+000
1303 +2.843078918e+002 +2.843078918e+002 +3.543378918e+002 +3.543378918e+002 -2.7758e+000 -1.6999e+000 -2.4451e-001 +3.2747e+000 -2.6372e-001 -3.4530e+000 +1.4861e-001 +7.0915e-001 -2.6144e+000 +6.7958e-001 -2.0440e+000 -2.1360e+000 +3.1214e+000 -1.1836e+000 +5.0788e-001 -6.9787e-001 -5.6384e-001 +5.1271e+000 -3.6533e+000 -1.8256e+000
1572 +2.776196521e+002 +2.776196521e+002 +3.476496521e+002 +3.476496521e+002 -1.3205e+000 -3.7464e+000 -1.4598e-001 +2.5796e+000 +6.2459e-001 -3.5328e+000 +5.3673e-001 +8.3260e-001 -1.7505e+000 +2.8643e-001 -2.3541e+000 -7.5547e-001 +1.4401e+000 -6.0180e-001 -1.4395e+000 -1.8113e+000 +6.4949e-001 +3.8321e+000 -2.8027e+000 +4.0158e-001
1605 +2.706917075e+002 +2.706917075e+002 +3.407217075e+002 +3.407217075e+002 -2.1566e+000 -1.2190e+000 -7.8191e-001 +1.3451e+000 +3.1037e-001 -4.9660e+000 -5.6210e-001 +1.8320e+000 -2.1020e+000 -2.6962e-001 -2.3259e+000 -2.2603e+000 +3.3660e+000 -7.5317e-001 -1.0534e+000 -1.6693e+000 +4.5136e-001 +3.4799e+000 -3.1857e+000 +2.1929e-001
1622 +2.473966313e+002 +2.473966313e+002 +3.174266313e+002 +3.174266313e+002 -1.1956e+000 -3.7302e+000 -5.2026e-001 +2.0185e+000 -8.9948e-001 -3.7330e+000 +3.8314e-001 +2.0781e-003 -1.2892e+000 +1.5938e-001 -8.0662e-001 -4.9796e-001 +2.4342e+000 -3.5809e+000 -1.3013e+000 -1.6763e+000 +7.6305e-001 +3.9666e+000 -4.0085e+000 +2.1940e-001
1900 +2.400793359e+002 +2.400793359e+002 +3.101093359e+002 +3.101093359e+002 -1.0936e+000 -2.9680e+000 -7.7858e-001 +7.8870e-001 -1.1044e+000 -2.4660e+000 +1.5374e-001 +8.5483e-001 -1.6225e+000 -1.1119e+000 -1.8948e+000 -2.6360e+000 +2.8463e+000 -1.9461e+000 -1.4288e+000 -1.5525e+000 +1.8011e+000 +3.5685e+000 -3.2803e+000 +1.0981e+000
1939 +1.903426884e+002 +1.903426884e+002 +2.603726884e+002 +2.603726884e+002 -1.8333e-001 -1.7669e+000 -1.5635e+000 +1.2276e+000 -1.7425e-001 -4.4575e+000 -3.9342e-001 +1.7069e+000 -2.0841e+000 -4.7187e-002 -1.4006e+000 -2.9961e+000 +2.6601e+000 -6.2688e-001 -1.2381e+000 -1.6716e+000 -1.6670e-001 +3.7319e+000 -3.4560e+000 -5.1893e-002
1987 +1.822396737e+002 +1.822396737e+002 +2.522696737e+002 +2.522696737e+002 -2.4247e+000 -2.7111e+000 -2.9812e+000 +1.1246e+000 +1.0959e-001 -4.3534e+000 -5.5690e-001 +9.6705e-001 -1.9019e+000 +1.9463e-001 -1.6030e+000 -1.4652e+000 +1.7477e+000 -1.4493e+000 -8.8016e-001 -1.5848e+000 +8.9753e-001 +3.2726e+000 -3.3168e+000 +4.4759e-001
2540 +1.732885706e+002 +1.732885706e+002 +2.433185706e+002 +2.433185706e+002 -1.6552e+000 -1.8998e+000 -2.0078e+000 -4.2213e-001 +7.0750e-001 -3.9121e+000 -1.3436e+000 +1.2887e-002 -1.5628e+000 +2.8753e-001 -1.3335e+000 -2.4123e+000 +4.2366e+000 -5.6021e-001 +2.1104e-001 -2.2809e+000 +9.2319e-001 +4.3670e+000 -3.4593e+000 +3.1557e-001
3390 +1.531109320e+002 +1.531109320e+002 +2.231409320e+002 +2.231409320e+002 -7.7292e-001 -2.3033e+000 -2.0842e+000 -7.5264e-001 -2.7417e-001 -4.0584e+000 +4.9072e-002 +8.5599e-001 -2.8560e+000 +3.3496e-001 -9.3335e-001 -1.5065e+000 +4.3335e+000 -2.2925e+000 -1.0267e+000 -2.8834e+000 +3.7579e-001 +3.9038e+000 -2.7631e+000 +2.8545e-001
3764 +1.328951541e+002 +1.328951541e+002 +2.029251541e+002 +2.029251541e+002 -7.6340e-001 -1.9618e+000 -2.8582e+000 -6.2489e-001 -1.1673e-001 -3.5228e+000 -7.4656e-001 +1.7412e+000 -2.4593e+000 +3.1641e-001 -2.0321e+000 -1.7288e+000 +4.0004e+000 -2.0814e+000 -1.5744e+000 -2.7670e+000 +7.4461e-001 +3.9419e+000 -3.0165e+000 -5.0213e-001
4832 +1.140492569e+002 +1.140492569e+002 +1.840792569e+002 +1.840792569e+002 -1.3626e+000 -1.9444e+000 -2.5909e+000 -2.0602e+000 -4.2218e-001 -3.0009e+000 -8.1326e-001 +1.1892e+000 -3.0646e+000 +6.0078e-001 -1.7212e+000 -1.7510e+000 +4.6001e+000 -2.4107e+000 -1.2582e+000 -1.8852e+000 +2.6721e-001 +4.1647e+000 -2.1800e+000 +6.3737e-001
11073 +1.086088996e+002 +1.086088996e+002 +1.786388996e+002 +1.786388996e+002 -9.3609e-001 -3.7364e+000 -3.9936e+000 -1.9451e+000 -2.0942e-001 -3.7002e+000 -5.3004e-001 +1.2635e+000 -3.7832e+000 +1.4135e+000 -1.7857e+000 -1.2168e+000 +4.0922e+000 -3.4553e+000 -1.4413e+000 -2.6105e+000 +2.5186e-001 +4.0578e+000 -2.0794e+000 +1.5160e+000
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.597241159e+003 +3.597241159e+003 +3.549021159e+003 +3.549021159e+003 -1.4816e+000 -1.8300e+000 +3.3983e+000 +3.7057e-002 +3.4702e+000 +4.1225e+000 +3.8852e+000 -1.6150e+000 +1.3348e+000 -4.2189e+000 -3.3360e+000 +3.4926e+000 -3.5631e+000 +3.3980e+000 -1.9849e+000 +4.4777e+000 -4.8155e+000 -8.0727e-001 +1.2942e+000 +4.3780e+000
2 +2.397081951e+003 +2.397081951e+003 +2.348861951e+003 +2.348861951e+003 -1.2178e+000 -7.3879e-001 -8.4790e-001 +2.4367e+000 +3.8817e+000 +2.9460e+000 +1.7483e+000 -1.3974e+000 +3.8694e+000 -8.1660e-001 +1.5298e+000 +2.7198e-001 -3.2522e+000 +2.8109e+000 -2.4750e+000 +7.8691e-001 -3.5523e-001 -2.3410e+000 -7.1937e+000 +7.6001e+000
