% function evaluation | noise-free fitness - Fopt (-4.620900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
908 +7.400231235e+002 +7.400231235e+002 +2.779331235e+002 +2.779331235e+002 +1.5147e-001 +2.1032e+000 +7.9794e-001 +2.1007e-001 +1.2535e+000 -2.7652e+000 +1.3134e-001 +2.1070e-001 -5.7303e-001 +1.4903e+000 -2.0113e+000 -2.6288e+000 -2.7253e+000 -1.0933e+000 -2.0403e+000 -1.5524e+000 -1.3361e+000 +4.3436e-002 +2.7024e-001 -6.5901e-002
1062 +6.802963454e+002 +6.802963454e+002 +2.182063454e+002 +2.182063454e+002 +1.7969e+000 -3.9084e-001 -2.2593e-001 -1.1447e+000 +1.0861e+000 -3.3812e-001 +1.6703e+000 +1.2351e+000 -1.0261e+000 -2.4518e+000 -1.0057e+000 -1.3416e+000 -1.0786e+000 +4.2803e-001 -1.5253e+000 -2.9655e+000 -4.1316e+000 +3.0892e+000 +2.1446e+000 -2.4199e-001
1107 +5.932473126e+002 +5.932473126e+002 +1.311573126e+002 +1.311573126e+002 +1.7140e+000 +2.3783e+000 +1.4143e+000 -1.5915e+000 +1.8224e-001 +1.9168e+000 +9.2250e-001 +3.0076e-001 -3.7701e-001 -3.2282e+000 -1.0207e+000 -1.1382e+000 -2.0783e+000 -3.3925e+000 -1.9782e+000 -1.3390e+000 -9.5341e-001 +1.5484e+000 +9.3005e-001 +1.0543e+000
1172 +5.198392023e+002 +5.198392023e+002 +5.774920230e+001 +5.774920230e+001 +2.3162e+000 +2.6356e+000 +5.2744e-001 -2.7010e+000 +9.1858e-001 -2.7203e+000 -3.8477e-001 -1.1299e+000 +4.5443e-001 +2.2851e+000 -1.8169e+000 -3.7566e+000 -1.2611e+000 -1.2440e+000 -1.0405e+000 -2.7909e+000 -3.9625e-001 +1.0420e+000 +4.0749e-001 +1.1804e+000
1370 +4.873615120e+002 +4.873615120e+002 +2.527151196e+001 +2.527151196e+001 +4.9755e-001 +2.6186e+000 +1.7906e+000 -2.0132e+000 +1.3939e+000 -1.6721e+000 +5.2329e-001 +1.7717e+000 -3.3422e-001 +1.5784e+000 -1.1924e+000 -6.2817e-001 -9.2073e-001 -1.8984e+000 -1.8276e+000 -3.7329e+000 -6.4866e-001 +1.4441e+000 +2.3561e+000 +2.1319e+000
1546 +4.259732016e+002 +4.259732016e+002 -3.611679839e+001 -3.611679839e+001 +2.7226e-001 +1.2300e+000 -8.2655e-001 -7.3924e-001 +2.4292e+000 +9.1679e-001 -4.7843e-002 +1.3714e+000 -8.1474e-002 +1.3164e+000 -1.3634e+000 -2.3849e+000 -2.2684e+000 -1.2004e+000 -5.7783e-001 -4.4357e+000 +8.7209e-002 +3.3388e+000 +9.5487e-001 +1.3757e+000
1660 +3.820916874e+002 +3.820916874e+002 -7.999831261e+001 -7.999831261e+001 +3.0449e-001 +1.2557e+000 +1.5382e+000 -2.6877e+000 +1.0265e+000 +2.6137e-001 +2.7906e-001 +6.5832e-001 -6.0287e-002 +4.1183e-001 -8.7970e-002 -9.7845e-001 -1.3160e+000 -3.4971e+000 -1.1799e+000 -3.7283e+000 -8.0453e-001 +1.3033e+000 +1.7586e+000 +1.3812e+000
1792 +3.689827392e+002 +3.689827392e+002 -9.310726081e+001 -9.310726081e+001 -9.6435e-001 +1.9409e+000 +1.9209e-001 -6.3466e-001 +1.4025e+000 +6.6238e-001 +4.6774e-001 -4.2285e-001 +8.5823e-001 +3.1856e-002 +7.2582e-001 -2.0080e+000 -1.7258e+000 -2.0414e+000 -1.1866e+000 -4.3037e+000 -6.3613e-001 +2.4597e+000 +7.0846e-001 +1.4433e+000
1806 +3.090211860e+002 +3.090211860e+002 -1.530688140e+002 -1.530688140e+002 -7.4030e-001 +4.9433e+000 +8.9977e-001 -1.9183e+000 +1.1213e+000 +6.7726e-001 +8.6875e-001 +5.1393e-001 -3.2328e-001 +5.7706e-001 +6.0411e-001 -2.9896e+000 -9.6717e-001 -3.2152e+000 -7.3210e-001 -4.0605e+000 -6.7291e-002 +4.3564e+000 +2.8617e+000 +1.8921e+000
2039 +2.949508815e+002 +2.949508815e+002 -1.671391185e+002 -1.671391185e+002 -5.1817e-001 -4.0603e-002 +2.2583e-001 -3.2055e-002 +1.1146e+000 +2.1537e+000 +8.2960e-001 +2.5797e+000 -8.7067e-001 +1.3086e+000 +2.1204e+000 -2.2588e+000 -1.7874e+000 -2.6967e+000 -1.0170e-002 -3.8463e+000 -1.5180e+000 +3.7849e+000 +2.3983e+000 +1.5071e+000
2117 +2.423704388e+002 +2.423704388e+002 -2.197195612e+002 -2.197195612e+002 +7.4616e-001 +3.0183e+000 +1.0634e-001 +1.7483e+000 +3.6487e-001 +1.4106e+000 +3.0243e-001 +3.3733e+000 -1.3112e-001 +1.1414e+000 +1.7305e+000 -2.0324e+000 -1.2352e+000 -2.5579e+000 -8.1924e-001 -3.1567e+000 -7.1284e-001 +1.6572e+000 +2.4681e+000 +1.4593e+000
2123 +2.314142424e+002 +2.314142424e+002 -2.306757576e+002 -2.306757576e+002 +1.2372e-001 +2.2393e+000 +4.3518e-001 +5.0509e-002 +2.4824e+000 +5.1431e-001 +8.7762e-001 +7.8213e-001 +6.4163e-001 +6.6527e-001 +1.2378e+000 -2.1821e+000 -1.2154e+000 -3.8866e+000 -2.1189e-002 -3.0726e+000 -8.0305e-001 +1.9302e+000 +2.0997e+000 +1.2152e+000
2516 +2.137901952e+002 +2.137901952e+002 -2.482998048e+002 -2.482998048e+002 +1.1676e+000 +2.1758e+000 -5.4235e-002 +7.0126e-001 +1.3528e+000 +2.8956e+000 +6.0303e-001 +2.5642e+000 +9.3524e-002 +9.4409e-001 +1.5374e+000 -1.7997e+000 -9.1285e-001 -2.8853e+000 +4.0222e-001 -3.0310e+000 +2.4911e-002 +3.0293e+000 +2.1071e+000 +1.3575e+000
2624 +1.739870532e+002 +1.739870532e+002 -2.881029468e+002 -2.881029468e+002 +2.8765e-001 +2.3504e+000 +1.5088e-002 +1.4937e+000 +1.0713e+000 +2.2189e+000 +1.7184e+000 +3.6871e+000 +1.0728e+000 +1.1542e+000 +1.6565e+000 -4.2912e+000 -1.2454e+000 -4.2058e+000 +4.1713e-001 -3.4927e+000 -8.9397e-001 +3.2989e+000 +2.1136e+000 +1.9480e+000
4346 +1.646994329e+002 +1.646994329e+002 -2.973905671e+002 -2.973905671e+002 -6.9198e-001 +1.3024e+000 +5.0491e-001 +1.3224e+000 +1.0093e+000 +2.7320e+000 +3.3330e-001 +2.7483e+000 +5.9711e-001 -5.3051e-001 +2.1047e+000 -3.8288e+000 -8.9653e-001 -3.0304e+000 +5.5475e-001 -4.5901e+000 -3.2180e-001 +2.5320e+000 +2.1947e+000 +1.5015e+000
5269 +1.547334037e+002 +1.547334037e+002 -3.073565963e+002 -3.073565963e+002 +4.3737e-001 +1.5305e+000 +5.5510e-001 +1.2810e+000 +1.4461e+000 +2.9027e+000 +1.2453e+000 +3.1379e+000 +8.5500e-001 +1.2200e-001 +2.0489e+000 -4.1920e+000 -3.2069e-001 -3.6152e+000 +6.5134e-001 -3.9526e+000 -5.1855e-001 +3.3047e+000 +2.1549e+000 +2.6008e+000
5327 +1.377616130e+002 +1.377616130e+002 -3.243283870e+002 -3.243283870e+002 +3.4206e-001 +2.1003e+000 +7.0585e-001 +1.5666e+000 +1.8649e+000 +3.0316e+000 +1.2235e+000 +2.7187e+000 +1.2246e+000 -7.1499e-001 +2.1993e+000 -4.2763e+000 -4.9536e-001 -2.4630e+000 +7.9189e-001 -3.1179e+000 -3.5063e-001 +3.0147e+000 +2.1500e+000 +2.1398e+000
6864 +1.324429908e+002 +1.324429908e+002 -3.296470092e+002 -3.296470092e+002 +8.4195e-001 +2.1161e+000 +1.5206e+000 -1.9747e-001 +1.5533e+000 +1.7416e+000 +1.7919e+000 +2.6114e+000 +9.9178e-001 -5.9056e-001 +2.7380e+000 -3.8369e+000 -4.5527e-001 -3.1517e+000 +9.9365e-001 -3.8358e+000 +3.1778e-001 +3.2595e+000 +2.0156e+000 +2.1208e+000
7210 +1.303495564e+002 +1.303495564e+002 -3.317404436e+002 -3.317404436e+002 +1.4575e+000 +3.4199e+000 +1.2253e+000 -7.0447e-001 +1.5301e+000 +1.5068e+000 +2.4249e+000 +2.7660e+000 +1.2002e+000 -1.0270e+000 +2.1749e+000 -3.7263e+000 -3.1975e-001 -2.7768e+000 +9.0376e-001 -3.8843e+000 +9.4099e-002 +3.6364e+000 +2.0346e+000 +1.8970e+000
7581 +1.286624048e+002 +1.286624048e+002 -3.334275952e+002 -3.334275952e+002 +7.5190e-001 +2.2970e+000 +9.8163e-001 +1.8099e-003 +1.3893e+000 +2.1548e+000 +2.0318e+000 +2.5309e+000 +1.3898e+000 -6.3610e-001 +2.0741e+000 -3.6177e+000 -3.2939e-001 -2.8267e+000 +9.7794e-001 -3.9229e+000 -4.6204e-001 +3.3428e+000 +2.1281e+000 +2.0886e+000
8435 +1.178962224e+002 +1.178962224e+002 -3.441937776e+002 -3.441937776e+002 +4.3029e-001 +2.3421e+000 +4.9129e-001 +1.2377e+000 +1.5039e+000 +2.7351e+000 +1.7321e+000 +2.9497e+000 +1.3178e+000 +6.7517e-002 +2.2068e+000 -3.3955e+000 -4.1012e-001 -3.4217e+000 +8.8486e-001 -3.9254e+000 -4.1953e-001 +2.8901e+000 +2.2048e+000 +2.1223e+000
11222 +1.128101567e+002 +1.128101567e+002 -3.492798433e+002 -3.492798433e+002 +1.2736e+000 +2.4824e+000 +2.5891e-001 +1.6327e+000 +1.0371e+000 +2.1476e+000 +1.7755e+000 +2.4829e+000 +1.2287e+000 +3.3706e-001 +2.3053e+000 -3.7941e+000 -3.3845e-001 -3.4226e+000 +9.1371e-001 -3.6100e+000 -4.2212e-001 +2.6863e+000 +2.0832e+000 +1.8087e+000
12627 +1.099628545e+002 +1.099628545e+002 -3.521271455e+002 -3.521271455e+002 +5.1672e-001 +2.4930e+000 +4.9294e-001 +9.4713e-001 +1.5653e+000 +8.0565e-001 +1.9164e+000 +2.5463e+000 +1.3355e+000 -1.5325e+000 +2.2615e+000 -4.5173e+000 -2.4306e-001 -3.0300e+000 +9.7140e-001 -4.3358e+000 +3.3933e-001 +3.2869e+000 +2.0522e+000 +2.4387e+000
12655 +1.049111751e+002 +1.049111751e+002 -3.571788249e+002 -3.571788249e+002 +1.4068e+000 +2.1831e+000 +5.5695e-001 +7.5638e-001 +1.5830e+000 +1.4558e+000 +2.0289e+000 +2.5329e+000 +1.1728e+000 +7.0380e-002 +2.1125e+000 -4.1475e+000 -3.2533e-001 -3.4277e+000 +9.7303e-001 -4.0377e+000 +9.9936e-002 +3.3624e+000 +2.1809e+000 +2.8036e+000
13099 +8.426893042e+001 +8.426893042e+001 -3.778210696e+002 -3.778210696e+002 +2.8278e-001 +2.4026e+000 +5.3451e-001 +8.8153e-001 +1.4749e+000 +1.7881e+000 +1.8118e+000 +3.9181e+000 +1.2094e+000 +1.1078e-001 +1.6888e+000 -4.3147e+000 -3.2408e-001 -3.3636e+000 +9.9081e-001 -3.9351e+000 +1.3677e-002 +2.8686e+000 +2.0980e+000 +2.3688e+000
13878 +7.419886222e+001 +7.419886222e+001 -3.878911378e+002 -3.878911378e+002 +6.1479e-001 +2.0921e+000 +1.3513e+000 +8.1046e-001 +1.4751e+000 +1.4418e+000 +1.7888e+000 +2.6380e+000 +1.0549e+000 +1.5325e-001 +2.0955e+000 -4.3020e+000 -4.0516e-001 -3.4228e+000 +9.3819e-001 -3.8435e+000 -2.5042e-002 +2.9866e+000 +2.0369e+000 +2.2243e+000
15902 +5.596364042e+001 +5.596364042e+001 -4.061263596e+002 -4.061263596e+002 +3.9316e-001 +2.3790e+000 +1.2056e+000 +6.6575e-001 +1.4696e+000 +1.4144e+000 +1.6359e+000 +3.1423e+000 +1.1194e+000 +1.1691e-001 +2.2323e+000 -3.7843e+000 -4.2131e-001 -3.4272e+000 +9.8263e-001 -3.9142e+000 -6.8462e-002 +2.9906e+000 +2.0725e+000 +2.4101e+000
16731 +5.229920901e+001 +5.229920901e+001 -4.097907910e+002 -4.097907910e+002 +3.5641e-001 +2.3699e+000 +1.3372e+000 +6.6539e-001 +1.4499e+000 +1.4234e+000 +1.9045e+000 +3.3046e+000 +1.1227e+000 +2.0199e-001 +2.1581e+000 -4.2429e+000 -3.9354e-001 -3.3183e+000 +9.3675e-001 -3.9342e+000 -5.5740e-002 +3.2801e+000 +2.1108e+000 +2.1061e+000
18113 +4.190631895e+001 +4.190631895e+001 -4.201836810e+002 -4.201836810e+002 +3.2632e-001 +2.0364e+000 +1.3333e+000 +6.2132e-001 +1.5006e+000 +1.3777e+000 +1.8106e+000 +3.2508e+000 +1.1057e+000 +7.5183e-002 +2.1911e+000 -3.8123e+000 -3.8131e-001 -3.4174e+000 +9.4410e-001 -3.8973e+000 -5.2491e-002 +2.9330e+000 +2.1027e+000 +1.5111e+000
19645 +3.254976288e+001 +3.254976288e+001 -4.295402371e+002 -4.295402371e+002 +3.7353e-001 +2.4267e+000 +1.2447e+000 +7.7175e-001 +1.5493e+000 +1.4140e+000 +1.7742e+000 +3.2471e+000 +1.1688e+000 +6.6266e-002 +2.1402e+000 -3.8156e+000 -3.0522e-001 -3.3890e+000 +9.5397e-001 -3.9127e+000 -4.8512e-002 +2.9556e+000 +2.0827e+000 +1.8320e+000
22914 +3.056273060e+001 +3.056273060e+001 -4.315272694e+002 -4.315272694e+002 +3.9293e-001 +2.3911e+000 +1.3077e+000 +7.3616e-001 +1.4960e+000 +1.4496e+000 +1.8069e+000 +3.3099e+000 +1.2158e+000 +6.0384e-002 +2.1882e+000 -3.8416e+000 -3.5633e-001 -3.3858e+000 +9.5268e-001 -3.9275e+000 -3.3372e-002 +2.9486e+000 +2.0871e+000 +2.1248e+000
24023 +2.656755741e+001 +2.656755741e+001 -4.355224426e+002 -4.355224426e+002 +3.5336e-001 +2.2771e+000 +1.2883e+000 +6.5612e-001 +1.5009e+000 +1.4420e+000 +1.8356e+000 +3.2493e+000 +1.1212e+000 +5.7597e-002 +2.1838e+000 -3.7594e+000 -3.3409e-001 -3.4234e+000 +9.6468e-001 -3.9262e+000 -2.9536e-002 +2.9317e+000 +2.1025e+000 +2.1428e+000
24353 +2.579775570e+001 +2.579775570e+001 -4.362922443e+002 -4.362922443e+002 +3.4994e-001 +2.3004e+000 +1.3317e+000 +7.4482e-001 +1.4776e+000 +1.4044e+000 +1.8234e+000 +3.2585e+000 +1.1544e+000 +9.5962e-002 +2.1251e+000 -3.7774e+000 -3.4164e-001 -3.4253e+000 +9.7629e-001 -3.8931e+000 -2.4785e-002 +2.9209e+000 +2.0934e+000 +1.8061e+000
24572 +2.567384847e+001 +2.567384847e+001 -4.364161515e+002 -4.364161515e+002 +3.6184e-001 +2.2843e+000 +1.3833e+000 +7.3063e-001 +1.4990e+000 +1.3710e+000 +1.7820e+000 +3.2111e+000 +1.1265e+000 +6.9438e-002 +2.2123e+000 -3.7783e+000 -3.1937e-001 -3.4286e+000 +9.8443e-001 -3.8978e+000 -2.8552e-002 +2.9597e+000 +2.1198e+000 +1.8089e+000
24731 +2.484686835e+001 +2.484686835e+001 -4.372431316e+002 -4.372431316e+002 +3.6884e-001 +2.2751e+000 +1.3104e+000 +6.6831e-001 +1.4817e+000 +1.3993e+000 +1.8044e+000 +3.3152e+000 +1.1047e+000 +3.1890e-002 +2.1599e+000 -3.7928e+000 -3.6563e-001 -3.3957e+000 +9.7258e-001 -3.9448e+000 -2.4555e-002 +2.9733e+000 +2.0942e+000 +1.8099e+000
24753 +2.296220973e+001 +2.296220973e+001 -4.391277903e+002 -4.391277903e+002 +3.5701e-001 +2.2719e+000 +1.2858e+000 +7.6025e-001 +1.4984e+000 +1.3495e+000 +1.8182e+000 +3.2306e+000 +1.1240e+000 +5.9706e-002 +2.1475e+000 -3.7963e+000 -3.5181e-001 -3.4150e+000 +9.6771e-001 -3.9389e+000 -1.9141e-002 +2.9454e+000 +2.1100e+000 +1.8004e+000
25582 +2.250086810e+001 +2.250086810e+001 -4.395891319e+002 -4.395891319e+002 +4.0091e-001 +2.3084e+000 +1.2658e+000 +7.2338e-001 +1.4478e+000 +1.3787e+000 +1.8095e+000 +3.2116e+000 +1.1695e+000 +9.0379e-002 +2.2044e+000 -3.7763e+000 -3.4288e-001 -3.3726e+000 +9.7596e-001 -3.9260e+000 -9.2624e-003 +2.9465e+000 +2.1113e+000 +1.8254e+000
25698 +2.189922932e+001 +2.189922932e+001 -4.401907707e+002 -4.401907707e+002 +4.1870e-001 +2.3019e+000 +1.3086e+000 +7.4685e-001 +1.4765e+000 +1.3985e+000 +1.8010e+000 +3.2238e+000 +1.1436e+000 +4.6505e-002 +2.1805e+000 -3.7955e+000 -3.8121e-001 -3.3980e+000 +9.5274e-001 -3.9356e+000 -2.7907e-002 +2.9526e+000 +2.0865e+000 +1.8392e+000
25911 +2.152861737e+001 +2.152861737e+001 -4.405613826e+002 -4.405613826e+002 +3.7878e-001 +2.3164e+000 +1.3034e+000 +7.3083e-001 +1.4648e+000 +1.3741e+000 +1.8099e+000 +3.2093e+000 +1.1672e+000 +6.5528e-002 +2.1759e+000 -3.7982e+000 -3.6323e-001 -3.4079e+000 +9.6124e-001 -3.9353e+000 -2.4567e-002 +2.9351e+000 +2.0908e+000 +1.7966e+000
25930 +2.115588217e+001 +2.115588217e+001 -4.409341178e+002 -4.409341178e+002 +3.5817e-001 +2.2956e+000 +1.3200e+000 +6.9363e-001 +1.4897e+000 +1.3844e+000 +1.7786e+000 +3.2139e+000 +1.1447e+000 +6.9258e-002 +2.2184e+000 -3.7854e+000 -3.5827e-001 -3.3993e+000 +9.6790e-001 -3.9163e+000 -2.9221e-002 +2.9360e+000 +2.0955e+000 +1.8130e+000
25933 +2.080883242e+001 +2.080883242e+001 -4.412811676e+002 -4.412811676e+002 +3.3385e-001 +2.3224e+000 +1.2829e+000 +7.1698e-001 +1.4852e+000 +1.3806e+000 +1.8073e+000 +3.1920e+000 +1.1500e+000 +7.2305e-002 +2.1865e+000 -3.7928e+000 -3.5435e-001 -3.4271e+000 +9.6769e-001 -3.9349e+000 -2.5183e-002 +2.9393e+000 +2.0888e+000 +1.8157e+000
26054 +2.026644259e+001 +2.026644259e+001 -4.418235574e+002 -4.418235574e+002 +3.5199e-001 +2.3305e+000 +1.3145e+000 +7.2449e-001 +1.4819e+000 +1.3849e+000 +1.8125e+000 +3.1958e+000 +1.1428e+000 +6.9547e-002 +2.1708e+000 -3.7948e+000 -3.4492e-001 -3.4012e+000 +9.7273e-001 -3.9274e+000 -2.5531e-002 +2.9626e+000 +2.0936e+000 +1.8163e+000
26466 +1.956611415e+001 +1.956611415e+001 -4.425238859e+002 -4.425238859e+002 +3.4401e-001 +2.3018e+000 +1.2889e+000 +7.2968e-001 +1.4725e+000 +1.3961e+000 +1.7983e+000 +3.1850e+000 +1.1337e+000 +5.4904e-002 +2.1689e+000 -3.7853e+000 -3.4911e-001 -3.4005e+000 +9.6524e-001 -3.9256e+000 -2.2313e-002 +2.9415e+000 +2.0984e+000 +1.8224e+000
26629 +1.947292242e+001 +1.947292242e+001 -4.426170776e+002 -4.426170776e+002 +3.6179e-001 +2.3220e+000 +1.3017e+000 +7.2214e-001 +1.4719e+000 +1.3858e+000 +1.7922e+000 +3.2080e+000 +1.1311e+000 +6.0814e-002 +2.1777e+000 -3.7874e+000 -3.5539e-001 -3.3957e+000 +9.6398e-001 -3.9285e+000 -2.1384e-002 +2.9473e+000 +2.0948e+000 +1.8202e+000
27504 +1.902427342e+001 +1.902427342e+001 -4.430657266e+002 -4.430657266e+002 +3.8816e-001 +2.2953e+000 +1.2950e+000 +7.2368e-001 +1.4637e+000 +1.3847e+000 +1.7947e+000 +3.1944e+000 +1.1328e+000 +6.3390e-002 +2.1787e+000 -3.7820e+000 -3.4342e-001 -3.4042e+000 +9.6649e-001 -3.9229e+000 -3.0039e-002 +2.9481e+000 +2.1012e+000 +1.8216e+000
% function evaluation | noise-free fitness - Fopt (7.766000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.511986317e+004 +3.511986317e+004 +3.519752317e+004 +3.519752317e+004 +4.9415e+000 -1.2760e+000 +3.5170e-001 -3.6495e+000 -5.6776e+000 -9.8638e-001 +2.1593e+000 -8.8879e-001 +4.4943e+000 +2.6980e+000 +9.8413e-001 -3.0028e+000 +8.0427e+000 -1.1546e+000 -7.2609e-001 -1.9335e+000 -3.6042e+000 -4.5542e+000 +6.3430e-001 -8.8603e-001
3 +2.603941770e+004 +2.603941770e+004 +2.611707770e+004 +2.611707770e+004 -1.3489e+000 -4.4835e+000 +3.8490e+000 -4.3587e+000 -1.0803e+000 +9.1666e-001 +2.5386e+000 +3.2373e+000 +8.9531e+000 +3.8487e+000 -7.8052e+000 -3.3247e+000 +2.1669e+000 -2.8531e+000 +2.8077e+000 -5.3113e+000 -1.6802e+000 +1.7617e+000 -2.5163e-001 +5.6145e-001
5 +1.297766076e+004 +1.297766076e+004 +1.305532076e+004 +1.305532076e+004 +2.3712e+000 -4.1266e+000 -4.4722e-001 -8.9403e-001 -2.5893e+000 -1.5886e+000 +2.6860e+000 +3.8617e+000 +1.5898e+000 +1.3123e+000 -5.4647e+000 -3.8346e+000 +3.1411e+000 -2.4450e+000 -4.9609e+000 -4.8766e+000 -1.2527e+000 +7.6070e+000 -1.0644e+001 +1.7498e+000
10 +3.696618175e+003 +3.696618175e+003 +3.774278175e+003 +3.774278175e+003 -8.4349e-001 -5.6021e+000 +3.8224e+000 -4.2801e+000 -2.4706e+000 +2.7941e+000 -3.5293e+000 +6.6671e+000 -3.4607e+000 +2.6610e+000 -7.0311e+000 -2.2463e+000 +1.4614e+000 -6.8179e-001 -3.2057e+000 +7.3841e-001 -1.0867e+000 -2.5749e+000 +3.0624e+000 -4.5177e+000
147 +2.734239900e+003 +2.734239900e+003 +2.811899900e+003 +2.811899900e+003 -4.1147e+000 -4.7500e+000 -1.2828e+000 -4.2084e+000 -2.1699e+000 +4.7651e+000 -8.3307e-002 +3.4502e+000 -1.8039e+000 +2.1735e+000 -3.6687e+000 -4.6899e+000 +2.0584e+000 -2.9546e+000 -6.0141e+000 -2.5849e+000 -1.3806e+000 -1.8911e+000 -1.0382e+000 -2.0119e+000
189 +2.499192261e+003 +2.499192261e+003 +2.576852261e+003 +2.576852261e+003 -3.3241e+000 -2.4482e+000 +3.3204e+000 -3.6215e+000 -3.3406e+000 +3.5419e+000 +1.3630e+000 +2.9459e+000 +3.6205e-001 +9.1592e-001 -4.9510e+000 -3.8587e+000 +1.4436e+000 -1.0098e+000 -3.0080e+000 -1.3696e+000 -4.8836e+000 -3.3688e+000 +2.9017e+000 -1.3498e+000
