% function evaluation | noise-free fitness - Fopt (2.997000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
325 +1.918882021e+003 +1.918882021e+003 +1.948852021e+003 +1.948852021e+003 +4.6001e+000 +4.2780e+000 -4.7585e+000 -2.0571e-001 +4.0323e-001 +5.7490e-001 -3.2142e-002 -1.3159e+000 +1.5543e+000 -3.0048e+000 +2.9775e+000 -1.5542e-001 -1.6559e+000 -8.5056e-001 -1.9159e-001 +8.3920e-001 +2.1706e+000 -1.8538e+000 +3.3067e+000 -3.0224e+000
357 +1.877069855e+003 +1.877069855e+003 +1.907039855e+003 +1.907039855e+003 +4.3424e+000 +3.3682e+000 -3.6305e+000 +1.9132e+000 -6.3892e-001 +8.2843e-001 -1.1009e+000 +1.1112e-001 +1.5270e+000 -3.1772e+000 +3.8924e+000 -3.8246e-001 -1.1104e+000 -1.0146e+000 -2.8002e-001 +1.6661e+000 +1.5899e+000 -4.1440e+000 +2.6629e+000 -2.0174e+000
404 +1.780587825e+003 +1.780587825e+003 +1.810557825e+003 +1.810557825e+003 +4.1844e+000 +3.0978e+000 -4.5293e+000 +5.3848e-001 -2.5465e-001 +1.3289e+000 -2.2572e+000 -3.0452e+000 +1.8318e+000 -3.2480e+000 +4.3528e+000 -1.0464e-001 -1.6206e+000 -1.3750e+000 +1.2178e+000 +2.2950e+000 +3.2420e-001 -2.5622e+000 +3.3062e+000 -1.5780e+000
413 +1.768554715e+003 +1.768554715e+003 +1.798524715e+003 +1.798524715e+003 +3.8156e+000 +1.5284e+000 -6.2270e+000 +3.4422e-001 +1.7334e+000 +1.1892e+000 -1.0861e+000 -2.3721e+000 +1.4452e+000 -3.1376e+000 +3.2391e+000 -7.7545e-001 -2.4327e+000 -2.2900e+000 +1.6061e-001 +2.3845e+000 +2.0196e+000 -2.5847e+000 +2.9238e+000 -1.7935e+000
507 +1.729339138e+003 +1.729339138e+003 +1.759309138e+003 +1.759309138e+003 +2.3968e+000 +2.5659e+000 -5.8086e+000 +7.9571e-001 +1.4708e-001 +1.8971e+000 -5.3998e-001 -3.5518e-001 -4.7911e-001 -2.5726e+000 +4.3893e+000 +2.9980e-001 -9.7993e-001 -1.2972e-001 -2.2091e-001 +1.5902e+000 +1.7785e+000 -3.6458e+000 +2.7344e+000 -3.7291e+000
552 +1.678374284e+003 +1.678374284e+003 +1.708344284e+003 +1.708344284e+003 +4.5681e+000 +2.5513e+000 -5.6001e+000 +7.7863e-002 +3.3460e-001 +3.6974e-001 -2.9015e+000 -1.1224e+000 +1.2509e+000 -3.7844e+000 +2.8174e+000 -2.3723e-001 -1.6495e+000 -1.3250e+000 -2.0137e-001 +3.1440e+000 +1.8811e+000 -3.7229e+000 +1.3416e+000 -1.1503e+000
559 +1.624513598e+003 +1.624513598e+003 +1.654483598e+003 +1.654483598e+003 +4.1885e+000 +2.4195e+000 -4.9114e+000 +1.1392e-001 -4.0363e-001 +1.3716e+000 -6.1708e-001 -1.7780e+000 +1.5478e+000 -3.8706e+000 +4.1210e+000 -7.8646e-001 -8.3764e-001 -4.7006e-001 +9.9998e-002 +9.1666e-001 +9.3779e-001 -3.2856e+000 +3.1085e+000 -7.0269e-001
604 +1.618299549e+003 +1.618299549e+003 +1.648269549e+003 +1.648269549e+003 +4.7837e+000 +2.4958e+000 -5.4725e+000 -3.1245e-001 +4.8578e-001 +6.2475e-001 -1.4228e+000 +9.6693e-001 +1.1990e+000 -2.9492e+000 +4.7040e+000 -1.1848e+000 -1.7833e-001 -9.4767e-001 -3.1552e-001 +1.8095e+000 +1.9544e+000 -3.5267e+000 +2.1830e+000 -8.4466e-001
631 +1.557021021e+003 +1.557021021e+003 +1.586991021e+003 +1.586991021e+003 +3.7755e+000 +2.3425e+000 -6.5645e+000 -7.1585e-001 +8.1803e-002 +1.3668e+000 -1.1286e+000 -5.5437e+000 +8.2360e-001 -3.2228e+000 +1.4830e+000 -5.6119e-001 +2.6576e-001 -1.1559e+000 -7.9315e-001 +1.4718e+000 +7.1967e-002 -4.4362e+000 +1.7777e+000 -2.3417e+000
657 +1.536562339e+003 +1.536562339e+003 +1.566532339e+003 +1.566532339e+003 +4.0413e+000 +2.5753e+000 -5.2489e+000 +7.5327e-001 +1.4591e+000 +9.1497e-001 -7.6488e-001 -4.3223e+000 +1.5430e+000 -4.5776e+000 +3.0486e+000 -1.4073e+000 -5.7908e-001 -1.0739e+000 -4.4332e-001 +1.1644e+000 +3.3212e-001 -9.1943e-001 +2.3202e+000 -7.0067e-001
701 +1.395829529e+003 +1.395829529e+003 +1.425799529e+003 +1.425799529e+003 +5.0967e+000 +2.3469e+000 -6.4572e+000 -1.0324e+000 +6.3596e-001 +1.8830e+000 -2.0987e+000 -1.8352e+000 +1.8691e+000 -3.2847e+000 +5.8536e-001 -2.3899e+000 -3.7576e-001 +1.2450e+000 -2.0619e+000 +3.2749e+000 +4.8483e-001 -2.8031e+000 +2.3564e+000 -3.5504e+000
822 +1.292799403e+003 +1.292799403e+003 +1.322769403e+003 +1.322769403e+003 +3.5142e+000 +1.9043e+000 -4.8230e+000 +2.4480e-001 +1.4274e+000 +1.6799e+000 -1.0215e+000 -2.9890e+000 +1.3825e+000 -2.9759e+000 +3.9033e+000 -1.7873e+000 +6.6168e-003 +8.5004e-002 -1.3981e+000 +2.5981e+000 +9.2347e-001 -3.2894e+000 +2.3996e+000 -2.2036e+000
893 +1.154667620e+003 +1.154667620e+003 +1.184637620e+003 +1.184637620e+003 +3.1503e+000 +1.9404e+000 -4.2879e+000 -5.2542e-002 +2.7802e+000 +2.7720e+000 -1.9714e+000 -3.2793e+000 +1.0166e+000 -3.3625e+000 +3.9068e+000 -1.4835e+000 +6.0820e-001 +1.3488e+000 -1.5673e+000 +2.4159e+000 +1.3637e+000 -3.7104e+000 +1.9784e+000 -1.9556e+000
1124 +1.121269337e+003 +1.121269337e+003 +1.151239337e+003 +1.151239337e+003 +2.8968e+000 +1.4025e+000 -4.4360e+000 -3.4910e-001 +1.6526e+000 +2.4841e+000 -1.8636e+000 -9.1557e-001 +1.4281e+000 -2.6091e+000 +2.8631e+000 -3.9205e+000 -8.7957e-002 +7.7627e-001 -1.1098e+000 +1.2542e+000 +7.0194e-001 -3.8017e+000 +2.1449e+000 -1.5009e+000
1210 +1.077322897e+003 +1.077322897e+003 +1.107292897e+003 +1.107292897e+003 +4.0266e+000 +1.4193e+000 -4.6227e+000 +7.9922e-001 +1.8453e+000 +2.1128e+000 -2.4370e+000 -1.6770e+000 +1.0905e+000 -3.8373e+000 +2.9783e+000 -1.5989e+000 +1.3049e+000 +1.1100e+000 -1.8483e+000 +1.5865e+000 +6.8661e-001 -3.1635e+000 +1.7795e+000 -1.4486e+000
1313 +1.040281778e+003 +1.040281778e+003 +1.070251778e+003 +1.070251778e+003 +4.6023e+000 +2.0862e+000 -4.6139e+000 -1.0875e+000 +2.3358e+000 +2.7694e+000 -2.9808e+000 -1.5050e+000 +4.6183e-001 -2.8170e+000 +2.8386e+000 -1.9667e+000 +2.5207e-001 +2.5165e-001 -9.6927e-001 +4.0183e+000 -1.5976e+000 -2.3563e+000 +1.4473e+000 -1.1957e+000
1327 +9.991867317e+002 +9.991867317e+002 +1.029156732e+003 +1.029156732e+003 +3.1787e+000 +1.7787e+000 -4.8403e+000 +2.6150e-001 +3.4089e+000 +2.4394e+000 -2.8458e+000 -1.5894e+000 +8.7477e-001 -2.0951e+000 +2.5357e+000 -1.2465e+000 +1.0433e+000 +9.1520e-001 -8.2594e-001 +2.4413e+000 +1.0112e+000 -3.1886e+000 +1.6071e+000 -9.8335e-001
1424 +9.399016352e+002 +9.399016352e+002 +9.698716352e+002 +9.698716352e+002 +4.2021e+000 +7.5722e-001 -4.4474e+000 -2.5010e+000 +2.0967e+000 +2.6265e+000 -3.3514e+000 -2.2463e+000 +6.8255e-001 -2.7650e+000 +1.5793e+000 -3.5343e+000 +2.3642e+000 +1.4032e+000 -8.6610e-001 +3.5050e+000 -1.6121e-001 -6.8922e-001 +6.9287e-001 -1.2494e+000
1425 +9.051974941e+002 +9.051974941e+002 +9.351674941e+002 +9.351674941e+002 +3.3901e+000 +1.9752e+000 -5.5530e+000 +1.5890e-002 +3.4516e+000 +2.4304e+000 -3.0991e+000 -3.1796e+000 +5.5776e-001 -2.6117e+000 +2.7200e+000 -3.3101e-001 +2.9945e+000 +7.0058e-001 -1.0478e+000 +2.4626e+000 -8.4074e-001 -2.7408e+000 +2.2315e-001 -1.4283e+000
1553 +8.795514427e+002 +8.795514427e+002 +9.095214427e+002 +9.095214427e+002 +3.6915e+000 +1.2225e+000 -4.8433e+000 -1.0158e+000 +2.0937e+000 +2.6928e+000 -2.8883e+000 -2.5473e+000 +3.3838e-001 -2.1662e+000 +1.9693e+000 -2.0951e+000 +7.7834e-001 +4.7152e-001 -9.0990e-001 +2.1592e+000 +2.2060e-001 -2.8160e+000 +1.4072e+000 -1.5062e+000
1694 +8.413022551e+002 +8.413022551e+002 +8.712722551e+002 +8.712722551e+002 +1.9862e+000 +1.5358e+000 -5.2159e+000 -6.5976e-001 +3.0028e+000 +3.7216e+000 -2.8244e+000 -2.6265e+000 +6.7851e-001 -2.7651e+000 +1.7853e+000 -8.8384e-001 +1.2957e+000 +1.2142e+000 -1.0392e+000 +1.9217e+000 -1.8365e-001 -2.5263e+000 +1.8719e+000 -1.4483e+000
1706 +8.185768316e+002 +8.185768316e+002 +8.485468316e+002 +8.485468316e+002 +3.0343e+000 +1.0931e+000 -4.5687e+000 -1.2816e+000 +1.3943e+000 +3.3120e+000 -3.1866e+000 -3.2667e+000 -2.0731e-001 -1.3682e+000 +2.1826e+000 -1.8134e+000 +1.3440e+000 +1.1039e+000 -1.6295e+000 +2.3361e+000 +5.8763e-002 -2.3950e+000 +6.5648e-001 -1.8058e+000
1846 +7.794621148e+002 +7.794621148e+002 +8.094321148e+002 +8.094321148e+002 +3.8137e+000 +1.5485e+000 -4.5209e+000 -1.2514e+000 +2.3273e+000 +3.1104e+000 -3.3768e+000 -2.9143e+000 +4.8918e-001 -1.9299e+000 +1.5709e+000 -1.6327e+000 +1.3921e+000 +1.1408e+000 -1.4925e+000 +3.3476e+000 -4.7344e-001 -2.2373e+000 +8.9262e-001 -1.8307e+000
1931 +7.699380267e+002 +7.699380267e+002 +7.999080267e+002 +7.999080267e+002 +2.1995e+000 +1.6350e+000 -4.2524e+000 -1.7425e+000 +2.7698e+000 +3.0923e+000 -2.2323e+000 -3.1815e+000 +9.8170e-001 -1.4404e+000 +2.0361e+000 -2.6570e+000 +1.7783e+000 +7.1524e-001 -1.5587e+000 +1.9110e+000 -3.5002e-001 -1.8198e+000 +1.3642e+000 -1.3473e+000
2022 +7.093928123e+002 +7.093928123e+002 +7.393628123e+002 +7.393628123e+002 +3.0170e+000 +1.0823e+000 -4.8927e+000 -1.3880e+000 +2.7543e+000 +3.2964e+000 -2.9912e+000 -2.8387e+000 +5.3176e-001 -2.1586e+000 +2.0401e+000 -2.6337e+000 +2.3475e+000 +1.0654e+000 -1.7249e+000 +2.7604e+000 -6.1875e-001 -2.4188e+000 +2.5033e+000 -1.9952e+000
2102 +6.991624045e+002 +6.991624045e+002 +7.291324045e+002 +7.291324045e+002 +2.6254e+000 -4.0098e-002 -4.5263e+000 -1.6893e+000 +2.4595e+000 +2.8915e+000 -3.2390e+000 -3.1332e+000 +4.7892e-001 -2.0947e+000 +2.1808e+000 -7.9949e-001 +2.1260e+000 +5.6971e-001 -1.0379e+000 +3.1909e+000 -6.3674e-001 -2.3428e+000 +1.8398e+000 -1.6292e+000
2126 +6.230200516e+002 +6.230200516e+002 +6.529900516e+002 +6.529900516e+002 +1.7794e+000 +1.2009e+000 -4.6811e+000 -1.3592e+000 +2.8152e+000 +3.1711e+000 -4.2346e+000 -2.6200e+000 +2.3777e+000 -2.4242e+000 +3.0014e+000 -2.5739e+000 +2.5648e+000 +2.0375e+000 -1.3149e+000 +2.8948e+000 -7.2100e-001 -2.0272e+000 +9.7749e-001 -2.3133e+000
2283 +6.134563002e+002 +6.134563002e+002 +6.434263002e+002 +6.434263002e+002 +3.0685e+000 -5.1320e-001 -4.7647e+000 -8.8936e-001 +2.7380e+000 +3.2782e+000 -2.4456e+000 -2.8706e+000 +8.0951e-001 -2.5440e+000 +2.2212e+000 -2.8370e+000 +2.5304e+000 +2.0651e+000 -2.2677e+000 +2.2934e+000 -6.4242e-001 -1.8253e+000 +1.1635e+000 -2.3895e+000
2432 +5.947134567e+002 +5.947134567e+002 +6.246834567e+002 +6.246834567e+002 +2.0566e+000 +5.3326e-001 -5.0489e+000 -1.2485e+000 +2.7883e+000 +3.0823e+000 -4.1344e+000 -2.2746e+000 +1.4265e+000 -2.3286e+000 +1.6853e+000 -1.6490e+000 +2.8920e+000 +9.7866e-001 -1.5132e+000 +1.9459e+000 -1.0299e+000 -1.3712e+000 +1.8771e+000 -2.0360e+000
2509 +5.141854731e+002 +5.141854731e+002 +5.441554731e+002 +5.441554731e+002 +2.8617e+000 +6.2245e-001 -4.7088e+000 -1.6339e+000 +2.4069e+000 +3.5938e+000 -3.6180e+000 -2.8063e+000 +4.4384e-001 -2.2491e+000 +1.5390e+000 -1.8374e+000 +3.0658e+000 +1.9761e+000 -2.0666e+000 +2.2847e+000 -8.3111e-001 -2.3123e+000 +1.2192e+000 -2.6670e+000
2511 +5.113454552e+002 +5.113454552e+002 +5.413154552e+002 +5.413154552e+002 +2.0793e+000 +4.3362e-001 -4.1809e+000 -1.8486e+000 +2.7116e+000 +4.2152e+000 -3.3428e+000 -2.4791e+000 +9.4773e-001 -2.4362e+000 +1.8153e+000 -1.8248e+000 +2.8143e+000 +1.2198e+000 -1.9019e+000 +2.3620e+000 -5.9555e-001 -2.0988e+000 +1.5875e+000 -2.2053e+000
2573 +4.986222257e+002 +4.986222257e+002 +5.285922257e+002 +5.285922257e+002 +2.1875e+000 +4.0763e-001 -4.6754e+000 -1.0580e+000 +2.9229e+000 +3.1737e+000 -3.6201e+000 -2.8406e+000 +7.5537e-001 -2.3442e+000 +1.9962e+000 -2.5172e+000 +2.7607e+000 +1.3916e+000 -1.8467e+000 +2.2441e+000 -6.9731e-001 -1.6128e+000 +1.1965e+000 -2.1556e+000
2584 +4.676173136e+002 +4.676173136e+002 +4.975873136e+002 +4.975873136e+002 +2.7664e+000 -3.2081e-001 -4.6347e+000 -1.9220e+000 +2.7048e+000 +3.5053e+000 -3.7327e+000 -2.6326e+000 +7.6039e-001 -2.0749e+000 +1.6660e+000 -1.5272e+000 +2.2360e+000 +1.4061e+000 -1.9647e+000 +2.1554e+000 -1.4375e+000 -1.8316e+000 +1.3530e+000 -2.4202e+000
2624 +4.110752468e+002 +4.110752468e+002 +4.410452468e+002 +4.410452468e+002 +1.8145e+000 -2.6423e-002 -3.8942e+000 -1.6235e+000 +2.8467e+000 +3.6577e+000 -3.8719e+000 -3.0330e+000 +9.5367e-001 -1.8098e+000 +2.0000e+000 -1.9389e+000 +2.8665e+000 +1.6281e+000 -2.1727e+000 +2.2002e+000 -1.1412e+000 -2.1247e+000 +7.3082e-001 -2.4261e+000
3044 +4.033968110e+002 +4.033968110e+002 +4.333668110e+002 +4.333668110e+002 +2.0568e+000 +2.4854e-001 -4.5863e+000 -1.5785e+000 +2.7547e+000 +3.2884e+000 -3.8504e+000 -2.5421e+000 +6.1057e-001 -1.9877e+000 +1.7127e+000 -1.8881e+000 +2.8000e+000 +1.5361e+000 -1.5883e+000 +2.3166e+000 -1.0896e+000 -1.6864e+000 +1.3189e+000 -2.5978e+000
3053 +3.807689344e+002 +3.807689344e+002 +4.107389344e+002 +4.107389344e+002 +1.8823e+000 +9.7035e-002 -4.4035e+000 -1.8131e+000 +2.8124e+000 +3.3448e+000 -3.8315e+000 -2.5943e+000 +5.6988e-001 -2.2316e+000 +1.8254e+000 -2.0154e+000 +2.5524e+000 +2.2919e+000 -1.7720e+000 +2.5188e+000 -1.2094e+000 -1.6397e+000 +1.3213e+000 -2.8278e+000
3107 +3.761672728e+002 +3.761672728e+002 +4.061372728e+002 +4.061372728e+002 +1.7873e+000 -3.6896e-002 -4.2552e+000 -1.7577e+000 +3.2498e+000 +3.6195e+000 -3.5041e+000 -2.6559e+000 +6.4212e-001 -2.4591e+000 +1.5450e+000 -2.0652e+000 +3.0141e+000 +1.7082e+000 -1.9333e+000 +1.9227e+000 -1.3006e+000 -1.8801e+000 +1.1158e+000 -2.9597e+000
3215 +3.661500130e+002 +3.661500130e+002 +3.961200130e+002 +3.961200130e+002 +1.9320e+000 +2.8292e-002 -4.3515e+000 -1.5402e+000 +3.0914e+000 +3.8022e+000 -3.6587e+000 -2.3198e+000 +8.9820e-001 -2.3803e+000 +1.6586e+000 -2.6326e+000 +2.9949e+000 +2.0281e+000 -1.7875e+000 +2.3184e+000 -1.6017e+000 -1.6526e+000 +1.2376e+000 -2.8931e+000
3233 +3.546151390e+002 +3.546151390e+002 +3.845851390e+002 +3.845851390e+002 +1.7595e+000 -4.5782e-001 -4.5624e+000 -1.6067e+000 +2.8608e+000 +3.3466e+000 -3.8369e+000 -1.9942e+000 +6.5009e-001 -1.5879e+000 +1.9106e+000 -2.1129e+000 +2.7903e+000 +1.9959e+000 -1.5519e+000 +1.9771e+000 -1.2759e+000 -1.7411e+000 +1.1936e+000 -2.6626e+000
3363 +3.359825434e+002 +3.359825434e+002 +3.659525434e+002 +3.659525434e+002 +1.6016e+000 -2.3987e-001 -4.2568e+000 -1.5669e+000 +2.8257e+000 +3.6036e+000 -3.6273e+000 -2.7817e+000 +7.4212e-001 -1.6155e+000 +1.8395e+000 -2.3509e+000 +2.7992e+000 +1.9553e+000 -1.7746e+000 +2.3306e+000 -1.3395e+000 -1.8336e+000 +1.4641e+000 -2.9851e+000
3424 +3.292303739e+002 +3.292303739e+002 +3.592003739e+002 +3.592003739e+002 +1.1647e+000 +3.0225e-002 -4.4177e+000 -1.5087e+000 +3.0780e+000 +3.8012e+000 -3.5988e+000 -2.4476e+000 +6.5797e-001 -1.5452e+000 +1.6141e+000 -2.0502e+000 +3.0540e+000 +1.7350e+000 -1.6620e+000 +2.2997e+000 -1.3031e+000 -1.5480e+000 +1.4235e+000 -2.9685e+000
3527 +3.067359582e+002 +3.067359582e+002 +3.367059582e+002 +3.367059582e+002 +1.5973e+000 -2.4088e-001 -4.5439e+000 -1.7505e+000 +3.1180e+000 +3.6238e+000 -3.7465e+000 -2.3530e+000 +8.4675e-001 -2.0348e+000 +1.4353e+000 -2.1907e+000 +3.0955e+000 +2.1511e+000 -1.7253e+000 +2.2259e+000 -1.2274e+000 -1.4961e+000 +1.1343e+000 -2.9570e+000
3570 +3.007911207e+002 +3.007911207e+002 +3.307611207e+002 +3.307611207e+002 +1.5872e+000 -4.6700e-001 -4.3253e+000 -1.6021e+000 +3.1481e+000 +3.5758e+000 -3.9084e+000 -2.4982e+000 +7.1364e-001 -1.9669e+000 +1.4871e+000 -2.4720e+000 +2.7097e+000 +2.2842e+000 -1.8255e+000 +2.3892e+000 -1.3684e+000 -1.6957e+000 +1.4545e+000 -2.8637e+000
3756 +2.937679644e+002 +2.937679644e+002 +3.237379644e+002 +3.237379644e+002 +1.4759e+000 -3.7347e-001 -4.5715e+000 -1.7038e+000 +3.0682e+000 +3.5550e+000 -3.8281e+000 -2.1648e+000 +6.4468e-001 -2.0006e+000 +1.7293e+000 -2.2473e+000 +3.1682e+000 +1.8869e+000 -1.9672e+000 +2.4795e+000 -1.5215e+000 -2.0245e+000 +1.1692e+000 -2.8834e+000
3762 +2.772385934e+002 +2.772385934e+002 +3.072085934e+002 +3.072085934e+002 +1.4092e+000 -4.4316e-001 -4.3005e+000 -1.5371e+000 +3.1958e+000 +3.7067e+000 -3.9953e+000 -2.4847e+000 +8.5560e-001 -1.8934e+000 +1.5997e+000 -1.9941e+000 +2.9587e+000 +2.1963e+000 -1.5674e+000 +2.1913e+000 -1.4577e+000 -1.3616e+000 +1.3671e+000 -2.9506e+000
3877 +2.617391075e+002 +2.617391075e+002 +2.917091075e+002 +2.917091075e+002 +1.4088e+000 -5.9024e-001 -4.4498e+000 -1.6936e+000 +2.9960e+000 +3.4917e+000 -3.6139e+000 -2.8552e+000 +7.9807e-001 -1.9614e+000 +1.8098e+000 -2.0583e+000 +3.0914e+000 +2.0054e+000 -1.7575e+000 +2.3661e+000 -1.5675e+000 -1.5827e+000 +1.2149e+000 -3.0131e+000
3930 +2.563172219e+002 +2.563172219e+002 +2.862872219e+002 +2.862872219e+002 +1.3606e+000 -4.4792e-001 -4.3676e+000 -1.5472e+000 +3.0414e+000 +3.3730e+000 -3.8418e+000 -2.3771e+000 +7.8026e-001 -1.9270e+000 +1.6721e+000 -2.1099e+000 +3.1603e+000 +1.9508e+000 -1.6557e+000 +2.2940e+000 -1.5671e+000 -1.6083e+000 +1.4830e+000 -2.9732e+000
4042 +2.483525681e+002 +2.483525681e+002 +2.783225681e+002 +2.783225681e+002 +1.2857e+000 -8.9478e-001 -4.2771e+000 -1.7479e+000 +3.5168e+000 +3.2867e+000 -3.8063e+000 -2.3522e+000 +1.0074e+000 -1.6062e+000 +1.5530e+000 -1.9884e+000 +3.1146e+000 +1.9136e+000 -1.6647e+000 +2.3549e+000 -1.7100e+000 -1.4760e+000 +1.3517e+000 -3.1829e+000
4127 +2.452204871e+002 +2.452204871e+002 +2.751904871e+002 +2.751904871e+002 +1.3400e+000 -5.4277e-001 -4.3468e+000 -1.5728e+000 +3.4813e+000 +3.4277e+000 -3.5853e+000 -2.2314e+000 +8.7603e-001 -1.8371e+000 +1.7511e+000 -2.1062e+000 +3.1964e+000 +2.2051e+000 -1.8409e+000 +2.2391e+000 -1.9963e+000 -1.4893e+000 +1.5085e+000 -3.0008e+000
4204 +2.302907053e+002 +2.302907053e+002 +2.602607053e+002 +2.602607053e+002 +1.2828e+000 -6.7607e-001 -4.4798e+000 -1.6769e+000 +3.2328e+000 +3.7873e+000 -3.7865e+000 -2.5209e+000 +5.9881e-001 -1.8956e+000 +1.5485e+000 -1.9831e+000 +3.3168e+000 +2.1545e+000 -1.6751e+000 +2.1233e+000 -1.8951e+000 -1.4775e+000 +1.2747e+000 -2.9040e+000
4254 +2.215115986e+002 +2.215115986e+002 +2.514815986e+002 +2.514815986e+002 +1.1897e+000 -6.3398e-001 -4.1538e+000 -1.4675e+000 +3.3743e+000 +3.5167e+000 -3.7990e+000 -2.3210e+000 +9.2867e-001 -1.9308e+000 +1.7497e+000 -2.1305e+000 +3.2679e+000 +2.3912e+000 -1.9619e+000 +2.3625e+000 -1.9766e+000 -1.4879e+000 +1.4150e+000 -2.9161e+000
4303 +2.122016158e+002 +2.122016158e+002 +2.421716158e+002 +2.421716158e+002 +1.0731e+000 -5.9276e-001 -4.3638e+000 -1.6513e+000 +3.2990e+000 +3.6466e+000 -3.8124e+000 -2.7260e+000 +8.3659e-001 -1.8098e+000 +1.6404e+000 -2.0535e+000 +3.3421e+000 +2.1619e+000 -1.7800e+000 +2.2713e+000 -1.8075e+000 -1.5278e+000 +1.3794e+000 -2.9814e+000
