% function evaluation | noise-free fitness - Fopt (-9.210000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
581 +5.776331375e+001 +5.776331375e+001 +4.855331375e+001 +4.855331375e+001 +2.0077e-001 +1.1143e+000 +4.2046e+000 -4.3771e+000 -3.7737e+000 -1.6348e+000 +7.2789e+000 +1.0967e+000 +6.5763e+000 -1.3694e+000 -9.2339e+000 -1.0979e+001 +8.0262e+000 +6.6283e+000 -6.6083e+000 -9.6247e+000 +5.8043e+000 +8.1802e+000 -1.2646e+001 +1.0266e+001
613 +4.724212348e+001 +4.724212348e+001 +3.803212348e+001 +3.803212348e+001 +2.3147e+000 +3.7700e-001 -2.2589e+000 -6.9767e-001 -1.7343e+000 -5.7771e-001 +4.1745e+000 +1.2818e+001 +9.7716e+000 -3.4351e+000 -1.8245e+001 -7.8154e+000 +5.5063e+000 +1.2229e+001 -8.9914e+000 -8.7345e+000 +7.9474e+000 +7.5349e+000 -6.9861e+000 +1.3665e+001
630 +4.403895697e+001 +4.403895697e+001 +3.482895697e+001 +3.482895697e+001 +3.7992e-001 +5.1090e+000 +5.7043e+000 -1.0536e+000 -4.7190e+000 +8.2139e+000 +4.1635e+000 +3.9328e+000 -2.1938e+000 -6.2092e+000 -1.4547e+001 -3.1376e+000 +7.4444e+000 +5.5072e+000 -5.7073e+000 -9.8908e+000 +9.3996e+000 +6.0298e+000 -6.8953e+000 +1.3334e+001
714 +3.880606252e+001 +3.880606252e+001 +2.959606252e+001 +2.959606252e+001 +1.0621e+001 +5.3454e+000 -1.3917e+000 -8.6261e-001 -5.6305e+000 -1.6906e+000 +2.7821e+000 +1.2805e+001 +3.3566e+000 -4.6499e+000 -7.3215e+000 -6.6162e+000 +7.4547e+000 +8.3653e+000 -5.8338e+000 -7.7525e+000 +1.0069e+001 +7.1598e+000 -1.1553e+001 +1.0043e+001
732 +3.523153457e+001 +3.523153457e+001 +2.602153457e+001 +2.602153457e+001 +5.8878e+000 -2.1001e+000 +2.7510e+000 -5.0882e+000 -3.4337e+000 +1.9863e+000 +4.1436e+000 +9.4645e+000 +6.2897e+000 -1.0232e+001 -1.6259e+001 -5.0520e+000 +7.6391e+000 +9.9430e+000 -6.8761e+000 -9.1346e+000 +1.0258e+001 +7.3824e+000 -9.7659e+000 +5.1217e+000
740 +2.939780277e+001 +2.939780277e+001 +2.018780277e+001 +2.018780277e+001 +3.6908e+000 +2.4100e+000 +4.5563e+000 +4.3602e-001 -9.3438e+000 +4.5065e-002 +7.6391e+000 +6.2401e+000 +4.3099e+000 -8.3233e+000 -1.9337e+001 -4.0143e+000 +6.5528e+000 +1.1526e+001 -4.3778e+000 -5.9196e+000 +8.7950e+000 +6.2563e+000 -9.7849e+000 +1.9067e+001
754 +1.990515229e+001 +1.990515229e+001 +1.069515229e+001 +1.069515229e+001 +2.9209e+000 +2.2242e+001 +2.9081e+000 -8.5497e-001 -7.4646e+000 +1.3239e+000 +8.2981e+000 +7.5079e+000 +1.0226e+001 -5.2348e+000 -9.4823e+000 -9.5365e+000 +7.8513e+000 +1.0012e+001 -1.0761e+001 -1.3915e+001 +1.2456e+001 +6.5609e+000 -1.2361e+001 +1.2014e+001
880 +1.624527041e+001 +1.624527041e+001 +7.035270414e+000 +7.035270414e+000 +6.5616e+000 +1.4222e+001 +5.0011e+000 -4.4865e+000 -8.3083e+000 +1.0296e+001 +5.4891e+000 +3.8871e+000 +8.4900e+000 -9.4343e+000 -3.8095e+001 -1.4248e+001 +7.9084e+000 +9.9171e+000 -8.4656e+000 -1.5120e+001 +1.4401e+001 +9.3889e+000 -8.4177e+000 +1.2241e+001
921 +1.596927976e+001 +1.596927976e+001 +6.759279756e+000 +6.759279756e+000 +5.1402e+000 +3.5871e+000 +3.0807e+000 -2.5764e+000 -9.7821e+000 +9.5802e+000 +8.3330e+000 +8.5286e+000 +6.8475e+000 -7.5588e+000 -1.6139e+001 -5.3875e+000 +5.9397e+000 +1.2680e+001 -8.0160e+000 -1.2803e+001 +4.8518e+000 +9.4215e+000 -1.5339e+001 +1.1484e+001
966 +1.287296972e+001 +1.287296972e+001 +3.662969716e+000 +3.662969716e+000 +2.5188e+000 +7.3127e+000 +7.6506e+000 +4.1334e-001 -8.5213e+000 +6.4318e+000 +9.0635e+000 +4.5051e+000 +1.2053e+001 -4.1137e+000 -1.4270e+001 -6.3415e+000 +7.9319e+000 +7.7857e+000 -6.7223e+000 -1.2363e+001 +1.8691e+001 +8.0995e+000 -1.4917e+001 +1.3702e+001
1014 +1.201593194e+001 +1.201593194e+001 +2.805931938e+000 +2.805931938e+000 +5.9497e+000 +1.8048e+001 +7.9792e+000 -3.5430e-001 -1.0434e+001 +2.6464e+000 +9.5123e+000 +9.6480e+000 +8.8048e+000 -1.3897e+001 -1.4537e+001 -1.1161e+001 +8.7202e+000 +5.2474e+000 -1.2274e+001 -5.5002e+000 +1.5323e+001 +6.8577e+000 -8.8483e+000 +1.6209e+001
1047 +1.141191526e+001 +1.141191526e+001 +2.201915260e+000 +2.201915260e+000 +6.0312e+000 +4.8045e+000 +4.1529e+000 -1.7173e+000 -9.8904e+000 +5.9124e+000 +7.5799e+000 +8.3314e+000 +6.8495e+000 -1.0589e+001 -1.6366e+001 -4.8815e+000 +7.0050e+000 +7.4174e+000 -6.3818e+000 -1.1350e+001 +1.1879e+001 +9.4335e+000 -1.0922e+001 +1.4528e+001
1080 +6.093002757e+000 +6.093002757e+000 -3.116997243e+000 -3.116997243e+000 -8.8975e-001 +7.1888e+000 +9.3593e+000 +6.0651e+000 -4.8748e+000 +9.3674e+000 +8.4979e+000 +1.2736e+001 +7.8840e+000 -7.1456e+000 -9.4040e+000 -7.1454e+000 +6.2714e+000 +1.2004e+001 -8.1823e+000 -1.3569e+001 +1.7677e+001 +1.0085e+001 -9.9774e+000 +1.5599e+001
1117 +5.672359910e+000 +5.672359910e+000 -3.537640090e+000 -3.537640090e+000 +8.7707e+000 +1.1594e+001 +9.1198e+000 +1.4233e+000 -1.0548e+001 +5.2348e+000 +1.0282e+001 +9.4071e+000 +1.3493e+001 -8.0479e+000 -2.3396e+001 -6.8508e+000 +4.8768e+000 +1.4120e+001 -1.2042e+001 -1.1729e+001 +1.6113e+001 +1.0079e+001 -2.1561e+001 +1.4601e+001
1203 +2.723482789e+000 +2.723482789e+000 -6.486517211e+000 -6.486517211e+000 +1.2055e+001 +3.0203e+000 +8.8324e+000 +4.6603e+000 -1.2126e+001 +1.4049e+001 +1.0352e+001 +6.1354e+000 +1.0203e+001 -8.8742e+000 -2.9396e+001 -6.7934e+000 +6.7579e+000 +1.3477e+001 -6.7199e+000 -1.6295e+001 +1.6670e+001 +1.1019e+001 -1.4230e+001 +1.3475e+001
1240 +8.975498285e-001 +8.975498285e-001 -8.312450172e+000 -8.312450172e+000 +1.4954e+001 +4.2217e+000 +7.9767e+000 +4.9868e+000 -9.0844e+000 +8.1976e+000 +1.1327e+001 +7.1979e+000 +8.2924e+000 -1.2657e+001 -1.4889e+001 -1.4246e+001 +8.6802e+000 +8.7299e+000 -1.2305e+001 -1.5593e+001 +1.2009e+001 +5.6671e+000 -1.2181e+001 +1.2040e+001
1253 +7.072521234e-001 +7.072521234e-001 -8.502747877e+000 -8.502747877e+000 +9.3133e+000 +8.9686e+000 +6.2938e+000 +4.5083e+000 -1.0229e+001 +1.0678e+001 +7.7600e+000 +8.2230e+000 +5.4836e+000 -1.3307e+001 -1.6985e+001 -5.3216e+000 +8.1982e+000 +1.0532e+001 -1.0822e+001 -1.2967e+001 +3.1759e+001 +1.0850e+001 -1.3170e+001 +1.3856e+001
1312 +6.420798652e-001 +6.420798652e-001 -8.567920135e+000 -8.567920135e+000 +8.2587e+000 +8.2077e+000 +6.1306e+000 +4.5536e+000 -1.0589e+001 +5.2854e+000 +1.1727e+001 +8.0304e+000 +1.0607e+001 -1.1568e+001 -1.8941e+001 -1.2429e+001 +7.8038e+000 +7.5566e+000 -9.0375e+000 -1.2188e+001 +2.0415e+001 +9.6288e+000 -9.0302e+000 +1.4635e+001
1314 +0.000000000e+000 +0.000000000e+000 -9.210000000e+000 -9.210000000e+000 +1.8852e+001 +6.8881e+000 +6.5983e+000 +1.3520e+001 -9.7638e+000 +1.1052e+001 +7.3595e+000 +1.2445e+001 +9.5502e+000 -9.0923e+000 -2.1689e+001 -6.2766e+000 +7.7007e+000 +9.7439e+000 -1.1801e+001 -1.9960e+001 +1.8396e+001 +1.0046e+001 -1.6212e+001 +1.3342e+001
% function evaluation | noise-free fitness - Fopt (6.559900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.091710779e+002 +5.091710779e+002 +1.165161078e+003 +1.165161078e+003 +4.6267e+000 -4.8144e+000 -2.9543e-001 -2.4817e+000 +2.7106e+000 +4.0406e+000 -4.7323e+000 -3.1459e+000 -2.7813e+000 -4.9654e+000 -2.5225e+000 +5.4834e+000 +2.4994e+000 +2.5798e+000 -4.2352e+000 -3.6573e+000 +5.4565e+000 -5.3747e+000 +5.2551e+000 -1.3820e+001
2 +5.006499288e+002 +5.006499288e+002 +1.156639929e+003 +1.156639929e+003 +4.7790e+000 +3.9995e+000 -5.4075e-001 +3.0615e+000 -4.8902e+000 +8.2601e-001 -4.3969e+000 +1.1793e+000 -5.3120e+000 -4.4819e+000 -4.0814e-001 +2.5413e+000 -3.3625e-001 +2.2103e+000 -1.0007e+001 +1.9522e+000 +3.3715e+000 +4.3641e+000 -6.2386e+000 +7.8433e-001
5 +4.643338692e+002 +4.643338692e+002 +1.120323869e+003 +1.120323869e+003 +5.4779e+000 +1.2630e+000 -4.8005e-001 -5.3330e+000 -3.4734e+000 +1.5066e+000 -3.6805e+000 +1.6627e+000 -1.3428e+000 +4.4666e-001 +3.6888e-001 -1.9088e-001 +1.0944e+000 +3.3563e+000 -3.7065e+000 +3.0897e-001 -1.3211e+000 +9.9496e-001 -2.8306e+000 -2.5124e+000
6 +3.951872225e+002 +3.951872225e+002 +1.051177223e+003 +1.051177223e+003 +5.3743e+000 +4.2363e+000 -4.8617e+000 -4.0076e+000 -3.7803e+000 +2.4014e+000 -7.0054e+000 -9.9100e-002 -3.8671e+000 +1.2265e+000 -2.9604e-001 +3.9060e+000 +4.3816e+000 +3.3747e+000 -3.2651e+000 -7.8736e-001 +2.4920e+000 +1.2156e+000 -2.3823e-001 +2.0412e+000
13 +3.837298594e+002 +3.837298594e+002 +1.039719859e+003 +1.039719859e+003 +5.1996e+000 -1.2866e+000 +9.1068e-001 -2.9071e+000 -3.9776e+000 -3.2739e+000 -5.2816e-001 +1.0859e-003 -3.5802e+000 -4.9402e+000 +1.5575e-003 +6.1225e+000 +1.0702e+000 +4.1697e+000 -3.1659e+000 +6.3181e-001 -1.4286e+000 +1.6100e+000 -2.3223e+000 +9.9948e-001
34 +3.781099057e+002 +3.781099057e+002 +1.034099906e+003 +1.034099906e+003 +3.6929e+000 +4.2671e+000 -1.0399e+001 -7.7768e-001 -4.4179e+000 +7.3939e-001 -1.4929e+000 -4.8241e+000 -8.6595e+000 -5.5427e+000 +4.5025e+000 +1.8900e+000 +2.9725e+000 +2.7952e+000 -5.9084e+000 +2.0624e+000 +9.8009e-001 +3.1253e+000 -1.9373e+000 +3.7854e+000
49 +3.341651741e+002 +3.341651741e+002 +9.901551741e+002 +9.901551741e+002 +8.2902e-001 +7.7305e+000 +2.1185e+000 -1.3288e+000 -3.2014e+000 +1.1795e+000 -1.9197e+000 +4.8188e+000 -2.1242e+000 -6.8086e+000 +4.3817e-001 +1.0015e+001 +5.0802e+000 +6.5247e+000 -4.4584e+000 +1.5926e+000 +3.5026e+000 -4.9116e+000 -2.0145e+000 +4.6731e+000
102 +3.253705636e+002 +3.253705636e+002 +9.813605636e+002 +9.813605636e+002 +4.2478e+000 +2.1230e-002 -1.2330e+000 -1.1717e+001 -5.8857e+000 +4.7429e-001 -1.4326e+000 +6.6562e+000 -7.7087e+000 -1.9305e+000 -2.9070e+000 +4.2357e+000 +6.0157e+000 +4.4327e+000 +2.4779e+001 +3.6455e+000 -8.3222e-001 -2.6052e+000 -4.7766e+000 +4.2172e-001
111 +2.507784481e+002 +2.507784481e+002 +9.067684481e+002 +9.067684481e+002 +4.7201e+000 +6.3602e+000 -4.9416e+000 -4.4798e+000 -2.3833e+001 +6.8328e-001 -1.7141e+000 +3.5345e+000 -3.0795e+000 -1.7499e+001 +5.7440e-002 +4.7656e+000 +1.9370e+000 -6.0905e+000 -3.8277e+000 +2.2205e+000 +5.8854e-001 -3.1057e+000 -4.9268e-001 +9.1629e+000
209 +2.323077063e+002 +2.323077063e+002 +8.882977063e+002 +8.882977063e+002 +5.3707e+000 +1.3289e+000 -7.9346e+000 -2.7276e+000 -9.9215e+000 -2.1594e+000 -2.7048e+000 +1.7105e+000 -5.3148e+000 -3.9637e+000 -7.0172e-001 +1.1851e+000 +3.9645e+000 +3.0065e-001 -8.6224e-001 +3.4993e+000 -6.3827e+000 -3.1010e+000 -3.2993e+000 +8.8206e+000
228 +1.920587556e+002 +1.920587556e+002 +8.480487556e+002 +8.480487556e+002 +1.5912e+001 -3.9929e+000 -7.3443e+000 -1.7666e+000 -4.7775e+000 +1.6333e+000 -2.6601e+000 +4.4270e-001 -6.0750e+000 -8.2957e-001 +3.6052e+000 +1.2553e+000 +7.8948e-001 -1.1316e-002 +2.2729e+000 +4.7410e+000 -4.1147e+000 -7.5105e+000 +2.9231e+000 +1.1282e+000
236 +1.529437308e+002 +1.529437308e+002 +8.089337308e+002 +8.089337308e+002 +5.5983e+000 -2.0536e+000 -5.1937e+000 -1.0788e+001 -6.9427e+000 -1.6343e+000 -3.6289e+000 +9.0323e+000 -7.4571e+000 -8.3855e+000 +1.3706e+000 +7.0274e+000 +1.2150e+001 -4.4601e+000 -4.0791e+000 +3.8892e+000 -1.0404e+000 -8.2694e+000 +5.0585e+000 +3.0801e+000
286 +1.496792863e+002 +1.496792863e+002 +8.056692863e+002 +8.056692863e+002 +1.3784e+001 +5.0774e+000 -1.5771e+001 +4.2767e-001 -4.6154e+000 +3.0485e+000 -1.3399e+001 +8.1871e+000 -4.2225e+000 -3.3069e+000 +6.8647e-001 +4.3159e+000 +8.1117e-001 -4.6188e+000 -5.5521e-001 +3.9531e+000 -7.6553e+000 -7.9410e-001 +4.7024e+000 +6.0855e+000
303 +1.430393888e+002 +1.430393888e+002 +7.990293888e+002 +7.990293888e+002 -7.3371e-001 -3.9073e+000 -5.5830e+000 -3.7804e+000 -6.4286e+000 -8.1941e-001 -7.1110e+000 +3.7934e+000 -2.4545e+000 -3.1414e+000 +4.1828e-001 +8.2198e+000 +4.5301e+000 -2.8083e+000 +1.9088e+000 +4.3758e+000 -4.4900e+000 -7.3188e+000 -4.7100e-001 +1.0334e+001
327 +1.328917395e+002 +1.328917395e+002 +7.888817395e+002 +7.888817395e+002 +8.2131e+000 +3.3113e+000 -7.6286e+000 -5.2464e+000 -3.1486e+000 -6.0839e-002 -5.8499e+000 -3.0058e+000 -4.1590e+000 -6.1913e+000 +1.2904e+000 +9.5375e+000 +1.4853e+001 -8.3535e+000 +1.8420e+000 +7.4781e+000 -7.2100e+000 -1.2060e+001 +1.8217e+000 +3.2053e+000
330 +1.251299858e+002 +1.251299858e+002 +7.811199858e+002 +7.811199858e+002 +3.4869e+000 +2.3710e-002 -8.8849e+000 -2.3157e-001 -4.4031e+000 +1.2994e+000 +2.2171e-001 +4.4665e+000 +1.2029e+000 -6.2994e-001 +5.2361e+000 +6.8351e+000 +6.8883e+000 -1.7494e+000 +7.3205e-001 +8.3752e+000 -6.7808e+000 -7.6395e+000 +3.7682e+000 +4.3414e+000
341 +1.056479273e+002 +1.056479273e+002 +7.616379273e+002 +7.616379273e+002 +3.8452e+000 +3.5545e-001 -7.2942e+000 -1.7376e+000 -7.1455e+000 +6.8899e-001 -5.5254e+000 +2.8674e+000 -5.8434e+000 -2.4032e+000 +4.3557e+000 +1.6278e+001 +7.0304e+000 -3.4356e+000 +5.0776e+000 +2.2280e+000 -3.8362e+000 -2.5108e+000 +3.7360e+000 +2.2834e+001
406 +1.045448307e+002 +1.045448307e+002 +7.605348307e+002 +7.605348307e+002 +7.4578e+000 +3.3724e+000 -5.9307e+000 -1.6541e+000 -4.3162e+000 +2.3239e+000 -1.5400e-001 +9.3984e+000 -7.1101e+000 -2.0112e+000 +3.3929e+000 +6.3921e+000 +3.1709e+000 -1.5502e+000 +3.0074e+000 +4.0464e+000 -4.3716e+000 -8.1672e+000 +4.8816e+000 +7.0627e+000
449 +8.986075182e+001 +8.986075182e+001 +7.458507518e+002 +7.458507518e+002 +3.9725e+000 -5.2572e-001 -7.0151e+000 +2.2467e-001 -4.2882e+000 +1.8443e+000 -5.4911e+000 +8.0831e+000 -7.3779e+000 -6.4379e+000 +4.6903e+000 +1.7296e+000 +6.0835e+000 +5.6755e-002 +9.8050e-001 +4.4479e+000 -5.9056e+000 -1.0207e+001 +1.0823e+001 +5.0530e+000
493 +8.027863223e+001 +8.027863223e+001 +7.362686322e+002 +7.362686322e+002 +6.7025e+000 -6.9491e+000 -8.0867e+000 -1.9632e+000 -4.7257e+000 -3.5599e+000 -1.1698e+001 +1.1400e+000 -4.9258e+000 -7.8943e+000 +1.6500e+000 +7.5426e+000 +1.3924e+001 -3.6411e+000 +1.4449e+001 +7.5284e+000 -4.4621e+000 -2.5756e+000 +3.0384e+000 +6.9882e+000
506 +7.076350363e+001 +7.076350363e+001 +7.267535036e+002 +7.267535036e+002 +1.1017e+000 +1.2315e+000 -1.0027e+001 -2.9474e+000 -3.8994e+000 -5.9819e-001 -7.6427e+000 +1.8708e+000 -7.7906e+000 -4.9625e+000 +3.4797e+000 +7.9511e+000 +6.9219e+000 -5.4650e+000 +2.3153e-001 +6.2390e+000 -6.9776e+000 -5.9541e+000 +5.0712e+000 +5.0070e+000
556 +5.319262524e+001 +5.319262524e+001 +7.091826252e+002 +7.091826252e+002 +4.5567e+000 +7.2745e-001 -1.1019e+001 -8.4219e-001 -1.4870e+000 -4.5696e+000 -5.1892e+000 +3.0395e+000 -7.8287e+000 -9.2443e+000 +5.3423e+000 +6.1441e+000 +1.0217e+001 -8.6589e+000 +3.2857e+000 +3.0808e+000 -9.5182e+000 -6.1594e+000 +4.3638e+000 +8.0306e+000
681 +4.598630529e+001 +4.598630529e+001 +7.019763053e+002 +7.019763053e+002 +5.7956e+000 +2.2738e+000 -8.3619e+000 -1.1748e+000 -3.9780e+000 +4.7345e-001 -7.4546e+000 +2.4088e-001 -1.0681e+001 -3.3554e+000 +7.5144e+000 +4.6862e+000 +1.1799e+001 -5.1557e+000 +6.9163e+000 +1.4205e+001 -7.2153e+000 -7.4702e+000 +6.1260e+000 +9.9000e+000
