% function evaluation | noise-free fitness - Fopt (-6.211100000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1945 +2.582114719e+006 +2.582114719e+006 +2.581493609e+006 +2.581493609e+006 -7.1290e-001 +3.8121e+000 +5.3920e-001 -2.9966e+000 -8.0244e-001 -2.6831e+000 +1.7303e+000 -2.3803e-001 +1.1327e+000 -2.0977e-001 +1.4798e+000 +3.6858e+000 +3.6271e+000 +1.6853e+000 +2.2281e+000 -2.4168e+000 +6.3161e-001 +2.4668e+000 +1.2661e+000 -1.0256e+000
2014 +2.363667798e+006 +2.363667798e+006 +2.363046688e+006 +2.363046688e+006 -4.6071e-001 +4.2369e+000 +4.0566e-001 -2.9892e+000 -8.6043e-001 -2.0199e+000 +2.0906e+000 -5.8769e-001 +9.6396e-001 +8.0341e-002 +1.1120e+000 +3.3554e+000 +3.4362e+000 +9.8120e-001 +2.2798e+000 -2.4965e+000 +1.3700e+000 +3.2647e+000 +1.2162e+000 -7.1016e-001
2025 +2.113325985e+006 +2.113325985e+006 +2.112704875e+006 +2.112704875e+006 -5.1596e-001 +4.1718e+000 +1.1928e-001 -3.0229e+000 -4.8637e-002 -1.8845e+000 +1.6436e+000 -3.6015e-001 +1.1910e+000 -2.3131e-002 +9.2078e-001 +2.8336e+000 +3.2100e+000 +1.0992e+000 +2.9059e+000 -2.2039e+000 +1.3099e+000 +2.7193e+000 +7.5690e-001 -6.4946e-001
2349 +2.059872900e+006 +2.059872900e+006 +2.059251790e+006 +2.059251790e+006 -5.7632e-001 +4.3001e+000 +1.4540e+000 -3.1058e+000 -1.0449e+000 -2.3018e+000 +2.1749e+000 -3.0031e-001 +6.1393e-001 -8.4739e-002 +6.9293e-001 +3.2471e+000 +3.3684e+000 +1.8337e+000 +2.0394e+000 -1.6814e+000 +7.3355e-001 +2.9293e+000 +1.1152e+000 -5.3491e-001
2369 +1.806624446e+006 +1.806624446e+006 +1.806003336e+006 +1.806003336e+006 -9.4257e-001 +3.9096e+000 +1.8101e-001 -3.2561e+000 -3.2669e-001 -2.3012e+000 +1.8467e+000 -8.0310e-001 +8.6090e-001 -8.1952e-001 +9.3493e-001 +3.3048e+000 +3.5755e+000 +2.0180e+000 +2.0022e+000 -1.8488e+000 +1.3906e+000 +2.5536e+000 +1.4114e+000 -6.1945e-001
2413 +1.541986608e+006 +1.541986608e+006 +1.541365498e+006 +1.541365498e+006 -7.2302e-001 +4.4996e+000 +3.9433e-001 -3.1857e+000 -1.1427e+000 -1.8111e+000 +2.0885e+000 -1.1011e+000 +8.7948e-001 -3.1941e-001 +6.6898e-001 +3.4801e+000 +3.3764e+000 +1.5913e+000 +2.2628e+000 -1.8973e+000 +1.1572e+000 +2.7435e+000 +1.1315e+000 -7.2936e-001
2424 +1.425746036e+006 +1.425746036e+006 +1.425124926e+006 +1.425124926e+006 -6.8189e-001 +4.0000e+000 +9.3877e-001 -3.1017e+000 -1.2614e+000 -1.7831e+000 +1.6578e+000 -6.7891e-001 +9.8571e-001 -2.9356e-001 +6.2037e-001 +3.1911e+000 +3.5305e+000 +1.8563e+000 +2.6427e+000 -2.2207e+000 +8.2518e-001 +2.6308e+000 +1.1326e+000 -8.1090e-001
2444 +1.154953749e+006 +1.154953749e+006 +1.154332639e+006 +1.154332639e+006 -6.0716e-001 +4.1917e+000 +4.4439e-001 -3.3113e+000 -4.3668e-001 -1.8287e+000 +1.8123e+000 -5.9477e-001 +9.5878e-001 -1.3525e-001 +5.3131e-001 +3.5043e+000 +3.9003e+000 +1.3177e+000 +2.1461e+000 -1.9133e+000 +9.9370e-001 +2.7233e+000 +1.2818e+000 -5.2219e-001
2504 +9.748245154e+005 +9.748245154e+005 +9.742034054e+005 +9.742034054e+005 -3.6571e-001 +4.1556e+000 +1.1470e-001 -3.3567e+000 -9.8654e-001 -1.9367e+000 +1.8656e+000 -8.0665e-001 +1.1484e+000 -6.5365e-001 +9.0215e-001 +3.3791e+000 +3.4448e+000 +1.5252e+000 +2.2245e+000 -2.1324e+000 +1.3006e+000 +2.4978e+000 +1.1623e+000 -6.0802e-001
2641 +7.378850862e+005 +7.378850862e+005 +7.372639762e+005 +7.372639762e+005 -4.1146e-001 +3.9713e+000 +4.0040e-001 -3.3161e+000 -7.2997e-001 -1.5957e+000 +1.7850e+000 -4.4895e-001 +9.5790e-001 -5.4022e-001 +7.0931e-001 +3.0349e+000 +3.6238e+000 +1.4501e+000 +2.4174e+000 -1.9945e+000 +1.0079e+000 +2.5478e+000 +1.2062e+000 -7.4249e-001
2703 +7.076019628e+005 +7.076019628e+005 +7.069808528e+005 +7.069808528e+005 -2.7811e-001 +4.1653e+000 +6.4445e-001 -3.0957e+000 -1.0306e+000 -1.8175e+000 +1.8107e+000 -2.4365e-001 +8.0507e-001 -5.3902e-001 +9.2934e-001 +3.0852e+000 +3.3836e+000 +1.4668e+000 +2.1642e+000 -2.0247e+000 +4.5533e-001 +2.4713e+000 +1.1045e+000 -6.1365e-001
2733 +6.571218559e+005 +6.571218559e+005 +6.565007459e+005 +6.565007459e+005 -5.3546e-001 +4.2569e+000 +4.8598e-001 -3.2303e+000 -8.2112e-001 -1.7335e+000 +2.1293e+000 -6.3516e-001 +9.6866e-001 -2.8580e-001 +7.1645e-001 +3.2748e+000 +3.4682e+000 +1.3685e+000 +2.3269e+000 -1.9917e+000 +1.0143e+000 +2.3588e+000 +1.0471e+000 -6.5791e-001
2822 +3.869660199e+005 +3.869660199e+005 +3.863449099e+005 +3.863449099e+005 -5.2292e-001 +4.0838e+000 +5.9068e-001 -2.9720e+000 -9.1802e-001 -1.7740e+000 +1.9185e+000 -6.7274e-001 +9.1411e-001 -4.3874e-001 +6.7149e-001 +3.0741e+000 +3.6360e+000 +1.4954e+000 +2.3472e+000 -2.0189e+000 +7.6232e-001 +2.2667e+000 +1.1221e+000 -6.1369e-001
2879 +3.789257559e+005 +3.789257559e+005 +3.783046459e+005 +3.783046459e+005 -5.6722e-001 +3.9994e+000 +2.9306e-001 -3.0819e+000 -7.2976e-001 -1.8408e+000 +2.1830e+000 -8.7826e-001 +8.9047e-001 -2.1921e-001 +9.7223e-001 +2.9466e+000 +3.5409e+000 +1.5613e+000 +2.2944e+000 -2.0136e+000 +1.0117e+000 +2.2898e+000 +1.0868e+000 -5.5368e-001
3020 +2.993555907e+005 +2.993555907e+005 +2.987344807e+005 +2.987344807e+005 -5.6118e-001 +4.0637e+000 +4.3326e-001 -3.1107e+000 -7.1207e-001 -1.9276e+000 +1.9598e+000 -5.7729e-001 +7.8637e-001 -4.0927e-001 +9.4614e-001 +3.1881e+000 +3.5898e+000 +1.6403e+000 +2.2428e+000 -1.9809e+000 +7.8924e-001 +2.4666e+000 +1.0937e+000 -5.5306e-001
3048 +2.874069264e+005 +2.874069264e+005 +2.867858164e+005 +2.867858164e+005 -5.2491e-001 +4.2134e+000 +7.3312e-001 -3.2655e+000 -7.0558e-001 -2.0428e+000 +2.0720e+000 -7.9626e-001 +8.6897e-001 -3.3473e-001 +8.1628e-001 +3.0985e+000 +3.6243e+000 +1.5436e+000 +2.2325e+000 -2.0714e+000 +9.7892e-001 +2.4689e+000 +1.2319e+000 -4.6206e-001
3165 +2.099544215e+005 +2.099544215e+005 +2.093333115e+005 +2.093333115e+005 -5.7048e-001 +3.9582e+000 +2.9830e-001 -3.0785e+000 -6.5359e-001 -1.9689e+000 +1.9724e+000 -7.7593e-001 +9.5999e-001 -3.1907e-001 +8.9922e-001 +3.1138e+000 +3.7023e+000 +1.5758e+000 +1.9896e+000 -2.0824e+000 +8.8903e-001 +2.2177e+000 +1.0634e+000 -3.5442e-001
3405 +1.090432937e+005 +1.090432937e+005 +1.084221837e+005 +1.084221837e+005 -5.5352e-001 +4.0411e+000 +5.1195e-001 -3.2773e+000 -8.0491e-001 -1.9397e+000 +2.0020e+000 -7.6118e-001 +1.0074e+000 -4.5105e-001 +9.1939e-001 +3.0541e+000 +3.6675e+000 +1.4618e+000 +2.0652e+000 -2.1778e+000 +7.5247e-001 +2.4441e+000 +1.0942e+000 -2.1245e-001
3478 +9.778686786e+004 +9.778686786e+004 +9.716575786e+004 +9.716575786e+004 -5.3062e-001 +4.0534e+000 +5.4492e-001 -3.1576e+000 -1.0120e+000 -1.9436e+000 +1.9852e+000 -8.3114e-001 +9.6358e-001 -4.4178e-001 +8.0965e-001 +2.9173e+000 +3.6273e+000 +1.5814e+000 +2.1055e+000 -2.1423e+000 +8.6285e-001 +2.3924e+000 +9.8760e-001 -3.1842e-001
3604 +9.298089872e+004 +9.298089872e+004 +9.235978872e+004 +9.235978872e+004 -4.9805e-001 +4.0584e+000 +5.5391e-001 -3.2589e+000 -9.1872e-001 -1.9357e+000 +1.8747e+000 -8.0405e-001 +8.8252e-001 -5.0417e-001 +8.7529e-001 +2.9918e+000 +3.5730e+000 +1.5262e+000 +2.0998e+000 -2.0988e+000 +8.2677e-001 +2.4054e+000 +1.0607e+000 -3.4319e-001
3624 +8.015080682e+004 +8.015080682e+004 +7.952969682e+004 +7.952969682e+004 -4.8034e-001 +4.1121e+000 +5.0481e-001 -3.1137e+000 -7.7526e-001 -2.0062e+000 +1.8347e+000 -7.7955e-001 +9.5686e-001 -3.6213e-001 +7.8640e-001 +3.0399e+000 +3.7457e+000 +1.5355e+000 +2.1294e+000 -2.0908e+000 +7.5739e-001 +2.3376e+000 +1.0946e+000 -2.9194e-001
3691 +5.448026334e+004 +5.448026334e+004 +5.385915334e+004 +5.385915334e+004 -4.8693e-001 +4.0190e+000 +5.0658e-001 -3.1661e+000 -7.4931e-001 -1.8413e+000 +1.9997e+000 -7.7951e-001 +9.7663e-001 -5.0253e-001 +8.8318e-001 +2.9498e+000 +3.7506e+000 +1.5700e+000 +2.1420e+000 -2.0659e+000 +8.5494e-001 +2.4159e+000 +1.1153e+000 -3.3323e-001
3806 +4.554957032e+004 +4.554957032e+004 +4.492846032e+004 +4.492846032e+004 -4.7691e-001 +4.0863e+000 +4.6056e-001 -3.1771e+000 -7.7690e-001 -1.8306e+000 +1.9212e+000 -7.9477e-001 +1.0059e+000 -3.8724e-001 +9.0362e-001 +2.9331e+000 +3.7188e+000 +1.5111e+000 +2.1126e+000 -2.0932e+000 +8.8848e-001 +2.3798e+000 +1.0912e+000 -3.0852e-001
3982 +3.302516176e+004 +3.302516176e+004 +3.240405176e+004 +3.240405176e+004 -4.5198e-001 +4.0394e+000 +5.4812e-001 -3.1326e+000 -7.9356e-001 -1.9286e+000 +1.9754e+000 -7.8813e-001 +9.4023e-001 -4.0110e-001 +8.8321e-001 +2.9336e+000 +3.6719e+000 +1.6027e+000 +2.0939e+000 -1.9902e+000 +8.6366e-001 +2.4245e+000 +1.0645e+000 -2.9805e-001
4114 +3.024557828e+004 +3.024557828e+004 +2.962446828e+004 +2.962446828e+004 -5.0605e-001 +4.0779e+000 +4.5111e-001 -3.1469e+000 -8.0786e-001 -2.0742e+000 +1.9586e+000 -7.8001e-001 +9.7453e-001 -4.0041e-001 +8.9547e-001 +2.9103e+000 +3.6645e+000 +1.5382e+000 +2.1214e+000 -2.1041e+000 +8.0255e-001 +2.4372e+000 +1.1549e+000 -2.6273e-001
4119 +3.011634262e+004 +3.011634262e+004 +2.949523262e+004 +2.949523262e+004 -4.6144e-001 +4.0594e+000 +6.0813e-001 -3.1697e+000 -8.2876e-001 -1.9807e+000 +1.9405e+000 -7.3702e-001 +9.6585e-001 -4.6478e-001 +8.7730e-001 +2.9574e+000 +3.6209e+000 +1.6008e+000 +2.1023e+000 -2.0307e+000 +8.3289e-001 +2.4158e+000 +1.1277e+000 -3.0373e-001
4133 +2.842200106e+004 +2.842200106e+004 +2.780089106e+004 +2.780089106e+004 -4.8911e-001 +4.0742e+000 +5.2530e-001 -3.1409e+000 -8.0168e-001 -1.9915e+000 +1.9907e+000 -7.6335e-001 +9.6257e-001 -4.0908e-001 +8.8935e-001 +2.9445e+000 +3.6580e+000 +1.5342e+000 +2.0901e+000 -2.1415e+000 +8.3925e-001 +2.4644e+000 +1.1658e+000 -3.1270e-001
4162 +1.754130256e+004 +1.754130256e+004 +1.692019256e+004 +1.692019256e+004 -4.4117e-001 +4.0609e+000 +5.4369e-001 -3.1450e+000 -8.4526e-001 -1.9831e+000 +1.9784e+000 -7.0917e-001 +9.5500e-001 -4.6517e-001 +8.8619e-001 +2.8638e+000 +3.6783e+000 +1.5942e+000 +2.0974e+000 -2.0552e+000 +8.8671e-001 +2.3938e+000 +1.1507e+000 -3.1346e-001
4239 +1.570235825e+004 +1.570235825e+004 +1.508124825e+004 +1.508124825e+004 -4.3061e-001 +4.0755e+000 +5.2094e-001 -3.1646e+000 -8.1454e-001 -1.9868e+000 +1.9916e+000 -7.6417e-001 +9.7325e-001 -4.1241e-001 +8.8656e-001 +2.9324e+000 +3.7009e+000 +1.5831e+000 +2.1099e+000 -2.0925e+000 +8.3900e-001 +2.4612e+000 +1.1266e+000 -2.8610e-001
4358 +9.771257410e+003 +9.771257410e+003 +9.150147410e+003 +9.150147410e+003 -4.2217e-001 +4.0476e+000 +4.8185e-001 -3.1642e+000 -8.5321e-001 -1.9732e+000 +1.9651e+000 -7.2942e-001 +9.8212e-001 -4.3603e-001 +9.0158e-001 +2.9042e+000 +3.6299e+000 +1.6415e+000 +2.0862e+000 -2.0918e+000 +7.6828e-001 +2.4171e+000 +1.0809e+000 -2.9300e-001
4620 +7.942979981e+003 +7.942979981e+003 +7.321869981e+003 +7.321869981e+003 -4.3499e-001 +4.0639e+000 +4.9524e-001 -3.1717e+000 -8.3110e-001 -1.9838e+000 +1.9269e+000 -7.1440e-001 +9.4623e-001 -4.3308e-001 +9.4601e-001 +2.8738e+000 +3.7101e+000 +1.5949e+000 +2.0877e+000 -2.0747e+000 +8.1676e-001 +2.3904e+000 +1.1020e+000 -3.0083e-001
