% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
776 +5.633099099e+001 +5.633099099e+001 +9.711099099e+001 +9.711099099e+001 +2.1252e-001 -5.3631e-002 +4.5006e+000 +3.1014e+000 -1.5836e+000 +1.3087e+000 -2.5413e+000 +4.3913e+000 +2.4961e+000 -1.8883e+000 -9.7287e-001 +2.4092e-001 -4.3322e+000 +1.2634e+000 +6.3099e-001 -4.1360e-001 +4.6603e-001 +1.4513e+000 +1.9926e+000 +1.1364e+000
939 +5.404044015e+001 +5.404044015e+001 +9.482044015e+001 +9.482044015e+001 -1.0029e+000 -1.0827e+000 +4.2806e+000 +2.7834e+000 -1.7844e+000 +2.0066e+000 -2.7667e+000 +4.6403e+000 +3.4948e+000 -1.0966e+000 -6.7633e-001 -1.0362e+000 -4.9660e+000 +6.5881e-001 +1.6173e+000 +1.2383e+000 +2.9573e-001 +1.0057e+000 +2.5821e+000 +1.5308e+000
951 +5.234356135e+001 +5.234356135e+001 +9.312356135e+001 +9.312356135e+001 -6.2912e-001 -1.0653e+000 +5.0639e+000 +2.7508e+000 -1.6604e+000 +1.4588e+000 -2.7365e+000 +4.6445e+000 +3.1096e+000 -1.1858e+000 -1.0388e+000 -7.7927e-001 -3.9905e+000 +8.7118e-001 +1.7594e+000 +1.5088e+000 +4.3891e-001 +1.9131e+000 +1.8184e+000 +1.8850e+000
1034 +4.699889750e+001 +4.699889750e+001 +8.777889750e+001 +8.777889750e+001 -2.7849e-001 -1.9923e+000 +4.0703e+000 +1.1211e+000 -1.2547e+000 +1.4761e+000 -2.1096e+000 +4.5693e+000 +3.4515e+000 -2.1155e+000 -5.1274e-001 +2.7742e-001 -3.9637e+000 +4.2887e-001 +1.1928e+000 +1.0882e+000 +1.3271e+000 +1.7917e+000 +2.2178e+000 +1.8996e+000
1201 +4.396562972e+001 +4.396562972e+001 +8.474562972e+001 +8.474562972e+001 -5.9135e-001 -2.4188e+000 +4.0191e+000 +2.2576e+000 -8.4432e-001 +1.1702e+000 -2.7508e+000 +3.8137e+000 +2.9826e+000 -2.2078e+000 -1.1849e+000 -7.7817e-001 -4.7310e+000 -3.5813e-001 +1.6973e+000 +6.7213e-001 +8.9280e-001 +1.3772e+000 +1.8201e+000 +1.7273e+000
1250 +3.938496322e+001 +3.938496322e+001 +8.016496322e+001 +8.016496322e+001 -3.5461e-001 -2.2280e+000 +4.3607e+000 +2.1685e+000 -2.6444e-001 +1.9059e+000 -2.1526e+000 +3.6412e+000 +2.9190e+000 -2.4304e+000 -1.4071e+000 -1.1873e+000 -4.3327e+000 +3.4484e-001 +1.5951e+000 -3.2719e-001 +5.3785e-001 +1.3517e+000 +1.8955e+000 +1.5128e+000
1449 +3.734256895e+001 +3.734256895e+001 +7.812256895e+001 +7.812256895e+001 -2.3369e-001 -1.4451e+000 +4.6399e+000 +2.6674e+000 +1.0423e-001 +1.2087e+000 -2.4026e+000 +4.0011e+000 +3.0658e+000 -1.3851e+000 -8.6761e-001 +1.0424e-002 -4.9951e+000 +9.9692e-001 +2.0750e+000 -4.4913e-002 +6.2815e-001 +7.3800e-001 +2.3278e+000 +3.3301e-001
1596 +3.665114031e+001 +3.665114031e+001 +7.743114031e+001 +7.743114031e+001 -4.6997e-001 -1.8569e+000 +3.7077e+000 +2.6861e+000 -3.0551e-001 +1.6683e+000 -2.5480e+000 +3.8070e+000 +4.0727e+000 -1.4866e+000 -1.3445e+000 -6.1500e-001 -4.2409e+000 +1.0898e-001 +1.7729e+000 +2.9606e-001 +9.6748e-001 +2.0369e+000 +1.9235e+000 +6.5048e-001
1648 +3.568343342e+001 +3.568343342e+001 +7.646343342e+001 +7.646343342e+001 -3.4738e-001 -1.6778e+000 +4.0846e+000 +2.7443e+000 -9.0848e-001 +1.4630e+000 -2.3871e+000 +3.7258e+000 +3.2332e+000 -1.2836e+000 -9.4169e-001 -7.3927e-001 -4.6676e+000 +6.5279e-001 +1.9263e+000 +9.1564e-001 +1.3779e+000 +1.6041e+000 +1.9640e+000 +5.8583e-001
1653 +3.496901351e+001 +3.496901351e+001 +7.574901351e+001 +7.574901351e+001 -7.7675e-001 -1.7874e+000 +3.9343e+000 +2.2275e+000 -9.0408e-001 +1.5426e+000 -2.5970e+000 +3.6901e+000 +2.9811e+000 -2.0676e+000 -1.2721e+000 -4.5001e-001 -4.4810e+000 +1.1350e+000 +1.5757e+000 +9.6472e-001 +1.0286e+000 +1.9208e+000 +1.9090e+000 +1.5666e-001
1694 +3.460868988e+001 +3.460868988e+001 +7.538868988e+001 +7.538868988e+001 -3.0031e-001 -1.7687e+000 +4.0340e+000 +2.1974e+000 -6.2509e-001 +9.9670e-001 -2.6353e+000 +4.0554e+000 +2.4024e+000 -2.1687e+000 -1.8938e+000 -1.7547e-001 -5.0498e+000 +9.2938e-001 +1.2142e+000 +8.3442e-001 +1.5519e+000 +1.8470e+000 +2.0165e+000 -9.7411e-002
1723 +3.175302189e+001 +3.175302189e+001 +7.253302189e+001 +7.253302189e+001 -4.9987e-001 -1.7464e+000 +4.1439e+000 +2.3972e+000 -1.1351e-001 +1.0993e+000 -2.3843e+000 +3.9466e+000 +3.1192e+000 -9.0946e-001 -8.5226e-001 -8.0332e-001 -4.6610e+000 +7.6337e-001 +1.4337e+000 +8.8784e-001 +9.1243e-001 +1.4193e+000 +1.8000e+000 +6.6834e-001
1852 +3.076029246e+001 +3.076029246e+001 +7.154029246e+001 +7.154029246e+001 -7.1045e-001 -1.7819e+000 +3.6193e+000 +1.3386e+000 -2.8636e-001 +1.5668e+000 -2.2631e+000 +4.0048e+000 +3.4905e+000 -1.8493e+000 -1.4660e+000 +5.2759e-001 -4.8299e+000 +1.1339e+000 +1.5103e+000 +9.2446e-001 +9.8456e-001 +1.8692e+000 +2.0945e+000 +6.3786e-001
2002 +2.877789185e+001 +2.877789185e+001 +6.955789185e+001 +6.955789185e+001 -8.4466e-001 -1.6971e+000 +4.1808e+000 +2.1645e+000 +2.3136e-001 +1.1378e+000 -1.9253e+000 +3.8451e+000 +2.5512e+000 -2.0400e+000 -1.1962e+000 -5.5023e-001 -4.9002e+000 +1.0069e+000 +1.4372e+000 +9.5523e-001 +1.1087e+000 +2.0092e+000 +1.9965e+000 -5.4156e-002
2118 +2.786830427e+001 +2.786830427e+001 +6.864830427e+001 +6.864830427e+001 -6.7339e-001 -1.9436e+000 +3.9157e+000 +1.3915e+000 -1.3481e-001 +8.4321e-001 -2.1071e+000 +3.6825e+000 +3.4447e+000 -1.6820e+000 -1.2971e+000 -3.0173e-001 -4.6899e+000 +1.0731e+000 +1.4432e+000 +6.5800e-001 +1.1776e+000 +2.2027e+000 +2.2555e+000 +6.7133e-001
2182 +2.633076543e+001 +2.633076543e+001 +6.711076543e+001 +6.711076543e+001 -7.7637e-001 -1.8781e+000 +3.6001e+000 +1.7089e+000 -1.4291e-001 +8.4808e-001 -1.8630e+000 +3.8529e+000 +3.0861e+000 -1.4347e+000 -1.2873e+000 -5.4533e-001 -4.5566e+000 +1.5369e+000 +1.5470e+000 +6.6243e-001 +9.7197e-001 +1.8134e+000 +1.8433e+000 +1.0366e-002
2202 +2.561834795e+001 +2.561834795e+001 +6.639834795e+001 +6.639834795e+001 -7.0349e-001 -1.9167e+000 +3.7397e+000 +1.8954e+000 +1.3340e-001 +1.1948e+000 -1.9498e+000 +3.4995e+000 +3.0345e+000 -1.3150e+000 -9.3706e-001 +1.4973e-001 -4.1382e+000 +1.0727e+000 +1.5440e+000 +5.3449e-001 +1.4232e+000 +1.6194e+000 +1.9415e+000 +6.9678e-001
2287 +2.482831077e+001 +2.482831077e+001 +6.560831077e+001 +6.560831077e+001 -1.0592e+000 -2.0745e+000 +4.1333e+000 +6.2714e-001 +8.5218e-002 +1.3010e+000 -2.0017e+000 +3.2716e+000 +3.7432e+000 -1.6326e+000 -1.1763e+000 +4.8332e-001 -4.3822e+000 +1.3157e+000 +1.6513e+000 +6.2713e-001 +1.3865e+000 +2.3937e+000 +2.2572e+000 +4.1601e-002
2335 +2.392865757e+001 +2.392865757e+001 +6.470865757e+001 +6.470865757e+001 -4.9826e-001 -1.0050e+000 +4.1201e+000 +1.0517e+000 +6.0461e-002 +1.5245e+000 -1.7662e+000 +3.5586e+000 +3.1456e+000 -9.8472e-001 -9.3140e-001 -6.4014e-002 -4.1836e+000 +1.6430e+000 +1.7885e+000 +5.0261e-001 +1.3091e+000 +2.2009e+000 +2.4449e+000 +1.0271e-001
2381 +2.338099354e+001 +2.338099354e+001 +6.416099354e+001 +6.416099354e+001 -8.8052e-001 -1.7758e+000 +4.0127e+000 +1.3502e+000 +3.2266e-001 +1.1179e+000 -2.0482e+000 +3.7683e+000 +3.1505e+000 -1.0391e+000 -1.0750e+000 +2.2016e-001 -4.1076e+000 +1.6506e+000 +1.3984e+000 +3.2891e-001 +1.5062e+000 +1.9837e+000 +1.8165e+000 -1.3084e-001
2535 +2.238699710e+001 +2.238699710e+001 +6.316699710e+001 +6.316699710e+001 -6.6065e-001 -1.7324e+000 +3.6925e+000 +1.6055e+000 +8.0138e-001 +1.4911e+000 -2.0006e+000 +2.5988e+000 +3.2338e+000 -1.4380e+000 -1.2343e+000 -5.0851e-002 -4.2601e+000 +1.4529e+000 +1.3713e+000 +5.3747e-001 +1.4411e+000 +2.2315e+000 +1.9710e+000 +1.0983e-001
2661 +2.179728647e+001 +2.179728647e+001 +6.257728647e+001 +6.257728647e+001 -6.9985e-001 -1.6603e+000 +3.8005e+000 +1.4630e+000 +5.4643e-001 +1.3791e+000 -2.0512e+000 +3.4335e+000 +3.0775e+000 -1.3981e+000 -1.0881e+000 -1.6882e-001 -3.9784e+000 +1.3179e+000 +1.6713e+000 +6.4502e-001 +1.3830e+000 +2.3792e+000 +1.7552e+000 -2.6581e-001
2712 +2.074341422e+001 +2.074341422e+001 +6.152341422e+001 +6.152341422e+001 -1.0094e+000 -1.8057e+000 +4.0723e+000 +1.1441e+000 +6.9164e-001 +1.5443e+000 -1.6577e+000 +3.2938e+000 +3.2190e+000 -1.4931e+000 -1.2506e+000 -1.8841e-002 -3.7863e+000 +2.0297e+000 +1.8104e+000 +3.6093e-001 +1.7206e+000 +1.9854e+000 +1.7788e+000 -1.0151e-001
2852 +1.996593849e+001 +1.996593849e+001 +6.074593849e+001 +6.074593849e+001 -9.3208e-001 -1.8091e+000 +3.8014e+000 +1.3482e+000 +9.8105e-001 +1.1497e+000 -1.9687e+000 +3.0226e+000 +3.6506e+000 -6.7181e-001 -5.0571e-001 +3.3943e-001 -3.7904e+000 +1.4690e+000 +1.6644e+000 +5.4815e-001 +1.2927e+000 +2.3650e+000 +1.8691e+000 -6.0355e-002
2859 +1.971933531e+001 +1.971933531e+001 +6.049933531e+001 +6.049933531e+001 -9.8191e-001 -1.8431e+000 +3.9435e+000 +8.2599e-001 +8.0709e-001 +1.0953e+000 -1.6560e+000 +3.3836e+000 +3.2168e+000 -1.1952e+000 -1.1571e+000 +2.0890e-001 -3.9011e+000 +1.7134e+000 +1.7239e+000 +4.8940e-001 +1.0553e+000 +2.5065e+000 +2.0884e+000 -7.0205e-001
3007 +1.873529232e+001 +1.873529232e+001 +5.951529232e+001 +5.951529232e+001 -5.3848e-001 -1.9859e+000 +4.1053e+000 +8.7299e-001 +8.3173e-001 +1.2750e+000 -1.6639e+000 +3.0235e+000 +3.3309e+000 -1.0755e+000 -9.9091e-001 +2.5397e-001 -3.3199e+000 +1.7621e+000 +1.7146e+000 +4.9936e-001 +1.3000e+000 +2.5847e+000 +1.7471e+000 -9.2704e-002
3311 +1.827399045e+001 +1.827399045e+001 +5.905399045e+001 +5.905399045e+001 -9.1499e-001 -1.8314e+000 +3.7115e+000 +7.0300e-001 +1.3947e+000 +1.3221e+000 -1.4245e+000 +3.0742e+000 +3.3203e+000 -1.0550e+000 -1.3889e+000 +2.6768e-001 -4.0492e+000 +1.6429e+000 +2.0164e+000 +6.4919e-002 +1.4793e+000 +2.3792e+000 +2.0324e+000 -5.6284e-001
3404 +1.815065258e+001 +1.815065258e+001 +5.893065258e+001 +5.893065258e+001 -7.6417e-001 -2.0119e+000 +3.8874e+000 +8.4798e-001 +9.6615e-001 +1.5693e+000 -1.5839e+000 +3.0789e+000 +3.1438e+000 -1.2401e+000 -1.1535e+000 +3.5975e-001 -3.1755e+000 +1.8551e+000 +1.6275e+000 +4.9711e-001 +1.5364e+000 +2.3829e+000 +1.9231e+000 -2.5789e-001
3525 +1.769130586e+001 +1.769130586e+001 +5.847130586e+001 +5.847130586e+001 -8.1655e-001 -1.9144e+000 +3.5158e+000 +8.2995e-001 +1.1640e+000 +1.2018e+000 -1.2573e+000 +2.7611e+000 +3.1095e+000 -6.9272e-001 -9.6387e-001 +2.8799e-001 -3.3800e+000 +1.8976e+000 +1.7622e+000 +4.7121e-001 +1.7039e+000 +2.3873e+000 +1.9198e+000 -2.6453e-001
3732 +1.734165921e+001 +1.734165921e+001 +5.812165921e+001 +5.812165921e+001 -6.7222e-001 -1.9106e+000 +3.8855e+000 +5.5055e-001 +1.2283e+000 +1.1865e+000 -1.4440e+000 +2.8373e+000 +3.2954e+000 -4.7211e-001 -7.6051e-001 +1.9524e-001 -3.1292e+000 +2.2915e+000 +1.6856e+000 +6.5571e-001 +1.4602e+000 +2.3570e+000 +1.9209e+000 -3.4554e-001
3771 +1.690986833e+001 +1.690986833e+001 +5.768986833e+001 +5.768986833e+001 -7.8864e-001 -2.3533e+000 +3.9551e+000 +4.1766e-001 +1.3230e+000 +1.3655e+000 -1.2360e+000 +2.5984e+000 +3.7256e+000 -1.1032e+000 -9.6905e-001 +3.7700e-001 -3.4546e+000 +2.0328e+000 +1.6670e+000 +3.8450e-001 +1.2781e+000 +2.4120e+000 +1.9532e+000 -2.2269e-001
4002 +1.646158443e+001 +1.646158443e+001 +5.724158443e+001 +5.724158443e+001 -8.3340e-001 -2.3291e+000 +3.9085e+000 +7.3814e-001 +1.3539e+000 +1.4986e+000 -1.3312e+000 +2.5903e+000 +3.5024e+000 -8.8294e-001 -9.8883e-001 +4.7635e-001 -3.3720e+000 +2.0830e+000 +1.8033e+000 +3.2959e-001 +1.6083e+000 +2.3977e+000 +1.9382e+000 -2.9916e-001
4048 +1.621502384e+001 +1.621502384e+001 +5.699502384e+001 +5.699502384e+001 -8.0783e-001 -2.1702e+000 +3.8929e+000 +6.2828e-001 +1.3366e+000 +1.4629e+000 -1.3126e+000 +2.6927e+000 +3.3198e+000 -7.8745e-001 -1.0029e+000 +3.9933e-001 -3.1207e+000 +1.9997e+000 +1.7356e+000 +4.6446e-001 +1.5465e+000 +2.4593e+000 +1.9738e+000 -4.8260e-001
4224 +1.565301106e+001 +1.565301106e+001 +5.643301106e+001 +5.643301106e+001 -7.0387e-001 -2.1008e+000 +3.9208e+000 +1.8620e-001 +1.3339e+000 +1.4282e+000 -1.2402e+000 +2.7306e+000 +3.3870e+000 -1.0020e+000 -9.7938e-001 +4.0386e-001 -3.2958e+000 +2.0903e+000 +1.7716e+000 +5.6854e-001 +1.5493e+000 +2.4505e+000 +1.8723e+000 -5.3343e-001
4343 +1.545755437e+001 +1.545755437e+001 +5.623755437e+001 +5.623755437e+001 -7.3035e-001 -1.9305e+000 +3.7730e+000 +3.9504e-001 +1.4088e+000 +1.4837e+000 -1.2070e+000 +2.6495e+000 +3.3104e+000 -8.0000e-001 -9.7195e-001 +6.9549e-001 -3.3183e+000 +1.9312e+000 +1.8686e+000 +3.6510e-001 +1.7142e+000 +2.4319e+000 +2.0032e+000 -4.8860e-001
4514 +1.507567418e+001 +1.507567418e+001 +5.585567418e+001 +5.585567418e+001 -6.8834e-001 -2.0330e+000 +3.9476e+000 +2.7040e-001 +1.5662e+000 +1.5087e+000 -1.3090e+000 +2.4383e+000 +3.0966e+000 -8.8906e-001 -8.9216e-001 +6.0430e-001 -3.4475e+000 +2.0075e+000 +2.0004e+000 +4.2435e-001 +1.6341e+000 +2.4995e+000 +1.9464e+000 -5.8170e-001
4601 +1.465789985e+001 +1.465789985e+001 +5.543789985e+001 +5.543789985e+001 -7.0859e-001 -1.7859e+000 +3.9208e+000 +3.0933e-002 +1.5500e+000 +1.4991e+000 -1.3138e+000 +2.6027e+000 +3.4676e+000 -9.0038e-001 -9.4778e-001 +5.9860e-001 -3.3075e+000 +1.9918e+000 +1.9309e+000 +4.9041e-001 +1.5623e+000 +2.4801e+000 +1.9410e+000 -4.6287e-001
4781 +1.444892183e+001 +1.444892183e+001 +5.522892183e+001 +5.522892183e+001 -8.0142e-001 -1.8867e+000 +3.7488e+000 +5.2447e-002 +1.7847e+000 +1.5426e+000 -1.4368e+000 +2.6775e+000 +3.3571e+000 -9.1209e-001 -9.2023e-001 +6.7096e-001 -3.4126e+000 +2.1826e+000 +1.9362e+000 +4.5015e-001 +1.6341e+000 +2.5502e+000 +1.9271e+000 -4.4006e-001
4864 +1.410626741e+001 +1.410626741e+001 +5.488626741e+001 +5.488626741e+001 -7.2819e-001 -1.8172e+000 +3.9570e+000 -5.5881e-002 +1.7159e+000 +1.5763e+000 -1.2408e+000 +2.7285e+000 +3.3947e+000 -8.9022e-001 -9.3406e-001 +6.2335e-001 -3.3158e+000 +2.0267e+000 +1.8939e+000 +5.4404e-001 +1.7050e+000 +2.6290e+000 +1.9649e+000 -6.3343e-001
5254 +1.375893496e+001 +1.375893496e+001 +5.453893496e+001 +5.453893496e+001 -6.8426e-001 -1.8593e+000 +3.9549e+000 -4.1314e-001 +2.0304e+000 +1.7912e+000 -1.2825e+000 +2.5665e+000 +3.4869e+000 -1.2192e+000 -9.3405e-001 +8.9032e-001 -3.4058e+000 +2.0336e+000 +2.0741e+000 +5.8909e-001 +1.7004e+000 +2.5186e+000 +1.9708e+000 -5.7099e-001
5321 +1.348583229e+001 +1.348583229e+001 +5.426583229e+001 +5.426583229e+001 -6.2185e-001 -2.0168e+000 +3.9171e+000 -2.6048e-001 +1.8974e+000 +1.7316e+000 -1.3558e+000 +2.4715e+000 +3.2646e+000 -8.8887e-001 -9.3822e-001 +7.2238e-001 -3.2415e+000 +2.1081e+000 +2.0382e+000 +5.6744e-001 +1.5915e+000 +2.6692e+000 +1.9480e+000 -5.4911e-001
5618 +1.316822849e+001 +1.316822849e+001 +5.394822849e+001 +5.394822849e+001 -5.6928e-001 -1.8116e+000 +3.9363e+000 -4.2036e-001 +1.9420e+000 +1.6404e+000 -1.3079e+000 +2.5424e+000 +3.3729e+000 -6.5307e-001 -9.3232e-001 +7.8072e-001 -3.2324e+000 +2.2294e+000 +2.1231e+000 +6.1782e-001 +1.5858e+000 +2.6523e+000 +1.8049e+000 -5.8983e-001
5805 +1.274452648e+001 +1.274452648e+001 +5.352452648e+001 +5.352452648e+001 -5.3940e-001 -1.7542e+000 +3.9486e+000 -9.6100e-001 +2.2142e+000 +1.7998e+000 -1.3110e+000 +2.1669e+000 +3.3901e+000 -5.4634e-001 -9.8663e-001 +7.8119e-001 -3.1098e+000 +2.1941e+000 +2.2185e+000 +5.8065e-001 +1.7476e+000 +2.6540e+000 +1.9081e+000 -5.5587e-001
6110 +1.257888894e+001 +1.257888894e+001 +5.335888894e+001 +5.335888894e+001 -6.3151e-001 -1.8463e+000 +3.9460e+000 -5.5589e-001 +2.2778e+000 +1.5437e+000 -1.1515e+000 +2.3813e+000 +3.4822e+000 -6.4440e-001 -9.1405e-001 +1.0872e+000 -3.0340e+000 +2.3540e+000 +2.1154e+000 +8.4783e-001 +1.5815e+000 +2.7578e+000 +1.8729e+000 -8.5984e-001
6406 +1.224452108e+001 +1.224452108e+001 +5.302452108e+001 +5.302452108e+001 -5.4476e-001 -1.7827e+000 +3.8730e+000 -6.0509e-001 +2.2149e+000 +1.7525e+000 -1.2573e+000 +2.4123e+000 +3.5395e+000 -7.6819e-001 -9.2233e-001 +9.6417e-001 -2.8750e+000 +2.3235e+000 +2.0984e+000 +6.5262e-001 +1.6964e+000 +2.9382e+000 +1.8865e+000 -7.9175e-001
6629 +1.190640943e+001 +1.190640943e+001 +5.268640943e+001 +5.268640943e+001 -5.5467e-001 -1.8908e+000 +3.9264e+000 -7.8604e-001 +2.3486e+000 +1.7320e+000 -1.2731e+000 +2.3652e+000 +3.6162e+000 -6.1568e-001 -8.5983e-001 +9.5404e-001 -2.8442e+000 +2.4308e+000 +2.1504e+000 +6.4738e-001 +1.7446e+000 +3.0009e+000 +1.9305e+000 -7.7388e-001
7108 +1.172557063e+001 +1.172557063e+001 +5.250557063e+001 +5.250557063e+001 -4.0794e-001 -1.8615e+000 +3.9579e+000 -8.6235e-001 +2.3931e+000 +1.8776e+000 -1.2622e+000 +2.2651e+000 +3.5998e+000 -6.4149e-001 -8.4923e-001 +1.0176e+000 -2.8737e+000 +2.3767e+000 +2.1824e+000 +6.9963e-001 +1.8723e+000 +3.0314e+000 +2.0011e+000 -7.9343e-001
7859 +1.144943446e+001 +1.144943446e+001 +5.222943446e+001 +5.222943446e+001 -4.5069e-001 -1.8877e+000 +3.9867e+000 -1.1332e+000 +2.6041e+000 +1.9828e+000 -1.2464e+000 +2.1590e+000 +3.5358e+000 -5.6659e-001 -8.0444e-001 +1.0501e+000 -2.7140e+000 +2.4753e+000 +2.2060e+000 +6.6874e-001 +1.8725e+000 +3.1075e+000 +1.8954e+000 -8.3144e-001
9306 +1.121703646e+001 +1.121703646e+001 +5.199703646e+001 +5.199703646e+001 -2.8348e-001 -1.8897e+000 +3.9900e+000 -1.2381e+000 +2.7441e+000 +1.9288e+000 -1.2819e+000 +2.1002e+000 +3.5813e+000 -5.3357e-001 -7.3836e-001 +1.1488e+000 -2.5138e+000 +2.5212e+000 +2.2522e+000 +7.3686e-001 +1.8977e+000 +3.1940e+000 +1.8860e+000 -8.8981e-001
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.465435001e+001 +8.465435001e+001 +8.305435001e+001 +8.305435001e+001 +8.5162e-002 -1.0012e+000 +3.8249e+000 -1.7375e+000 -7.8717e-001 -3.4887e-001 +1.0972e+000 +2.3840e-001 -3.0135e+000 -3.4309e+000 +6.2617e-001 -2.1895e+000 +2.6163e+000 +1.9762e+000 -4.5848e+000 +1.2063e+000 +4.1931e+000 +3.1418e+000 -3.8685e+000 +2.3542e+000
9 +8.265739152e+001 +8.265739152e+001 +8.105739152e+001 +8.105739152e+001 -8.9774e-002 -8.4349e-001 +3.4716e+000 -1.1621e+000 +2.7169e-001 -1.6942e-001 +1.6293e+000 +1.2546e+000 -2.0479e+000 -1.9835e+000 +1.9536e-001 -1.9369e+000 +3.5864e+000 +3.1966e+000 -4.6844e+000 +6.7397e-001 +4.8547e+000 +2.2005e+000 -3.2778e+000 +2.5971e+000
