% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1630 +3.683711108e+001 +3.683711108e+001 -9.631628889e+002 -9.631628889e+002 -2.6733e+000 -2.5518e+000 +1.1357e+000 -1.2503e+000 +2.4257e+000 +9.6341e-001 +2.5648e+000 +2.6271e+000 +1.0414e+000 +1.5703e+000 +2.8885e+000 -4.2014e+000 -2.0204e+000 +8.4979e-001 -2.0205e+000 -3.8479e+000 -1.7528e+000 +1.6003e+000 -9.4707e-001 +3.8959e+000
1709 +3.528600560e+001 +3.528600560e+001 -9.647139944e+002 -9.647139944e+002 -3.6056e+000 -1.8316e+000 +1.1688e+000 -1.4432e+000 +1.6011e+000 +9.3937e-001 +1.8498e+000 +1.8203e+000 +1.0880e+000 +1.2572e+000 +2.4150e+000 -4.3325e+000 -1.6948e+000 +9.4670e-001 -2.0979e+000 -3.4630e+000 -2.4121e+000 +1.7340e+000 -8.3554e-001 +2.9218e+000
1821 +3.186440470e+001 +3.186440470e+001 -9.681355953e+002 -9.681355953e+002 -3.1771e+000 -2.2384e+000 +2.0365e+000 -1.1882e+000 +1.3108e+000 +1.1402e+000 +2.3959e+000 +1.9162e+000 +8.7208e-001 +1.3328e+000 +2.8426e+000 -4.3379e+000 -1.6190e+000 +6.3012e-001 -2.5105e+000 -4.1704e+000 -2.3668e+000 +1.5106e+000 -3.6455e-001 +3.3403e+000
2067 +2.996659296e+001 +2.996659296e+001 -9.700334070e+002 -9.700334070e+002 -3.5597e+000 -2.2085e+000 +1.3942e+000 -1.8055e+000 +1.3314e+000 +6.3232e-001 +2.4862e+000 +1.3803e+000 +1.2110e+000 +1.3218e+000 +3.0434e+000 -4.2442e+000 -1.6008e+000 +7.5932e-001 -2.2106e+000 -4.1442e+000 -1.9862e+000 +1.3972e+000 -2.9083e-001 +3.5888e+000
2084 +2.947950797e+001 +2.947950797e+001 -9.705204920e+002 -9.705204920e+002 -2.8249e+000 -1.6913e+000 +1.8005e+000 -1.2434e+000 +1.8664e+000 +4.1598e-001 +3.2651e+000 +1.6073e+000 +5.6346e-002 +1.6819e+000 +2.3436e+000 -3.8071e+000 -2.5426e+000 +8.8002e-002 -2.3111e+000 -4.3307e+000 -2.1664e+000 +1.1815e+000 -4.8020e-001 +3.2722e+000
2206 +2.871453891e+001 +2.871453891e+001 -9.712854611e+002 -9.712854611e+002 -3.2460e+000 -2.2427e+000 +1.4615e+000 -1.8546e+000 +1.5752e+000 +6.9083e-001 +2.8018e+000 +1.8527e+000 +9.2542e-001 +1.7146e+000 +2.4060e+000 -4.6167e+000 -1.8383e+000 +1.8670e-001 -2.3178e+000 -3.9589e+000 -2.5352e+000 +1.3896e+000 -6.8425e-001 +3.1316e+000
2308 +2.740452755e+001 +2.740452755e+001 -9.725954724e+002 -9.725954724e+002 -3.2512e+000 -2.1386e+000 +1.5532e+000 -1.7842e+000 +1.2242e+000 +5.8620e-001 +3.0051e+000 +1.4784e+000 +1.6057e+000 +1.6532e+000 +2.4949e+000 -4.0121e+000 -2.3373e+000 +4.7429e-001 -2.2558e+000 -4.0194e+000 -2.6789e+000 +1.7727e+000 -4.8226e-001 +3.3527e+000
2528 +2.588907643e+001 +2.588907643e+001 -9.741109236e+002 -9.741109236e+002 -3.2293e+000 -2.0010e+000 +1.7316e+000 -1.5634e+000 +1.3846e+000 +1.9846e-001 +2.7492e+000 +1.6986e+000 +8.6542e-001 +2.0033e+000 +2.7614e+000 -3.6389e+000 -2.1525e+000 +1.9253e-001 -2.4634e+000 -4.0875e+000 -2.6563e+000 +1.5895e+000 -4.2121e-001 +3.3927e+000
2584 +2.556994878e+001 +2.556994878e+001 -9.744300512e+002 -9.744300512e+002 -3.7202e+000 -2.5731e+000 +1.9415e+000 -8.8742e-001 +1.4350e+000 -2.9430e-002 +2.9440e+000 +1.1481e+000 +7.3425e-001 +2.3224e+000 +2.5487e+000 -4.0701e+000 -2.0564e+000 +6.8851e-002 -2.1404e+000 -4.4054e+000 -2.6473e+000 +1.5649e+000 -6.5297e-001 +3.8085e+000
2881 +2.472138164e+001 +2.472138164e+001 -9.752786184e+002 -9.752786184e+002 -3.1400e+000 -2.2520e+000 +1.7829e+000 -1.5517e+000 +1.2344e+000 -2.2375e-001 +3.1053e+000 +1.5686e+000 +8.8272e-001 +2.3609e+000 +2.5167e+000 -4.2187e+000 -2.2626e+000 +6.0121e-002 -2.3357e+000 -4.1610e+000 -2.8292e+000 +1.8818e+000 -6.7844e-001 +3.3800e+000
3157 +2.442127547e+001 +2.442127547e+001 -9.755787245e+002 -9.755787245e+002 -3.0094e+000 -2.3348e+000 +1.8864e+000 -1.2066e+000 +1.3108e+000 -8.9524e-002 +3.2489e+000 +1.4428e+000 +8.7432e-001 +1.9841e+000 +2.4389e+000 -3.6607e+000 -2.0803e+000 +3.5573e-001 -2.1398e+000 -4.2117e+000 -2.8657e+000 +1.7724e+000 -7.5002e-001 +3.6603e+000
3435 +2.389683098e+001 +2.389683098e+001 -9.761031690e+002 -9.761031690e+002 -3.2131e+000 -2.2277e+000 +2.0379e+000 -1.3536e+000 +1.2147e+000 +8.3969e-002 +3.1247e+000 +1.3682e+000 +6.3895e-001 +2.2199e+000 +2.5316e+000 -3.6770e+000 -2.3078e+000 +3.1327e-001 -2.4349e+000 -4.2923e+000 -2.9393e+000 +1.7934e+000 -6.7438e-001 +3.6411e+000
3777 +2.336821784e+001 +2.336821784e+001 -9.766317822e+002 -9.766317822e+002 -3.0139e+000 -2.4482e+000 +2.1900e+000 -1.6349e+000 +1.1894e+000 -1.3809e-001 +3.1825e+000 +1.4844e+000 +6.6835e-001 +2.3081e+000 +2.6739e+000 -3.5191e+000 -2.2920e+000 +1.0980e-001 -2.4132e+000 -4.3451e+000 -3.2568e+000 +1.8435e+000 -7.6783e-001 +3.8003e+000
4216 +2.286897956e+001 +2.286897956e+001 -9.771310204e+002 -9.771310204e+002 -2.9078e+000 -2.5305e+000 +2.2787e+000 -1.3967e+000 +1.1886e+000 -2.0821e-001 +3.2284e+000 +1.3488e+000 +5.7954e-001 +2.3486e+000 +2.8328e+000 -3.4377e+000 -2.3644e+000 -5.4587e-002 -2.4077e+000 -4.2704e+000 -3.3917e+000 +2.0072e+000 -7.6340e-001 +3.7413e+000
5643 +2.238601983e+001 +2.238601983e+001 -9.776139802e+002 -9.776139802e+002 -2.9229e+000 -2.5952e+000 +2.5461e+000 -1.3854e+000 +1.1294e+000 -2.6839e-001 +3.1495e+000 +1.3569e+000 +6.5044e-001 +2.5092e+000 +2.6832e+000 -3.4393e+000 -2.3733e+000 -3.1482e-001 -2.5549e+000 -4.1988e+000 -3.6478e+000 +2.1375e+000 -8.1702e-001 +3.8009e+000
9096 +2.187750710e+001 +2.187750710e+001 -9.781224929e+002 -9.781224929e+002 -2.4821e+000 -2.8020e+000 +3.0901e+000 -1.3023e+000 +1.1233e+000 -4.4883e-001 +3.1206e+000 +1.2224e+000 +6.8011e-001 +2.5555e+000 +2.8475e+000 -3.3187e+000 -2.4501e+000 -5.6291e-001 -2.6308e+000 -4.2064e+000 -3.9889e+000 +2.3081e+000 -8.5826e-001 +3.9755e+000
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.433630340e+001 +9.433630340e+001 +1.094336303e+003 +1.094336303e+003 +3.0048e-001 +6.0139e+000 -1.5578e+000 +7.1091e+000 -2.6136e+000 +4.3483e+000 -6.4401e+000 -1.4674e+000 -3.3891e+000 +3.7434e+000 +5.5292e+000 -5.5541e-001 +5.1567e+000 +9.4153e-001 -3.2422e+000 -1.2097e+000 -4.0238e+000 -5.8226e-002 -5.1372e+000 -1.0031e+000
2 +9.323531343e+001 +9.323531343e+001 +1.093235313e+003 +1.093235313e+003 +2.7831e+000 -2.9777e+000 -2.5379e+000 +3.5002e+000 -4.4355e+000 +2.9051e-002 +1.8589e+000 -1.4337e+000 -2.8703e+000 +7.5558e+000 +4.9411e+000 -1.8044e+000 +4.6929e+000 -3.0254e+000 -5.3204e+000 -5.2470e+000 -2.0654e+000 +6.0616e-001 -5.1006e+000 +3.6116e+000
6 +8.636433193e+001 +8.636433193e+001 +1.086364332e+003 +1.086364332e+003 +6.7666e-001 -4.8440e+000 -4.8550e+000 +2.5803e+000 -1.3722e+000 -2.3942e+000 -1.9479e-001 -2.6925e+000 -4.2864e+000 -1.0979e+000 +5.1884e+000 -4.7870e-001 +3.3195e+000 +5.3012e-001 -2.3168e+000 -1.6833e+000 -2.7748e+000 +7.6895e-001 -2.6072e+000 +2.2133e+000
24 +8.445422167e+001 +8.445422167e+001 +1.084454222e+003 +1.084454222e+003 -2.2520e+000 -2.4425e+000 -4.0427e+000 +1.0906e+000 -9.1400e-001 +8.9975e-001 -6.9728e-001 +3.9832e-001 -4.0473e+000 -1.5081e+000 +4.7770e+000 -1.9271e+000 +3.8482e+000 +7.1738e-001 -9.6808e-001 -2.8024e+000 -8.3314e-002 -9.2265e-001 -4.4627e+000 +1.3733e+000
265 +7.727423609e+001 +7.727423609e+001 +1.077274236e+003 +1.077274236e+003 +1.7757e-002 -1.2180e+000 -3.2680e+000 -4.1579e-001 -1.6051e+000 +1.0948e+000 -1.2579e+000 -2.7144e+000 -1.7956e+000 -1.1519e+000 +1.4302e+000 +3.2226e+000 +3.0184e+000 -1.2795e+000 -3.8547e+000 -2.0494e+000 -4.6623e+000 -1.1262e+000 -1.5605e+000 +1.3036e+000
846 +7.571757886e+001 +7.571757886e+001 +1.075717579e+003 +1.075717579e+003 -3.3394e+000 -2.3838e+000 -1.6201e+000 +7.4608e-002 -5.1121e-001 +1.3705e+000 -3.8340e-001 -4.4833e-001 -3.1649e+000 -1.9763e+000 +5.1438e-001 -1.6097e+000 +2.3765e+000 -2.1712e+000 -3.0540e+000 -3.3001e+000 -1.0881e+000 -2.9029e+000 -3.0008e-001 +3.9868e+000
939 +7.288361377e+001 +7.288361377e+001 +1.072883614e+003 +1.072883614e+003 -1.3211e+000 -2.8542e+000 +7.4161e-001 -1.2214e-001 -5.8220e-001 +7.1900e-002 -9.9652e-001 +5.5684e-002 -3.0002e+000 +5.6141e-001 -1.1506e+000 -2.6387e+000 +4.8147e-001 -1.6638e+000 -3.5221e+000 -4.2539e+000 +5.9905e-002 -2.5116e+000 +4.9947e-001 -1.1696e+000
964 +7.222927773e+001 +7.222927773e+001 +1.072229278e+003 +1.072229278e+003 -2.3384e+000 -2.0014e+000 +1.1711e+000 +1.0834e-001 -7.9108e-001 +1.8645e-001 -9.2733e-001 +3.3432e-002 -2.7942e-001 -1.9770e+000 -4.9897e-001 -3.0290e-001 -7.6627e-001 -1.8966e+000 -2.0184e+000 -4.5056e+000 +4.0721e-002 -2.1565e+000 +2.5210e+000 -1.3338e+000
1048 +6.726685975e+001 +6.726685975e+001 +1.067266860e+003 +1.067266860e+003 -1.0468e+000 -2.4861e+000 +1.9069e-001 -3.1341e-001 +1.6970e+000 -1.1669e+000 -8.8355e-001 +2.2512e+000 -2.6238e+000 -2.4390e+000 -9.8843e-001 -1.7895e+000 +2.2301e+000 -2.8945e+000 -3.8432e+000 -2.8339e+000 -9.9843e-001 -1.9508e+000 +3.0539e+000 -5.7927e-001
1114 +5.770140070e+001 +5.770140070e+001 +1.057701401e+003 +1.057701401e+003 -2.4442e+000 -3.8392e+000 +6.6537e-001 -1.7217e+000 -8.5497e-001 -1.2901e+000 +1.1676e-001 -9.5042e-001 -2.4753e+000 -5.4275e-001 -1.2689e+000 -2.3373e+000 +1.3777e+000 -2.5784e+000 -2.7610e+000 -5.1024e+000 +1.3518e+000 -6.4600e-001 +1.2647e+000 +1.9281e+000
1214 +4.023282606e+001 +4.023282606e+001 +1.040232826e+003 +1.040232826e+003 -2.4243e+000 -5.2243e+000 +2.1956e+000 +2.5670e-001 +2.8686e+000 -1.5153e+000 +1.5326e-001 +4.5090e-001 -1.7197e+000 -4.0147e+000 -1.6918e+000 -2.2471e+000 +8.2560e-001 -3.5437e+000 -2.4946e+000 -3.4522e+000 -5.6765e-001 -3.8223e+000 +2.2461e+000 +2.1949e+000
1403 +2.682897168e+001 +2.682897168e+001 +1.026828972e+003 +1.026828972e+003 -1.9955e+000 -3.2365e+000 +9.7145e-001 -1.8992e+000 +1.1873e-001 +1.4567e-001 +1.7284e+000 +7.8903e-001 -2.9569e+000 -2.4413e+000 -3.1840e+000 -1.9505e+000 -6.7887e-001 -3.8284e+000 -2.9223e+000 -4.0333e+000 +2.9877e-001 -2.9800e+000 +3.0185e+000 +2.6032e+000
1592 +2.333976210e+001 +2.333976210e+001 +1.023339762e+003 +1.023339762e+003 -1.6544e+000 -3.2863e+000 +5.8811e-001 -5.8567e-001 +7.5083e-001 -1.0704e+000 +6.0407e-001 +1.0150e+000 -2.8557e+000 -2.7491e+000 -2.6462e+000 -2.0518e+000 +7.7819e-001 -3.0072e+000 -1.8341e+000 -4.2226e+000 +4.4703e-001 -2.9488e+000 +3.9500e+000 +2.3436e+000
1742 +1.869592876e+001 +1.869592876e+001 +1.018695929e+003 +1.018695929e+003 -2.1678e+000 -3.7133e+000 +1.1786e-001 -1.3414e+000 +3.7155e-001 -2.1722e+000 +2.2690e-001 +1.8024e+000 -2.9138e+000 -3.1885e+000 -2.5301e+000 -2.0949e+000 +6.4994e-001 -3.9399e+000 -2.5080e+000 -3.6060e+000 +1.2897e-001 -2.8805e+000 +3.2940e+000 +2.2052e+000
1962 +1.786021375e+001 +1.786021375e+001 +1.017860214e+003 +1.017860214e+003 -2.5638e+000 -2.9875e+000 +7.7886e-001 -1.4701e+000 +1.3561e+000 -1.6101e+000 +4.9800e-001 +3.6623e-001 -2.4360e+000 -3.2216e+000 -2.8725e+000 -2.1441e+000 +9.6632e-001 -3.3646e+000 -2.2509e+000 -3.9891e+000 +1.4976e-001 -2.5012e+000 +2.8612e+000 +2.3999e+000
1978 +1.506670129e+001 +1.506670129e+001 +1.015066701e+003 +1.015066701e+003 -2.1662e+000 -3.0559e+000 -2.2416e-001 -9.5713e-001 +1.3964e+000 -2.2431e+000 +1.5730e+000 +6.4444e-001 -2.2863e+000 -3.1650e+000 -2.8655e+000 -2.7186e+000 -4.5725e-001 -3.0348e+000 -2.8853e+000 -4.2138e+000 +1.3241e+000 -2.5508e+000 +2.8413e+000 +2.1533e+000
2022 +1.321950251e+001 +1.321950251e+001 +1.013219503e+003 +1.013219503e+003 -2.7697e+000 -3.5622e+000 -2.8224e-002 -1.7742e+000 +1.0852e+000 -1.9006e+000 +1.0387e-001 +1.1791e+000 -1.5039e+000 -2.9546e+000 -3.9523e+000 -2.2572e+000 +2.1765e-001 -3.4727e+000 -2.3164e+000 -3.7477e+000 +7.8296e-001 -4.5832e+000 +2.9977e+000 +2.0654e+000
2098 +1.084485413e+001 +1.084485413e+001 +1.010844854e+003 +1.010844854e+003 -3.9817e+000 -3.4500e+000 +6.8955e-001 -1.4660e+000 +7.4113e-001 -2.5528e+000 +1.1588e+000 +7.4459e-001 -2.3627e+000 -3.8554e+000 -3.4639e+000 -2.4010e+000 +6.3988e-001 -3.7000e+000 -2.4366e+000 -3.3429e+000 +2.4909e+000 -3.6411e+000 +2.2251e+000 +3.3685e+000
2104 +1.017062680e+001 +1.017062680e+001 +1.010170627e+003 +1.010170627e+003 -2.8445e+000 -3.9120e+000 -5.9430e-002 -2.1816e+000 +1.1908e+000 -2.5661e+000 +8.3585e-001 +1.3354e+000 -2.7954e+000 -3.1722e+000 -3.5686e+000 -1.2235e+000 -2.0888e-001 -2.9681e+000 -1.9714e+000 -4.0387e+000 +1.2299e+000 -3.8770e+000 +4.1311e+000 +2.4039e+000
2147 +9.616850441e+000 +9.616850441e+000 +1.009616850e+003 +1.009616850e+003 -3.1351e+000 -3.1741e+000 +1.6522e-002 -2.7651e+000 +7.5953e-001 -2.0014e+000 +1.5835e+000 +1.1608e-001 -2.0029e+000 -3.0560e+000 -3.2716e+000 -3.1600e+000 +1.3661e-003 -3.9138e+000 -2.9196e+000 -4.0709e+000 +1.2924e+000 -2.7955e+000 +2.0617e+000 +3.1653e+000
2206 +9.515442375e+000 +9.515442375e+000 +1.009515442e+003 +1.009515442e+003 -1.8120e+000 -3.8626e+000 +1.0426e+000 -1.6496e+000 +7.4379e-001 -2.6908e+000 +2.0016e+000 -6.1814e-002 -2.5587e+000 -3.0376e+000 -3.4394e+000 -3.5767e+000 -7.3335e-001 -3.2133e+000 -2.4367e+000 -3.6224e+000 +2.6157e+000 -3.5375e+000 +2.8645e+000 +2.5049e+000
2210 +9.010198469e+000 +9.010198469e+000 +1.009010198e+003 +1.009010198e+003 -1.6336e+000 -4.1104e+000 +8.4295e-001 -1.3366e+000 +7.3961e-001 -1.8565e+000 +1.4879e+000 -7.0621e-002 -2.8475e+000 -2.7072e+000 -2.9763e+000 -2.3379e+000 +1.3222e-001 -4.2740e+000 -1.7925e+000 -4.1594e+000 +1.7940e+000 -2.9812e+000 +2.6690e+000 +2.6080e+000
2342 +8.482253847e+000 +8.482253847e+000 +1.008482254e+003 +1.008482254e+003 -2.9826e+000 -4.3494e+000 +5.4110e-002 -1.2349e+000 +1.0604e+000 -2.6029e+000 +2.2082e-001 +1.8229e-001 -2.3597e+000 -2.4311e+000 -3.0125e+000 -2.6382e+000 +2.3701e-002 -4.1905e+000 -2.0436e+000 -3.8480e+000 +2.4338e+000 -2.8585e+000 +3.1187e+000 +2.4191e+000
2410 +7.620447746e+000 +7.620447746e+000 +1.007620448e+003 +1.007620448e+003 -2.5204e+000 -3.9077e+000 +2.2541e-001 -1.8925e+000 +1.0015e+000 -3.1003e+000 +1.3593e+000 +5.6959e-001 -1.8857e+000 -3.1065e+000 -3.1229e+000 -2.2601e+000 -1.1622e-001 -4.1695e+000 -2.8171e+000 -4.5439e+000 +1.1609e+000 -3.0582e+000 +2.9839e+000 +2.9162e+000
2423 +6.973943461e+000 +6.973943461e+000 +1.006973943e+003 +1.006973943e+003 -2.4641e+000 -3.6846e+000 +4.2635e-001 -1.9386e+000 +8.5427e-001 -2.3538e+000 +1.2542e+000 +1.5636e+000 -2.0328e+000 -3.1031e+000 -3.5912e+000 -1.9143e+000 -2.2004e-001 -3.8744e+000 -2.5630e+000 -4.3888e+000 +1.8073e+000 -3.4512e+000 +2.9339e+000 +2.2506e+000
2442 +6.799543678e+000 +6.799543678e+000 +1.006799544e+003 +1.006799544e+003 -2.6497e+000 -3.8277e+000 +4.3815e-001 -1.6391e+000 +3.1185e-001 -2.5882e+000 +1.8968e+000 +6.5286e-001 -2.2437e+000 -3.4227e+000 -3.1820e+000 -2.5710e+000 -3.1247e-001 -3.4825e+000 -2.3983e+000 -4.9752e+000 +2.3884e+000 -3.4229e+000 +3.0669e+000 +2.2227e+000
2519 +6.647828467e+000 +6.647828467e+000 +1.006647828e+003 +1.006647828e+003 -2.4124e+000 -4.0057e+000 +9.0004e-001 -2.0784e+000 +6.5088e-001 -2.1793e+000 +7.1788e-001 +9.0315e-001 -2.4648e+000 -3.1637e+000 -3.2210e+000 -2.3574e+000 -1.4629e+000 -4.2285e+000 -3.2089e+000 -4.0140e+000 +2.4198e+000 -3.2338e+000 +3.3270e+000 +2.2389e+000
2601 +6.383791025e+000 +6.383791025e+000 +1.006383791e+003 +1.006383791e+003 -3.0777e+000 -4.0726e+000 +1.3648e-002 -1.6477e+000 +4.4913e-001 -2.8431e+000 +1.0428e+000 +9.8270e-001 -2.0126e+000 -3.6270e+000 -2.8675e+000 -2.2554e+000 +3.2960e-001 -4.1868e+000 -2.3769e+000 -4.5224e+000 +2.1812e+000 -3.7122e+000 +2.8057e+000 +2.2900e+000
2619 +5.800116531e+000 +5.800116531e+000 +1.005800117e+003 +1.005800117e+003 -2.9917e+000 -3.7910e+000 +9.2653e-002 -1.6739e+000 +1.1360e+000 -2.5484e+000 +1.5516e+000 +3.9800e-001 -2.1897e+000 -2.9979e+000 -3.2062e+000 -2.3375e+000 -9.1905e-001 -4.0596e+000 -2.4213e+000 -4.5141e+000 +2.2410e+000 -3.3807e+000 +3.2858e+000 +1.9170e+000
2625 +5.252542776e+000 +5.252542776e+000 +1.005252543e+003 +1.005252543e+003 -3.2162e+000 -3.8073e+000 -1.1488e-001 -1.6032e+000 +9.7402e-001 -2.4807e+000 +5.2191e-001 +4.9407e-001 -2.5034e+000 -3.3665e+000 -3.4142e+000 -2.6594e+000 +2.0124e-001 -4.1434e+000 -2.3853e+000 -4.2884e+000 +2.7422e+000 -3.9140e+000 +2.5291e+000 +2.5718e+000
